"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;28;5
1;2;0;27;1
1;3;1;20;0
1;4;2;12;1
1;5;0;18;0
1;6;1;2;2
1;7;0;4;30
1;8;1;0;25
1;9;1;0;3
1;10;1;11;5
1;11;0;3;1
1;12;3;8;0
1;13;0;0;23
1;14;0;17;5
1;15;0;8;1
1;16;0;6;2
1;17;0;0;12
1;18;0;0;13
1;19;1;0;4
1;20;2;9;1
1;21;0;0;18
1;22;1;4;1
1;23;0;0;13
1;24;1;11;0
1;25;1;7;2
1;26;2;2;1
1;27;0;11;0
1;28;0;1;0
1;29;1;1;5
1;30;1;9;3
1;31;0;44;3
1;32;3;0;2
1;33;0;0;17
1;34;1;1;67
1;35;0;8;3
1;36;1;3;3
1;37;0;0;8
1;38;0;0;29
1;39;0;4;2
1;40;1;0;6
1;41;1;0;5
1;42;1;0;8
1;43;0;1;1
1;44;1;0;3
1;45;0;0;0
1;46;1;0;7
1;47;0;0;3
1;48;0;0;3
1;49;0;0;24
1;50;0;0;29
2;1;0;0;6
2;2;0;0;21
2;3;0;12;0
2;4;2;1;11
2;5;0;15;1
2;6;3;3;3
2;7;0;9;1
2;8;3;39;0
2;9;0;0;11
2;10;3;14;3
2;11;0;4;3
2;12;4;3;14
2;13;0;14;0
2;14;2;0;40
2;15;0;49;1
2;16;0;1;5
2;17;2;31;6
2;18;0;2;15
2;19;1;3;1
2;20;1;9;2
2;21;1;0;10
2;22;0;17;0
2;23;0;13;1
2;24;1;2;0
2;25;0;22;2
2;26;0;6;9
2;27;2;4;5
2;28;0;3;1
2;29;0;0;27
2;30;0;34;5
2;31;1;0;4
2;32;0;3;7
2;33;0;1;6
2;34;0;1;0
2;35;0;27;9
2;36;0;1;11
2;37;0;0;0
2;38;0;0;0
2;39;0;14;0
2;40;1;4;4
2;41;0;2;2
2;42;1;4;3
2;43;1;1;8
2;44;1;2;14
2;45;0;12;0
2;46;0;1;3
2;47;0;6;0
2;48;1;16;10
2;49;0;9;0
2;50;0;1;24
3;1;1;34;0
3;2;1;6;3
3;3;0;2;4
3;4;0;13;3
3;5;0;8;13
3;6;1;15;0
3;7;0;20;0
3;8;1;1;4
3;9;1;2;24
3;10;1;14;1
3;11;0;25;1
3;12;1;1;30
3;13;1;1;53
3;14;1;4;15
3;15;0;0;21
3;16;1;0;17
3;17;1;3;6
3;18;0;4;16
3;19;0;1;23
3;20;1;1;10
3;21;1;5;14
3;22;0;8;2
3;23;1;0;6
3;24;1;0;2
3;25;1;13;5
3;26;0;36;1
3;27;0;5;6
3;28;1;17;1
3;29;1;14;6
3;30;1;1;1
3;31;0;0;6
3;32;3;3;1
3;33;1;1;11
3;34;0;0;3
3;35;1;13;1
3;36;0;22;0
3;37;2;16;0
3;38;1;6;2
3;39;0;6;1
3;40;0;4;0
3;41;1;10;1
3;42;0;0;8
3;43;0;0;9
3;44;0;0;2
3;45;0;0;2
3;46;0;0;7
3;47;1;0;2
3;48;0;0;3
3;49;0;0;3
3;50;0;0;4
4;1;0;1;44
4;2;1;4;3
4;3;0;2;2
4;4;0;1;9
4;5;1;15;2
4;6;0;4;3
4;7;1;28;2
4;8;1;0;15
4;9;0;5;2
4;10;2;5;0
4;11;1;0;0
4;12;1;2;16
4;13;1;24;2
4;14;1;0;3
4;15;1;4;6
4;16;1;4;10
4;17;1;0;14
4;18;0;0;9
4;19;1;0;6
4;20;6;2;2
4;21;0;7;6
4;22;0;19;2
4;23;0;3;4
4;24;0;3;0
4;25;0;1;14
4;26;0;1;10
4;27;0;1;9
4;28;0;0;11
4;29;1;7;2
4;30;0;23;1
4;31;0;28;0
4;32;0;0;21
4;33;0;14;1
4;34;0;0;2
4;35;2;3;23
4;36;0;0;0
4;37;0;1;9
4;38;0;4;0
4;39;0;0;5
4;40;4;2;15
4;41;0;0;7
4;42;0;0;0
4;43;0;0;9
4;44;0;0;6
4;45;0;5;0
4;46;0;0;3
4;47;0;0;0
4;48;0;0;0
4;49;0;0;0
4;50;0;0;3
5;1;0;2;1
5;2;0;0;13
5;3;0;1;4
5;4;4;6;10
5;5;0;0;6
5;6;0;1;12
5;7;2;0;4
5;8;0;1;16
5;9;1;31;2
5;10;0;1;7
5;11;0;25;1
5;12;2;0;9
5;13;0;4;0
5;14;0;5;1
5;15;0;7;0
5;16;0;4;0
5;17;4;6;25
5;18;4;0;3
5;19;0;0;22
5;20;0;1;21
5;21;1;12;4
5;22;0;1;10
5;23;0;13;1
