"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;2;26;1
1;2;0;0;4
1;3;4;28;24
1;4;1;0;79
1;5;5;17;11
1;6;4;26;10
1;7;0;0;35
1;8;0;4;2
1;9;5;51;7
1;10;0;17;0
1;11;3;11;4
1;12;3;4;11
1;13;2;2;3
1;14;2;3;2
1;15;0;11;0
1;16;0;3;3
1;17;0;3;7
1;18;1;3;7
1;19;1;1;0
1;20;0;0;0
1;21;0;4;0
1;22;0;3;3
1;23;3;17;10
1;24;0;2;9
1;25;0;2;8
1;26;0;0;24
1;27;1;3;1
1;28;0;0;0
1;29;0;5;0
1;30;1;1;8
1;31;0;5;0
1;32;0;0;20
1;33;0;0;6
1;34;0;0;0
1;35;1;2;0
1;36;0;0;19
1;37;1;6;14
1;38;0;0;0
1;39;0;0;4
1;40;0;3;4
1;41;0;0;4
1;42;0;0;2
1;43;0;0;3
1;44;0;0;0
1;45;0;0;0
1;46;2;1;0
1;47;1;5;0
1;48;0;0;0
1;49;0;0;11
1;50;1;3;2
2;1;2;30;17
2;2;0;6;3
2;3;3;3;40
2;4;8;18;77
2;5;0;0;26
2;6;1;4;19
2;7;0;0;15
2;8;4;10;23
2;9;2;3;9
2;10;2;3;3
2;11;1;15;2
2;12;5;3;1
2;13;0;1;0
2;14;0;2;2
2;15;0;3;6
2;16;0;25;0
2;17;0;17;1
2;18;4;16;19
2;19;0;18;1
2;20;0;4;13
2;21;2;3;4
2;22;1;9;0
2;23;3;1;12
2;24;1;3;25
2;25;0;6;8
2;26;1;6;7
2;27;0;6;3
2;28;1;0;1
2;29;0;0;1
2;30;1;6;9
2;31;1;5;0
2;32;0;10;0
2;33;0;8;0
2;34;1;2;0
2;35;1;0;2
2;36;1;0;7
2;37;0;6;0
2;38;1;7;0
2;39;1;1;0
2;40;0;0;11
2;41;1;3;0
2;42;2;0;2
2;43;0;1;8
2;44;1;0;2
2;45;1;0;5
2;46;1;0;0
2;47;3;2;0
2;48;2;0;1
2;49;1;6;0
2;50;1;2;2
3;1;0;1;30
3;2;8;19;51
3;3;1;73;10
3;4;3;10;12
3;5;2;6;32
3;6;2;1;7
3;7;0;1;1
3;8;0;13;1
3;9;2;21;2
3;10;2;11;18
3;11;0;3;16
3;12;6;21;26
3;13;1;16;4
3;14;1;7;6
3;15;1;11;1
3;16;2;4;0
3;17;1;3;2
3;18;3;33;6
3;19;1;0;8
3;20;0;0;1
3;21;0;1;18
3;22;3;1;3
3;23;4;5;6
3;24;2;0;5
3;25;0;0;11
3;26;0;2;2
3;27;2;11;2
3;28;1;0;10
3;29;0;13;0
3;30;0;1;7
3;31;0;2;0
3;32;0;3;14
3;33;0;3;0
3;34;2;32;2
3;35;0;0;3
3;36;1;2;10
3;37;0;2;0
3;38;1;1;3
3;39;0;10;4
3;40;0;3;3
3;41;0;0;0
3;42;0;10;3
3;43;0;0;3
3;44;0;0;0
3;45;0;0;0
3;46;0;0;0
3;47;0;0;0
3;48;0;0;3
3;49;0;0;9
3;50;0;0;0
4;1;3;57;15
4;2;0;48;2
