"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;1;0
1;2;2;12;4
1;3;0;2;25
1;4;0;5;0
1;5;0;10;1
1;6;0;6;2
1;7;2;26;4
1;8;2;6;1
1;9;1;3;1
1;10;0;2;2
1;11;0;6;4
1;12;2;5;0
1;13;0;5;0
1;14;0;1;6
1;15;0;0;5
1;16;0;0;9
1;17;0;9;0
1;18;0;3;6
1;19;1;1;5
1;20;0;1;5
1;21;0;3;8
1;22;0;2;0
1;23;0;1;0
1;24;0;3;0
1;25;1;0;2
1;26;2;0;2
1;27;0;13;3
1;28;1;10;0
1;29;1;1;1
1;30;0;0;3
1;31;0;0;6
1;32;3;6;3
1;33;0;0;2
1;34;3;1;0
1;35;0;6;0
1;36;0;2;0
1;37;0;0;0
1;38;0;2;0
1;39;0;2;7
1;40;1;7;0
1;41;0;0;0
1;42;0;0;0
1;43;0;2;0
1;44;0;0;0
1;45;0;0;0
1;46;0;0;0
1;47;0;0;0
1;48;0;0;0
1;49;0;0;0
1;50;0;0;0
2;1;1;1;5
2;2;2;4;5
2;3;0;12;9
2;4;6;3;6
2;5;1;0;15
2;6;0;4;24
2;7;0;7;1
2;8;4;5;3
2;9;0;0;2
2;10;2;0;0
2;11;1;2;0
2;12;0;6;0
2;13;2;1;6
2;14;1;2;8
2;15;0;1;5
2;16;0;1;11
2;17;1;11;2
2;18;2;5;1
2;19;0;2;0
2;20;0;3;1
2;21;0;1;3
2;22;0;1;0
2;23;0;10;0
2;24;0;8;3
2;25;0;13;1
2;26;2;10;1
2;27;1;0;2
2;28;0;0;4
2;29;2;3;2
2;30;1;4;8
2;31;1;1;2
2;32;0;1;4
2;33;0;19;0
2;34;1;1;5
2;35;0;3;2
2;36;1;0;7
2;37;0;1;5
2;38;0;6;4
2;39;2;0;0
2;40;0;2;0
2;41;1;5;4
2;42;1;6;0
2;43;1;0;1
2;44;0;0;1
2;45;0;3;0
2;46;1;30;0
2;47;1;1;2
2;48;1;0;0
2;49;0;0;16
2;50;0;8;0
3;1;1;7;1
3;2;2;4;2
3;3;0;3;2
3;4;0;22;1
3;5;0;15;1
3;6;2;9;0
3;7;1;3;10
3;8;0;1;3
3;9;0;1;1
3;10;1;1;26
3;11;1;0;7
3;12;0;4;0
3;13;0;9;1
3;14;0;1;1
3;15;0;1;35
3;16;0;4;0
3;17;1;7;2
3;18;2;5;0
3;19;0;0;7
3;20;2;1;4
3;21;0;0;0
3;22;1;19;0
3;23;1;0;3
3;24;0;3;13
3;25;1;2;0
3;26;0;2;0
3;27;1;3;0
3;28;0;0;0
3;29;0;0;0
3;30;0;5;0
3;31;0;0;0
3;32;0;5;0
3;33;0;0;0
3;34;0;0;0
3;35;0;0;0
3;36;0;0;0
3;37;0;0;0
3;38;0;0;0
3;39;0;0;0
3;40;0;0;0
3;41;0;0;0
3;42;0;0;0
3;43;0;0;0
3;44;0;0;0
3;45;0;0;0
3;46;0;0;0
3;47;0;0;0
3;48;0;0;0
3;49;0;0;0
3;50;0;0;0
4;1;2;9;0
4;2;0;8;1
4;3;1;10;2
4;4;0;1;0
4;5;0;6;4
4;6;3;0;0
4;7;0;0;5
4;8;2;1;36
4;9;0;2;0
4;10;1;4;19
4;11;0;5;5
4;12;1;5;25
4;13;1;0;9
4;14;1;6;0
4;15;1;0;3
4;16;0;0;12
4;17;0;2;4
4;18;0;3;5
4;19;1;0;2
4;20;0;32;0
4;21;0;1;3
4;22;0;5;0
4;23;2;0;0
4;24;1;0;0
4;25;0;2;0
4;26;1;5;2
4;27;0;3;23
4;28;0;0;2
4;29;0;1;0
4;30;0;12;5
4;31;0;6;0
4;32;0;18;0
