"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
4,1,1,0.01225257,0.01920083,0.031,0.476667656392736
4,1,2,0.01204277,0.00815387,0.02,0.307527520253378
4,1,3,0.02504787,0.03375435,0.059,0.907206184747465
4,1,4,0.01398927,0.00487494,0.019,0.292151144240709
4,1,5,0.02394196,0.02370174,0.048,0.738066048608107
4,1,6,0.03375435,0.02940428,0.063,0.968711688798141
4,1,7,0.01356489,0.00450904,0.018,0.27677476822804
4,1,8,0.01530283,0.00480303,0.02,0.307527520253378
4,1,9,0.02337281,0.02686551,0.05,0.768818800633445
4,1,10,0.0241146,0.02684178,0.051,0.784195176646114
4,1,11,0.00932712,0.01632657,0.026,0.399785776329391
4,1,12,0.01393609,0.02310343,0.037,0.568925912468749
4,1,13,0.02838432,0.03423724,0.063,0.968711688798141
4,1,14,0.02996858,0.027172,0.057,0.876453432722128
4,1,15,0.03399731,0.03076996,0.065,0.999464440823479
4,1,16,0.00761331,0.01326966,0.021,0.322903896266047
4,1,17,0.00264711,0.01861491,0.021,0.322903896266047
4,1,18,0.0275369,0.02575263,0.053,0.814947928671452
4,1,19,0.02312723,0.00479635,0.028,0.430538528354729
4,1,20,0.01981548,0.03375435,0.054,0.830324304684121
4,1,21,0.00931603,0.00479812,0.014,0.215269264177365
4,1,22,0.01459967,0.01769199,0.032,0.492044032405405
4,1,23,0.00913875,0.0011876,0.01,0.153763760126689
4,1,24,0.0170617,0.00228677,0.019,0.292151144240709
4,1,25,0.01238429,0.01478015,0.027,0.41516215234206
4,1,26,0.03234154,0.02940428,0.062,0.953335312785472
4,1,27,0.00118608,0.00268583,0.004,0.0615055040506756
4,1,28,0.0079465,0.00119409,0.009,0.13838738411402
4,1,29,0.01988709,0.00265467,0.023,0.353656648291385
4,1,30,0.00812712,0.00304612,0.011,0.169140136139358
4,1,31,0.00164197,0.00267383,0.004,0.0615055040506756
4,1,32,0.00121521,0.00267982,0.004,0.0615055040506756
4,1,33,0.01406759,0.00268382,0.017,0.261398392215371
4,1,34,0.00805581,0.00251557,0.011,0.169140136139358
4,1,35,0.02202677,0.01092123,0.033,0.507420408418074
4,1,36,0.01161395,0.01053089,0.022,0.338280272278716
4,1,37,0.01160669,0.00268839,0.014,0.215269264177365
4,1,38,0.00816125,0.01432422,0.022,0.338280272278716
4,1,39,0.01456907,0.00118652,0.016,0.246022016202702
4,1,40,0.01772553,0.00270304,0.02,0.307527520253378
4,1,41,0.00947879,0.01541608,0.025,0.384409400316723
4,1,42,0.01976042,0.0011964,0.021,0.322903896266047
4,1,43,0.02126448,0.00477324,0.026,0.399785776329391
4,1,44,0.01532509,0.01123047,0.027,0.41516215234206
4,1,45,0.01569041,0.00268324,0.018,0.27677476822804
4,1,46,0.02126448,0.008835,0.03,0.461291280380067
4,1,47,0.0203648,0.00272083,0.023,0.353656648291385
4,1,48,0.0203648,0.00267694,0.023,0.353656648291385
4,1,49,0.0190805,0.00817813,0.027,0.41516215234206
4,1,50,0.01969196,0.01376051,0.033,0.507420408418074
4,2,1,0.0135212,0.01160723,0.025,0.384409400316723
4,2,2,0.01897907,0.01184792,0.031,0.476667656392736
4,2,3,0.01669332,0.01563889,0.032,0.492044032405405
4,2,4,0.02050557,0.01355583,0.034,0.522796784430743
4,2,5,0.01474723,0.0107976,0.026,0.399785776329391
4,2,6,0.03012044,0.02760839,0.058,0.891829808734796
4,2,7,0.01475351,0.0089858,0.024,0.369033024304054
4,2,8,0.00757673,0.00112087,0.009,0.13838738411402
4,2,9,0.00270466,0.01351233,0.016,0.246022016202702
4,2,10,0.0237986,0.01304562,0.037,0.568925912468749
4,2,11,0.02639686,0.02596283,0.052,0.799571552658783
4,2,12,0.01149436,0.02324946,0.035,0.538173160443412
4,2,13,0.01561345,0.01320796,0.029,0.445914904367398
4,2,14,0.01659317,0.02090287,0.037,0.568925912468749
4,2,15,0.01301577,0.01806989,0.031,0.476667656392736
4,2,16,0.00282981,0.01381706,0.017,0.261398392215371
4,2,17,0.03375435,0.02234912,0.056,0.861077056709459
4,2,18,0.03076996,0.02913699,0.06,0.922582560760134
4,2,19,0.0011978,0.00271238,0.004,0.0615055040506756
4,2,20,0.0094664,0.00481607,0.014,0.215269264177365
4,2,21,0.03423724,0.02374185,0.058,0.891829808734796
4,2,22,0.01297102,0.01065269,0.024,0.369033024304054
4,2,23,0.01507635,0.01139996,0.026,0.399785776329391
4,2,24,0.0198326,0.00793945,0.028,0.430538528354729
4,2,25,0.03423724,0.02467906,0.059,0.907206184747465
4,2,26,0.0307024,0.01910476,0.05,0.768818800633445
4,2,27,0.00860616,0.00121394,0.01,0.153763760126689
4,2,28,0.00272841,0.01173519,0.014,0.215269264177365
4,2,29,0.01104974,0.00119969,0.012,0.184516512152027
4,2,30,0.00118534,0.01890322,0.02,0.307527520253378
4,2,31,0.00900058,0.02190885,0.031,0.476667656392736
4,2,32,0.01371685,0.01071595,0.024,0.369033024304054
4,2,33,0.01746358,0.00826306,0.026,0.399785776329391
4,2,34,0.0065483,0.00119515,0.008,0.123011008101351
4,2,35,0.00571322,0.01905047,0.025,0.384409400316723
4,2,36,0.02025965,0.00267387,0.023,0.353656648291385
4,2,37,0.01161394,0.01245067,0.024,0.369033024304054
4,2,38,0.01342787,0.00119386,0.015,0.230645640190034
4,2,39,0.02266776,0.00115405,0.024,0.369033024304054
4,2,40,0.01034308,0.00119948,0.012,0.184516512152027
