"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;1;1
1;2;1;42;4
1;3;0;9;2
1;4;0;23;6
1;5;2;13;2
1;6;0;2;26
1;7;1;15;1
1;8;1;1;10
1;9;2;5;1
1;10;1;2;9
1;11;0;1;10
1;12;4;8;2
1;13;2;47;4
1;14;1;7;4
1;15;2;4;12
1;16;1;0;14
1;17;2;5;1
1;18;2;1;28
1;19;1;1;0
1;20;0;3;5
1;21;1;0;18
1;22;1;6;1
1;23;0;2;8
1;24;2;5;25
1;25;2;4;4
1;26;1;0;6
1;27;2;7;16
1;28;0;2;6
1;29;2;4;0
1;30;1;11;1
1;31;0;0;0
1;32;1;1;12
1;33;0;0;18
1;34;2;4;2
1;35;0;14;1
1;36;1;8;3
1;37;0;10;1
1;38;2;0;3
1;39;1;43;1
1;40;0;14;0
1;41;0;4;1
1;42;0;7;1
1;43;1;6;16
1;44;0;9;0
1;45;2;6;10
1;46;2;1;21
1;47;0;4;7
1;48;0;4;8
1;49;0;3;0
1;50;0;1;1
2;1;1;1;14
2;2;1;19;0
2;3;0;7;0
2;4;0;9;2
2;5;2;10;4
2;6;3;0;10
2;7;0;2;25
2;8;2;0;14
2;9;0;3;15
2;10;0;3;8
2;11;0;19;6
2;12;1;7;2
2;13;0;0;0
2;14;1;4;1
2;15;3;6;15
2;16;2;3;14
2;17;0;0;12
2;18;1;10;0
2;19;0;21;6
2;20;0;4;6
2;21;1;9;2
2;22;0;0;3
2;23;0;7;1
2;24;0;2;0
2;25;1;12;1
2;26;1;2;4
2;27;0;1;2
2;28;0;8;6
2;29;0;1;14
2;30;0;0;3
2;31;2;0;4
2;32;0;4;4
2;33;1;5;0
2;34;2;3;3
2;35;0;15;0
2;36;1;0;3
2;37;0;1;11
2;38;0;2;15
2;39;1;5;18
2;40;1;30;7
2;41;1;13;1
2;42;1;5;1
2;43;3;5;0
2;44;0;1;23
2;45;1;2;0
2;46;2;3;5
2;47;0;17;2
2;48;1;14;4
2;49;0;0;16
2;50;3;10;4
3;1;1;0;33
3;2;0;1;3
3;3;1;1;14
3;4;0;6;3
3;5;0;43;4
3;6;2;2;0
3;7;2;4;23
3;8;1;3;4
3;9;0;1;11
3;10;0;15;0
3;11;0;4;4
3;12;1;2;8
3;13;1;15;1
3;14;1;11;4
3;15;2;15;0
3;16;0;2;3
3;17;3;17;0
3;18;2;5;4
3;19;0;1;24
3;20;0;11;3
3;21;0;3;0
3;22;0;3;11
3;23;1;1;4
3;24;1;1;6
3;25;0;0;4
