"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;6;1
1;2;0;1;1
1;3;0;0;2
1;4;2;0;0
1;5;0;1;1
1;6;0;1;1
1;7;0;1;1
1;8;0;1;5
1;9;0;0;1
1;10;2;0;0
1;11;2;0;0
1;12;0;1;1
1;13;0;1;1
1;14;0;1;1
1;15;0;1;3
1;16;0;1;1
1;17;0;1;1
1;18;1;1;1
1;19;0;1;0
1;20;0;1;2
1;21;0;1;1
1;22;3;1;3
1;23;0;1;1
1;24;0;1;4
1;25;0;4;1
1;26;3;2;4
1;27;0;14;1
1;28;0;1;1
1;29;0;0;83
1;30;0;42;3
1;31;0;1;4
1;32;0;1;1
1;33;0;1;1
1;34;4;75;0
1;35;0;22;1
1;36;0;1;1
1;37;1;2;60
1;38;23;61;67
1;39;0;6;1
1;40;0;1;1
1;41;0;9;4
1;42;0;1;3
1;43;0;15;3
1;44;0;1;4
1;45;0;15;2
1;46;0;1;1
1;47;11;73;67
1;48;0;1;90
1;49;0;0;66
1;50;0;1;1
2;1;9;74;36
2;2;4;9;35
2;3;2;0;0
2;4;0;1;1
2;5;2;21;8
2;6;0;1;1
2;7;0;4;1
2;8;2;0;0
2;9;0;0;0
2;10;0;1;1
2;11;0;0;0
2;12;0;1;1
2;13;0;1;1
2;14;0;1;1
2;15;0;1;1
2;16;0;1;1
2;17;0;1;1
2;18;0;1;1
2;19;0;1;0
2;20;1;0;86
2;21;0;2;1
2;22;0;1;1
2;23;0;16;1
2;24;0;1;1
2;25;0;1;1
2;26;0;2;1
2;27;1;77;1
2;28;2;44;8
2;29;0;1;1
2;30;0;1;3
2;31;0;1;1
2;32;0;1;1
2;33;0;42;82
2;34;0;1;3
2;35;0;1;1
2;36;0;1;98
2;37;14;43;37
2;38;0;1;1
2;39;0;13;1
2;40;0;1;1
2;41;1;3;8
2;42;0;1;1
2;43;0;1;0
2;44;0;1;0
2;45;10;66;27
2;46;0;1;1
2;47;0;33;7
2;48;0;1;1
2;49;0;1;1
2;50;4;24;10
3;1;0;6;1
3;2;2;0;0
3;3;0;2;18
3;4;0;1;1
3;5;2;3;7
3;6;0;2;0
3;7;0;7;1
3;8;2;0;0
3;9;2;0;0
3;10;2;1;1
3;11;0;1;1
3;12;2;0;0
3;13;0;1;1
3;14;0;85;2
3;15;0;1;1
3;16;0;2;16
3;17;2;7;19
3;18;0;1;1
3;19;3;7;17
3;20;0;1;1
3;21;0;1;8
3;22;0;1;1
3;23;5;20;31
3;24;0;1;1
3;25;0;9;1
3;26;0;1;1
3;27;0;1;1
3;28;0;1;1
3;29;2;1;1
3;30;0;62;16
3;31;3;1;3
3;32;0;1;1
3;33;1;93;8
3;34;1;19;13
3;35;1;7;1
3;36;1;81;3
3;37;0;1;1
3;38;1;3;25
3;39;1;3;14
3;40;0;1;1
3;41;1;3;20
3;42;8;41;58
3;43;1;3;5
3;44;3;7;34
3;45;8;12;31
3;46;1;16;3
3;47;1;0;1
3;48;5;9;21
3;49;3;86;18
3;50;1;1;91
4;1;2;0;0
4;2;1;2;43
4;3;2;0;0
4;4;2;0;0
4;5;1;4;5
4;6;0;1;1
4;7;0;21;0
4;8;0;1;1
4;9;2;0;0
4;10;0;0;44
4;11;0;1;1
4;12;0;0;1
4;13;0;5;1
4;14;0;3;58
4;15;0;0;1
4;16;10;44;5
4;17;0;1;2
4;18;1;2;1
4;19;0;1;0
4;20;0;1;1
4;21;0;0;0
4;22;0;0;1
4;23;0;2;1
4;24;0;1;1
4;25;0;5;7
4;26;0;1;1
4;27;0;1;1
4;28;0;1;1
4;29;0;1;1
4;30;0;6;1
4;31;0;1;1
4;32;0;0;1
4;33;0;12;1
4;34;0;1;1
4;35;20;83;62
4;36;0;1;5
4;37;1;3;1
4;38;0;1;23
4;39;0;1;6
4;40;0;0;41
4;41;0;1;1
4;42;7;90;34
4;43;1;0;15
4;44;0;7;1
4;45;0;90;2
4;46;0;1;1
4;47;9;81;75
4;48;0;1;1
4;49;0;1;1
4;50;0;5;7
5;1;2;0;0
5;2;0;1;0
5;3;0;1;0
5;4;0;0;5
5;5;2;0;0
5;6;0;2;0
5;7;3;2;8
5;8;2;0;0
5;9;0;0;12
5;10;2;0;0
5;11;0;3;1
5;12;2;0;0
5;13;2;0;0
5;14;2;0;0
5;15;2;0;0
5;16;2;0;0
5;17;2;0;16
5;18;7;5;58
5;19;0;1;1
5;20;3;16;43
5;21;5;0;33
5;22;2;6;0
5;23;18;47;58
5;24;2;0;0
5;25;3;36;1
5;26;2;0;0
5;27;2;0;2
5;28;2;0;0
5;29;11;45;82
5;30;2;4;0
5;31;2;0;3
5;32;10;52;65
5;33;3;11;6
5;34;2;9;0
5;35;0;0;1
5;36;2;0;0
5;37;2;13;0
5;38;3;7;1
5;39;6;18;33
5;40;6;63;10
5;41;7;76;32
5;42;3;4;17
5;43;3;1;16
5;44;5;40;14
5;45;6;5;78
5;46;3;1;23
5;47;3;1;1
5;48;5;7;23
5;49;3;73;1
5;50;3;0;8
6;1;2;0;0
6;2;0;0;4
6;3;2;0;1
6;4;0;0;1
6;5;0;2;0
6;6;0;1;1
6;7;2;1;0
6;8;0;1;1
6;9;2;0;6
6;10;0;4;1
6;11;0;4;1
6;12;2;0;0
6;13;5;5;6
6;14;2;0;0
6;15;2;0;0
6;16;0;1;1
6;17;10;21;70
6;18;10;36;37
6;19;0;2;1
6;20;15;19;57
6;21;2;0;2
6;22;6;21;17
6;23;10;30;69
6;24;2;14;0
6;25;0;1;0
6;26;2;0;0
6;27;19;45;85
6;28;3;0;99
6;29;2;0;0
6;30;16;35;35
6;31;2;3;0
6;32;3;27;1
6;33;4;0;94
6;34;2;0;0
6;35;2;0;18
6;36;2;9;0
6;37;2;0;0
6;38;22;56;68
6;39;2;0;0
6;40;3;0;98
6;41;3;62;0
6;42;10;27;55
6;43;2;0;0
6;44;3;0;63
6;45;6;16;17
6;46;3;11;0
6;47;19;59;80
6;48;3;70;0
6;49;11;14;64
6;50;2;1;0
7;1;2;0;0
7;2;0;25;0
7;3;0;1;1
7;4;0;28;0
7;5;0;1;1
7;6;0;1;1
7;7;0;0;10
7;8;2;0;2
7;9;0;1;1
7;10;0;1;1
7;11;0;1;1
7;12;0;1;1
7;13;0;1;1
7;14;0;1;1
7;15;0;1;1
7;16;0;1;1
7;17;3;10;11
7;18;0;1;1
7;19;0;1;1
7;20;0;1;1
7;21;0;1;1
7;22;0;1;8
7;23;0;1;1
7;24;0;1;5
7;25;0;1;1
7;26;0;1;0
7;27;1;1;67
7;28;0;21;4
7;29;7;6;13
7;30;0;2;2
7;31;0;1;1
7;32;3;5;25
7;33;0;2;1
7;34;0;1;1
7;35;0;30;1
7;36;0;3;1
7;37;0;4;1
7;38;3;46;5
7;39;0;1;0
7;40;1;2;4
7;41;0;1;1
7;42;8;36;42
7;43;0;1;38
7;44;0;1;1
7;45;9;13;39
7;46;0;1;1
7;47;0;3;1
7;48;1;72;2
7;49;10;31;49
7;50;0;1;1
8;1;0;3;1
8;2;0;1;1
8;3;0;0;0
8;4;2;0;0
8;5;0;1;3
8;6;2;0;0
8;7;2;0;0
8;8;0;1;1
8;9;0;1;1
8;10;0;1;1
8;11;0;6;0
8;12;2;0;0
8;13;0;1;1
8;14;3;0;2
8;15;0;1;1
8;16;0;1;1
8;17;0;3;1
8;18;0;44;10
8;19;0;1;1
8;20;0;1;3
8;21;3;15;88
8;22;5;16;26
8;23;0;1;1
8;24;0;2;1
8;25;3;14;57
8;26;1;7;6
8;27;2;26;29
8;28;1;22;69
8;29;1;24;42
8;30;0;5;1
8;31;0;1;1
8;32;0;1;89
8;33;5;34;85
8;34;13;76;77
8;35;0;1;1
8;36;0;1;4
8;37;0;1;1
8;38;2;1;80
8;39;5;67;5
8;40;0;1;1
8;41;0;4;19
8;42;4;12;75
8;43;17;73;79
8;44;6;7;89
8;45;0;1;1
8;46;17;70;84
8;47;3;1;44
8;48;16;75;63
8;49;10;72;26
8;50;10;66;33
9;1;4;21;17
9;2;2;0;0
9;3;1;13;0
9;4;0;0;1
9;5;2;0;0
9;6;0;3;1
9;7;0;0;1
9;8;2;0;0
9;9;2;0;0
9;10;0;1;1
9;11;1;0;18
9;12;0;0;1
9;13;0;4;1
9;14;0;25;14
9;15;0;1;1
9;16;1;12;7
9;17;0;1;1
9;18;0;1;2
9;19;5;86;0
9;20;1;68;3
9;21;0;1;1
9;22;0;0;1
9;23;0;1;1
9;24;0;3;14
9;25;0;5;1
9;26;0;1;1
9;27;0;3;1
9;28;0;1;2
9;29;0;1;1
9;30;0;1;3
9;31;0;1;1
9;32;2;1;18
9;33;0;1;6
9;34;0;1;1
9;35;10;86;26
9;36;0;1;1
9;37;0;2;1
9;38;14;86;66
9;39;0;5;1
9;40;0;11;2
9;41;12;15;52
9;42;14;81;44
9;43;0;7;89
9;44;0;1;1
9;45;0;0;72
9;46;13;71;67
9;47;4;33;88
9;48;6;28;63
9;49;1;9;2
9;50;0;6;12
10;1;6;53;9
10;2;0;1;1
10;3;2;0;6
10;4;2;0;0
10;5;0;5;1
10;6;2;0;0
10;7;0;1;1
10;8;0;3;1
10;9;0;1;1
10;10;2;1;0
10;11;1;0;0
10;12;1;2;7
10;13;0;4;1
10;14;0;1;1
10;15;0;1;1
10;16;0;2;1
10;17;0;3;1
10;18;0;1;1
10;19;0;1;1
10;20;0;1;1
10;21;0;1;1
10;22;0;1;1
10;23;11;37;49
10;24;0;1;1
10;25;10;70;51
10;26;0;2;1
10;27;0;0;1
10;28;0;1;1
10;29;0;1;1
10;30;0;92;4
10;31;0;1;1
10;32;4;2;51
10;33;0;1;1
10;34;0;2;1
10;35;0;1;1
10;36;0;2;1
10;37;0;4;1
10;38;0;1;1
10;39;0;44;18
10;40;0;5;1
10;41;0;4;1
10;42;0;1;1
10;43;0;1;1
10;44;7;42;19
10;45;1;3;8
10;46;0;1;1
10;47;3;20;54
10;48;5;82;6
10;49;5;63;6
10;50;0;0;1
11;1;0;1;1
11;2;6;66;3
11;3;1;0;1
11;4;0;1;2
11;5;2;0;0
11;6;0;2;0
11;7;2;0;0
11;8;6;40;13
11;9;0;1;1
11;10;4;21;7
11;11;3;3;57
11;12;2;0;2
11;13;2;1;0
11;14;0;1;1
11;15;0;1;0
11;16;0;1;1
11;17;0;1;1
11;18;0;1;1
11;19;0;1;3
11;20;0;2;1
11;21;6;23;64
11;22;2;21;28
11;23;0;1;1
11;24;0;0;1
11;25;0;1;1
11;26;0;2;71
11;27;0;0;1
11;28;0;1;1
11;29;0;0;1
11;30;0;1;1
11;31;0;1;1
11;32;0;1;2
11;33;18;47;28
11;34;1;2;10
11;35;4;82;18
11;36;0;0;1
11;37;1;4;50
11;38;0;0;1
11;39;0;0;1
11;40;0;1;1
11;41;2;82;7
11;42;1;0;5
11;43;0;0;83
11;44;0;0;93
11;45;0;0;40
11;46;0;0;87
11;47;16;50;14
11;48;0;0;65
11;49;5;29;16
11;50;2;0;5
