simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
0,0,0,,4.0,0.01124027
0,0,1,,3.0,0.0073164
0,1,0,,4.0,0.00697091
0,1,1,,3.0,0.0071765
1,0,0,,4.0,0.01033344
1,0,1,,2.0,0.00419758
1,1,0,,4.0,0.00715166
1,1,1,,5.0,0.02062778
