"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,176598646387507;0,1792;0,411764705882353
1;1;2;0,228443826320529;0,306122448979592;0,625
1;1;3;0,193126721428565;0,170132325141777;0,5
1;1;4;0,59216382193173;0,347107438016529;0,75
1;1;5;1;0,375;1
1;1;6;0;0,395061728395062;0,8
1;1;7;1,386;0,5;1
1;1;8;0,237872027408701;0,170132325141777;0,5
1;1;9;0,0435868768530091;0,126984126984127;0,285714285714286
1;1;10;0,333333333333334;0,32;0,666666666666667
1;1;11;0,6;0,355555555555556;0,8
1;1;12;1,792;0,5;1
1;1;13;0;0,24;0,5
1;1;14;1,609;0,48;1
1;1;15;0,324825470229774;0,236686390532544;0,533333333333334
1;1;16;0,432129235431207;0,2304;0,631578947368421
1;1;17;0,106638869455724;0,162570888468809;0,358333333333333
1;1;18;0,32225847208027;0,255;0,56043956043956
1;1;19;0;0,375;0,8
1;1;20;0;0,173010380622837;0,357142857142857
1;1;21;0,186710166496324;0,15625;0,473684210526316
1;1;22;0,169378706816949;0,2;0,416666666666667
1;1;23;0,300022685655051;0,219281663516068;0,483333333333333
1;1;24;0,0318390228766912;0,112426035502959;0,226190476190476
1;1;25;0;0,375;0,8
1;1;26;0;0,197530864197531;0,571428571428571
1;1;27;0;0,247933884297521;0,5
1;1;28;0;0,24;0,5
1;1;29;0;0,213333333333333;0,444444444444444
1;1;30;0,17785504594861;0,125;0,333333333333333
1;2;1;0;0,296296296296296;0,666666666666667
1;2;2;0,119368154500695;0,120982986767486;0,313725490196078
1;2;3;0,23348871663645;0,207939508506616;0,423076923076923
1;2;4;0,296081910965865;0,248520710059172;0,7
1;2;5;0,0635732053810641;0,151228733459357;0,555555555555556
1;2;6;0,4;0,311111111111111;0,7
1;2;7;0,513896862923345;0,272211720226843;0,615384615384615
1;2;8;0,156802637393765;0,175;0,466666666666667
1;2;9;1,946;0,408163265306122;1
1;2;10;1,386;0,5;1
1;2;11;0,36514339394798;0,227146814404432;0,525641025641026
1;2;12;0,0861353116146785;0,128;0,25974025974026
1;2;13;0,226294385530917;0,234567901234568;0,493506493506494
1;2;14;0;0,0991735537190083;0,444444444444444
1;2;15;0;0,326530612244898;0,8
1;2;16;0,500000000000001;0,4;0,8
1;2;17;0,203918089034134;0,186851211072664;0,409090909090909
1;2;18;0,156802637393764;0,177777777777778;0,357142857142857
1;2;19;0;0,296296296296296;0,666666666666667
1;2;20;0,160451969938754;0,1632;0,354166666666667
1;2;21;0,0889366069883239;0,185185185185185;0,416666666666667
1;2;22;1;0,391111111111111;1
1;2;23;0;0,285714285714286;0,583333333333333
1;2;24;0,37192392753484;0,27681660899654;0,666666666666667
1;2;25;0,137008771060641;0,198347107438017;0,666666666666667
1;2;26;0,413139981523483;0,244897959183673;0,6
1;2;27;0,189061398141777;0,217142857142857;0,452380952380952
1;2;28;0,460304036902452;0,244897959183673;0,675
1;2;29;0,36983368840038;0,318181818181818;0,636363636363636
1;2;30;0;0,173010380622837;0,416666666666667
1;3;1;0;0,246913580246914;0,714285714285714
1;3;2;0;0,165289256198347;0,625
1;3;3;0;0,166089965397924;0,461538461538462
1;3;4;0,5;0,3125;0,833333333333333
1;3;5;0,228443826320529;0,222222222222222;0,5
1;3;6;0;0,319444444444444;0,657142857142857
1;3;7;0,0982099856327667;0,152777777777778;0,314285714285714
1;3;8;0,140206611904768;0,200692041522491;0,402777777777778
1;3;9;0;0,264462809917355;0,571428571428571
1;3;10;0,25;0,306122448979592;0,625
1;3;11;0;0,236686390532544;0,5
1;3;12;1,792;0,444444444444445;1
1;3;13;0,342665739480793;0,25;0,505050505050505
1;3;14;0;0,133333333333333;0,277777777777778
1;3;15;0;0,326530612244898;0,8
1;3;16;0;0,177514792899408;0,375
1;3;17;0;0,246913580246914;0,714285714285714
1;3;18;0;0,3125;0,833333333333333
1;3;19;0;0,296296296296296;0,6
1;3;20;0;0,25;0,5
1;3;21;0,381307360104278;0,195555555555556;0,5
1;3;22;0;0,24;0,5
1;3;23;0,135786027723346;0,128099173553719;0,364705882352941
1;3;24;0,228443826320529;0,25;0,514285714285714
1;3;25;0,296081910965865;0,343195266272189;0,690476190476191
1;3;26;0,203918089034135;0,232686980609418;0,538461538461538
1;3;27;0;0,3;0,6
1;3;28;0,276048163585759;0,213333333333333;0,727272727272727
1;3;29;0;0,296296296296296;0,6
1;3;30;0;0,197530864197531;0,4
1;4;1;0;0,122448979591837;0,25
1;4;2;0;0,188365650969529;0,377777777777778
1;4;3;0,161449463562942;0,181474480151229;0,4
1;4;4;0,383568120950603;0,198347107438017;0,564705882352941
1;4;5;0,296081910965866;0,213333333333333;0,444444444444444
1;4;6;0,0561659750487112;0,152249134948097;0,323529411764706
1;4;7;0;0,2;0,4
1;4;8;0;0,285714285714286;0,571428571428571
1;4;9;0;0,25;0,8
1;4;10;0,0558771335512014;0,135802469135802;0,338461538461538
1;4;11;1,946;0,408163265306122;1
1;4;12;0,228443826320529;0,285714285714286;0,583333333333333
1;4;13;0,34753068574288;0,242214532871972;0,583333333333333
1;4;14;0,666666666666666;0,36;0,857142857142857
1;4;15;0,666666666666667;0,396694214876033;0,857142857142857
1;4;16;0;0,247933884297521;0,5
1;4;17;0,193681545006942;0,185;0,406593406593407
1;4;18;0,163070121084996;0,186851211072664;0,409090909090909
1;4;19;0,116650404439532;0,12476370510397;0,323529411764706
1;4;20;0;0,3125;0,833333333333333
1;4;21;0,315672356136539;0,222222222222222;0,545454545454545
1;4;22;0;0,16;0,5
1;4;23;1;0,345679012345679;1
1;4;24;0;0,375;0,8
1;4;25;0;0,37037037037037;0,833333333333333
1;4;26;0;0,224852071005917;0,542857142857143
1;4;27;0;0,36734693877551;0,75
1;4;28;1,946;0,408163265306122;1
1;4;29;0,500000000000001;0,36;0,857142857142857
1;4;30;0;0,32;0,666666666666667
1;5;1;0;0,24;0,571428571428571
1;5;2;0;0,128544423440454;0,261538461538462
1;5;3;0;0,116343490304709;0,3
1;5;4;0,271096611167892;0,243767313019391;0,488888888888889
1;5;5;0,333333333333333;0,330578512396694;0,714285714285714
1;5;6;0,0591841756374117;0,222222222222222;0,45
1;5;7;1,946;0,408163265306122;1
1;5;8;0;0,0888888888888889;0,227272727272727
1;5;9;1,946;0,408163265306122;1
1;5;10;0,557885891302259;0,271604938271605;0,785714285714286
1;5;11;0,228443826320529;0,231404958677686;0,466666666666667
1;5;12;0,0166749694180842;0,0892857142857143;0,204678362573099
1;5;13;0,210309917857153;0,213333333333333;0,545454545454546
1;5;14;0;0,198347107438017;0,5
1;5;15;0,128950935744847;0,199445983379501;0,4
1;5;16;0;0,166666666666667;0,415384615384615
1;5;17;0,111111111111111;0,1312;0,325396825396825
1;5;18;0;0,138888888888889;0,555555555555555
1;5;19;0,140206611904769;0,148148148148148;0,333333333333333
1;5;20;0,175504219045249;0,204158790170132;0,482142857142857
1;5;21;0;0,330578512396694;0,714285714285714
1;5;22;0,275899095881065;0,237252861602497;0,518181818181818
1;5;23;0,333333333333334;0,355029585798817;0,75
1;5;24;0,16442291849514;0,140495867768595;0,354166666666667
1;5;25;0;0,266666666666667;0,555555555555556
1;5;26;0,685331478961587;0,4;0,833333333333333
1;5;27;0,407836178068269;0,226757369614512;0,625
1;5;28;0,177622660637882;0,21606648199446;0,443181818181818
1;5;29;0,183420109162803;0,166204986149584;0,384615384615385
1;5;30;0,34331493949201;0,2656;0,532051282051282
1;6;1;1,386;0,5;1
1;6;2;0,366840218325605;0,265927977839335;0,615384615384615
1;6;3;0,224619919276669;0,216049382716049;0,538461538461539
1;6;4;1,946;0,408163265306122;1
1;6;5;0;0,333333333333333;0,666666666666667
1;6;6;0,366840218325606;0,234375;0,769230769230769
1;6;7;0,25615214493032;0,285714285714286;0,583333333333333
1;6;8;0;0,244897959183673;0,5
1;6;9;0,0821678751125726;0,1248;0,270833333333333
1;6;10;0,0883066934557653;0,154195011337868;0,425
1;6;11;0,5;0,296296296296296;0,857142857142857
1;6;12;0,254803508424256;0,2;0,533333333333333
1;6;13;0,0413304927969636;0,181818181818182;0,363636363636364
1;6;14;0;0,326530612244898;0,8
1;6;15;0,326140242169992;0,216049382716049;0,538461538461538
1;6;16;0;0,236686390532544;0,5
1;6;17;0,5;0,22;0,6875
1;6;18;0;0,326530612244898;0,8
1;6;19;0,104605708381693;0,158790170132325;0,35
1;6;20;0;0,132325141776938;0,388888888888889
1;6;21;0,62807607246516;0,373333333333333;0,777777777777778
1;6;22;0,369466870505927;0,28099173553719;0,581196581196581
1;6;23;0;0,256055363321799;0,513888888888889
1;6;24;0;0,180555555555556;0,371428571428571
1;6;25;0,30493862851424;0,29757785467128;0,614285714285715
1;6;26;0;0,1875;0,380952380952381
1;6;27;0,75;0,346020761245675;0,909090909090909
1;6;28;0;0,330578512396694;0,714285714285714
1;6;29;1,946;0,408163265306122;1
1;6;30;2,197;0,493827160493827;1
1;7;1;0,666666666666666;0,36;0,857142857142857
1;7;2;0,228443826320529;0,191467221644121;0,440191387559809
1;7;3;0,326140242169992;0,246913580246914;0,615384615384616
1;7;4;0,293909306973484;0,260387811634349;0,602564102564102
1;7;5;0;0,155009451795841;0,310606060606061
1;7;6;0;0,231404958677686;0,5
1;7;7;0;0,4;0,833333333333333
1;7;8;0;0,36734693877551;0,75
1;7;9;0,0336037340137496;0,159763313609467;0,327272727272727
1;7;10;0,125;0,13;0,30952380952381
1;7;11;0;0,224489795918367;0,458333333333333
1;7;12;0;0,264462809917355;0,571428571428571
1;7;13;0,396003620104645;0,227146814404432;0,585714285714286
1;7;14;0;0,29585798816568;0,625
1;7;15;0,210309917857152;0,272189349112426;0,547619047619048
1;7;16;0,6;0,373333333333333;0,777777777777778
1;7;17;0,333333333333333;0,27681660899654;0,555555555555556
1;7;18;0,207992759790712;0,175;0,466666666666667
1;7;19;0,0687628647697105;0,139886578449906;0,362745098039216
1;7;20;0,0502603274884082;0,15;0,357142857142857
1;7;21;0,23935198569284;0,256055363321799;0,560606060606061
1;7;22;1;0,473372781065089;1
1;7;23;0;0,231404958677686;0,777777777777778
1;7;24;0,206230879965241;0,189035916824197;0,490196078431373
1;7;25;0;0,154320987654321;0,384615384615385
1;7;26;0;0,296296296296296;0,6
1;7;27;0,666666666666667;0,347107438016529;0,875
1;7;28;0,246046830952362;0,222222222222222;0,5
1;7;29;0,629337042076827;0,24;0,75
1;7;30;0,333333333333333;0,297520661157025;0,75
1;8;1;0;0,32;0,666666666666667
1;8;2;0;0,296296296296296;0,6
1;8;3;0;0,246913580246914;0,714285714285714
1;8;4;0,23935198569284;0,2265625;0,527272727272727
1;8;5;0;0,375;0,8
1;8;6;0;0,1875;0,5
1;8;7;0,296081910965865;0,247933884297521;0,625
1;8;8;0,372789450424941;0,268595041322314;0,764705882352941
1;8;9;0;0,16;0,333333333333333
1;8;10;0;0,204081632653061;0,5
1;8;11;0;0,1875;0,4
1;8;12;0;0,314049586776859;0,633333333333333
1;8;13;0,134637042011607;0,172839506172839;0,388888888888889
1;8;14;0,0998935490250567;0,126984126984127;0,411764705882353
1;8;15;1,946;0,408163265306122;1
1;8;16;0;0,24;0,571428571428571
1;8;17;0,529592087818705;0,328125;0,7
1;8;18;0,366840218325606;0,24;0,75
1;8;19;0,373420332992648;0,26;0,619047619047619
1;8;20;0;0,24;0,5
1;8;21;0;0,172839506172839;0,35
1;8;22;0,228443826320529;0,285714285714286;0,583333333333333
1;8;23;0;0,29585798816568;0,625
1;8;24;0,177622660637882;0,25;0,5
1;8;25;0,333333333333333;0,297520661157025;0,75
1;8;26;0;0,189349112426036;0,444444444444444
1;8;27;0,0435347440875989;0,0888888888888889;0,2
1;8;28;0;0,4;0,833333333333334
1;8;29;0,500000000000001;0,4;0,8
1;8;30;0,333333333333334;0,3;0,6
1;9;1;0,0754887502163468;0,25;0,533333333333333
1;9;2;0;0,296296296296296;0,666666666666667
1;9;3;0,308485375196273;0,27810650887574;0,55952380952381
1;9;4;0,5;0,316326530612245;0,688888888888889
1;9;5;0;0,375;0,8
1;9;6;0;0,326530612244898;0,8
1;9;7;0;0,117202268431002;0,276785714285714
1;9;8;0,0738730789994244;0,173553719008265;0,4
1;9;9;0,0530719128400848;0,125;0,278409090909091
1;9;10;0;0,293333333333333;0,589285714285714
1;9;11;0,148040955482933;0,1875;0,380952380952381
1;9;12;0;0,222222222222222;0,5
1;9;13;0;0,355029585798817;0,714285714285714
1;9;14;1;0,444444444444444;1
1;9;15;0,0558771335512021;0,15;0,4
1;9;16;0,0471804688852166;0,14404432132964;0,320987654320988
1;9;17;0,355154958928577;0,244897959183673;0,519230769230769
1;9;18;0,420619835714305;0,248888888888889;0,636363636363636
1;9;19;2,079;0,46875;1
1;9;20;0;0,24;0,571428571428572
1;9;21;0;0,1484375;0,301587301587302
1;9;22;0;0,375;0,8
1;9;23;1,946;0,489795918367347;1
1;9;24;0;0,106666666666667;0,244897959183673
1;9;25;0;0,272189349112426;0,547619047619048
1;9;26;0;0,395061728395062;0,8
1;9;27;0,484196257020611;0,321329639889197;0,659090909090909
1;9;28;0,123733629528873;0,166666666666667;0,342857142857143
1;9;29;0;0,247933884297521;0,5
1;9;30;0,37192392753484;0,2734375;0,636363636363636
