"sim","bout","bee","distance"
1,1,1,0.693580194398523
1,1,2,0.132888547564428
1,2,1,0.451192076228285
1,2,2,0.474929653843164
1,3,1,0.445755865922746
1,3,2,0.177425275064283
1,4,1,0.459167850946821
1,4,2,0.278948940286758
1,5,1,0.518954619412355
1,5,2,0.0957245851495137
1,6,1,0.667376262435635
1,6,2,0.282034384834546
1,7,1,0.595648995577737
1,7,2,0.496277611450517
1,8,1,0.340920077573304
1,8,2,0.666138106164163
1,9,1,0.6058464692431
1,9,2,0.552559822221711
1,10,1,0.727888022548988
1,10,2,0.366146650749774
1,11,1,0.609134284878439
1,11,2,0.584459585122523
1,12,1,0.511010784817534
1,12,2,0.284374925079462
1,13,1,0.525232951680652
1,13,2,0.698348097528404
1,14,1,0.270687711027453
1,14,2,0.446332855017254
1,15,1,0.290492215774888
1,15,2,0.72022799432369
1,16,1,0.373121351931331
1,16,2,0.749112059999007
1,17,1,0.553137913914188
1,17,2,0.533154215528767
1,18,1,0.566559869130621
1,18,2,0.498273604802183
1,19,1,0.511218511871834
1,19,2,0.442793520033796
1,20,1,0.444305172505111
1,20,2,0.626521682854834
1,21,1,0.271636623536983
1,21,2,0.53687751623076
1,22,1,0.316050422026277
1,22,2,0.240037858117961
1,23,1,0.299048984478217
1,23,2,0.401865658370116
1,24,1,0.192785953571736
1,24,2,0.381793325762645
1,25,1,0.233554179546595
1,25,2,0.0413692264225246
1,26,1,0.271796124952492
1,26,2,0.206242231569498
1,27,1,0.137183927909056
1,27,2,0.170718407243809
1,28,1,0.176535738802995
1,28,2,0.0514895466570734
1,29,1,0.0957075638176969
1,29,2,0.219314879970606
1,30,1,0.122058916416911
1,30,2,0.17510589178102
1,31,1,0.199344985121883
1,31,2,0.166666272245981
1,32,1,0.0941217646158462
1,32,2,0.267890169829533
1,33,1,0.0958265934902842
1,33,2,0.201493099295523
1,34,1,0.123601006498083
1,34,2,0.113027970482036
1,35,1,0.129461319679927
1,35,2,0.19933980756124
1,36,1,0.00374912037719788
1,36,2,0.176009308460246
1,37,1,0.154117803560232
1,37,2,0.115094087639404
1,38,1,0.180213062858114
1,38,2,0.133405866376367
1,39,1,0.199104675807291
1,39,2,0.0625661027180922
1,40,1,0.204809941077679
1,40,2,0.0441777294052543
1,41,1,0.20546549452666
1,41,2,0.0367989946340296
1,42,1,0.179167674264706
1,42,2,0.0251054498639103
1,43,1,0.146695045620251
1,43,2,0.0170000572889622
1,44,1,0.11381812449369
1,44,2,0.0114529240307899
1,45,1,0.0831611161375182
1,45,2,0.0272756739292606
1,46,1,0.0616450619893704
1,46,2,0.00556068251411463
1,47,1,0.0423352620941937
1,47,2,0.00289522454118971
1,48,1,0.0292720286296395
1,48,2,0.00193481783887616
