"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;5;12;15
1;2;0;1;2
1;3;5;15;15
1;4;1;25;9
1;5;0;27;0
1;6;2;3;17
1;7;4;78;20
1;8;0;2;8
1;9;2;61;13
1;10;6;18;9
1;11;2;10;7
1;12;6;15;68
1;13;0;4;13
1;14;2;51;13
1;15;0;0;8
1;16;7;16;49
1;17;2;19;83
1;18;5;20;10
1;19;3;13;38
1;20;7;76;18
1;21;2;26;3
1;22;1;5;74
1;23;8;79;27
1;24;0;2;72
1;25;5;20;90
1;26;2;14;39
1;27;20;86;72
1;28;2;16;0
1;29;1;0;43
1;30;7;67;7
1;31;8;20;30
1;32;1;0;80
1;33;2;2;87
1;34;5;2;81
1;35;5;12;60
1;36;2;1;41
1;37;1;0;13
1;38;3;9;69
1;39;1;0;81
1;40;4;3;28
1;41;1;0;81
1;42;1;0;14
1;43;1;0;80
1;44;1;0;27
1;45;1;0;67
1;46;1;0;0
1;47;1;0;12
1;48;1;0;47
1;49;1;0;79
1;50;1;0;20
2;1;1;21;12
2;2;0;48;11
2;3;0;0;13
2;4;0;7;0
2;5;2;3;5
2;6;3;77;2
2;7;4;23;7
2;8;1;3;39
2;9;10;34;41
2;10;0;16;2
2;11;3;48;8
2;12;0;21;0
2;13;0;0;3
2;14;0;2;12
2;15;1;69;1
2;16;2;61;5
2;17;0;44;3
2;18;0;39;1
2;19;0;51;3
2;20;4;11;11
2;21;7;17;12
2;22;2;13;28
2;23;1;6;59
2;24;0;4;0
2;25;0;97;0
2;26;9;18;23
2;27;3;10;99
2;28;3;8;24
2;29;11;69;74
2;30;5;55;22
2;31;15;29;24
2;32;3;30;13
2;33;2;8;7
2;34;7;40;86
2;35;4;61;10
2;36;8;31;93
2;37;1;7;1
2;38;1;7;37
2;39;0;7;2
2;40;3;1;92
2;41;0;42;1
2;42;2;48;26
2;43;2;2;63
2;44;8;23;60
2;45;0;43;11
2;46;5;12;32
2;47;0;15;26
2;48;1;3;40
2;49;1;2;24
2;50;0;0;78
3;1;8;15;35
3;2;0;0;3
3;3;2;1;15
3;4;1;24;7
3;5;0;0;2
3;6;2;7;8
3;7;1;67;13
3;8;0;0;3
3;9;11;25;54
3;10;0;0;7
3;11;14;26;47
3;12;6;0;0
3;13;5;12;21
3;14;0;31;4
3;15;0;0;47
3;16;3;68;31
3;17;6;24;50
3;18;1;10;3
3;19;8;42;26
3;20;6;26;13
3;21;1;6;2
3;22;0;0;8
3;23;10;43;18
3;24;8;20;58
3;25;2;0;0
3;26;1;16;24
3;27;4;12;11
3;28;13;65;26
3;29;4;72;17
3;30;0;62;5
3;31;1;96;1
3;32;0;0;85
3;33;0;40;17
3;34;3;91;11
3;35;0;94;7
3;36;4;55;8
3;37;3;75;0
3;38;0;5;21
3;39;1;2;70
3;40;8;33;55
3;41;8;35;17
3;42;2;62;18
3;43;0;0;5
3;44;1;5;70
3;45;7;16;41
3;46;1;38;5
3;47;3;51;0
3;48;3;15;5
3;49;0;74;6
3;50;0;3;70
4;1;3;19;4
4;2;4;32;5
4;3;3;5;10
4;4;0;0;15
4;5;0;11;0
4;6;0;58;2
4;7;1;2;3
4;8;11;25;34
4;9;2;0;26
4;10;6;27;23
4;11;1;91;12
4;12;1;59;8
4;13;22;85;32
4;14;0;13;64
4;15;1;15;51
4;16;3;25;88
4;17;4;28;3
4;18;3;29;40
4;19;1;12;1
4;20;23;48;38
4;21;4;3;11
4;22;16;44;42
4;23;4;20;5
4;24;3;48;7
4;25;0;25;6
4;26;0;17;2
4;27;13;22;57
4;28;3;7;20
4;29;1;90;2
4;30;1;33;6
4;31;2;67;7
4;32;1;23;0
4;33;2;69;8
4;34;8;26;33
4;35;1;70;8
4;36;8;78;35
4;37;2;4;66
4;38;3;23;3
4;39;3;64;16
4;40;4;45;16
4;41;0;104;5
4;42;4;7;26
4;43;3;56;16
4;44;0;41;1
4;45;3;75;8
4;46;7;15;25
4;47;5;10;69
4;48;6;88;26
4;49;5;95;8
4;50;13;22;44
5;1;1;0;4
5;2;3;1;5
5;3;2;9;6
5;4;2;23;14
5;5;1;2;46
5;6;0;0;27
5;7;0;3;1
5;8;1;1;0
5;9;0;10;0
5;10;0;5;45
5;11;1;102;1
5;12;4;55;11
5;13;5;71;8
5;14;3;6;53
5;15;0;27;2
5;16;3;18;35
5;17;3;3;58
5;18;4;44;33
5;19;3;0;24
5;20;3;9;11
5;21;2;72;19
5;22;3;3;53
5;23;3;50;3
5;24;0;0;102
5;25;2;20;6
5;26;0;8;54
5;27;8;76;58
5;28;2;2;74
5;29;2;78;0
5;30;19;63;73
5;31;3;46;10
5;32;5;38;0
5;33;9;26;93
5;34;10;24;72
5;35;4;24;7
5;36;3;35;7
5;37;4;7;77
5;38;2;54;5
5;39;4;13;97
5;40;1;1;53
5;41;2;1;53
5;42;1;1;102
5;43;2;2;82
5;44;2;49;15
5;45;2;1;9
5;46;2;59;41
5;47;3;56;79
5;48;2;1;7
5;49;4;3;73
5;50;2;1;1
6;1;2;27;3
6;2;0;23;2
6;3;6;34;9
6;4;1;0;1
6;5;1;0;26
6;6;0;5;0
6;7;1;48;2
6;8;0;0;82
6;9;2;1;76
6;10;0;3;63
6;11;1;1;59
6;12;6;27;28
6;13;4;49;30
6;14;4;54;23
6;15;1;8;19
6;16;0;13;2
6;17;16;82;43
6;18;6;7;17
6;19;2;5;43
6;20;16;31;60
6;21;7;31;83
6;22;8;4;79
6;23;7;5;77
6;24;6;4;42
6;25;18;58;45
6;26;0;4;31
6;27;13;42;58
6;28;5;52;29
6;29;7;23;18
6;30;0;0;62
6;31;6;12;17
6;32;9;8;79
6;33;2;1;81
6;34;3;16;49
6;35;0;0;34
6;36;0;14;3
6;37;6;49;24
6;38;3;81;1
6;39;0;46;10
6;40;5;67;25
6;41;0;9;76
6;42;4;1;59
6;43;7;16;37
6;44;9;21;31
6;45;2;0;28
6;46;11;38;40
6;47;2;28;9
6;48;2;0;55
6;49;3;16;2
6;50;0;0;23
7;1;0;0;0
7;2;1;15;6
7;3;1;1;4
7;4;5;13;2
7;5;7;67;10
7;6;2;3;53
7;7;0;0;2
7;8;21;16;54
7;9;2;16;1
7;10;2;0;33
7;11;0;50;1
7;12;0;4;65
7;13;5;20;93
7;14;0;36;1
7;15;3;15;16
7;16;2;79;12
7;17;3;0;55
7;18;5;22;61
7;19;1;7;15
7;20;0;9;51
7;21;2;4;3
7;22;6;73;34
7;23;2;15;13
7;24;3;10;20
7;25;1;6;14
7;26;14;62;86
7;27;22;31;77
7;28;7;35;45
7;29;1;12;67
7;30;10;39;55
7;31;0;22;3
7;32;1;54;11
7;33;4;38;12
7;34;3;12;80
7;35;8;57;61
7;36;1;17;3
7;37;11;44;77
7;38;1;14;88
7;39;3;12;5
7;40;0;2;12
7;41;7;22;24
7;42;1;45;15
7;43;1;12;47
7;44;2;12;77
7;45;1;6;97
7;46;7;66;36
7;47;1;12;18
7;48;1;5;60
7;49;7;12;74
7;50;3;16;4
8;1;0;6;3
8;2;8;28;19
8;3;6;21;11
8;4;8;34;59
8;5;2;14;19
8;6;2;1;7
8;7;4;44;2
8;8;0;0;4
8;9;5;8;10
8;10;1;26;23
8;11;6;67;21
8;12;0;50;3
8;13;3;13;14
8;14;5;26;9
8;15;1;15;28
8;16;11;21;74
8;17;2;2;18
8;18;0;78;1
8;19;11;71;31
8;20;8;24;48
8;21;8;87;59
8;22;3;1;62
8;23;2;76;1
8;24;8;92;6
8;25;9;39;22
8;26;4;31;10
8;27;1;77;3
8;28;10;29;10
8;29;18;52;44
8;30;11;36;39
8;31;1;28;2
8;32;2;20;8
8;33;5;81;14
8;34;1;39;5
8;35;3;32;4
8;36;7;42;75
8;37;2;23;73
8;38;1;15;90
8;39;1;0;20
8;40;14;86;49
8;41;1;0;38
8;42;1;3;10
8;43;2;83;69
8;44;1;6;28
8;45;3;71;33
8;46;5;6;74
8;47;1;3;74
8;48;2;0;34
8;49;1;6;40
8;50;1;12;3
9;1;1;2;24
9;2;1;1;14
9;3;2;9;72
9;4;1;58;5
9;5;1;10;2
9;6;1;71;11
9;7;7;81;18
9;8;3;26;6
9;9;0;2;60
9;10;0;5;23
9;11;14;20;28
9;12;2;9;20
9;13;6;12;13
9;14;2;17;14
9;15;4;87;6
9;16;3;96;5
9;17;1;10;1
9;18;2;101;4
9;19;2;1;11
9;20;2;17;41
9;21;0;51;6
9;22;1;5;5
9;23;11;13;18
9;24;0;1;22
9;25;11;14;40
9;26;1;14;42
9;27;2;42;5
9;28;4;49;19
9;29;3;16;2
9;30;0;24;4
9;31;2;20;11
9;32;0;3;50
9;33;1;3;8
9;34;1;46;0
9;35;4;55;10
9;36;4;43;12
9;37;1;19;4
9;38;14;74;38
9;39;2;3;16
9;40;1;1;0
9;41;1;50;0
9;42;1;6;0
9;43;1;35;0
9;44;2;23;2
9;45;1;39;0
9;46;1;106;0
9;47;0;23;0
9;48;1;102;0
9;49;1;6;0
9;50;1;24;0
10;1;0;0;4
10;2;0;3;47
10;3;6;21;3
10;4;13;20;68
10;5;5;6;7
10;6;5;32;37
10;7;0;9;1
10;8;0;57;0
10;9;0;0;7
10;10;5;37;6
10;11;0;2;65
10;12;5;14;11
10;13;2;7;10
10;14;4;26;3
10;15;9;37;6
10;16;2;9;1
10;17;0;4;0
10;18;4;43;12
10;19;0;6;90
10;20;2;70;8
10;21;2;13;23
10;22;8;31;21
10;23;5;22;42
10;24;2;6;40
10;25;4;0;10
10;26;6;37;52
10;27;1;20;0
10;28;14;34;44
10;29;1;7;20
10;30;8;47;38
10;31;1;29;3
10;32;20;70;72
10;33;0;9;3
10;34;2;6;46
10;35;2;6;52
10;36;2;26;70
10;37;1;3;6
10;38;2;11;15
10;39;1;1;38
10;40;2;4;88
10;41;12;31;35
10;42;4;16;55
10;43;10;37;39
10;44;1;2;98
10;45;3;35;29
10;46;1;7;75
10;47;10;31;58
10;48;1;6;14
10;49;8;36;86
10;50;1;22;51
11;1;0;0;2
11;2;0;4;4
11;3;0;9;21
11;4;0;24;1
11;5;0;8;0
11;6;2;4;30
11;7;1;4;10
11;8;8;28;48
11;9;0;25;3
11;10;0;3;26
11;11;2;48;0
11;12;1;91;4
11;13;2;25;13
11;14;2;24;2
11;15;2;13;48
11;16;2;6;21
11;17;5;56;11
11;18;0;19;1
11;19;1;4;0
11;20;0;21;0
11;21;1;7;2
11;22;2;11;25
11;23;9;34;50
11;24;2;70;9
11;25;0;3;9
11;26;2;6;0
11;27;2;13;4
11;28;2;13;40
11;29;1;16;9
11;30;13;44;78
11;31;1;4;75
11;32;1;46;8
11;33;5;12;25
11;34;7;36;21
11;35;1;5;69
11;36;1;44;10
11;37;0;2;66
11;38;3;6;4
11;39;0;5;0
11;40;0;2;70
11;41;0;0;37
11;42;1;8;42
11;43;2;7;50
11;44;2;7;37
11;45;0;2;79
11;46;0;5;63
11;47;1;2;0
11;48;0;2;13
11;49;0;2;3
11;50;1;0;47
12;1;0;4;2
12;2;3;6;17
12;3;1;12;1
12;4;0;12;2
12;5;0;3;24
12;6;2;2;23
12;7;9;28;21
12;8;0;1;35
12;9;0;85;0
12;10;2;81;1
12;11;2;81;5
12;12;4;37;14
12;13;0;31;5
12;14;2;0;11
12;15;6;10;28
12;16;10;85;67
12;17;5;97;23
12;18;4;73;12
12;19;1;90;10
12;20;1;99;8
12;21;1;3;16
12;22;3;14;14
12;23;22;53;65
12;24;8;18;75
12;25;1;8;16
12;26;11;56;74
12;27;2;13;14
12;28;5;18;39
12;29;1;1;34
12;30;1;6;13
12;31;3;18;104
12;32;0;62;8
12;33;4;21;101
12;34;0;37;1
12;35;0;6;5
12;36;6;25;21
12;37;2;20;7
12;38;0;3;23
12;39;0;103;4
12;40;1;65;8
12;41;5;97;16
12;42;2;6;4
12;43;2;15;15
12;44;0;4;9
12;45;0;83;1
12;46;0;5;36
12;47;2;10;76
12;48;2;34;5
12;49;7;32;16
12;50;8;67;31
13;1;0;34;2
13;2;0;0;0
13;3;1;12;2
13;4;4;14;29
13;5;2;3;1
13;6;11;25;37
13;7;0;0;11
13;8;2;23;6
13;9;4;47;10
13;10;1;2;0
13;11;1;8;16
13;12;2;19;25
13;13;1;6;58
13;14;14;58;42
13;15;2;70;5
13;16;2;9;27
13;17;2;55;14
13;18;12;50;45
13;19;1;20;1
13;20;1;6;81
13;21;5;29;14
13;22;1;2;11
13;23;0;0;42
13;24;1;30;3
13;25;0;3;68
13;26;0;0;56
13;27;1;55;1
13;28;1;8;21
13;29;1;4;92
13;30;9;38;82
13;31;2;7;6
13;32;0;65;2
13;33;0;62;4
13;34;0;19;2
13;35;5;55;7
13;36;0;7;58
13;37;1;9;33
13;38;9;66;11
13;39;1;3;13
13;40;2;6;7
13;41;3;1;7
13;42;3;7;50
13;43;1;0;60
13;44;3;3;1
13;45;1;4;13
13;46;3;0;30
13;47;1;0;57
13;48;1;2;0
13;49;1;0;0
13;50;2;14;74
14;1;0;35;6
14;2;0;39;1
14;3;0;0;0
14;4;0;21;9
14;5;0;3;0
14;6;0;0;0
14;7;1;69;3
14;8;0;0;0
14;9;3;28;3
14;10;0;10;1
14;11;0;16;0
14;12;0;32;4
14;13;1;30;13
14;14;1;13;3
14;15;5;66;36
14;16;5;0;5
14;17;5;5;3
14;18;2;59;2
14;19;15;23;18
14;20;2;1;6
14;21;11;74;46
14;22;3;1;50
14;23;7;93;15
14;24;3;97;20
14;25;5;0;72
14;26;3;13;5
14;27;3;32;10
14;28;5;13;20
14;29;14;79;49
14;30;8;51;72
14;31;5;97;14
14;32;2;5;72
14;33;11;11;53
14;34;2;13;1
14;35;3;0;37
14;36;7;31;20
14;37;3;15;7
14;38;18;68;30
14;39;3;4;85
14;40;2;5;82
14;41;4;65;17
14;42;5;33;59
14;43;2;3;75
14;44;3;6;85
14;45;9;79;13
14;46;6;54;9
14;47;6;70;15
14;48;2;2;13
14;49;2;96;14
14;50;6;92;27
15;1;0;19;0
15;2;3;11;49
15;3;3;0;2
15;4;3;74;4
15;5;7;28;43
15;6;0;2;1
15;7;3;27;21
15;8;0;1;9
15;9;2;3;2
15;10;6;26;59
15;11;7;38;12
15;12;0;38;2
15;13;4;97;8
15;14;2;4;10
15;15;6;99;21
15;16;1;22;0
15;17;4;62;16
15;18;1;13;2
15;19;3;1;88
15;20;3;16;6
15;21;7;36;7
15;22;3;18;40
15;23;3;65;11
15;24;1;92;12
15;25;1;49;2
15;26;0;84;0
15;27;0;102;0
15;28;5;96;0
15;29;1;8;1
15;30;1;102;1
15;31;1;83;2
15;32;0;87;1
15;33;1;5;1
15;34;1;65;1
15;35;3;86;3
15;36;1;13;2
15;37;1;82;2
15;38;1;101;2
15;39;2;78;1
15;40;2;51;1
15;41;1;11;2
15;42;2;23;1
15;43;1;52;2
