simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
3,17,0,,5,0.01718646
3,17,1,,4,0.00468624
3,18,0,,5,0.01718646
3,18,1,,4,0.00649698
3,19,0,,5,0.01718646
3,19,1,,4,0.00462701
3,20,0,,5,0.01718646
3,20,1,,4,0.00619338
3,21,0,,5,0.01718646
3,21,1,,4,0.00600031
3,22,0,,5,0.01718646
3,22,1,,5,0.01424235
3,23,0,,5,0.01718646
3,23,1,,5,0.01424235
3,24,0,,5,0.01718646
3,24,1,,5,0.01424235
3,25,0,,5,0.01718646
3,25,1,,5,0.01424235
3,26,0,,5,0.01718646
3,26,1,,5,0.01424235
3,27,0,,5,0.01718646
3,27,1,,5,0.01424235
3,28,0,,5,0.01718646
3,28,1,,5,0.01424235
3,29,0,,5,0.01718646
3,29,1,,5,0.01424235
4,0,0,,5,0.01702379
4,0,1,,4,0.01145777
4,1,0,,5,0.01706833
4,1,1,,5,0.02474176
4,2,0,,5,0.01748469
4,2,1,,5,0.02474176
4,3,0,,3,0.01127358
4,3,1,,5,0.02474176
4,4,0,,5,0.01748469
4,4,1,,5,0.02474176
4,5,0,,3,0.01127358
4,5,1,,5,0.02474176
4,6,0,,5,0.01748469
4,6,1,,5,0.02474176
4,7,0,,5,0.01430128
4,7,1,,5,0.02474176
4,8,0,,5,0.01706833
4,8,1,,5,0.02474176
4,9,0,,5,0.01354805
4,9,1,,5,0.02474176
4,10,0,,5,0.01138371
4,10,1,,5,0.02474176
4,11,0,,4,0.01203628
4,11,1,,4,0.01583472
4,12,0,,5,0.01706833
4,12,1,,5,0.02474176
4,13,0,,5,0.01880669
4,13,1,,3,0.00890703
4,14,0,,3,0.00677041
4,14,1,,5,0.02474176
4,15,0,,5,0.01170981
4,15,1,,4,0.00472852
4,16,0,,3,0.00677041
4,16,1,,5,0.02474176
4,17,0,,5,0.01475845
4,17,1,,5,0.02474176
4,18,0,,5,0.01407615
4,18,1,,5,0.02474176
4,19,0,,3,0.00588333
4,19,1,,5,0.02474176
4,20,0,,3,0.0045162
4,20,1,,5,0.02474176
4,21,0,,3,0.01127358
4,21,1,,5,0.02474176
4,22,0,,5,0.01819398
4,22,1,,5,0.02474176
4,23,0,,5,0.01819398
4,23,1,,5,0.02474176
4,24,0,,5,0.01819398
4,24,1,,5,0.02474176
4,25,0,,5,0.01819398
4,25,1,,5,0.02474176
4,26,0,,5,0.01819398
4,26,1,,5,0.02474176
4,27,0,,5,0.01819398
4,27,1,,5,0.02474176
4,28,0,,5,0.01819398
4,28,1,,5,0.02474176
4,29,0,,5,0.01819398
4,29,1,,5,0.02474176
5,0,0,,4,0.00955293
5,0,1,,5,0.0079625
5,1,0,,2,0.0061222
5,1,1,,5,0.02328972
5,2,0,,3,0.01003835
5,2,1,,5,0.02328972
5,3,0,,4,0.00469343
5,3,1,,5,0.02328972
5,4,0,,5,0.01151698
5,4,1,,5,0.02328972
5,5,0,,5,0.01788764
5,5,1,,5,0.02328972
5,6,0,,5,0.01788764
5,6,1,,5,0.02328972
5,7,0,,5,0.01788764
5,7,1,,5,0.02328972
5,8,0,,5,0.01788764
5,8,1,,5,0.02328972
5,9,0,,5,0.01788764
5,9,1,,5,0.02328972
5,10,0,,5,0.01788764
5,10,1,,5,0.02328972
5,11,0,,5,0.01788764
5,11,1,,5,0.02328972
5,12,0,,5,0.01788764
5,12,1,,5,0.02328972
5,13,0,,5,0.01788764
5,13,1,,5,0.02328972
5,14,0,,5,0.01788764
5,14,1,,5,0.02328972
5,15,0,,5,0.01788764
5,15,1,,5,0.02328972
5,16,0,,5,0.01788764
5,16,1,,5,0.02328972
5,17,0,,5,0.01788764
5,17,1,,5,0.02328972
5,18,0,,5,0.01788764
5,18,1,,5,0.02328972
5,19,0,,5,0.01788764
5,19,1,,5,0.02328972
5,20,0,,5,0.01788764
5,20,1,,5,0.02328972
5,21,0,,5,0.01788764
5,21,1,,5,0.02328972
5,22,0,,5,0.01788764
5,22,1,,5,0.02328972
5,23,0,,5,0.01788764
5,23,1,,5,0.02328972
5,24,0,,5,0.01788764
5,24,1,,5,0.02328972
5,25,0,,5,0.01788764
5,25,1,,5,0.02328972
5,26,0,,4,0.01144809
5,26,1,,5,0.02022778
5,27,0,,5,0.01788764
5,27,1,,5,0.02328972
5,28,0,,5,0.01788764
5,28,1,,5,0.02328972
5,29,0,,5,0.01788764
5,29,1,,5,0.02328972
6,0,0,,3,0.00797369
6,0,1,,5,0.01743499
6,1,0,,4,0.00743857
6,1,1,,5,0.01791874
6,2,0,,4,0.01440429
6,2,1,,5,0.01791874
6,3,0,,4,0.00775788
6,3,1,,5,0.01791874
6,4,0,,4,0.01440429
6,4,1,,5,0.01791874
6,5,0,,4,0.01440429
6,5,1,,5,0.01791874
6,6,0,,4,0.01440429
6,6,1,,5,0.01791874
6,7,0,,4,0.00720237
6,7,1,,5,0.01791874
6,8,0,,4,0.01440429
6,8,1,,5,0.01791874
6,9,0,,4,0.01440429
6,9,1,,5,0.01791874
6,10,0,,4,0.01440429
6,10,1,,5,0.01791874
6,11,0,,4,0.00626037
6,11,1,,5,0.01791874
6,12,0,,4,0.01440429
6,12,1,,5,0.01791874
6,13,0,,4,0.01440429
6,13,1,,5,0.01791874
6,14,0,,4,0.01440429
6,14,1,,5,0.01791874
6,15,0,,4,0.01440429
6,15,1,,5,0.01791874
6,16,0,,4,0.01440429
6,16,1,,5,0.01791874
6,17,0,,4,0.01440429
6,17,1,,5,0.01791874
6,18,0,,4,0.01440429
6,18,1,,5,0.01791874
6,19,0,,4,0.01440429
6,19,1,,5,0.01791874
6,20,0,,4,0.01440429
6,20,1,,5,0.01791874
6,21,0,,4,0.01440429
6,21,1,,5,0.01791874
6,22,0,,4,0.01440429
6,22,1,,5,0.01791874
6,23,0,,4,0.01440429
6,23,1,,5,0.01791874
6,24,0,,4,0.01440429
6,24,1,,5,0.01791874
6,25,0,,4,0.01440429
6,25,1,,5,0.01791874
6,26,0,,4,0.01440429
6,26,1,,5,0.01791874
6,27,0,,4,0.01440429
6,27,1,,5,0.01791874
6,28,0,,4,0.01440429
6,28,1,,5,0.01791874
6,29,0,,4,0.01440429
6,29,1,,5,0.01791874
7,0,0,,5,0.01326767
7,0,1,,3,0.00444518
7,1,0,,5,0.01978676
7,1,1,,4,0.00474001
7,2,0,,5,0.01978676
7,2,1,,4,0.00495966
7,3,0,,5,0.01978676
7,3,1,,4,0.00607601
7,4,0,,5,0.01262769
7,4,1,,5,0.0168379
7,5,0,,5,0.01978676
7,5,1,,4,0.00799654
7,6,0,,5,0.01706942
7,6,1,,5,0.0168379
7,7,0,,5,0.00948858
7,7,1,,5,0.0168379
7,8,0,,5,0.01706942
7,8,1,,5,0.0168379
7,9,0,,4,0.01113399
7,9,1,,5,0.0168379
7,10,0,,4,0.00516017
7,10,1,,5,0.0168379
7,11,0,,5,0.01706942
7,11,1,,5,0.0168379
7,12,0,,4,0.01268077
7,12,1,,5,0.0168379
7,13,0,,5,0.00724266
7,13,1,,5,0.0168379
7,14,0,,5,0.01374508
7,14,1,,5,0.0168379
7,15,0,,5,0.00948858
7,15,1,,5,0.0168379
7,16,0,,4,0.01268077
7,16,1,,5,0.0168379
7,17,0,,5,0.01725594
7,17,1,,5,0.0168379
7,18,0,,5,0.01725594
7,18,1,,5,0.0168379
7,19,0,,5,0.01725594
7,19,1,,5,0.0168379
7,20,0,,5,0.01725594
7,20,1,,5,0.0168379
7,21,0,,5,0.01725594
7,21,1,,5,0.0168379
7,22,0,,5,0.01725594
7,22,1,,5,0.0168379
7,23,0,,5,0.01725594
7,23,1,,5,0.0168379
7,24,0,,5,0.01725594
7,24,1,,5,0.0168379
7,25,0,,5,0.01725594
7,25,1,,5,0.0168379
7,26,0,,5,0.01725594
7,26,1,,5,0.0168379
7,27,0,,5,0.01725594
7,27,1,,5,0.0168379
7,28,0,,5,0.01725594
7,28,1,,5,0.0168379
7,29,0,,5,0.01725594
7,29,1,,5,0.0168379
8,0,0,,5,0.02071556
8,0,1,,3,0.0090998
8,1,0,,5,0.02561257
8,1,1,,3,0.00463757
8,2,0,,5,0.02561257
8,2,1,,3,0.0090998
8,3,0,,5,0.02561257
8,3,1,,3,0.0090998
8,4,0,,5,0.02561257
8,4,1,,3,0.0090998
8,5,0,,5,0.02561257
8,5,1,,3,0.0090998
8,6,0,,5,0.02561257
8,6,1,,3,0.0090998
8,7,0,,5,0.02561257
8,7,1,,3,0.0090998
8,8,0,,5,0.02561257
8,8,1,,3,0.0090998
8,9,0,,5,0.02561257
8,9,1,,3,0.0090998
8,10,0,,5,0.02561257
8,10,1,,3,0.0090998
8,11,0,,5,0.02561257
8,11,1,,3,0.00517008
8,12,0,,5,0.02561257
8,12,1,,3,0.0090998
8,13,0,,5,0.02561257
8,13,1,,3,0.0090998
8,14,0,,5,0.02561257
8,14,1,,3,0.0090998
8,15,0,,5,0.02561257
8,15,1,,3,0.0090998
8,16,0,,5,0.02561257
8,16,1,,3,0.0090998
8,17,0,,5,0.02561257
8,17,1,,3,0.0090998
8,18,0,,5,0.02561257
8,18,1,,3,0.0090998
8,19,0,,5,0.02561257
8,19,1,,3,0.0090998
8,20,0,,5,0.02561257
8,20,1,,3,0.0090998
8,21,0,,5,0.02561257
8,21,1,,3,0.0090998
8,22,0,,5,0.02561257
8,22,1,,3,0.0090998
8,23,0,,5,0.02561257
8,23,1,,3,0.0090998
8,24,0,,5,0.02561257
8,24,1,,3,0.0090998
8,25,0,,5,0.02561257
8,25,1,,3,0.0090998
8,26,0,,5,0.02561257
8,26,1,,3,0.0090998
8,27,0,,5,0.02561257
8,27,1,,3,0.0090998
8,28,0,,5,0.02561257
8,28,1,,3,0.0090998
8,29,0,,5,0.02561257
8,29,1,,3,0.0090998
9,0,0,,4,0.02237756
9,0,1,,4,0.00723896
9,1,0,,5,0.02426748
9,1,1,,5,0.01585538
9,2,0,,5,0.02426748
9,2,1,,5,0.01585538
9,3,0,,5,0.02426748
9,3,1,,5,0.01585538
9,4,0,,5,0.02426748
9,4,1,,5,0.01585538
9,5,0,,5,0.02426748
9,5,1,,5,0.01585538
9,6,0,,5,0.02426748
9,6,1,,5,0.01585538
9,7,0,,5,0.02426748
9,7,1,,5,0.01585538
9,8,0,,5,0.02426748
9,8,1,,5,0.01585538
9,9,0,,5,0.02426748
9,9,1,,5,0.01585538
9,10,0,,5,0.02426748
9,10,1,,5,0.01585538
9,11,0,,5,0.02426748
9,11,1,,5,0.01585538
9,12,0,,5,0.02426748
9,12,1,,5,0.01585538
9,13,0,,5,0.02426748
9,13,1,,5,0.01585538
9,14,0,,5,0.02426748
9,14,1,,5,0.01585538
9,15,0,,5,0.02426748
9,15,1,,5,0.01585538
9,16,0,,5,0.02426748
9,16,1,,5,0.01585538
9,17,0,,5,0.02426748
9,17,1,,5,0.01585538
9,18,0,,5,0.02426748
9,18,1,,5,0.01585538
9,19,0,,5,0.02426748
9,19,1,,5,0.01585538
9,20,0,,5,0.02426748
9,20,1,,5,0.01585538
9,21,0,,5,0.02426748
9,21,1,,5,0.01585538
9,22,0,,5,0.02426748
9,22,1,,5,0.01585538
9,23,0,,5,0.02426748
9,23,1,,5,0.01585538
9,24,0,,5,0.02426748
9,24,1,,5,0.01585538
9,25,0,,5,0.02426748
9,25,1,,5,0.01585538
9,26,0,,5,0.02426748
9,26,1,,5,0.01585538
9,27,0,,5,0.02426748
9,27,1,,5,0.01585538
9,28,0,,5,0.02426748
9,28,1,,5,0.01585538
9,29,0,,5,0.02426748
9,29,1,,5,0.01585538
10,0,0,,3,0.00259261
10,0,1,,5,0.02564474
10,1,0,,3,0.00283818
10,1,1,,5,0.02125859
10,2,0,,4,0.01428233
10,2,1,,4,0.00462083
10,3,0,,5,0.0095631
10,3,1,,4,0.00479841
10,4,0,,5,0.01467715
10,4,1,,4,0.01146799
10,5,0,,5,0.01467715
10,5,1,,4,0.01709131
10,6,0,,5,0.01467715
10,6,1,,4,0.00543585
10,7,0,,5,0.01467715
10,7,1,,4,0.00514475
10,8,0,,5,0.01467715
10,8,1,,4,0.00768792
10,9,0,,5,0.01467715
10,9,1,,4,0.00485757
10,10,0,,5,0.01467715
10,10,1,,4,0.00789063
10,11,0,,5,0.01467715
10,11,1,,4,0.00565709
10,12,0,,5,0.01467715
10,12,1,,5,0.01651298
10,13,0,,5,0.01467715
10,13,1,,5,0.02116747
10,14,0,,5,0.01467715
10,14,1,,5,0.02116747
10,15,0,,5,0.01467715
10,15,1,,5,0.02116747
10,16,0,,5,0.01467715
10,16,1,,5,0.02116747
10,17,0,,5,0.01467715
10,17,1,,5,0.02116747
10,18,0,,5,0.01467715
10,18,1,,5,0.02116747
10,19,0,,5,0.01467715
10,19,1,,5,0.02116747
10,20,0,,5,0.01467715
10,20,1,,5,0.02116747
10,21,0,,5,0.01467715
10,21,1,,5,0.02116747
10,22,0,,5,0.01467715
10,22,1,,5,0.02116747
10,23,0,,5,0.01467715
10,23,1,,5,0.02116747
10,24,0,,5,0.01467715
10,24,1,,5,0.02116747
10,25,0,,5,0.01467715
10,25,1,,5,0.02116747
10,26,0,,5,0.01467715
10,26,1,,5,0.02116747
10,27,0,,5,0.01467715
10,27,1,,5,0.02116747
10,28,0,,5,0.01467715
10,28,1,,5,0.02116747
10,29,0,,5,0.01467715
10,29,1,,5,0.02116747
11,0,0,,5,0.02033217
11,0,1,,1,0.00144104
11,1,0,,5,0.01491293
11,1,1,,4,0.01754986
11,2,0,,5,0.01758738
11,2,1,,5,0.01350214
11,3,0,,5,0.01758738
11,3,1,,5,0.02179073
11,4,0,,5,0.01826768
11,4,1,,5,0.02179073
11,5,0,,5,0.01826768
11,5,1,,5,0.02179073
11,6,0,,5,0.01826768
11,6,1,,5,0.02179073
11,7,0,,5,0.01826768
11,7,1,,5,0.02179073
11,8,0,,5,0.01826768
11,8,1,,5,0.02179073
11,9,0,,5,0.01826768
11,9,1,,5,0.02179073
11,10,0,,5,0.01826768
11,10,1,,5,0.02179073
11,11,0,,5,0.01826768
11,11,1,,5,0.02179073
11,12,0,,5,0.01826768
11,12,1,,5,0.02179073
11,13,0,,5,0.01826768
11,13,1,,5,0.02179073
11,14,0,,5,0.01826768
11,14,1,,5,0.02179073
11,15,0,,5,0.01826768
11,15,1,,5,0.02179073
11,16,0,,5,0.01826768
11,16,1,,5,0.02179073
11,17,0,,5,0.01826768
11,17,1,,5,0.02179073
11,18,0,,5,0.01826768
11,18,1,,5,0.02179073
11,19,0,,5,0.01826768
11,19,1,,5,0.02179073
11,20,0,,5,0.01826768
11,20,1,,5,0.02179073
11,21,0,,5,0.01826768
11,21,1,,5,0.02179073
11,22,0,,5,0.01826768
11,22,1,,5,0.02179073
11,23,0,,5,0.01826768
11,23,1,,5,0.02179073
11,24,0,,5,0.01826768
11,24,1,,5,0.02179073
11,25,0,,5,0.01826768
11,25,1,,5,0.02179073
11,26,0,,5,0.01826768
11,26,1,,5,0.02179073
11,27,0,,5,0.01826768
11,27,1,,5,0.02179073
11,28,0,,5,0.01826768
11,28,1,,5,0.02179073
11,29,0,,5,0.01826768
11,29,1,,5,0.02179073
12,0,0,,2,0.0053781
12,0,1,,3,0.00696534
12,1,0,,4,0.01616928
12,1,1,,5,0.01557044
12,2,0,,5,0.01522565
12,2,1,,4,0.00485883
12,3,0,,4,0.00631107
12,3,1,,5,0.01557044
12,4,0,,4,0.01616928
12,4,1,,5,0.01557044
12,5,0,,4,0.01616928
12,5,1,,5,0.01557044
12,6,0,,5,0.01522565
12,6,1,,5,0.00711476
12,7,0,,4,0.00494998
12,7,1,,5,0.01557044
12,8,0,,4,0.01616928
12,8,1,,5,0.01557044
12,9,0,,4,0.01616928
12,9,1,,5,0.01557044
12,10,0,,4,0.01616928
12,10,1,,5,0.01557044
12,11,0,,4,0.01616928
12,11,1,,5,0.01557044
12,12,0,,4,0.01616928
12,12,1,,5,0.01557044
12,13,0,,4,0.01616928
12,13,1,,5,0.01557044
12,14,0,,5,0.01522565
12,14,1,,4,0.00457583
12,15,0,,5,0.00733301
12,15,1,,5,0.01557044
12,16,0,,4,0.00742239
12,16,1,,5,0.01557044
12,17,0,,5,0.01325641
12,17,1,,5,0.01557044
12,18,0,,4,0.01616928
12,18,1,,5,0.01557044
12,19,0,,4,0.01616928
12,19,1,,5,0.01557044
12,20,0,,4,0.01616928
12,20,1,,5,0.01557044
12,21,0,,4,0.01303702
12,21,1,,5,0.01557044
12,22,0,,5,0.01751678
12,22,1,,5,0.01557044
12,23,0,,5,0.01751678
12,23,1,,5,0.01557044
12,24,0,,5,0.01751678
12,24,1,,5,0.01557044
12,25,0,,5,0.01751678
12,25,1,,5,0.01557044
12,26,0,,5,0.01751678
12,26,1,,5,0.01557044
12,27,0,,5,0.01751678
12,27,1,,5,0.01557044
12,28,0,,5,0.01751678
12,28,1,,5,0.01557044
12,29,0,,5,0.01751678
12,29,1,,5,0.01557044
13,0,0,,5,0.01569261
13,0,1,,4,0.01012417
13,1,0,,5,0.02290291
13,1,1,,3,0.00726052
13,2,0,,5,0.02290291
13,2,1,,5,0.01524469
13,3,0,,4,0.00671785
13,3,1,,5,0.01658934
13,4,0,,5,0.02290291
13,4,1,,5,0.01524469
13,5,0,,5,0.02290291
13,5,1,,5,0.01524469
13,6,0,,5,0.02290291
13,6,1,,5,0.01524469
13,7,0,,5,0.02290291
13,7,1,,5,0.0117612
13,8,0,,5,0.02290291
13,8,1,,5,0.01558517
13,9,0,,5,0.02290291
13,9,1,,5,0.01558517
13,10,0,,5,0.02290291
13,10,1,,5,0.01558517
13,11,0,,5,0.02290291
13,11,1,,5,0.01558517
13,12,0,,5,0.02290291
13,12,1,,5,0.01558517
13,13,0,,5,0.02290291
13,13,1,,5,0.01558517
13,14,0,,5,0.02290291
13,14,1,,5,0.01558517
13,15,0,,5,0.02290291
13,15,1,,5,0.01558517
13,16,0,,5,0.02290291
13,16,1,,5,0.01558517
13,17,0,,5,0.02290291
13,17,1,,5,0.01558517
13,18,0,,5,0.02290291
13,18,1,,5,0.01558517
13,19,0,,5,0.02290291
13,19,1,,5,0.01558517
13,20,0,,5,0.02290291
13,20,1,,5,0.01558517
13,21,0,,5,0.02290291
13,21,1,,5,0.01558517
13,22,0,,5,0.02290291
13,22,1,,5,0.01558517
13,23,0,,5,0.02290291
13,23,1,,5,0.01558517
13,24,0,,5,0.02290291
13,24,1,,5,0.01558517
13,25,0,,5,0.02290291
13,25,1,,5,0.01558517
13,26,0,,5,0.02290291
13,26,1,,5,0.01558517
13,27,0,,5,0.02290291
13,27,1,,5,0.01558517
13,28,0,,5,0.02290291
13,28,1,,5,0.01558517
13,29,0,,5,0.02290291
13,29,1,,5,0.01558517
14,0,0,,3,0.00922053
14,0,1,,2,0.00454487
14,1,0,,5,0.01038919
14,1,1,,4,0.01074627
14,2,0,,5,0.0327114
14,2,1,,4,0.00732906
14,3,0,,5,0.0327114
14,3,1,,4,0.01257196
14,4,0,,5,0.0327114
14,4,1,,4,0.01394449
14,5,0,,5,0.0327114
14,5,1,,4,0.01394449
14,6,0,,5,0.0327114
14,6,1,,4,0.01394449
14,7,0,,5,0.0327114
14,7,1,,4,0.00851596
14,8,0,,5,0.0327114
14,8,1,,4,0.01394449
14,9,0,,5,0.0327114
14,9,1,,4,0.01394449
14,10,0,,5,0.0327114
14,10,1,,4,0.01394449
14,11,0,,5,0.0327114
14,11,1,,4,0.01394449
14,12,0,,5,0.0327114
14,12,1,,4,0.01394449
14,13,0,,5,0.0327114
14,13,1,,4,0.01394449
14,14,0,,5,0.0327114
14,14,1,,4,0.01394449
14,15,0,,5,0.0327114
14,15,1,,4,0.01394449
14,16,0,,5,0.0327114
14,16,1,,4,0.01394449
14,17,0,,5,0.0327114
14,17,1,,4,0.01394449
14,18,0,,5,0.0327114
14,18,1,,4,0.01394449
14,19,0,,5,0.0327114
14,19,1,,4,0.01394449
14,20,0,,5,0.0327114
14,20,1,,4,0.01394449
14,21,0,,5,0.0327114
14,21,1,,4,0.01394449
14,22,0,,5,0.0327114
14,22,1,,4,0.01394449
14,23,0,,5,0.0327114
14,23,1,,4,0.01394449
14,24,0,,5,0.0327114
14,24,1,,4,0.01394449
14,25,0,,5,0.0327114
14,25,1,,4,0.00704663
14,26,0,,5,0.0327114
14,26,1,,4,0.01394449
14,27,0,,5,0.0327114
14,27,1,,4,0.00529529
14,28,0,,5,0.0327114
14,28,1,,4,0.00726783
14,29,0,,5,0.0327114
14,29,1,,4,0.01394449
15,0,0,,2,0.00331799
15,0,1,,3,0.00727772
15,1,0,,4,0.00678166
15,1,1,,4,0.01443073
15,2,0,,5,0.01321467
15,2,1,,4,0.01443073
15,3,0,,5,0.02048992
15,3,1,,4,0.01443073
15,4,0,,5,0.02048992
15,4,1,,4,0.01443073
15,5,0,,5,0.02048992
15,5,1,,4,0.01443073
15,6,0,,5,0.02048992
15,6,1,,4,0.01443073
15,7,0,,5,0.02048992
15,7,1,,4,0.01443073
15,8,0,,5,0.02048992
15,8,1,,4,0.01443073
15,9,0,,5,0.02048992
15,9,1,,4,0.01443073
15,10,0,,5,0.02048992
15,10,1,,4,0.01443073
15,11,0,,5,0.02048992
15,11,1,,4,0.01443073
15,12,0,,5,0.02048992
15,12,1,,4,0.01443073
15,13,0,,5,0.02048992
