"ID","x","y","patch"
0,0,0,1
1,-209.639932024315,-172.602083725949,2
2,113.14215272874,-41.8009028205634,2
3,-126.963503386452,75.7425574410782,2
4,-657.394946665333,-122.064406049251,2
5,-219.153446606544,-101.819960771422,2
