simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,4.251362263820298,2,0.00276894,0.15752160635697937
0,0,1,4.251362263820299,1,0.0011762,0.06691257788073383
0,1,0,4.910090023257759,2,0.00276894,0.15752160635697937
0,1,1,4.910090023257759,1,0.0011762,0.06691257788073383
0,2,0,5.7839439984171,2,0.00276894,0.15752160635697937
0,2,1,5.823202055616931,2,0.00416446,0.23691103050603704
0,3,0,6.331811217832604,2,0.00276894,0.15752160635697937
0,3,1,6.331811217832604,2,0.00416446,0.23691103050603704
0,4,0,6.660531549481905,2,0.00276894,0.15752160635697937
0,4,1,6.660531549481906,2,0.00416446,0.23691103050603704
0,5,0,6.857763748471487,2,0.00276894,0.15752160635697937
0,5,1,6.857763748471487,2,0.00416446,0.23691103050603704
0,6,0,6.976103067865235,2,0.00276894,0.15752160635697937
0,6,1,6.976103067865235,2,0.00416446,0.23691103050603704
0,7,0,7.047106659501485,2,0.00276894,0.15752160635697937
0,7,1,7.047106659501485,2,0.00416446,0.23691103050603704
0,8,0,7.089708814483234,2,0.00276894,0.15752160635697937
0,8,1,7.089708814483234,2,0.00416446,0.23691103050603704
0,9,0,7.115270107472283,2,0.00276894,0.15752160635697937
0,9,1,7.115270107472284,2,0.00416446,0.23691103050603704
1,0,0,7.130606883265714,2,0.00276894,0.15752160635697937
1,0,1,7.130606883265714,2,0.00416446,0.23691103050603704
1,1,0,7.139808948741772,2,0.00276894,0.15752160635697937
1,1,1,7.139808948741771,2,0.00416446,0.23691103050603704
1,2,0,7.145330188027406,2,0.00276894,0.15752160635697937
1,2,1,7.1453301880274065,2,0.00416446,0.23691103050603704
1,3,0,7.148642931598787,2,0.00276894,0.15752160635697937
1,3,1,7.148642931598787,2,0.00416446,0.23691103050603704
1,4,0,7.150630577741616,2,0.00276894,0.15752160635697937
1,4,1,7.150630577741616,2,0.00416446,0.23691103050603704
1,5,0,7.151823165427312,2,0.00276894,0.15752160635697937
1,5,1,7.151823165427313,2,0.00416446,0.23691103050603704
1,6,0,7.1525387180387305,2,0.00276894,0.15752160635697937
1,6,1,7.1525387180387305,2,0.00416446,0.23691103050603704
1,7,0,7.152968049605582,2,0.00276894,0.15752160635697937
1,7,1,7.152968049605582,2,0.00416446,0.23691103050603704
1,8,0,7.153225648545693,2,0.00276894,0.15752160635697937
1,8,1,7.153225648545692,2,0.00416446,0.23691103050603704
1,9,0,7.153380207909759,2,0.00276894,0.15752160635697937
1,9,1,7.153380207909759,2,0.00416446,0.23691103050603704
2,0,0,7.1534729435281985,2,0.00276894,0.15752160635697937
2,0,1,7.1534729435281985,2,0.00416446,0.23691103050603704
2,1,0,7.153528584899262,2,0.00276894,0.15752160635697937
2,1,1,7.153528584899263,2,0.00416446,0.23691103050603704
2,2,0,7.153561969721902,2,0.00276894,0.15752160635697937
2,2,1,7.153561969721901,2,0.00416446,0.23691103050603704
2,3,0,7.153582000615484,2,0.00276894,0.15752160635697937
2,3,1,7.153582000615484,2,0.00416446,0.23691103050603704
2,4,0,7.153594019151634,2,0.00276894,0.15752160635697937
2,4,1,7.153594019151633,2,0.00416446,0.23691103050603704
2,5,0,7.153601230273323,2,0.00276894,0.15752160635697937
2,5,1,7.153601230273324,2,0.00416446,0.23691103050603704
2,6,0,7.153605556946338,2,0.00276894,0.15752160635697937
2,6,1,7.153605556946337,2,0.00416446,0.23691103050603704
2,7,0,7.153608152950146,2,0.00276894,0.15752160635697937
2,7,1,7.153608152950146,2,0.00416446,0.23691103050603704
2,8,0,7.15360971055243,2,0.00276894,0.15752160635697937
2,8,1,7.153609710552431,2,0.00416446,0.23691103050603704
