"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,0319661500789346;0,0718336483931947;0,150793650793651
1;1;2;0,128547121617787;0,0875;0,4
1;1;3;0;0,2;0,416666666666667
1;1;4;0;0,1;0,238095238095238
1;1;5;0,426250652346526;0,0555357778568886;0,829787234042553
1;1;6;0;0,0295857988165681;0,078125
1;1;7;0,0336519549663225;0,09375;0,214285714285714
1;1;8;0;0,1;0,2
1;1;9;0,218516548636326;0,186851211072664;0,642857142857143
1;1;10;0,0362310283069084;0,115702479338843;0,231617647058824
1;1;11;0;0,0828402366863905;0,636363636363636
1;1;12;0,225808146750341;0,158168574401665;0,41304347826087
1;1;13;0,0857357086033997;0,222222222222222;0,445454545454545
1;1;14;0;0,244897959183673;0,5
1;1;15;0,400893215756298;0,21301775147929;0,6
1;1;16;0,149478873730504;0,196597353497164;0,393939393939394
1;1;17;0;0,125;0,25
1;1;18;0,128125949042537;0,166204986149585;0,384615384615385
1;1;19;0,570087019868012;0,224;0,736842105263158
1;1;20;0;0,333333333333333;0,666666666666667
1;1;21;0;0,0408163265306123;0,194594594594595
1;1;22;0,296081910965865;0,28099173553719;0,607142857142857
1;1;23;0,320250435951771;0,21875;0,509090909090909
1;1;24;0;0,1875;0,4
1;1;25;0,592163821931731;0,284023668639053;0,8
1;1;26;0;0,128;0,350877192982456
1;1;27;0;0,32;0,666666666666667
1;1;28;0;0,333333333333333;0,666666666666667
1;1;29;0,351008438090497;0,186851211072664;0,642857142857143
1;1;30;0;0,32;0,666666666666667
1;1;31;0,5;0,296296296296296;0,857142857142857
1;1;32;0;0,333333333333333;0,666666666666667
1;1;33;0,512304289860641;0,346666666666667;0,722222222222222
1;1;34;0,592163821931731;0,378698224852071;0,8
1;1;35;NA;0,408163265306122;1
1;1;36;0,266319563348789;0,18;0,428571428571428
1;1;37;0,296081910965866;0,24;0,571428571428571
1;1;38;0,0754887502163475;0,193771626297578;0,509090909090909
1;1;39;0,296081910965865;0,314049586776859;0,633333333333333
1;1;40;0,0743133905062485;0,122448979591837;0,3
1;1;41;0,255792364397564;0,185185185185185;0,714285714285714
1;1;42;0,228443826320529;0,25;0,514285714285714
1;1;43;0;0,375;0,8
1;1;44;0;0,333333333333333;0,666666666666667
1;1;45;NA;0,408163265306122;1
1;1;46;0,596840772503471;0,35;0,707070707070707
1;1;47;0;0,375;0,8
1;1;48;0;0,186666666666667;0,375
1;1;49;0;0,37037037037037;0,833333333333333
1;1;50;0,592163821931731;0,291666666666667;0,777777777777778
1;2;1;0;0,0548696844993141;0,150375939849624
1;2;2;0,0450547639944459;0,0941828254847646;0,188888888888889
1;2;3;0,074196432129387;0,118343195266272;0,261437908496732
1;2;4;0;0,1875;0,4
1;2;5;0,162465461618156;0,1859410430839;0,394230769230769
1;2;6;0,0968600875117663;0,117283950617284;0,292307692307692
1;2;7;0,0104573796521894;0,0771349862258953;0,194444444444444
1;2;8;0;0,163265306122449;0,4
1;2;9;0,131412253096492;0,148148148148148;0,333333333333333
1;2;10;0,146111036629047;0,163265306122449;0,333333333333333
1;2;11;0,420619835714305;0,244897959183673;0,6
1;2;12;0,143147383652507;0,163194444444444;0,419642857142857
1;2;13;1;0,486111111111111;1
1;2;14;0,210309917857152;0,165289256198347;0,357142857142857
1;2;15;0;0,118343195266272;0,238095238095238
1;2;16;0,137008771060641;0,189349112426036;0,727272727272727
1;2;17;NA;0,5;1
1;2;18;0,0785552283846198;0,106666666666667;0,333333333333333
1;2;19;1;0,444444444444445;1
1;2;20;0,127566992138585;0,144631117604091;0,314285714285714
1;2;21;0,15876032857139;0,231404958677686;0,777777777777778
1;2;22;0,0816526031825052;0,124444444444444;0,318181818181818
1;2;23;0,111012356794239;0,0887573964497042;0,285714285714286
1;2;24;0;0,375;0,8
1;2;25;0,326140242169992;0,266666666666667;0,555555555555556
1;2;26;0,114706663617031;0,111111111111111;0,321428571428571
1;2;27;0,0595044246261158;0,0896;0,333333333333333
1;2;28;0,5;0,296296296296296;0,857142857142857
1;2;29;0,330869544178326;0,195011337868481;0,5375
1;2;30;NA;0,48;1
1;2;31;0,592163821931731;0,296296296296296;0,666666666666667
1;2;32;0;0,198347107438017;0,666666666666667
1;2;33;0,171112454776597;0,177285318559557;0,380952380952381
1;2;34;0,209985536826909;0,1875;0,380952380952381
1;2;35;0,666666666666667;0,375;0,8
1;2;36;0;0,37037037037037;0,833333333333333
1;2;37;0,5;0,3125;0,833333333333333
1;2;38;0;0,247933884297521;0,5
1;2;39;0,25;0,247933884297521;0,5
1;2;40;NA;0,408163265306122;1
1;2;41;1;0,32;1
1;2;42;0;0,247933884297521;0,5
1;2;43;NA;0,408163265306122;1
1;2;44;NA;0,48;1
1;2;45;0,2;0,2734375;0,636363636363636
1;2;46;NA;0,408163265306122;1
1;2;47;0,5;0,330578512396694;0,666666666666667
1;2;48;NA;0,408163265306122;1
1;2;49;0;0,375;0,8
1;2;50;0,407836178068269;0,284023668639053;0,8
1;3;1;0,0352336491651055;0,082390221819828;0,232142857142857
1;3;2;0;0,222222222222222;0,457142857142857
1;3;3;0;0,130177514792899;0,261904761904762
1;3;4;0;0,0907372400756144;0,214285714285714
1;3;5;0,131239813410397;0,13840830449827;0,714285714285714
1;3;6;0,108316582712135;0,125;0,333333333333333
1;3;7;0,0440954016858747;0,12;0,285714285714286
1;3;8;0;0,0680272108843537;0,151515151515152
1;3;9;0;0,166666666666667;0,5
1;3;10;0,00801889894973154;0,07202216066482;0,180555555555556
1;3;11;0;0,148760330578512;0,375
1;3;12;0;0,222222222222222;0,5
1;3;13;0,0816526031825054;0,140625;0,461538461538462
1;3;14;0;0,165289256198347;0,333333333333333
1;3;15;0;0,244897959183673;0,5
1;3;16;0;0,197530864197531;0,4
1;3;17;0,333333333333334;0,213333333333333;0,666666666666667
1;3;18;0,30219616736927;0,125;0,6
1;3;19;0;0,180555555555555;0,371428571428571
1;3;20;0,119448700018808;0,133217993079585;0,423076923076923
1;3;21;NA;0,48;1
1;3;22;0;0,148148148148148;0,333333333333333
1;3;23;0,0557034614524756;0,106666666666667;0,222222222222222
1;3;24;0;0,244897959183673;0,5
1;3;25;0,336690127097182;0,228373702422145;0,471428571428571
1;3;26;NA;0,5;1
1;3;27;0;0,111111111111111;0,285714285714286
1;3;28;NA;0,48;1
1;3;29;0;0,172839506172839;0,35
1;3;30;0;0,1875;0,4
1;3;31;0,0645875963055351;0,122788761706556;0,297979797979798
1;3;32;0,092586728624291;0,104166666666667;0,5
1;3;33;0;0,142661179698217;0,371428571428571
1;3;34;0,0908269273519779;0,152199762187872;0,336842105263158
1;3;35;0;0,24;0,571428571428571
1;3;36;0;0,244897959183673;0,5
1;3;37;0,420619835714305;0,284023668639053;0,6
1;3;38;0;0,244897959183673;0,5
1;3;39;0,442114108697741;0,32;0,666666666666667
1;3;40;1;0,32;1
1;3;41;0,436337621359659;0,213333333333333;0,545454545454545
1;3;42;0,1029030034187;0,145124716553288;0,470588235294118
1;3;43;0,234325089555547;0,137326515704894;0,522222222222222
1;3;44;0;0,333333333333333;0,666666666666667
1;3;45;0;0,247933884297521;0,5
1;3;46;0,152932255605428;0,140495867768595;0,314814814814815
1;3;47;0,54429061420708;0,34375;0,733333333333333
1;3;48;0;0,333333333333333;0,666666666666667
1;3;49;0,0862246947178846;0,1640625;0,538461538461538
1;3;50;0,132280246072286;0,204986149584488;0,440476190476191
1;4;1;0,18596196376742;0,234375;0,545454545454545
1;4;2;0;0,166666666666667;0,333333333333333
1;4;3;0;0,0850480109739369;0,221428571428571
1;4;4;1;0,486111111111111;1
