0.000000000000000000e+00,2.221716525584503943e-01,1.515124298987360063e-01,2.334481885966566972e-01,1.721177003310479237e-01,9.098612519211771166e-02,1.297639034229912114e-01
3.234835648173958224e-03,0.000000000000000000e+00,4.845881468225989031e-02,7.812572324617684805e-01,1.580495523204953068e-01,6.585449459506894504e-03,2.414115427795566864e-03
1.177848015319392892e-02,2.587320342543072416e-01,0.000000000000000000e+00,2.780247096886571123e-01,3.556936133509649434e-01,8.666746736210309554e-02,9.103695190773680029e-03
3.643377976032242602e-03,8.374216721928919860e-01,5.581566778094801395e-02,0.000000000000000000e+00,9.320007705688271304e-02,7.541982470164201868e-03,2.377222523080805682e-03
7.733898497167114236e-03,4.877560085804343859e-01,2.055928510750301141e-01,2.683338638203509596e-01,0.000000000000000000e+00,2.313829258489998736e-02,7.445085442117423992e-03
3.340031770750297863e-02,1.660340928714202913e-01,4.092517470850870476e-01,1.773973900628866840e-01,1.890313356809878442e-01,0.000000000000000000e+00,2.488511659211520288e-02
1.625151386648794882e-01,2.076511679393811260e-01,1.466616743524542799e-01,1.907638319743884536e-01,2.075088744826753817e-01,8.489931258622122889e-02,0.000000000000000000e+00
