"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;0;1
1;2;1;0;1
1;3;0;7;0
1;4;2;5;4
1;5;5;14;5
1;6;0;2;1
1;7;3;0;3
1;8;1;2;6
1;9;1;3;2
1;10;1;2;2
1;11;1;15;9
1;12;1;2;5
1;13;2;4;4
1;14;1;6;10
1;15;3;9;20
1;16;0;2;2
1;17;0;0;7
1;18;1;0;25
1;19;0;2;11
1;20;0;0;9
1;21;3;7;74
1;22;0;1;46
1;23;3;2;31
1;24;2;14;12
1;25;2;41;13
1;26;1;4;67
1;27;0;0;121
1;28;2;1;35
1;29;0;19;55
1;30;0;0;78
1;31;0;10;121
1;32;0;5;121
1;33;0;10;121
1;34;1;7;120
1;35;4;8;117
1;36;0;1;121
1;37;0;1;87
1;38;6;3;115
1;39;7;15;114
1;40;10;12;111
1;41;1;0;120
1;42;0;0;121
1;43;5;7;116
1;44;2;4;119
1;45;3;2;118
1;46;0;0;121
1;47;0;4;121
1;48;7;29;43
1;49;4;12;97
1;50;1;0;120
2;1;0;1;0
2;2;0;0;1
2;3;1;3;2
2;4;0;0;1
2;5;0;0;1
2;6;3;3;1
2;7;2;2;1
2;8;0;1;4
2;9;1;1;5
2;10;1;2;12
2;11;0;6;1
2;12;1;1;1
2;13;1;13;4
2;14;0;1;10
2;15;0;0;0
2;16;3;14;11
2;17;0;0;1
2;18;0;1;9
2;19;2;3;13
2;20;6;11;14
2;21;3;9;11
2;22;0;3;1
2;23;5;19;9
2;24;0;15;1
2;25;0;17;1
2;26;0;8;0
2;27;0;46;6
2;28;0;2;11
2;29;0;8;2
2;30;0;0;2
2;31;2;2;5
2;32;1;0;8
2;33;3;0;6
2;34;1;6;29
2;35;1;4;0
2;36;3;1;5
2;37;1;5;12
2;38;4;27;5
2;39;1;13;1
2;40;0;0;5
2;41;0;6;3
2;42;0;0;21
2;43;2;26;2
2;44;3;3;4
2;45;0;0;8
2;46;0;13;4
2;47;1;1;3
2;48;0;0;8
2;49;2;3;4
2;50;1;0;2
3;1;0;1;4
3;2;0;5;7
3;3;2;5;0
3;4;2;1;2
3;5;0;12;2
3;6;0;1;6
3;7;0;0;7
3;8;0;7;1
3;9;0;0;5
3;10;2;3;5
3;11;1;1;3
3;12;3;9;4
3;13;2;15;3
3;14;1;2;5
3;15;1;0;12
3;16;1;7;4
3;17;2;2;1
3;18;2;0;0
3;19;0;2;10
3;20;1;0;14
3;21;0;0;2
3;22;0;3;7
3;23;0;2;5
3;24;3;12;4
3;25;1;0;16
3;26;2;27;13
3;27;3;14;35
3;28;4;8;8
3;29;1;10;1
3;30;1;11;24
3;31;0;4;29
3;32;0;10;4
3;33;3;22;5
3;34;2;1;9
3;35;0;13;9
3;36;0;1;25
3;37;0;0;0
3;38;3;49;10
3;39;0;7;10
3;40;3;36;12
3;41;6;14;29
3;42;3;9;18
3;43;0;2;7
3;44;0;0;20
3;45;1;12;1
3;46;2;21;5
3;47;4;17;50
3;48;4;18;16
3;49;1;21;2
3;50;3;3;6
4;1;1;8;1
4;2;4;18;1
4;3;1;7;1
4;4;1;2;2
4;5;1;2;0
4;6;2;3;1
4;7;0;1;1
