"sim","bout","bee","distance"
1,1,1,0.278675967410461
1,2,1,0.336064956087524
1,3,1,0.551402605062147
1,4,1,0.529220429430293
1,5,1,0.290006404917613
1,6,1,0.803657778155573
1,7,1,0.350283728883517
1,8,1,0.721144535894348
1,9,1,0.371368076707697
1,10,1,0.561385557553703
1,11,1,0.545488042391908
1,12,1,0.153604889639814
1,13,1,0.43289601246117
1,14,1,0.380094733761466
1,15,1,0.405666575184722
1,16,1,0.507807074701179
1,17,1,0.296340183560286
1,18,1,0.462223324821156
1,19,1,0.431587813413659
1,20,1,0.436307238835534
1,21,1,0.416059492360766
1,22,1,0.371672713813976
1,23,1,0.311536778456565
1,24,1,0.246791617908161
1,25,1,0.186606137641574
1,26,1,0.136071723171107
1,27,1,0.0965757341177432
1,28,1,0.067220370449595
1,29,1,0.0461501610892959
1,30,1,0.0313849073326419
1,31,1,0.0212054809994002
1,32,1,0.0142647026069117
1,33,1,0.00956725689271019
1,34,1,0.00640391512293652
1,35,1,0.00428078075842825
1,36,1,0.00285898530818343
1,37,1,0.00190827638603259
1,38,1,0.00127320198009644
1,39,1,0.000849254128873094
1,40,1,0.000566370812262664
2,1,1,0.621709998717221
2,2,1,0.404033951395325
2,3,1,0.430614468836599
2,4,1,0.334263216680615
2,5,1,0.40922522374817
2,6,1,0.565227412519361
2,7,1,0.866099962411989
2,8,1,0.749666699944849
2,9,1,0.353552650270023
2,10,1,0.25753948476317
2,11,1,0.506714869655885
2,12,1,0.661742345526755
2,13,1,0.788050822485356
2,14,1,0.412252471295609
2,15,1,0.694313039189813
2,16,1,0.439442128444312
2,17,1,0.515591248725384
2,18,1,0.402447599240162
2,19,1,0.300978311661185
2,20,1,0.217738511238316
2,21,1,0.153676390556861
2,22,1,0.106550537879757
2,23,1,0.0729581474548198
2,24,1,0.0495264742340365
2,25,1,0.0334222220624809
2,26,1,0.0224643553761042
2,27,1,0.0150584406008095
2,28,1,0.0100757735840142
2,29,1,0.00673362698757064
2,30,1,0.00449641816524691
2,31,1,0.00300087882342963
2,32,1,0.00200203994649497
2,33,1,0.00133534019896945
2,34,1,0.000890514503990564
2,35,1,0.000593804261966294
2,36,1,0.000395926380930128
2,37,1,0.000263976202516941
2,38,1,0.000175995372899775
2,39,1,0.00011733524365886
2,40,1,7.82257159294087e-05
3,1,1,0.336641224417281
3,2,1,0.327998842695302
3,3,1,0.36797708996012
3,4,1,0.611770535946687
3,5,1,0.418163638342708
3,6,1,0.615815582737755
3,7,1,0.37029348930704
3,8,1,0.34029338060827
3,9,1,0.527048881277281
