"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;22;6
1;2;3;45;0
1;3;1;10;6
1;4;0;16;3
1;5;0;2;2
1;6;1;1;29
1;7;2;14;1
1;8;2;5;0
1;9;0;8;0
1;10;0;2;1
1;11;0;1;18
1;12;1;0;3
1;13;1;0;8
1;14;0;1;5
1;15;1;25;0
1;16;1;20;2
1;17;1;7;1
1;18;0;0;0
1;19;1;2;2
1;20;2;1;9
1;21;1;0;15
1;22;0;4;0
1;23;2;5;1
1;24;0;0;9
1;25;0;4;0
1;26;1;12;4
1;27;0;1;3
1;28;1;6;0
1;29;0;20;0
1;30;0;1;2
1;31;1;2;14
1;32;1;11;0
1;33;0;0;22
1;34;0;0;31
1;35;0;20;1
1;36;0;0;4
1;37;0;1;0
1;38;0;0;5
1;39;0;2;1
1;40;0;2;3
1;41;0;42;1
1;42;0;16;0
1;43;2;5;0
1;44;0;0;5
1;45;0;0;7
1;46;0;0;22
1;47;0;0;12
1;48;1;5;2
1;49;1;0;34
1;50;2;14;0
2;1;0;5;0
2;2;0;14;0
2;3;0;3;11
2;4;0;20;2
2;5;0;16;1
2;6;2;5;7
2;7;0;40;0
2;8;0;1;29
2;9;0;1;48
2;10;1;12;0
2;11;0;44;0
2;12;1;3;0
2;13;2;1;6
2;14;2;3;3
2;15;0;0;6
2;16;2;2;2
2;17;3;31;6
2;18;0;2;1
2;19;1;1;17
2;20;0;11;0
2;21;1;7;0
2;22;0;5;1
2;23;0;0;5
2;24;0;3;16
2;25;0;22;2
2;26;1;6;7
2;27;1;3;1
2;28;0;13;0
2;29;0;6;0
2;30;1;2;19
2;31;0;18;1
2;32;0;0;32
2;33;1;5;19
2;34;3;23;17
2;35;0;4;0
2;36;2;3;2
2;37;1;1;0
2;38;2;5;2
2;39;0;0;28
2;40;0;0;0
2;41;0;0;3
2;42;1;6;1
2;43;3;1;1
2;44;0;4;50
2;45;1;0;53
2;46;0;9;7
2;47;2;5;4
2;48;0;0;0
2;49;0;4;3
2;50;0;1;8
3;1;3;9;0
3;2;1;7;2
3;3;0;2;0
3;4;0;28;0
3;5;0;1;1
3;6;2;2;4
3;7;1;2;0
3;8;3;2;6
3;9;1;0;2
3;10;0;26;0
3;11;1;0;3
3;12;0;0;2
3;13;0;2;1
3;14;0;5;0
3;15;0;6;1
3;16;1;21;0
3;17;0;17;3
3;18;0;8;0
3;19;0;31;0
3;20;1;23;0
3;21;2;17;4
3;22;4;1;15
3;23;0;9;1
3;24;0;5;1
3;25;0;3;10
3;26;0;2;0
3;27;2;2;18
3;28;3;2;2
3;29;0;2;94
3;30;0;11;0
3;31;0;4;0
3;32;0;15;0
3;33;0;32;0
3;34;0;16;0
3;35;0;2;0
3;36;0;8;0
3;37;4;2;116
3;38;0;3;0
3;39;0;15;0
3;40;0;2;0
3;41;0;30;0
3;42;1;5;0
3;43;0;4;0
3;44;1;9;0
3;45;0;15;0
3;46;1;2;6
3;47;0;19;0
3;48;0;2;0
3;49;0;12;0
3;50;0;5;0
4;1;1;3;1
4;2;1;5;5
4;3;0;6;2
4;4;2;3;13
4;5;2;14;1
4;6;0;18;0
4;7;0;6;2
4;8;1;1;11
4;9;1;4;2
4;10;1;0;14
4;11;2;20;3
4;12;1;5;7
4;13;0;0;5
4;14;0;9;0
4;15;0;2;9
4;16;0;3;1
4;17;1;6;27
4;18;0;0;3
4;19;1;23;6
4;20;0;9;1
4;21;0;8;0
4;22;1;0;11
4;23;0;11;3
4;24;0;1;11
4;25;0;0;4
4;26;1;2;18
4;27;0;0;4
4;28;0;0;25
4;29;0;20;1
4;30;0;36;0
4;31;0;0;13
4;32;1;2;19
4;33;1;1;21
4;34;0;23;1
4;35;0;1;2
4;36;0;9;0
4;37;0;7;0
4;38;0;0;3
4;39;0;0;1
4;40;0;0;8
4;41;0;0;5
4;42;0;0;1
4;43;0;0;8
4;44;0;0;1
4;45;0;0;4
4;46;0;0;9
4;47;0;0;7
4;48;0;0;1
4;49;0;0;1
4;50;0;0;1
5;1;2;44;0
5;2;1;5;0
5;3;0;0;10
5;4;1;1;1
5;5;0;0;4
5;6;0;0;3
5;7;0;30;3
5;8;2;1;4
5;9;4;11;0
5;10;1;1;6
5;11;1;9;2
5;12;1;5;6
5;13;1;0;27
5;14;0;8;0
5;15;0;1;6
5;16;0;0;6
5;17;0;0;0
5;18;1;2;8
5;19;0;0;24
5;20;0;12;1
5;21;1;8;16
5;22;0;0;4
5;23;0;3;22
5;24;0;15;1
5;25;0;0;0
5;26;3;0;0
5;27;0;16;0
5;28;0;0;9
5;29;0;0;11
5;30;1;4;1
5;31;3;8;6
5;32;0;0;17
5;33;0;0;6
5;34;0;0;69
5;35;0;0;5
5;36;0;0;13
5;37;0;0;8
5;38;0;0;9
5;39;0;0;3
5;40;0;0;3
5;41;0;0;9
5;42;0;0;9
5;43;0;0;3
5;44;0;0;5
5;45;0;0;31
5;46;0;0;3
5;47;0;0;3
5;48;0;0;3
5;49;2;1;1
5;50;0;0;3
6;1;1;12;6
6;2;1;7;0
6;3;0;27;0
6;4;0;0;38
6;5;0;0;9
6;6;1;0;10
6;7;0;3;1
6;8;1;1;1
6;9;3;3;3
6;10;1;10;1
6;11;0;2;9
6;12;0;0;3
6;13;0;2;0
6;14;0;12;1
6;15;1;9;1
6;16;0;0;0
6;17;1;22;0
6;18;0;1;11
6;19;1;3;18
6;20;1;9;2
6;21;0;9;29
6;22;0;0;23
6;23;0;0;1
6;24;3;5;9
6;25;0;19;1
6;26;0;1;1
6;27;0;2;1
6;28;2;9;1
6;29;1;0;7
6;30;1;13;0
6;31;0;0;5
6;32;0;0;10
6;33;0;0;0
6;34;0;0;11
6;35;0;5;2
6;36;0;0;19
6;37;0;1;0
6;38;0;0;15
6;39;1;0;16
6;40;0;0;2
6;41;0;0;3
6;42;0;1;0
6;43;0;0;2
6;44;0;5;0
6;45;0;0;15
6;46;0;0;12
6;47;0;0;16
6;48;1;0;7
6;49;0;0;17
6;50;0;0;3
7;1;0;12;4
7;2;1;5;15
7;3;0;12;0
7;4;2;5;20
7;5;0;35;1
7;6;0;10;0
7;7;1;3;7
7;8;0;7;5
7;9;0;30;0
7;10;0;10;3
