simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.4074696382992364,3,0.00456119,0.27399471376223944
0,0,1,2.4074696382992364,4,0.00690403,0.414731182795699
0,1,0,3.0205556388240824,3,0.00321211,0.1929542860575479
0,1,1,3.7355564322379413,4,0.00673778,0.40474439839010035
0,2,0,4.317756711020921,5,0.01263001,0.7586958611161171
0,2,1,4.056148811484901,2,0.00168445,0.10118639995194331
0,3,0,4.46981981521529,5,0.01313321,0.7889235297651229
0,3,1,4.458624137494933,1,0.00127455,0.07656334474680122
0,4,0,4.800100876332731,5,0.01313321,0.7889235297651229
0,4,1,4.800100876332731,1,0.00127455,0.07656334474680122
0,5,0,7.631710513146765,2,0.00107411,0.06452273682945878
0,5,1,6.24590993343867,5,0.01122071,0.6740379647984622
0,6,0,6.392365551927769,2,0.00194457,0.11681203820508201
0,6,1,5.971951848247948,4,0.00667523,0.40098696461824956
0,7,0,6.434827948153673,2,0.00366264,0.22001802126509282
0,7,1,6.434827948153673,5,0.01242155,0.7461734847119602
0,8,0,8.124683624723668,3,0.00276369,0.16601730041448912
0,8,1,7.707755298874338,4,0.00470618,0.2827043911815943
0,9,0,7.923774344350105,2,0.00113911,0.06842734426623416
0,9,1,8.525338991476147,4,0.00453829,0.2726190905268217
1,0,0,8.583252301228196,2,0.00109958,0.06605274223583829
1,0,1,7.915190514130657,5,0.01242155,0.7461734847119602
1,1,0,8.727391400551122,3,0.00221802,0.13323842133717786
1,1,1,8.727391400551122,4,0.0104423,0.6272781882621494
1,2,0,8.783539438916913,3,0.0021042,0.12640115336096597
1,2,1,9.550656120663412,4,0.00442413,0.2657613984501712
1,3,0,8.005763540832097,3,0.00560564,0.3367357481828558
1,3,1,9.57120593531394,4,0.00455115,0.2733916020904668
1,4,0,7.851142465380753,3,0.00234332,0.14076530305760798
1,4,1,8.51714734831986,4,0.00666164,0.4001706013095453
1,5,0,7.959054173172063,3,0.00560564,0.3367357481828558
1,5,1,7.959054173172063,4,0.0039454,0.2370036643239022
1,6,0,7.992136496115597,3,0.00560564,0.3367357481828558
1,6,1,8.2039127081849,4,0.00856201,0.51432750645762
1,7,0,8.261678171877291,4,0.00406147,0.24397609178831023
1,7,1,9.120351222585608,3,0.00220779,0.13262389619751308
1,8,0,8.806438229561024,3,0.00256779,0.1542494143088845
1,8,1,8.460888722370758,4,0.00426225,0.2560371238060912
1,9,0,8.482918138734211,4,0.00618386,0.37146993452273686
1,9,1,9.087531640817126,3,0.0058738,0.35284435634048184
2,0,0,8.81737935209744,3,0.00231439,0.13902745239382472
2,0,1,8.648683766359417,4,0.00722368,0.4339328407520875
2,1,0,8.78238186397606,3,0.00243083,0.14602210608518054
2,1,1,8.408870663231548,4,0.00402931,0.24204421217036107
2,2,0,8.454006419353824,3,0.00277633,0.16677659638373282
2,2,1,8.411226578287465,4,0.00585349,0.3516243166936986
2,3,0,8.37529750961324,3,0.00359421,0.21590737069742297
2,3,1,8.455843978230881,4,0.0063236,0.3798642398029676
2,4,0,8.485088841696353,3,0.00281122,0.16887246951402657
2,4,1,8.410554183960798,4,0.00893215,0.5365621433291284
2,5,0,8.429504416742184,3,0.00560564,0.3367357481828558
2,5,1,8.429504416742184,4,0.01006939,0.6048771550429507
2,6,0,8.50245180003002,3,0.00259537,0.15590616927975012
2,6,1,8.49653438872437,4,0.0086801,0.5214212771069863
2,7,0,8.573020037043158,3,0.00209603,0.12591037424160512
2,7,1,8.477030107364042,4,0.0039454,0.2370036643239022
2,8,0,8.50072252097077,4,0.00611273,0.3671970925692317
2,8,1,9.293378704042258,3,0.00566403,0.34024328707875295
2,9,0,8.534638574510629,4,0.00381123,0.22894395386556138
2,9,1,9.006681837570131,3,0.00252454,0.1516513485913378
3,0,0,9.054878514054337,3,0.00347842,0.20895176308043492
3,0,1,8.522144689243648,4,0.0104423,0.6272781882621494
3,1,0,8.716283106387898,3,0.00291629,0.17518411725836489
3,1,1,8.643951333595481,4,0.00489205,0.29386976632426265
3,2,0,8.578612500243766,3,0.00279828,0.16809515227969007
3,2,1,8.384698055241884,4,0.00636844,0.38255781822550616
3,3,0,8.498475859109547,3,0.00279828,0.16809515227969007
3,3,1,8.382127192108419,4,0.0104423,0.6272781882621494
3,4,0,8.415628430382364,3,0.00560564,0.3367357481828558
3,4,1,8.415628430382364,4,0.01006939,0.6048771550429507
3,5,0,8.494926659255388,3,0.00209603,0.12591037424160512
3,5,1,8.428777179976164,4,0.00410742,0.2467363488916922
3,6,0,8.482568986077588,3,0.00233815,0.14045473658917526
3,6,1,8.442530608626683,4,0.00856201,0.51432750645762
3,7,0,8.430702110818249,3,0.00258023,0.15499669610139968
3,7,1,8.385981316176915,4,0.00971053,0.583320117738932
3,8,0,8.39523035331921,3,0.00560564,0.3367357481828558
3,8,1,8.39523035331921,4,0.00893215,0.5365621433291284
3,9,0,8.429406708828658,3,0.00255038,0.15320358022466513
3,9,1,8.423261876590477,4,0.00667523,0.40098696461824956
4,0,0,8.424818417898546,3,0.00560564,0.3367357481828558
4,0,1,8.424818417898546,4,0.0104423,0.6272781882621494
4,1,0,8.4258358363156,3,0.00560564,0.3367357481828558
4,1,1,8.4258358363156,4,0.01006939,0.6048771550429507
4,2,0,8.451636596434946,3,0.00224979,0.13514687331050643
4,2,1,8.451636596434946,4,0.0104423,0.6272781882621494
4,3,0,8.495568894548919,3,0.00340067,0.20428125187721513
4,3,1,8.491157352304004,4,0.0104423,0.6272781882621494
4,4,0,8.501528463216507,4,0.00407184,0.24459902685168503
4,4,1,9.298232342508626,3,0.00271219,0.16292364990689015
4,5,0,8.935209414637725,3,0.00214382,0.12878116177088966
4,5,1,8.382674151203926,4,0.00473097,0.2841935483870968
4,6,0,8.455935824965003,3,0.00560564,0.3367357481828558
4,6,1,8.501679486771973,4,0.00585349,0.3516243166936986
4,7,0,8.980600095311392,3,0.00233318,0.140156184297471
4,7,1,8.056452212827777,4,0.00971053,0.583320117738932
4,8,0,8.290102337517851,3,0.00231439,0.13902745239382472
4,8,1,8.212034491375311,4,0.01006939,0.6048771550429507
4,9,0,8.301735806589384,3,0.00560564,0.3367357481828558
4,9,1,8.356004489922562,4,0.00410781,0.24675977653631287
