0.000000000000000000e+00,9.519923371176408011e+01,3.498160161560470556e+02,2.346636053060423421e+02,5.750902272141338472e+02,1.064471883690686695e+02,4.522548853303058536e+01,4.371120206731033022e+02
9.519923371176408011e+01,0.000000000000000000e+00,3.539536436221249573e+02,3.260709800740945070e+02,4.846654560496716613e+02,3.297844367934411736e+01,1.404171040442797960e+02,3.444117914124373101e+02
3.498160161560470556e+02,3.539536436221249573e+02,0.000000000000000000e+00,3.714478590669622236e+02,5.500352011397047818e+02,3.233979075937894549e+02,3.578271008759209053e+02,4.735777162786205849e+02
2.346636053060423421e+02,3.260709800740945070e+02,3.714478590669622236e+02,0.000000000000000000e+00,7.774798477100503078e+02,3.260937594986347108e+02,1.929482155385620388e+02,6.497988351711767336e+02
5.750902272141338472e+02,4.846654560496716044e+02,5.500352011397047818e+02,7.774798477100503078e+02,0.000000000000000000e+00,4.686645130861880375e+02,6.188086689488241063e+02,1.448087883706135415e+02
1.064471883690686695e+02,3.297844367934411736e+01,3.233979075937894549e+02,3.260937594986347108e+02,4.686645130861880375e+02,0.000000000000000000e+00,1.503697592049245770e+02,3.314510095704478090e+02
4.522548853303058536e+01,1.404171040442797960e+02,3.578271008759209053e+02,1.929482155385620388e+02,6.188086689488241063e+02,1.503697592049245770e+02,0.000000000000000000e+00,4.816669572668898240e+02
4.371120206731033022e+02,3.444117914124373101e+02,4.735777162786205849e+02,6.497988351711767336e+02,1.448087883706135415e+02,3.314510095704478090e+02,4.816669572668898240e+02,0.000000000000000000e+00
