simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,3.155061092752751,4,0.00876225,0.3152199173587612
0,0,1,3.155061092752751,3,0.00781494,0.2811406591872724
0,1,0,4.820273127039394,3,0.00304487,0.10953849408179078
0,1,1,4.146001117265078,3,0.02172778,0.7816518606510138
0,2,0,5.401572200327438,5,0.0066974,0.2409374161338204
0,2,1,5.804178919542094,2,0.01230511,0.44267348652349187
0,3,0,6.3812862059147,4,0.00703802,0.25319114186074454
0,3,1,6.067875081206427,3,0.0276865,0.9960154346147785
0,4,0,6.271023376900072,4,0.00994322,0.35770503999315034
0,4,1,6.975750768259463,2,0.00965679,0.34740078698404087
0,5,0,6.623604059249484,4,0.00992158,0.356926545997699
0,5,1,6.760308294421796,2,0.01230511,0.44267348652349187
0,6,0,6.463180609122811,4,0.00994322,0.35770503999315034
0,6,1,6.716882470012192,2,0.01230511,0.44267348652349187
0,7,0,7.668404470966041,3,0.00559306,0.2012090400276862
0,7,1,6.928806793726537,3,0.0093805,0.33746131812991637
0,8,0,7.324159560277236,3,0.00559306,0.2012090400276862
0,8,1,7.868494979963604,4,0.01507731,0.5424027404139833
0,9,0,7.216467383739893,3,0.00559306,0.2012090400276862
0,9,1,7.341887684096374,4,0.0083071,0.29884600136848016
1,0,0,7.840295105652791,3,0.00261781,0.09417510934530957
1,0,1,7.389858914974102,4,0.01507731,0.5424027404139833
1,1,0,7.452282886045234,3,0.00558089,0.20077122709216663
1,1,1,7.642851768911792,4,0.00449609,0.16174579796713778
1,2,0,7.393625922621159,4,0.01376259,0.49510599246112746
1,2,1,8.11211272616635,3,0.00508036,0.18276477609663686
1,3,0,7.620531994039517,4,0.00897578,0.3229016097270018
1,3,1,8.098120726384273,3,0.00264105,0.09501116297073883
1,4,0,7.753605959855114,4,0.00712497,0.25631914800235706
1,4,1,7.9068328117138895,3,0.00865829,0.311479980400946
1,5,0,8.166977718467804,4,0.00805788,0.2898803695040446
