"sim","bout","bee","distance"
1,1,1,0
1,2,1,0
1,3,1,0.0565500808883816
1,4,1,0.238862626330261
1,5,1,0
1,6,1,0
1,7,1,0
1,8,1,0
1,9,1,0
1,10,1,0
1,11,1,0.193991579341586
1,12,1,0
1,13,1,0
1,14,1,0.18530878601505
1,15,1,0.101266249242562
1,16,1,1.66533453693773e-16
1,17,1,0
1,18,1,0
1,19,1,0
1,20,1,0
1,21,1,0
1,22,1,0
1,23,1,0
1,24,1,0
1,25,1,0
1,26,1,0.0774371902129945
1,27,1,2.77555756156289e-17
1,28,1,0.0617328219807105
1,29,1,0
1,30,1,0
1,31,1,0
1,32,1,0
1,33,1,0
1,34,1,0
1,35,1,0.107829136078422
1,36,1,0
1,37,1,0.0670326880873512
1,38,1,0
1,39,1,0
1,40,1,0
2,1,1,0
2,2,1,0.0541940336481527
2,3,1,0
2,4,1,0
2,5,1,0
2,6,1,0
2,7,1,0
2,8,1,0.116554389128526
2,9,1,0.432691135212738
2,10,1,0
2,11,1,0
2,12,1,0
2,13,1,0
2,14,1,0
2,15,1,0.110509040282856
2,16,1,0.220891882002001
2,17,1,0
2,18,1,0
2,19,1,0
2,20,1,0
2,21,1,0
2,22,1,0
2,23,1,0
2,24,1,0
2,25,1,0
2,26,1,0
2,27,1,0
2,28,1,0
2,29,1,0.106220928629745
2,30,1,0.112052230839659
2,31,1,0
2,32,1,0
2,33,1,0
2,34,1,0
2,35,1,0.0509367322650888
2,36,1,0
2,37,1,0
2,38,1,0.0706304222928382
2,39,1,0
2,40,1,0
3,1,1,0
3,2,1,0
3,3,1,0
3,4,1,0.0565500808883816
3,5,1,0
3,6,1,0
3,7,1,0.116554389128755
3,8,1,0.122308237201735
3,9,1,0
3,10,1,0
3,11,1,0
3,12,1,0.0628678757557866
3,13,1,0
3,14,1,0
3,15,1,0
3,16,1,0
3,17,1,0.122440910259062
3,18,1,0.0629799054141726
3,19,1,0.0541940336482502
3,20,1,0
3,21,1,0
3,22,1,0
3,23,1,0
3,24,1,0
3,25,1,0
3,26,1,0
3,27,1,0
3,28,1,0
3,29,1,0.118769414126208
3,30,1,0
3,31,1,0
3,32,1,0.0502565227313653
3,33,1,0
3,34,1,0.0515362896944091
3,35,1,0
3,36,1,0.0406608250678805
3,37,1,0
3,38,1,0
3,39,1,0.116164677955599
3,40,1,0.103696310556129
4,1,1,0
4,2,1,0.0326500639533206
4,3,1,0.174223478445745
4,4,1,0
4,5,1,0
4,6,1,0
4,7,1,0
4,8,1,0
4,9,1,0.116554389128526
4,10,1,0
4,11,1,0
4,12,1,0.0609881396757053
4,13,1,0
4,14,1,0.178588025434915
4,15,1,0
4,16,1,0.103696310556124
4,17,1,0
4,18,1,0
4,19,1,0
4,20,1,0
4,21,1,0
4,22,1,0
4,23,1,0
4,24,1,0.0486445840002663
4,25,1,0.0785558176149917
4,26,1,0
4,27,1,0.10191464284086
4,28,1,0
4,29,1,0
4,30,1,0
4,31,1,0
4,32,1,0
4,33,1,0.0509367322650888
4,34,1,0
4,35,1,0
4,36,1,0.144689266367955
4,37,1,0
4,38,1,0
4,39,1,0.0504182710754314
4,40,1,1.80411241501588e-16
5,1,1,0
5,2,1,0.0541940336481527
5,3,1,0
5,4,1,0
5,5,1,0
5,6,1,0.236583833926021
5,7,1,0.156947541245427
5,8,1,0.105099021267934
5,9,1,0
5,10,1,0.0647887001811579
5,11,1,0.121027088284061
5,12,1,0
5,13,1,0.0617328219807105
5,14,1,0
5,15,1,0.0326500639533206
5,16,1,0.106220928629745
5,17,1,0.0785558176149255
5,18,1,0
5,19,1,0
5,20,1,0
5,21,1,0.07743719021306
5,22,1,0
5,23,1,0
5,24,1,0
5,25,1,0
5,26,1,0
5,27,1,0
5,28,1,0.0509367322651813
5,29,1,0
5,30,1,0.100220248043494
5,31,1,0
5,32,1,0.0924228860446902
5,33,1,1.38777878078145e-16
5,34,1,0
5,35,1,0
5,36,1,0
5,37,1,0
5,38,1,0
5,39,1,0
5,40,1,0
6,1,1,0
6,2,1,0
6,3,1,0
6,4,1,0.174223478445648
6,5,1,0
6,6,1,0.193991579341586
6,7,1,0.0609881396757053
6,8,1,0
6,9,1,0
6,10,1,0
6,11,1,0.0428859977974447
6,12,1,1.80411241501588e-16
6,13,1,0
6,14,1,0.36862941461783
6,15,1,0
6,16,1,0
6,17,1,0
6,18,1,0
6,19,1,0
6,20,1,0
6,21,1,0
6,22,1,0.066906273565342
6,23,1,0
6,24,1,0
6,25,1,0
6,26,1,0
6,27,1,0
6,28,1,0
6,29,1,0
6,30,1,0
6,31,1,0
6,32,1,0
6,33,1,0
6,34,1,0
6,35,1,0
6,36,1,0
6,37,1,0
6,38,1,0
6,39,1,0
6,40,1,0
7,1,1,0
7,2,1,0
7,3,1,0
7,4,1,0
7,5,1,0
7,6,1,0
7,7,1,0.120029444797495
7,8,1,0.221653410396459
7,9,1,0
7,10,1,0.0892887417733836
7,11,1,0.07743719021306
7,12,1,0.148385933241132
7,13,1,0
7,14,1,0
7,15,1,0
7,16,1,0
7,17,1,0
7,18,1,0
7,19,1,0
7,20,1,0
7,21,1,0
7,22,1,0
7,23,1,0
7,24,1,0
7,25,1,0
7,26,1,0
7,27,1,0
7,28,1,0
7,29,1,0
7,30,1,0
7,31,1,0.235248200302318
7,32,1,0
7,33,1,0
7,34,1,0.0668537948949582
7,35,1,0
7,36,1,0
7,37,1,0
7,38,1,0
7,39,1,0
7,40,1,0
8,1,1,0
8,2,1,0
8,3,1,0
8,4,1,0.32342793152747
8,5,1,0.0582648374243284
8,6,1,0
8,7,1,0
8,8,1,0
8,9,1,0
8,10,1,0
8,11,1,0
8,12,1,0
8,13,1,0
8,14,1,0
8,15,1,0
8,16,1,0
8,17,1,0
8,18,1,0
8,19,1,0
8,20,1,0
8,21,1,0
8,22,1,0
8,23,1,0.0609881396757053
8,24,1,0
8,25,1,0
8,26,1,0
8,27,1,0
8,28,1,0.176606705594506
8,29,1,2.77555756156289e-17
8,30,1,0
8,31,1,0
8,32,1,0
8,33,1,0
8,34,1,0
8,35,1,0
8,36,1,0
8,37,1,0
8,38,1,0.132448165760356
8,39,1,0.0463238834297585
8,40,1,0
9,1,1,0.116554389128526
9,2,1,0
9,3,1,0
9,4,1,0.0541940336481527
9,5,1,0.101266249242562
9,6,1,0.142009371589614
9,7,1,0
9,8,1,0
9,9,1,0
9,10,1,0
9,11,1,0
9,12,1,0
9,13,1,0
9,14,1,0
9,15,1,0
9,16,1,0
9,17,1,0
9,18,1,0
9,19,1,0
9,20,1,0
9,21,1,0.0703657775732069
9,22,1,0.185712531247437
9,23,1,0
9,24,1,0
9,25,1,0
9,26,1,0
9,27,1,0
9,28,1,0
9,29,1,0
9,30,1,0
9,31,1,0
9,32,1,0
9,33,1,0
9,34,1,0
9,35,1,0
9,36,1,0
9,37,1,0
9,38,1,0
9,39,1,0
9,40,1,0
10,1,1,0.236583833926021
10,2,1,0
10,3,1,0.07743719021306
10,4,1,0.0609881396757053
10,5,1,0.07743719021306
10,6,1,0
10,7,1,0.058264837424432
10,8,1,0
10,9,1,0
10,10,1,0
10,11,1,0
10,12,1,0.241814223097614
10,13,1,0.0502565227313655
10,14,1,0.110509040282856
10,15,1,0
10,16,1,0
10,17,1,0
10,18,1,0.132448165760356
10,19,1,0
10,20,1,0
10,21,1,0
10,22,1,0
10,23,1,0.0630559556769722
10,24,1,0
10,25,1,0
10,26,1,0
10,27,1,0
10,28,1,0
10,29,1,0
10,30,1,0
10,31,1,0
10,32,1,0.0630559556769722
10,33,1,0
10,34,1,0
10,35,1,0.0692965684524338
10,36,1,0
10,37,1,0
10,38,1,0
10,39,1,0
10,40,1,0
11,1,1,0
11,2,1,0
11,3,1,0
11,4,1,0
11,5,1,0
11,6,1,0
11,7,1,0.133987271101442
11,8,1,0
11,9,1,0
11,10,1,0
11,11,1,0
11,12,1,0
11,13,1,0
11,14,1,0.0541940336481527
11,15,1,0
11,16,1,0
11,17,1,0
11,18,1,0
11,19,1,0.0428859977974447
11,20,1,1.80411241501588e-16
11,21,1,0
11,22,1,0
11,23,1,0
11,24,1,0.149204453081823
11,25,1,0.200864054816726
11,26,1,0
11,27,1,0.0582648374243284
11,28,1,0
11,29,1,0
11,30,1,0.12045899858136
11,31,1,0.126499295571522
11,32,1,0
11,33,1,0
