simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,1.5566236333384995,4,0.00633657,0.3806433591638133
0,0,1,1.5566236333384995,1,0.00127455,0.07656334474680122
0,1,0,3.2095288017600465,3,0.00590853,0.35493061812939275
0,1,1,2.734140093720976,2,0.00187777,0.11279930317774975
0,2,0,4.994374497756354,3,0.00267027,0.16040547846458825
0,2,1,4.213487825426344,2,0.00371734,0.22330389860034844
0,3,0,6.067456191217303,3,0.00286201,0.17192346969423922
0,3,1,6.420416544666141,4,0.00598921,0.3597771370216856
0,4,0,7.346156787223492,3,0.0024361,0.14633867964197755
0,4,1,7.435446296425125,4,0.00434316,0.260897459001622
0,5,0,8.103998784335277,3,0.00261066,0.15682465309064697
0,5,1,8.297780090130672,4,0.00434316,0.260897459001622
0,6,0,8.829601121563625,3,0.00239495,0.1438667627800805
0,6,1,8.977301366004282,4,0.00887067,0.5328689854027754
0,7,0,8.922084813477312,3,0.00240979,0.14475821469333816
0,7,1,9.490193470277148,4,0.00470977,0.28292004565387163
0,8,0,9.448337390722243,4,0.00727568,0.4370565267015078
0,8,1,9.44833739072224,3,0.00616986,0.3706289421517391
0,9,0,9.327860608844155,3,0.00532858,0.3200925091608098
0,9,1,9.672315419704589,3,0.00298441,0.1792761458521055
1,0,0,9.3650158631646,3,0.00239448,0.14383852946476844
1,0,1,9.9007879783663,4,0.00422675,0.2539046074367754
1,1,0,8.608292616377925,3,0.00532858,0.3200925091608098
1,1,1,8.630353410890102,3,0.00293449,0.176277407340662
1,2,0,9.36092340285359,3,0.00308944,0.18558539076109812
1,2,1,9.16585458066413,4,0.00411214,0.24701988346248577
1,3,0,9.606194665570486,3,0.00230791,0.13863819306782002
1,3,1,9.561950416165214,4,0.00910694,0.5470619330810356
1,4,0,9.672419362198461,3,0.00300178,0.18031957710097918
1,4,1,9.654518005515094,4,0.00910694,0.5470619330810356
1,5,0,9.092277352808658,3,0.00405044,0.24331350994173126
1,5,1,10.3040205557431,4,0.00393564,0.23641737249954947
1,6,0,9.343282580784738,3,0.00308813,0.1855066979035262
1,6,1,9.343282580784738,4,0.00446414,0.2681648345047156
1,7,0,9.52257946574586,3,0.00509453,0.3060329188442362
1,7,1,9.522579465745862,4,0.00924066,0.5550946116417372
1,8,0,9.390574431455908,3,0.00532858,0.3200925091608098
1,8,1,9.83639622487994,4,0.00518882,0.31169700246290627
1,9,0,9.439557041861518,3,0.00410169,0.24639214272841956
1,9,1,9.445526384771506,4,0.00501859,0.3014711359404097
2,0,0,9.30995829793104,3,0.00523525,0.3144860935904368
2,0,1,9.577451373985458,4,0.00518882,0.31169700246290627
2,1,0,9.20458643525224,4,0.00443114,0.26618249534450655
2,1,1,9.448494680410253,3,0.00282296,0.16957770168799183
2,2,0,8.849863533676292,4,0.00799971,0.4805496485853307
2,2,1,8.704436795425515,3,0.00275292,0.16537033699765724
2,3,0,8.331226484603587,4,0.00443114,0.26618249534450655
2,3,1,8.215095438721193,3,0.00281293,0.16897519072505557
2,4,0,7.728704982771819,4,0.00799971,0.4805496485853307
2,4,1,8.210641819899145,3,0.00256615,0.15415089805971047
2,5,0,7.432850946064857,4,0.00799971,0.4805496485853307
2,5,1,7.786040053741216,3,0.00230582,0.13851264492100682
2,6,0,8.101105499462076,3,0.00449984,0.2703093650507599
2,6,1,8.032441802710688,4,0.00924066,0.5550946116417372
2,7,0,8.494247349962908,3,0.00449984,0.2703093650507599
2,7,1,8.494247349962908,4,0.00410016,0.24630023427644623
2,8,0,8.811673778825178,3,0.0024859,0.14933020964738394
2,8,1,8.711079227617198,4,0.00924066,0.5550946116417372
2,9,0,8.791044220979842,3,0.00532858,0.3200925091608098
2,9,1,8.791044220979842,4,0.00924066,0.5550946116417372
3,0,0,8.916918593537318,3,0.00449984,0.2703093650507599
3,0,1,8.916918593537318,4,0.00924066,0.5550946116417372
3,1,0,8.945705991147872,3,0.00532858,0.3200925091608098
3,1,1,8.945705991147872,4,0.00924066,0.5550946116417372
3,2,0,9.039894021000528,3,0.00383705,0.23049498408121585
3,2,1,8.979537290275742,4,0.00924066,0.5550946116417372
3,3,0,8.96185841786118,4,0.00799971,0.4805496485853307
3,3,1,8.99722500344575,3,0.00519787,0.31224064395987267
3,4,0,8.41779293162463,3,0.00268484,0.16128071123926235
3,4,1,8.406015035909004,4,0.00518882,0.31169700246290627
3,5,0,8.465850440394757,3,0.00266463,0.1600666786808434
3,5,1,8.155876151040733,4,0.00924066,0.5550946116417372
3,6,0,8.361476011648874,3,0.00308813,0.1855066979035262
3,6,1,8.361476011648874,4,0.00501859,0.3014711359404097
3,7,0,8.478812390382851,3,0.00449984,0.2703093650507599
3,7,1,8.478812390382851,4,0.00924066,0.5550946116417372
3,8,0,8.549214217623238,3,0.00449984,0.2703093650507599
3,8,1,8.549214217623238,4,0.00924066,0.5550946116417372
3,9,0,8.582573254379732,3,0.00249082,0.149625758394906
3,9,1,8.578886355036822,4,0.00924066,0.5550946116417372
4,0,0,8.798668987380537,3,0.00264168,0.1586880519012435
4,0,1,8.427359483535097,4,0.00924066,0.5550946116417372
4,1,0,8.505002865093962,3,0.00281276,0.1689649786748363
4,1,1,8.549845896322708,4,0.00431934,0.25946657055325284
4,2,0,8.547515191646669,3,0.00268335,0.16119120562263473
4,2,1,8.547515191646669,4,0.00924066,0.5550946116417372
4,3,0,8.575821799831258,3,0.00449984,0.2703093650507599
4,3,1,8.57582179983126,4,0.00500076,0.30040007208506037
4,4,0,8.652209558898916,3,0.00265055,0.15922088063915424
4,4,1,8.653081525335757,4,0.00454514,0.27303057607977416
4,5,0,8.640652184863658,4,0.00799971,0.4805496485853307
4,5,1,8.654493569475724,3,0.00519787,0.31224064395987267
4,6,0,8.17882366195206,3,0.00449984,0.2703093650507599
4,6,1,8.19249436402503,4,0.00423101,0.2541605094010933
4,7,0,8.379070938061629,3,0.00449984,0.2703093650507599
4,7,1,8.37907093806163,4,0.00383693,0.23048777557517874
4,8,0,8.45068116178372,3,0.00532858,0.3200925091608098
4,8,1,8.45068116178372,4,0.00910694,0.5470619330810356
4,9,0,8.57420982453654,3,0.00316347,0.19003243827716707
4,9,1,8.581302603097155,4,0.00416084,0.24994533549588516
