simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
0,0,0,,2,0.0030498
0,0,1,,4,0.02085338
0,1,0,,1,0.00144104
0,1,1,,5,0.01681047
0,2,0,,5,0.02089645
0,2,1,,2,0.00417033
0,3,0,,2,0.00118629
0,3,1,,5,0.02606456
0,4,0,,5,0.01252364
0,4,1,,5,0.00780882
0,5,0,,5,0.01250061
0,5,1,,5,0.00840047
0,6,0,,5,0.01250061
0,6,1,,5,0.01692185
0,7,0,,5,0.01250061
0,7,1,,4,0.00726682
0,8,0,,5,0.01250061
0,8,1,,5,0.01692185
0,9,0,,4,0.00466312
0,9,1,,5,0.02157168
0,10,0,,4,0.00473339
0,10,1,,5,0.02157168
0,11,0,,4,0.00465625
0,11,1,,5,0.02157168
0,12,0,,5,0.01151257
0,12,1,,5,0.02157168
0,13,0,,5,0.01151257
0,13,1,,5,0.02157168
0,14,0,,5,0.01151257
0,14,1,,5,0.02157168
0,15,0,,5,0.01151257
0,15,1,,5,0.02157168
0,16,0,,5,0.01151257
0,16,1,,5,0.02157168
0,17,0,,5,0.01151257
0,17,1,,5,0.02157168
0,18,0,,5,0.01151257
0,18,1,,5,0.02157168
0,19,0,,5,0.01151257
0,19,1,,5,0.02157168
0,20,0,,5,0.01151257
0,20,1,,5,0.02157168
0,21,0,,5,0.01151257
0,21,1,,5,0.02157168
0,22,0,,5,0.01151257
0,22,1,,5,0.02157168
0,23,0,,5,0.01151257
0,23,1,,5,0.02157168
0,24,0,,5,0.01151257
0,24,1,,5,0.02157168
0,25,0,,5,0.01151257
0,25,1,,5,0.02157168
0,26,0,,5,0.01151257
0,26,1,,5,0.02157168
0,27,0,,5,0.01151257
0,27,1,,5,0.02157168
0,28,0,,5,0.01151257
0,28,1,,5,0.02157168
0,29,0,,5,0.01151257
0,29,1,,5,0.02157168
1,0,0,,4,0.01465633
1,0,1,,2,0.00488603
1,1,0,,5,0.00944748
1,1,1,,3,0.00829535
1,2,0,,5,0.01533438
1,2,1,,2,0.00695933
1,3,0,,5,0.01258326
1,3,1,,3,0.00942751
1,4,0,,4,0.01558917
1,4,1,,2,0.00748905
1,5,0,,4,0.01558917
1,5,1,,2,0.00419
1,6,0,,4,0.01558917
1,6,1,,4,0.00552565
1,7,0,,4,0.01558917
1,7,1,,5,0.01400452
1,8,0,,4,0.01558917
1,8,1,,3,0.00914487
1,9,0,,4,0.01558917
1,9,1,,5,0.01400452
1,10,0,,4,0.01558917
1,10,1,,5,0.01400452
1,11,0,,4,0.01558917
1,11,1,,5,0.01400452
1,12,0,,4,0.01558917
1,12,1,,5,0.01400452
1,13,0,,4,0.01558917
1,13,1,,5,0.01400452
1,14,0,,4,0.00630519
1,14,1,,5,0.01400452
1,15,0,,4,0.01558917
1,15,1,,5,0.01400452
1,16,0,,4,0.01558917
1,16,1,,5,0.01400452
1,17,0,,4,0.01558917
1,17,1,,5,0.01400452
1,18,0,,4,0.00544692
1,18,1,,5,0.01400452
1,19,0,,4,0.01558917
1,19,1,,5,0.01400452
1,20,0,,4,0.01558917
1,20,1,,5,0.01400452
1,21,0,,4,0.01558917
1,21,1,,5,0.01400452
1,22,0,,4,0.01558917
1,22,1,,5,0.01400452
1,23,0,,4,0.01558917
1,23,1,,5,0.01400452
1,24,0,,4,0.01558917
1,24,1,,5,0.01400452
1,25,0,,4,0.01558917
1,25,1,,5,0.01400452
1,26,0,,5,0.00814841
1,26,1,,5,0.01400452
1,27,0,,4,0.01558917
1,27,1,,5,0.01400452
1,28,0,,4,0.01558917
1,28,1,,5,0.01400452
1,29,0,,4,0.01558917
1,29,1,,5,0.01400452
2,0,0,,5,0.01639586
2,0,1,,2,0.00414962
2,1,0,,5,0.01978676
2,1,1,,3,0.00744616
2,2,0,,5,0.01978676
2,2,1,,5,0.01431337
2,3,0,,5,0.01978676
2,3,1,,5,0.01431337
2,4,0,,5,0.01978676
2,4,1,,5,0.01467795
2,5,0,,5,0.01978676
2,5,1,,5,0.01467795
2,6,0,,5,0.01978676
2,6,1,,5,0.01467795
2,7,0,,5,0.01978676
2,7,1,,5,0.01467795
2,8,0,,5,0.01978676
2,8,1,,5,0.01467795
2,9,0,,5,0.01978676
2,9,1,,5,0.01467795
2,10,0,,5,0.01978676
2,10,1,,5,0.01467795
2,11,0,,5,0.01978676
2,11,1,,5,0.01467795
2,12,0,,5,0.01978676
2,12,1,,5,0.01467795
2,13,0,,5,0.01978676
2,13,1,,5,0.01467795
2,14,0,,5,0.01978676
2,14,1,,5,0.01467795
2,15,0,,5,0.01978676
2,15,1,,5,0.01467795
2,16,0,,5,0.01978676
2,16,1,,5,0.01467795
2,17,0,,5,0.01978676
2,17,1,,5,0.01467795
2,18,0,,5,0.01978676
2,18,1,,5,0.01467795
2,19,0,,5,0.01978676
2,19,1,,5,0.01467795
2,20,0,,5,0.01978676
2,20,1,,5,0.01467795
2,21,0,,5,0.01978676
2,21,1,,5,0.01467795
2,22,0,,5,0.01978676
2,22,1,,5,0.01467795
2,23,0,,5,0.01978676
2,23,1,,5,0.01467795
2,24,0,,5,0.01978676
2,24,1,,5,0.01467795
2,25,0,,5,0.01978676
2,25,1,,5,0.01467795
2,26,0,,5,0.01978676
2,26,1,,5,0.01467795
2,27,0,,5,0.01978676
2,27,1,,5,0.01467795
2,28,0,,5,0.01978676
2,28,1,,5,0.01467795
2,29,0,,5,0.01978676
2,29,1,,5,0.01467795
3,0,0,,2,0.00448534
3,0,1,,5,0.01681047
3,1,0,,2,0.00204872
3,1,1,,5,0.02606456
3,2,0,,5,0.00755153
3,2,1,,5,0.02606456
3,3,0,,5,0.01104321
3,3,1,,5,0.02606456
3,4,0,,3,0.0069783
3,4,1,,5,0.02606456
3,5,0,,5,0.01161144
3,5,1,,4,0.01668132
3,6,0,,3,0.0069783
3,6,1,,5,0.02606456
3,7,0,,3,0.0069783
3,7,1,,5,0.02606456
3,8,0,,3,0.0069783
3,8,1,,5,0.02606456
3,9,0,,3,0.0069783
3,9,1,,5,0.02606456
3,10,0,,3,0.0069783
3,10,1,,5,0.02606456
3,11,0,,5,0.00993609
3,11,1,,4,0.00478428
3,12,0,,5,0.01099686
3,12,1,,5,0.01967395
3,13,0,,5,0.01098856
3,13,1,,5,0.02606456
3,14,0,,3,0.00284641
3,14,1,,5,0.02606456
3,15,0,,5,0.01099686
3,15,1,,5,0.01967395
3,16,0,,5,0.00993609
3,16,1,,5,0.01967395
3,17,0,,5,0.01364219
3,17,1,,5,0.01322665
3,18,0,,5,0.01364219
3,18,1,,5,0.02121177
3,19,0,,5,0.01364219
3,19,1,,5,0.02121177
3,20,0,,5,0.01364219
3,20,1,,5,0.02121177
3,21,0,,5,0.01364219
3,21,1,,5,0.02121177
3,22,0,,5,0.01364219
3,22,1,,5,0.02121177
3,23,0,,5,0.01364219
3,23,1,,5,0.02121177
3,24,0,,5,0.01364219
3,24,1,,5,0.02121177
3,25,0,,5,0.01364219
3,25,1,,5,0.02121177
3,26,0,,5,0.01364219
3,26,1,,5,0.02121177
3,27,0,,5,0.01364219
3,27,1,,5,0.02121177
3,28,0,,5,0.01364219
3,28,1,,5,0.02121177
3,29,0,,5,0.01364219
3,29,1,,5,0.02121177
4,0,0,,5,0.01627394
4,0,1,,1,0.00127484
4,1,0,,5,0.0072422
4,1,1,,3,0.00268768
4,2,0,,5,0.01600792
4,2,1,,4,0.00498521
4,3,0,,5,0.01666328
4,3,1,,3,0.0088236
4,4,0,,5,0.01591072
4,4,1,,3,0.0088236
4,5,0,,5,0.01591072
4,5,1,,3,0.0088236
4,6,0,,5,0.01591072
4,6,1,,4,0.01003406
4,7,0,,5,0.01591072
4,7,1,,3,0.01063751
4,8,0,,5,0.01591072
4,8,1,,3,0.0088236
4,9,0,,5,0.01591072
4,9,1,,4,0.00703459
4,10,0,,5,0.01591072
4,10,1,,4,0.01113707
4,11,0,,5,0.01591072
4,11,1,,4,0.0049987
4,12,0,,5,0.01591072
4,12,1,,4,0.01547019
4,13,0,,5,0.01591072
4,13,1,,4,0.01547019
4,14,0,,5,0.01591072
4,14,1,,4,0.01547019
4,15,0,,5,0.01591072
4,15,1,,4,0.01547019
4,16,0,,5,0.01591072
4,16,1,,4,0.01547019
4,17,0,,5,0.01591072
4,17,1,,4,0.00773823
4,18,0,,5,0.01591072
4,18,1,,4,0.01547019
4,19,0,,5,0.01591072
4,19,1,,4,0.01547019
4,20,0,,5,0.01591072
4,20,1,,4,0.01547019
4,21,0,,5,0.01591072
4,21,1,,4,0.01547019
4,22,0,,5,0.01591072
4,22,1,,4,0.01547019
4,23,0,,5,0.01591072
4,23,1,,4,0.01547019
4,24,0,,5,0.01591072
4,24,1,,4,0.01547019
4,25,0,,5,0.01591072
4,25,1,,4,0.01547019
4,26,0,,5,0.01591072
4,26,1,,4,0.01547019
4,27,0,,5,0.01591072
4,27,1,,4,0.01547019
4,28,0,,5,0.01591072
4,28,1,,4,0.01547019
4,29,0,,5,0.01591072
4,29,1,,4,0.01547019
5,0,0,,5,0.00821866
5,0,1,,4,0.01794135
5,1,0,,5,0.01581355
5,1,1,,4,0.01794135
5,2,0,,5,0.01581355
5,2,1,,4,0.01794135
5,3,0,,5,0.01581355
5,3,1,,4,0.01794135
5,4,0,,5,0.01581355
5,4,1,,4,0.01794135
5,5,0,,5,0.01581355
5,5,1,,4,0.01794135
5,6,0,,5,0.01581355
