"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;76;8
1;2;5;2;46
1;3;0;0;17
1;4;1;8;31
1;5;1;14;14
1;6;2;8;0
1;7;2;1;13
1;8;0;2;13
1;9;1;24;0
1;10;0;0;6
1;11;0;1;15
1;12;0;13;4
1;13;0;15;1
1;14;1;3;5
1;15;0;9;0
1;16;1;4;1
1;17;0;14;2
1;18;0;1;6
1;19;2;1;0
1;20;1;5;7
1;21;1;0;3
1;22;1;9;5
1;23;0;3;2
1;24;0;0;1
1;25;0;1;1
1;26;1;2;4
1;27;0;1;0
1;28;0;3;6
1;29;2;0;4
1;30;1;1;51
1;31;0;0;1
1;32;2;3;0
1;33;0;0;5
1;34;1;7;3
1;35;1;0;5
1;36;9;75;37
1;37;2;3;6
1;38;0;2;0
1;39;1;0;0
1;40;7;44;6
1;41;1;0;3
1;42;2;0;0
1;43;1;0;2
1;44;1;2;0
1;45;3;1;0
1;46;1;5;0
1;47;0;4;2
1;48;2;7;3
1;49;0;4;0
1;50;3;1;1
2;1;0;29;1
2;2;3;17;14
2;3;3;16;16
2;4;0;0;0
2;5;2;20;4
2;6;3;7;46
2;7;0;13;3
2;8;2;1;4
2;9;0;4;0
2;10;0;1;23
2;11;0;42;1
2;12;0;1;0
2;13;0;1;1
2;14;0;0;1
2;15;0;0;14
2;16;2;1;21
2;17;0;70;1
2;18;1;3;1
2;19;1;1;0
2;20;1;1;14
2;21;0;2;1
2;22;2;3;2
2;23;0;1;2
2;24;0;1;11
2;25;0;0;13
2;26;0;2;7
2;27;0;2;3
2;28;1;5;2
2;29;0;1;3
2;30;0;3;0
2;31;1;3;0
2;32;0;12;5
2;33;2;0;6
2;34;0;0;0
2;35;0;0;3
2;36;0;1;0
2;37;0;0;6
2;38;2;68;7
2;39;0;1;3
2;40;0;1;2
2;41;2;9;2
2;42;0;1;2
2;43;0;0;12
2;44;0;2;9
2;45;4;1;0
2;46;0;3;1
2;47;8;10;17
2;48;0;0;2
2;49;1;0;2
2;50;1;1;1
3;1;16;66;16
3;2;1;47;2
3;3;1;2;13
3;4;1;9;3
3;5;1;1;1
3;6;0;36;5
3;7;0;2;14
3;8;2;15;34
3;9;0;4;1
3;10;0;1;2
3;11;0;0;7
3;12;0;4;6
3;13;0;0;0
3;14;0;0;23
3;15;4;8;2
3;16;1;16;0
3;17;1;1;5
3;18;1;35;6
3;19;0;0;1
3;20;0;0;1
3;21;1;6;17
3;22;1;37;17
3;23;0;0;3
3;24;0;1;13
3;25;0;6;0
3;26;2;1;6
3;27;0;0;4
3;28;0;5;3
3;29;0;4;7
3;30;0;2;0
3;31;0;1;5
3;32;0;1;20
3;33;1;0;6
3;34;0;7;4
3;35;0;3;0
3;36;2;10;7
3;37;0;6;2
3;38;0;1;2
3;39;0;3;0
3;40;0;0;0
3;41;0;4;0
3;42;0;0;0
3;43;0;2;4
3;44;9;16;36
3;45;0;0;1
3;46;2;0;0
3;47;0;12;0
3;48;0;1;5
3;49;0;2;1
3;50;0;26;1
4;1;7;28;14
4;2;1;70;3
4;3;1;14;2
4;4;0;2;18
4;5;2;5;20
4;6;0;26;1
4;7;2;5;3
4;8;0;0;8
4;9;1;20;3
4;10;1;2;15
4;11;1;13;2
4;12;1;0;5
4;13;0;0;1
4;14;3;0;12
4;15;1;1;3
4;16;1;12;0
4;17;0;43;4
4;18;1;6;12
4;19;1;5;10
