"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;3;29
1;2;0;15;2
1;3;3;15;8
1;4;2;9;0
1;5;4;32;5
1;6;0;20;3
1;7;1;32;1
1;8;2;14;4
1;9;2;1;2
1;10;2;34;2
1;11;2;2;26
1;12;2;12;8
1;13;3;1;2
1;14;2;0;9
1;15;5;24;6
1;16;1;1;7
1;17;4;4;14
1;18;1;9;27
1;19;4;3;16
1;20;4;10;17
1;21;7;79;66
1;22;1;34;5
1;23;18;62;77
1;24;3;15;10
1;25;1;0;59
1;26;5;64;13
1;27;2;5;3
1;28;4;45;19
1;29;8;44;28
1;30;2;0;3
1;31;7;16;75
1;32;2;0;7
1;33;4;9;31
1;34;8;8;53
1;35;8;28;19
1;36;6;6;43
1;37;5;42;13
1;38;2;2;1
1;39;2;0;96
1;40;2;0;94
1;41;7;34;10
1;42;2;0;70
1;43;9;57;17
1;44;2;0;41
1;45;2;0;10
1;46;3;5;62
1;47;2;0;13
1;48;3;2;39
1;49;2;0;46
1;50;3;18;6
2;1;3;1;0
2;2;0;3;0
2;3;0;1;1
2;4;3;3;18
2;5;0;49;0
2;6;3;4;10
2;7;2;4;27
2;8;0;3;3
2;9;2;0;0
2;10;2;10;11
2;11;3;31;4
2;12;1;7;14
2;13;2;1;25
2;14;1;8;5
2;15;4;14;32
2;16;0;3;48
2;17;0;30;1
2;18;0;4;24
2;19;1;12;0
2;20;0;6;1
2;21;0;4;10
2;22;4;3;12
2;23;1;8;14
2;24;4;18;26
2;25;5;11;23
2;26;0;4;1
2;27;8;38;14
2;28;17;79;57
2;29;0;7;8
2;30;0;7;16
2;31;3;10;12
2;32;0;13;60
2;33;4;25;8
2;34;0;14;66
2;35;2;33;25
2;36;3;49;13
2;37;14;15;12
2;38;0;0;22
2;39;0;5;1
2;40;1;2;74
2;41;2;1;10
2;42;7;14;22
2;43;11;34;18
2;44;5;24;99
2;45;2;52;10
2;46;7;18;53
2;47;2;2;51
2;48;8;62;17
2;49;1;41;1
2;50;0;3;51
3;1;4;41;9
3;2;1;0;1
3;3;1;2;3
3;4;0;1;17
3;5;0;9;6
3;6;1;4;3
3;7;3;8;15
3;8;0;16;5
3;9;3;17;13
3;10;11;24;34
3;11;5;43;12
