simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,3.1267266861873013,4,0.00501662,0.30135279629963363
0,0,1,3.1267266861873013,3,0.00234596,0.1409238901904247
0,1,0,4.0888403624161755,1,0.00031354,0.018834624857331655
0,1,1,4.504923351482158,5,0.01062096,0.6380104523337539
0,2,0,4.92211130575534,4,0.00476687,0.2863500931098697
0,2,1,6.01743148795472,3,0.00329053,0.19766504475280833
0,3,0,5.903045244393349,2,0.00114654,0.06887367093169941
0,3,1,5.155624001186131,2,0.00217572,0.13069742295909173
0,4,0,6.381626805659219,5,0.00722026,0.4337273983300295
0,4,1,6.037857433206275,2,0.00344251,0.20679461764882565
0,5,0,7.623374325284143,4,0.00436004,0.26191145551751066
0,5,1,7.290237849008544,3,0.00251167,0.15087823631885627
0,6,0,7.012350538044078,4,0.00443697,0.2665327085961435
0,6,1,6.768994042248824,3,0.00459153,0.2758172643719589
0,7,0,7.9638892016076674,4,0.00481167,0.28904126869706254
0,7,1,7.219448049396072,3,0.00391216,0.2350069081516189
0,8,0,7.8578977737956555,4,0.00442093,0.2655691716225146
0,8,1,8.206244021388315,3,0.00269734,0.16203159728479608
0,9,0,8.08016367167832,4,0.00476072,0.2859806571754671
0,9,1,7.612232720901849,3,0.00240392,0.14440559860635552
1,0,0,7.5864628615127785,4,0.00876424,0.5264756412566829
1,0,1,7.5864628615127785,3,0.00596718,0.358453775455037
1,1,0,8.229114876134268,4,0.00478038,0.2871616507478825
1,1,1,7.4556733801574415,3,0.00453835,0.27262269477984025
1,2,0,7.920836100942548,4,0.00427786,0.2569748302997537
1,2,1,7.804687242339174,3,0.00800562,0.4809046675076591
1,3,0,8.11723747715098,4,0.00436351,0.26211990148375086
1,3,1,7.963044405191292,3,0.00592313,0.35580765303057615
1,4,0,8.8861288069076,3,0.00267791,0.16086442001561843
1,4,1,8.191429746384822,4,0.00443177,0.2662203400012014
1,5,0,8.320040325039216,4,0.00425394,0.2555379347630204
1,5,1,8.631332830451992,3,0.00559829,0.33629422718808194
1,6,0,9.057226714515803,3,0.0045723,0.2746621012795098
1,6,1,8.29979158261528,4,0.00618782,0.37170781522196195
1,7,0,8.751781772318056,3,0.00271047,0.1628203279870247
1,7,1,8.306884290358985,4,0.00995252,0.5978566708716285
1,8,0,8.45290568252079,4,0.00427786,0.2569748302997537
1,8,1,8.968610944203856,3,0.00281016,0.1688087943773653
1,9,0,8.982417769657843,3,0.00213534,0.12827176067759957
1,9,1,8.2623584399694,4,0.01014249,0.609268336637232
2,0,0,8.422813877330228,3,0.00514357,0.3089787949780742
2,0,1,8.422813877330228,4,0.00620084,0.3724899381269899
2,1,0,8.655203069272146,3,0.00490439,0.29461104102841357
2,1,1,8.384503250390395,4,0.00612931,0.36819306782002764
2,2,0,8.350578692446259,4,0.00503512,0.3024641076470235
2,2,1,9.059471339282743,3,0.00550705,0.3308133597645222
2,3,0,8.748019100637983,3,0.00490439,0.29461104102841357
2,3,1,8.334146282447733,4,0.00979032,0.5881131735447829
2,4,0,8.57098247019243,3,0.00492988,0.29614224785246596
2,4,1,8.321157997591484,4,0.00570836,0.34290622935063375
2,5,0,8.953208601141064,3,0.00275876,0.1657211509581306
2,5,1,8.018725187223282,4,0.00445439,0.26757914338919925
2,6,0,8.00737800716871,4,0.00459662,0.2761230251697003
2,6,1,8.722724533363806,3,0.00570515,0.34271340181414073
2,7,0,8.447393103857067,3,0.00236434,0.14202799303177752
2,7,1,8.037223485940824,4,0.00810877,0.4871009791554034
2,8,0,8.047628275223047,4,0.00426522,0.25621553433051003
2,8,1,8.599328354728364,3,0.00550705,0.3308133597645222
2,9,0,8.52912820401098,3,0.00245929,0.1477317234336517
2,9,1,7.972170368177002,4,0.00979032,0.5881131735447829
3,0,0,8.277360970209708,3,0.00265455,0.159461164173725
3,0,1,7.936329842557966,4,0.00979032,0.5881131735447829
3,1,0,8.145107424885833,3,0.00224976,0.13514507118399713
3,1,1,7.911526684265169,4,0.00626073,0.3760875833483511
3,2,0,8.016307848376934,3,0.00250499,0.15047696281612302
3,2,1,7.95444065677521,4,0.00445439,0.26757914338919925
3,3,0,7.890453868972338,3,0.00514357,0.3089787949780742
3,3,1,8.081010869605631,4,0.00403393,0.2423217396527903
3,4,0,7.962922376374243,3,0.00261323,0.1569790352616087
3,4,1,7.948522631947201,4,0.00612473,0.36791794317294413
3,5,0,8.00959072510841,3,0.00261632,0.15716465429206466
3,5,1,8.005342046723491,4,0.00417553,0.2508277767765964
3,6,0,8.247403137981204,3,0.00221509,0.13306241364810475
3,6,1,7.7967483426841255,4,0.00461104,0.276989247311828
3,7,0,7.625758415499993,4,0.00466002,0.27993151919264736
3,7,1,8.374817142849379,3,0.00252251,0.1515294046975431
3,8,0,8.007869074860556,3,0.00322288,0.1936012494743798
3,8,1,7.5265568042764786,4,0.00620084,0.3724899381269899
3,9,0,7.6940923815643885,3,0.00318745,0.19147293806691898
3,9,1,7.570597952757747,4,0.00613609,0.36860034841112516
4,0,0,7.587576855433468,4,0.00876424,0.5264756412566829
4,0,1,8.26895167333142,3,0.0025469,0.15299453354958853
4,1,0,7.641925964528896,4,0.00459605,0.27608878476602394
4,1,1,8.05126867999903,3,0.00537322,0.32277407340661984
4,2,0,8.349928882925866,3,0.00257972,0.1549660599507419
4,2,1,7.486913711581688,4,0.00570836,0.34290622935063375
4,3,0,7.555604018885614,4,0.00476687,0.2863500931098697
4,3,1,8.022918838985019,3,0.00476546,0.28626539316393346
4,4,0,8.028686817994181,3,0.00257972,0.1549660599507419
4,4,1,7.601621461630123,4,0.00456844,0.27443022766864905
4,5,0,7.821855291812046,3,0.00282382,0.16962936264792455
4,5,1,7.674094684864177,4,0.00448248,0.26926653451072263
4,6,0,7.744459622216135,3,0.00244804,0.14705592599267137
4,6,1,7.5872916973747,4,0.01014249,0.609268336637232
4,7,0,7.651787735232839,3,0.00436906,0.2624532948879678
4,7,1,7.651787735232839,4,0.01014249,0.609268336637232
4,8,0,7.7627754530850375,3,0.00492988,0.29614224785246596
4,8,1,7.7212732781082485,4,0.00446446,0.26818405718748123
4,9,0,7.7429526092671725,3,0.00513166,0.3082633507538896
4,9,1,7.740052808143343,4,0.00995252,0.5978566708716285
