"arrayNumber","simulation","bout","bee","similarityIndex"
1,2,4,2,0
1,2,5,1,0.15625
1,2,5,2,0
1,2,6,1,0.171875
1,2,6,2,0.389830508474576
1,2,7,1,0
1,2,7,2,0.398305084745763
1,2,8,1,0
1,2,8,2,0.15
1,2,9,1,0
1,2,9,2,0
1,2,10,1,0
1,2,10,2,0
1,2,11,1,0
1,2,11,2,0
1,2,12,1,0
1,2,12,2,0.176470588235294
1,2,13,1,0
1,2,13,2,0
1,2,14,1,0
1,2,14,2,0
1,2,15,1,0
1,2,15,2,0.157894736842105
1,2,16,1,0.444444444444444
1,2,16,2,0.157894736842105
1,2,17,1,0.351851851851852
1,2,17,2,0
1,2,18,1,0.240740740740741
1,2,18,2,0
1,2,19,1,0
1,2,19,2,0.375
1,2,20,1,0
1,2,20,2,0
1,2,21,1,0
1,2,21,2,0.338235294117647
1,2,22,1,0.3
1,2,22,2,0.455882352941176
1,2,23,1,0.285714285714286
1,2,23,2,0.583333333333333
1,2,24,1,0.428571428571429
1,2,24,2,0.25
1,2,25,1,0.366666666666667
1,2,25,2,0
1,2,26,1,0
1,2,26,2,0.263157894736842
1,2,27,1,0
1,2,27,2,0.157894736842105
1,2,28,1,0.3
1,2,28,2,0
1,2,29,1,0.5
1,2,29,2,0.166666666666667
1,2,30,1,0.363636363636364
1,2,30,2,0.1
1,2,31,1,0.363636363636364
1,2,31,2,0.428571428571429
1,2,32,1,0.571428571428571
1,2,32,2,0
1,2,33,1,0
1,2,33,2,0
1,2,34,1,0.230769230769231
1,2,34,2,0.230769230769231
1,2,35,1,0.5
1,2,35,2,0.454545454545455
1,2,36,1,0.344827586206897
1,2,36,2,0
1,2,37,1,0.611111111111111
1,2,37,2,0
1,2,38,1,0.722222222222222
1,2,38,2,0.45
1,2,39,1,0.625
1,2,39,2,0.214285714285714
1,2,40,1,0.8
1,2,40,2,0
1,2,41,1,1
1,2,41,2,0.333333333333333
1,2,42,1,0.5
1,2,42,2,0.45
1,2,43,1,0.5
1,2,43,2,0.678571428571429
1,2,44,1,1
1,2,44,2,0.428571428571429
1,2,45,1,0.708333333333333
1,2,45,2,0.6
1,2,46,1,0.708333333333333
1,2,46,2,1
1,2,47,1,1
1,2,47,2,1
1,2,48,1,1
1,2,48,2,1
1,2,49,1,1
1,2,49,2,1
1,3,1,1,0
1,3,1,2,0
1,3,2,1,0
1,3,2,2,0
1,3,3,1,0
1,3,3,2,0
1,3,4,1,0
1,3,4,2,0
1,3,5,1,0.176470588235294
1,3,5,2,0
1,3,6,1,0.176470588235294
1,3,6,2,0
1,3,7,1,0
1,3,7,2,0
1,3,8,1,0
1,3,8,2,0
1,3,9,1,0
1,3,9,2,0
1,3,10,1,0
1,3,10,2,0.25
1,3,11,1,0.107142857142857
1,3,11,2,0.235294117647059
1,3,12,1,0.107142857142857
1,3,12,2,0.294117647058824
1,3,13,1,0
1,3,13,2,0.09375
1,3,14,1,0
1,3,14,2,0.09375
1,3,15,1,0.416666666666667
1,3,15,2,0
1,3,16,1,0.35
1,3,16,2,0
1,3,17,1,0
1,3,17,2,0
1,3,18,1,0
1,3,18,2,0
1,3,19,1,0
1,3,19,2,0
1,3,20,1,0
1,3,20,2,0
1,3,21,1,0
1,3,21,2,0
1,3,22,1,0
1,3,22,2,0
1,3,23,1,0
1,3,23,2,0
1,3,24,1,0.136363636363636
1,3,24,2,0
1,3,25,1,0
1,3,25,2,0.288461538461538
1,3,26,1,0.125
1,3,26,2,0.365384615384615
1,3,27,1,0
1,3,27,2,0
1,3,28,1,0
1,3,28,2,0
1,3,29,1,0.346153846153846
1,3,29,2,0
1,3,30,1,0.403846153846154
1,3,30,2,0.45
1,3,31,1,0.5
1,3,31,2,0.368421052631579
1,3,32,1,0.323529411764706
1,3,32,2,0
1,3,33,1,0.323529411764706
1,3,33,2,0
1,3,34,1,0.5
1,3,34,2,0
1,3,35,1,0.166666666666667
1,3,35,2,0
1,3,36,1,0
1,3,36,2,0
1,3,37,1,0.210526315789474
1,3,37,2,0
1,3,38,1,0.548780487804878
1,3,38,2,0
1,3,39,1,0.621951219512195
1,3,39,2,0.2
1,3,40,1,0.75
1,3,40,2,0
1,3,41,1,0.557692307692308
1,3,41,2,0.6
1,3,42,1,0.34375
1,3,42,2,0.6
1,3,43,1,0.53125
1,3,43,2,1
1,3,44,1,0.444444444444444
1,3,44,2,0.8125
1,3,45,1,0.863636363636364
1,3,45,2,0.8125
1,3,46,1,0.681818181818182
1,3,46,2,1
1,3,47,1,0.772727272727273
1,3,47,2,1
1,3,48,1,0.772727272727273
1,3,48,2,1
1,3,49,1,0.555555555555556
1,3,49,2,1
1,4,1,1,0
1,4,1,2,0
1,4,2,1,0
1,4,2,2,0
1,4,3,1,0
1,4,3,2,0
1,4,4,1,0
1,4,4,2,0.5
1,4,5,1,0.2
1,4,5,2,0.272727272727273
1,4,6,1,0
1,4,6,2,0
1,4,7,1,0
1,4,7,2,0
1,4,8,1,0.3
1,4,8,2,0
1,4,9,1,0.375
1,4,9,2,0.214285714285714
1,4,10,1,0.294117647058824
1,4,10,2,0.142857142857143
1,4,11,1,0.264705882352941
1,4,11,2,0
1,4,12,1,0.538461538461538
1,4,12,2,0.357142857142857
1,4,13,1,0.428571428571429
1,4,13,2,0.357142857142857
1,4,14,1,0.433333333333333
1,4,14,2,0
1,4,15,1,0.28125
1,4,15,2,0
1,4,16,1,0.1875
1,4,16,2,0.666666666666667
1,4,17,1,0
1,4,17,2,0
1,4,18,1,0
1,4,18,2,0.238095238095238
1,4,19,1,0.5
1,4,19,2,0.142857142857143
1,4,20,1,0
1,4,20,2,0
1,4,21,1,0.666666666666667
1,4,21,2,0.4
1,4,22,1,0.666666666666667
1,4,22,2,0.428571428571429
1,4,23,1,0
1,4,23,2,0.522727272727273
1,4,24,1,0.346153846153846
1,4,24,2,0.568181818181818
1,4,25,1,0.403846153846154
1,4,25,2,1
1,4,26,1,0.25
1,4,26,2,0.53125
1,4,27,1,0.666666666666667
1,4,27,2,0.53125
1,4,28,1,1
1,4,28,2,1
1,4,29,1,0.666666666666667
1,4,29,2,1
1,4,30,1,1
1,4,30,2,1
1,4,31,1,0.4
1,4,31,2,1
1,4,32,1,0.5
1,4,32,2,0.833333333333333
1,4,33,1,0.8
1,4,33,2,0.833333333333333
1,4,34,1,1
1,4,34,2,1
1,4,35,1,1
1,4,35,2,1
1,4,36,1,1
1,4,36,2,1
1,4,37,1,1
1,4,37,2,1
1,4,38,1,1
1,4,38,2,1
1,4,39,1,1
1,4,39,2,1
1,4,40,1,1
1,4,40,2,1
1,4,41,1,0.3
1,4,41,2,1
1,4,42,1,0.3
1,4,42,2,1
1,4,43,1,1
1,4,43,2,1
1,4,44,1,1
1,4,44,2,1
1,4,45,1,1
1,4,45,2,1
1,4,46,1,1
1,4,46,2,1
1,4,47,1,1
1,4,47,2,1
1,4,48,1,1
1,4,48,2,1
1,4,49,1,1
1,4,49,2,1
1,5,1,1,0.0810810810810811
1,5,1,2,0
1,5,2,1,0.0810810810810811
1,5,2,2,0
1,5,3,1,0.166666666666667
1,5,3,2,0
1,5,4,1,0.176470588235294
1,5,4,2,0.15
1,5,5,1,0
1,5,5,2,0.4
1,5,6,1,0
1,5,6,2,0
1,5,7,1,0.162162162162162
1,5,7,2,0.142857142857143
1,5,8,1,0.202702702702703
1,5,8,2,0
1,5,9,1,0.214285714285714
1,5,9,2,0
1,5,10,1,0.157894736842105
1,5,10,2,0
1,5,11,1,0.285714285714286
1,5,11,2,0
1,5,12,1,0.375
1,5,12,2,0
1,5,13,1,0.354166666666667
1,5,13,2,0
1,5,14,1,0.272727272727273
1,5,14,2,0.357142857142857
1,5,15,1,0.277777777777778
1,5,15,2,0.214285714285714
1,5,16,1,0.222222222222222
1,5,16,2,0.535714285714286
1,5,17,1,0
1,5,17,2,0.425
1,5,18,1,0
1,5,18,2,0.15
1,5,19,1,0
1,5,19,2,0.75
1,5,20,1,0
1,5,20,2,0.363636363636364
1,5,21,1,0
1,5,21,2,0.363636363636364
1,5,22,1,0
1,5,22,2,0.666666666666667
1,5,23,1,0
1,5,23,2,0.388888888888889
1,5,24,1,0.363636363636364
1,5,24,2,0.527777777777778
1,5,25,1,0.230769230769231
1,5,25,2,0.444444444444444
1,5,26,1,0.2
1,5,26,2,0
1,5,27,1,0.266666666666667
1,5,27,2,0.5
1,5,28,1,0.571428571428571
1,5,28,2,0.676470588235294
1,5,29,1,0.8
1,5,29,2,0.583333333333333
1,5,30,1,0.8
1,5,30,2,0.65
1,5,31,1,0.5625
1,5,31,2,0.681818181818182
1,5,32,1,0.4375
1,5,32,2,0.681818181818182
1,5,33,1,0
1,5,33,2,0.5
1,5,34,1,0.8125
1,5,34,2,0.583333333333333
1,5,35,1,0.8125
1,5,35,2,0.583333333333333
1,5,36,1,0.8125
1,5,36,2,0.571428571428571
1,5,37,1,0.8125
1,5,37,2,0.571428571428571
1,5,38,1,0.8
1,5,38,2,0.48
1,5,39,1,0.8
1,5,39,2,0.666666666666667
1,5,40,1,0.8
1,5,40,2,0.333333333333333
1,5,41,1,0.8
1,5,41,2,0.666666666666667
1,5,42,1,1
1,5,42,2,1
1,5,43,1,1
1,5,43,2,1
1,5,44,1,1
1,5,44,2,1
1,5,45,1,1
1,5,45,2,1
1,5,46,1,1
1,5,46,2,1
1,5,47,1,1
1,5,47,2,1
1,5,48,1,1
1,5,48,2,1
1,5,49,1,1
1,5,49,2,1
1,6,1,1,0.12
1,6,1,2,0.2
1,6,2,1,0.12
1,6,2,2,0
1,6,3,1,0
1,6,3,2,0.1875
1,6,4,1,0.272727272727273
1,6,4,2,0
1,6,5,1,0.1875
1,6,5,2,0
1,6,6,1,0
1,6,6,2,0
1,6,7,1,0
1,6,7,2,0
1,6,8,1,0.305555555555556
1,6,8,2,0
1,6,9,1,0.380952380952381
1,6,9,2,0
1,6,10,1,0.5
1,6,10,2,0
1,6,11,1,0.266666666666667
1,6,11,2,0
1,6,12,1,0.162162162162162
1,6,12,2,0
1,6,13,1,0.283783783783784
1,6,13,2,0
1,6,14,1,0.3
1,6,14,2,0.421052631578947
1,6,15,1,0.5
1,6,15,2,0.394736842105263
1,6,16,1,0
1,6,16,2,0.333333333333333
1,6,17,1,0.2
1,6,17,2,0
1,6,18,1,0.148148148148148
1,6,18,2,0
1,6,19,1,0.537037037037037
1,6,19,2,0
1,6,20,1,0.3
1,6,20,2,0
1,6,21,1,0.272727272727273
1,6,21,2,0
1,6,22,1,0.363636363636364
1,6,22,2,0.25
1,6,23,1,0
1,6,23,2,0.25
1,6,24,1,0
1,6,24,2,0
1,6,25,1,0.25
1,6,25,2,0.428571428571429
1,6,26,1,0
1,6,26,2,0
1,6,27,1,0
1,6,27,2,0
1,6,28,1,0.16304347826087
1,6,28,2,0
1,6,29,1,0.0978260869565217
1,6,29,2,0
1,6,30,1,0.25
1,6,30,2,0
1,6,31,1,0.5
1,6,31,2,0
1,6,32,1,0.271428571428571
1,6,32,2,0
1,6,33,1,0.185714285714286
1,6,33,2,0
1,6,34,1,0.3
1,6,34,2,0.275
1,6,35,1,0.3
1,6,35,2,0.275
1,6,36,1,0
1,6,36,2,0.235294117647059
1,6,37,1,0
1,6,37,2,0.647058823529412
1,6,38,1,0.214285714285714
1,6,38,2,0
1,6,39,1,0.214285714285714
1,6,39,2,0.545454545454545
1,6,40,1,0
1,6,40,2,0.642857142857143
1,6,41,1,0.25
1,6,41,2,0.321428571428571
1,6,42,1,0
1,6,42,2,0.5
1,6,43,1,0.307692307692308
1,6,43,2,0.5
1,6,44,1,0.230769230769231
1,6,44,2,0.75
1,6,45,1,0.25
1,6,45,2,1
1,6,46,1,0.8
1,6,46,2,0.625
1,6,47,1,1
1,6,47,2,0.5
1,6,48,1,0.833333333333333
1,6,48,2,0.5
1,6,49,1,1
1,6,49,2,1
1,7,1,1,0
1,7,1,2,0
1,7,2,1,0
1,7,2,2,0
1,7,3,1,0
1,7,3,2,0.464285714285714
1,7,4,1,0.3
1,7,4,2,0.214285714285714
1,7,5,1,0.323529411764706
1,7,5,2,0
1,7,6,1,0.176470588235294
1,7,6,2,0
1,7,7,1,0.195652173913043
1,7,7,2,0.233333333333333
1,7,8,1,0.32
1,7,8,2,0.388888888888889
1,7,9,1,0.12
1,7,9,2,0
1,7,10,1,0
1,7,10,2,0.107142857142857
1,7,11,1,0
1,7,11,2,0.107142857142857
1,7,12,1,0
1,7,12,2,0.111111111111111
1,7,13,1,0
1,7,13,2,0
1,7,14,1,0
1,7,14,2,0.21875
1,7,15,1,0
1,7,15,2,0.229166666666667
1,7,16,1,0.5
1,7,16,2,0
1,7,17,1,0.175
1,7,17,2,0
1,7,18,1,0.175
1,7,18,2,0
1,7,19,1,0.217391304347826
1,7,19,2,0
1,7,20,1,0.195652173913043
1,7,20,2,0.294117647058824
1,7,21,1,0.5
1,7,21,2,0.323529411764706
1,7,22,1,0
1,7,22,2,0.333333333333333
1,7,23,1,0.25
1,7,23,2,0.545454545454545
1,7,24,1,0.375
1,7,24,2,0.583333333333333
1,7,25,1,0.555555555555556
1,7,25,2,0
1,7,26,1,0.384615384615385
1,7,26,2,0
1,7,27,1,0.230769230769231
1,7,27,2,0.428571428571429
1,7,28,1,0.25
1,7,28,2,0.477272727272727
1,7,29,1,0.5
1,7,29,2,0.363636363636364
1,7,30,1,0.470588235294118
1,7,30,2,0
1,7,31,1,0.382352941176471
1,7,31,2,1
1,7,32,1,0.3
1,7,32,2,1
1,7,33,1,0.3
1,7,33,2,1
1,7,34,1,0.777777777777778
1,7,34,2,1
1,7,35,1,0.394736842105263
1,7,35,2,0.545454545454545
1,7,36,1,0.526315789473684
1,7,36,2,0.545454545454545
1,7,37,1,0.5
1,7,37,2,1
1,7,38,1,1
1,7,38,2,1
1,7,39,1,1
1,7,39,2,1
1,7,40,1,1
1,7,40,2,1
1,7,41,1,1
1,7,41,2,1
1,7,42,1,0.722222222222222
1,7,42,2,1
1,7,43,1,0.722222222222222
1,7,43,2,1
1,7,44,1,1
1,7,44,2,1
1,7,45,1,1
1,7,45,2,1
1,7,46,1,1
1,7,46,2,1
1,7,47,1,1
1,7,47,2,1
1,7,48,1,1
1,7,48,2,1
1,7,49,1,1
1,7,49,2,1
1,8,1,1,0.130434782608696
1,8,1,2,0
1,8,2,1,0
1,8,2,2,0
1,8,3,1,0.157894736842105
1,8,3,2,0
1,8,4,1,0.157894736842105
1,8,4,2,0
1,8,5,1,0
1,8,5,2,0.255555555555556
1,8,6,1,0
1,8,6,2,0.211111111111111
1,8,7,1,0.157894736842105
1,8,7,2,0.142857142857143
1,8,8,1,0
1,8,8,2,0.142857142857143
1,8,9,1,0.375
1,8,9,2,0
1,8,10,1,0
1,8,10,2,0.294871794871795
1,8,11,1,0.263157894736842
1,8,11,2,0.217948717948718
1,8,12,1,0.157894736842105
1,8,12,2,0
1,8,13,1,0
1,8,13,2,0
1,8,14,1,0.2
1,8,14,2,0
1,8,15,1,0.15
1,8,15,2,0
1,8,16,1,0
1,8,16,2,0.347826086956522
1,8,17,1,0
1,8,17,2,0.434782608695652
1,8,18,1,0.166666666666667
1,8,18,2,0
1,8,19,1,0.220588235294118
1,8,19,2,0
1,8,20,1,0.205882352941176
1,8,20,2,0
1,8,21,1,0.421052631578947
1,8,21,2,0
1,8,22,1,0.263157894736842
1,8,22,2,0
1,8,23,1,0.230769230769231
1,8,23,2,0
1,8,24,1,0.333333333333333
1,8,24,2,0
1,8,25,1,0.166666666666667
1,8,25,2,0
1,8,26,1,0.3125
1,8,26,2,0.428571428571429
1,8,27,1,0.21875
1,8,27,2,0
1,8,28,1,0
1,8,28,2,0.735294117647059
1,8,29,1,0
1,8,29,2,0.470588235294118
1,8,30,1,0.230769230769231
1,8,30,2,0
1,8,31,1,0.230769230769231
1,8,31,2,0.394736842105263
1,8,32,1,0.428571428571429
1,8,32,2,0.5
1,8,33,1,0.340909090909091
1,8,33,2,0.5
1,8,34,1,0.272727272727273
1,8,34,2,0.466666666666667
1,8,35,1,0
1,8,35,2,0.44
1,8,36,1,0.318181818181818
1,8,36,2,0.32
1,8,37,1,0.318181818181818
1,8,37,2,0.428571428571429
1,8,38,1,0.333333333333333
1,8,38,2,0.285714285714286
1,8,39,1,0
1,8,39,2,0
1,8,40,1,0
1,8,40,2,0.571428571428571
1,8,41,1,0
1,8,41,2,0.666666666666667
1,8,42,1,0.428571428571429
1,8,42,2,0.5
1,8,43,1,0.321428571428571
1,8,43,2,0.375
1,8,44,1,0.464285714285714
1,8,44,2,0.875
1,8,45,1,0.6
1,8,45,2,0.48
1,8,46,1,0.833333333333333
1,8,46,2,0.42
1,8,47,1,0.375
1,8,47,2,0.5
1,8,48,1,0.75
1,8,48,2,0.65
1,8,49,1,0.45
1,8,49,2,0.65
1,9,1,1,0
1,9,1,2,0
1,9,2,1,0.12
1,9,2,2,0.12
1,9,3,1,0.12
1,9,3,2,0.272727272727273
1,9,4,1,0.230769230769231
1,9,4,2,0
1,9,5,1,0
1,9,5,2,0
1,9,6,1,0.238636363636364
1,9,6,2,0
1,9,7,1,0.284090909090909
1,9,7,2,0.136363636363636
1,9,8,1,0.157894736842105
1,9,8,2,0.272727272727273
1,9,9,1,0.157894736842105
1,9,9,2,0.238461538461538
1,9,10,1,0
1,9,10,2,0.153846153846154
1,9,11,1,0.25
1,9,11,2,0
1,9,12,1,0
1,9,12,2,0.272727272727273
1,9,13,1,0
1,9,13,2,0.272727272727273
1,9,14,1,0
1,9,14,2,0
1,9,15,1,0
1,9,15,2,0.136363636363636
1,9,16,1,0
1,9,16,2,0.307692307692308
1,9,17,1,0
1,9,17,2,0
1,9,18,1,0
1,9,18,2,0
1,9,19,1,0
1,9,19,2,0
1,9,20,1,0
1,9,20,2,0.2
1,9,21,1,0.53125
1,9,21,2,0.2
1,9,22,1,0.428571428571429
1,9,22,2,0
1,9,23,1,0.160714285714286
1,9,23,2,0.384615384615385
1,9,24,1,0
1,9,24,2,0.346153846153846
1,9,25,1,0.333333333333333
1,9,25,2,0.230769230769231
1,9,26,1,0
1,9,26,2,0
1,9,27,1,0
1,9,27,2,0.337837837837838
1,9,28,1,0
1,9,28,2,0.256756756756757
1,9,29,1,0.363636363636364
1,9,29,2,0.310344827586207
1,9,30,1,0.5
1,9,30,2,0.155172413793103
1,9,31,1,0.333333333333333
1,9,31,2,0.333333333333333
1,9,32,1,0.5
1,9,32,2,0.387096774193548
1,9,33,1,0.444444444444444
1,9,33,2,0.370967741935484
1,9,34,1,0.333333333333333
1,9,34,2,0.6
1,9,35,1,0
1,9,35,2,0.558823529411765
1,9,36,1,0
1,9,36,2,0.588235294117647
1,9,37,1,0
1,9,37,2,0.8
1,9,38,1,0
1,9,38,2,0.5
1,9,39,1,0
1,9,39,2,0.5
1,9,40,1,0.555555555555556
1,9,40,2,1
1,9,41,1,0.307692307692308
1,9,41,2,0.8
1,9,42,1,0.243589743589744
1,9,42,2,0.5
1,9,43,1,0.3
1,9,43,2,0.833333333333333
1,9,44,1,0.666666666666667
1,9,44,2,0.578947368421053
1,9,45,1,0.375
1,9,45,2,0.789473684210526
1,9,46,1,0.6
1,9,46,2,0.823529411764706
1,9,47,1,0.428571428571429
1,9,47,2,0.558823529411765
1,9,48,1,0.571428571428571
1,9,48,2,1
1,9,49,1,0.5
1,9,49,2,0.666666666666667
1,10,1,1,0
1,10,1,2,0
1,10,2,1,0
1,10,2,2,0
1,10,3,1,0.125
1,10,3,2,0
1,10,4,1,0.25
1,10,4,2,0
1,10,5,1,0
1,10,5,2,0
1,10,6,1,0
1,10,6,2,0.333333333333333
1,10,7,1,0.3
1,10,7,2,0
1,10,8,1,0
1,10,8,2,0.3
1,10,9,1,0
1,10,9,2,0.275
1,10,10,1,0
1,10,10,2,0.3
1,10,11,1,0.227272727272727
1,10,11,2,0.375
1,10,12,1,0.240740740740741
1,10,12,2,0
1,10,13,1,0.240740740740741
1,10,13,2,0
1,10,14,1,0.157894736842105
1,10,14,2,0
1,10,15,1,0.136363636363636
1,10,15,2,0
1,10,16,1,0.136363636363636
1,10,16,2,0.333333333333333
1,10,17,1,0.176470588235294
1,10,17,2,0
1,10,18,1,0.176470588235294
1,10,18,2,0.235294117647059
1,10,19,1,0
1,10,19,2,0.5
1,10,20,1,0.176470588235294
1,10,20,2,0.3
1,10,21,1,0
1,10,21,2,0
1,10,22,1,0.2
1,10,22,2,0
1,10,23,1,0
1,10,23,2,0
1,10,24,1,0.1
1,10,24,2,0.375
1,10,25,1,0
1,10,25,2,0.129032258064516
1,10,26,1,0
1,10,26,2,0.274193548387097
1,10,27,1,0
1,10,27,2,0.346153846153846
1,10,28,1,0
1,10,28,2,0.375
1,10,29,1,0.162162162162162
1,10,29,2,0.65
1,10,30,1,0.608108108108108
1,10,30,2,0.3
1,10,31,1,0.453125
1,10,31,2,0
1,10,32,1,0.590909090909091
1,10,32,2,0
1,10,33,1,0.212121212121212
1,10,33,2,0.833333333333333
1,10,34,1,1
1,10,34,2,1
1,10,35,1,0.428571428571429
1,10,35,2,0
1,10,36,1,0.428571428571429
1,10,36,2,0
1,10,37,1,0.272727272727273
1,10,37,2,1
1,10,38,1,0.230769230769231
1,10,38,2,1
1,10,39,1,0
1,10,39,2,1
1,10,40,1,0.3
1,10,40,2,1
1,10,41,1,1
1,10,41,2,1
1,10,42,1,1
1,10,42,2,1
1,10,43,1,0.8125
1,10,43,2,1
1,10,44,1,0.8125
1,10,44,2,1
1,10,45,1,1
1,10,45,2,1
1,10,46,1,1
1,10,46,2,1
1,10,47,1,1
1,10,47,2,1
1,10,48,1,1
1,10,48,2,1
1,10,49,1,1
1,10,49,2,1
1,11,1,1,0
1,11,1,2,0
1,11,2,1,0.222222222222222
1,11,2,2,0
1,11,3,1,0
1,11,3,2,0
1,11,4,1,0
1,11,4,2,0
1,11,5,1,0
1,11,5,2,0
1,11,6,1,0.107142857142857
1,11,6,2,0
1,11,7,1,0.107142857142857
1,11,7,2,0
1,11,8,1,0
1,11,8,2,0.3
1,11,9,1,0
1,11,9,2,0.42
1,11,10,1,0
1,11,10,2,0.24
1,11,11,1,0.111111111111111
1,11,11,2,0
1,11,12,1,0.203703703703704
1,11,12,2,0
1,11,13,1,0
1,11,13,2,0
1,11,14,1,0
1,11,14,2,0
1,11,15,1,0
1,11,15,2,0.318965517241379
1,11,16,1,0.142857142857143
1,11,16,2,0.318965517241379
1,11,17,1,0.285714285714286
1,11,17,2,0
1,11,18,1,0.538461538461538
1,11,18,2,0
1,11,19,1,0.538461538461538
1,11,19,2,0
1,11,20,1,0.214285714285714
1,11,20,2,0.25
1,11,21,1,0
1,11,21,2,0.541666666666667
1,11,22,1,0
1,11,22,2,0.333333333333333
1,11,23,1,0.272727272727273
1,11,23,2,0.266666666666667
1,11,24,1,0.541666666666667
1,11,24,2,0.366666666666667
1,11,25,1,0.5
1,11,25,2,0.5
1,11,26,1,0.2
1,11,26,2,0.333333333333333
1,11,27,1,0.428571428571429
1,11,27,2,0.333333333333333
1,11,28,1,0.571428571428571
1,11,28,2,0.5
1,11,29,1,0
1,11,29,2,0.366666666666667
1,11,30,1,0
1,11,30,2,0.522222222222222
1,11,31,1,0.6
1,11,31,2,0.225
1,11,32,1,1
1,11,32,2,0.375
1,11,33,1,0.458333333333333
1,11,33,2,0.409090909090909
1,11,34,1,0.5
1,11,34,2,0.409090909090909
1,11,35,1,0.857142857142857
1,11,35,2,0.8
1,11,36,1,0.444444444444444
1,11,36,2,0.8
1,11,37,1,0.777777777777778
1,11,37,2,0.375
1,11,38,1,0.571428571428571
1,11,38,2,0.375
1,11,39,1,0.611111111111111
1,11,39,2,0.8
1,11,40,1,0.722222222222222
1,11,40,2,0.59375
1,11,41,1,1
1,11,41,2,0.625
1,11,42,1,1
1,11,42,2,0.666666666666667
1,11,43,1,1
1,11,43,2,0.821428571428571
1,11,44,1,1
1,11,44,2,0.464285714285714
1,11,45,1,1
1,11,45,2,1
1,11,46,1,0.75
1,11,46,2,1
1,11,47,1,0.75
1,11,47,2,1
1,11,48,1,1
1,11,48,2,1
1,11,49,1,1
1,11,49,2,1
1,12,1,1,0
1,12,1,2,0.15
1,12,2,1,0
1,12,2,2,0.333333333333333
1,12,3,1,0
1,12,3,2,0.2
1,12,4,1,0
1,12,4,2,0.1875
1,12,5,1,0
1,12,5,2,0.1875
1,12,6,1,0
1,12,6,2,0.297619047619048
1,12,7,1,0
1,12,7,2,0.273809523809524
1,12,8,1,0.230769230769231
1,12,8,2,0.2125
1,12,9,1,0
1,12,9,2,0.3375
1,12,10,1,0
1,12,10,2,0.230769230769231
1,12,11,1,0
1,12,11,2,0
1,12,12,1,0.275862068965517
1,12,12,2,0.3
1,12,13,1,0.241379310344828
1,12,13,2,0.3
1,12,14,1,0
1,12,14,2,0
1,12,15,1,0
1,12,15,2,0
1,12,16,1,0
1,12,16,2,0
1,12,17,1,0.3
1,12,17,2,0.333333333333333
1,12,18,1,0.38
1,12,18,2,0
1,12,19,1,0
