"Bee","Simulation","Bout","rawQuality","relativeQuality"
1,8,7,0.03636364,0.378181840872726
1,8,8,0.02566954,0.266963205321472
1,8,9,0.03801825,0.395389784184409
1,8,10,0.03636364,0.378181840872726
1,8,11,0.03636364,0.378181840872726
1,8,12,0.03636364,0.378181840872726
1,8,13,0.07768718,0.807946639682134
1,8,14,0.03182781,0.331009210759632
1,8,15,0.03636364,0.378181840872726
1,8,16,0.05724381,0.595335600186576
1,8,17,0.05014725,0.521531379138745
1,8,18,0.05986158,0.622560407097584
1,8,19,0.02407795,0.250410669983573
1,8,20,0.02566954,0.266963205321472
1,9,1,0.048428,0.503651179853953
1,9,2,0.06487969,0.67474874901005
1,9,3,0.03636364,0.378181840872726
1,9,4,0.04714468,0.490304652387814
1,9,5,0.03636364,0.378181840872726
1,9,6,0.03973131,0.413205607471776
1,9,7,0.02566954,0.266963205321472
1,9,8,0.03636364,0.378181840872726
1,9,9,0.03636364,0.378181840872726
1,9,10,0.03801825,0.395389784184409
1,9,11,0.02672777,0.277968796881248
1,9,12,0.05037306,0.523879803044808
1,9,13,0.04026391,0.418744647250214
1,9,14,0.06254233,0.650440205982392
1,9,15,0.02566954,0.266963205321472
1,9,16,0.01823554,0.189649608414016
1,9,17,0.05580193,0.580340048786398
1,9,18,0.03801825,0.395389784184409
1,9,19,0.03636364,0.378181840872726
1,9,20,0.03636364,0.378181840872726
1,10,1,0.02566954,0.266963205321472
1,10,2,0.05926932,0.616400903343964
1,10,3,0.02566954,0.266963205321472
1,10,4,0.03636364,0.378181840872726
1,10,5,0.0437261,0.454751421809943
1,10,6,0.07768718,0.807946639682134
1,10,7,0.06641713,0.690738124370475
1,10,8,0.02566954,0.266963205321472
1,10,9,0.03636364,0.378181840872726
1,10,10,0.04714468,0.490304652387814
1,10,11,0.07424381,0.772135593114576
1,10,12,0.03735964,0.38854024045839
1,10,13,0.04026391,0.418744647250214
1,10,14,0.03421508,0.355836817766527
1,10,15,0.01823554,0.189649608414016
1,10,16,0.06800313,0.707232523710699
1,10,17,0.04751604,0.494166796233328
1,10,18,0.03636364,0.378181840872726
1,10,19,0.03636364,0.378181840872726
1,10,20,0.04026391,0.418744647250214
