"1","2","3","4","5","6"
0,0.199032640081704,0.173699503608447,0.231459668717285,0.208307557169619,0.187500630422946
0.00120527382478315,0,0.2315548471688,0.212853324345074,0.204869262097944,0.349517292563399
0.00136373380540174,0.300208845466335,0,0.0719379556644962,0.0920797779079185,0.534409687155849
0.00240650477843124,0.365452062569921,0.0952661170273348,0,0.401219752327942,0.135655563296371
0.0021858379669978,0.354999973960643,0.12306829202759,0.404933627058226,0,0.114812268986544
0.00125032143467808,0.384880750354773,0.453902147198663,0.0870051884724458,0.0729615925394407,0
