simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.3060395508746305,4,0.00435984,0.26189944134078214
0,0,1,2.3060395508746305,2,0.00509821,0.30625397969604135
0,1,0,3.625489373946444,5,0.00933158,0.5605562563825315
0,1,1,3.625489373946444,2,0.00509821,0.30625397969604135
0,2,0,5.412414801416961,5,0.01079341,0.6483696762179372
0,2,1,5.952021717003673,2,0.0013194,0.07925752387817626
0,3,0,6.279132151507602,4,0.00442157,0.2656076169880459
0,3,1,6.315311757052212,3,0.00248466,0.149255721751667
0,4,0,5.910294805993029,4,0.00427664,0.25690154382170965
0,4,1,5.346907485153649,3,0.0075798,0.45532528383492527
0,5,0,6.981173826868174,4,0.00387648,0.23286357902324745
0,5,1,6.930075004689372,3,0.00396413,0.23812879197452996
0,6,0,6.991096966756082,4,0.00543309,0.3263705172103082
0,6,1,7.399556619713241,3,0.00532685,0.31998858653210793
0,7,0,7.246114038814376,4,0.00450872,0.2708427944975071
0,7,1,7.491189830588671,3,0.00532685,0.31998858653210793
0,8,0,8.524197236069899,3,0.00283779,0.17046855289241308
0,8,1,7.735483910932834,4,0.01027637,0.6173106265393165
0,9,0,8.655462456046955,3,0.00290954,0.17477863879377667
0,9,1,7.9675809510833275,4,0.00403448,0.2423547786387938
1,0,0,7.844713670559994,3,0.0050815,0.3052501952303719
1,0,1,8.339449203022715,4,0.00480845,0.28884784045173306
1,1,0,8.714951301702973,3,0.00208511,0.12525440019222683
1,1,1,7.7713630626417025,4,0.00453717,0.27255181113714183
1,2,0,7.584235936012215,3,0.00287791,0.17287859674415812
1,2,1,7.851679319168613,4,0.00908355,0.5456568751126329
1,3,0,8.198966951506296,3,0.00210697,0.12656754970865622
1,3,1,7.420149775564285,4,0.00818004,0.4913822310326185
1,4,0,7.624307270415041,3,0.0050815,0.3052501952303719
1,4,1,7.665417906336328,4,0.00896374,0.5384597825434012
1,5,0,7.794211144128234,3,0.00248413,0.14922388418333635
1,5,1,7.771657222144741,4,0.00516704,0.3103886586171683
1,6,0,7.86862457331898,4,0.00463589,0.27848200877034907
1,6,1,8.319957939926644,3,0.0025288,0.15190725055565568
1,7,0,7.484693508814624,3,0.00448511,0.2694245209347029
1,7,1,7.280359781927784,4,0.00609246,0.3659794557577942
1,8,0,7.336043362671712,4,0.00556518,0.33430528023067224
1,8,1,7.899167817326816,3,0.0025747,0.15466450411485555
1,9,0,7.479620449483008,4,0.00796565,0.4785036342884604
1,9,1,7.825697543519853,3,0.00287352,0.17261488556496668
2,0,0,7.469681831789277,4,0.00459722,0.2761590676998859
2,0,1,7.859384348827044,3,0.00300293,0.18038865861716827
2,1,0,7.694554930586225,4,0.00665101,0.3995320478164234
2,1,1,7.525014553694066,3,0.00402137,0.241567249354238
2,2,0,7.419925667478006,4,0.005625,0.33789872049017844
2,2,1,7.525968506921416,3,0.00777229,0.4668883282273083
2,3,0,7.393362998903549,4,0.00797353,0.47897699285156486
2,3,1,7.542626632830259,3,0.00299802,0.18009371057848264
2,4,0,8.153479336202503,3,0.00257882,0.15491199615546344
2,4,1,7.394505578758243,4,0.01381741,0.8300240283534571
2,5,0,7.444146026931424,4,0.00858805,0.5158917522676759
2,5,1,7.79229097445381,3,0.00264566,0.15892713401814143
2,6,0,8.035220131444609,3,0.00483078,0.2901892232834745
2,6,1,7.464384763606835,4,0.00404085,0.2427374301675978
2,7,0,7.513359388786402,4,0.00554904,0.33333573616867906
2,7,1,7.945547782982294,3,0.00351639,0.21123265453234819
2,8,0,7.342664715459357,4,0.00858805,0.5158917522676759
2,8,1,7.609864024124193,3,0.00460127,0.27640235477863884
2,9,0,7.472341669758567,4,0.00858805,0.5158917522676759
2,9,1,7.472341669758567,3,0.00546696,0.3284051180392864
3,0,0,7.454883204880765,4,0.00392421,0.23573076229951345
3,0,1,7.586298567036671,3,0.00777229,0.4668883282273083
3,1,0,7.319828220132286,4,0.00459722,0.2761590676998859
3,1,1,7.613411234857219,3,0.00512018,0.30757373700967144
3,2,0,7.444616183805661,4,0.0041735,0.25070583288280174
3,2,1,7.2848373626516985,3,0.01137724,0.6834408602150538
3,3,0,7.333700715560951,4,0.00427088,0.2565555355319277
3,3,1,7.319367978101926,3,0.01137724,0.6834408602150538
3,4,0,7.3300610252009655,4,0.00619678,0.3722460503394005
3,4,1,7.321181127841967,3,0.01137724,0.6834408602150538
3,5,0,8.069367881267958,3,0.00483078,0.2901892232834745
3,5,1,7.276837111334021,4,0.01381741,0.8300240283534571
3,6,0,7.2523507073552,4,0.00797353,0.47897699285156486
3,6,1,7.630065758026805,3,0.00428863,0.2576217937165856
3,7,0,7.418259180954303,4,0.00423298,0.2542788490418694
3,7,1,7.301176401406517,3,0.01137724,0.6834408602150538
3,8,0,7.92945893406594,3,0.00483078,0.2901892232834745
3,8,1,7.246272287760208,4,0.01381741,0.8300240283534571
3,9,0,7.208142091108864,4,0.0057836,0.3474259626359104
3,9,1,7.757540855135968,3,0.00266445,0.16005586592178772
4,0,0,7.748480388262451,3,0.00476099,0.2859968763140506
4,0,1,7.182533195592388,4,0.01381741,0.8300240283534571
4,1,0,7.170673907044785,4,0.00858805,0.5158917522676759
4,1,1,7.654825777611825,3,0.00777229,0.4668883282273083
4,2,0,7.717367937900681,3,0.00483078,0.2901892232834745
4,2,1,7.202089585006257,4,0.0042118,0.2530065477263171
4,3,0,7.562598279895927,3,0.00234407,0.14081035622034002
4,3,1,7.250234505110033,4,0.00471491,0.2832288099957951
4,4,0,7.552975464415684,3,0.00233852,0.14047696281612304
4,4,1,7.362659250576973,4,0.00403987,0.24267856070162794
4,5,0,7.362359278656606,4,0.00619678,0.3722460503394005
4,5,1,8.05165930680812,3,0.00344565,0.2069832402234637
4,6,0,7.750819393214562,3,0.00448068,0.2691584069201658
4,6,1,7.36107074802735,4,0.00762423,0.45799423319517035
4,7,0,7.132451846465081,4,0.00459722,0.2761590676998859
4,7,1,7.697785887010209,3,0.00428863,0.2576217937165856
4,8,0,7.49749463456972,3,0.00348569,0.20938847840451735
4,8,1,7.220562404112212,4,0.00762423,0.45799423319517035
4,9,0,7.44554181456398,3,0.00337451,0.20270979756112212
4,9,1,7.274365649524154,4,0.01381741,0.8300240283534571
