"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
4,1,1,0.05659134,0.01270379,0.069,0.389625371816951
4,1,2,0.04487347,0.01953934,0.064,0.36139164922152
4,1,3,0.15266445,0,0.153,0.863951911420196
4,1,4,0.06356086,0.01198963,0.076,0.429152583450555
4,1,5,0.01032157,0.04122397,0.052,0.293630714992485
4,1,6,0.00305608,0.10173548,0.105,0.592908174504056
4,1,7,0.06057367,0.01081621,0.071,0.400918860855124
4,1,8,0.04667116,0.02178933,0.068,0.383978627297865
4,1,9,0.03126796,0.03046304,0.062,0.350098160183347
4,1,10,0.01973278,0.05165382,0.071,0.400918860855124
4,1,11,0.0159654,0.09287443,0.109,0.615495152580401
4,1,12,0.0174085,0.0549523,0.072,0.40656560537421
4,1,13,0.03018751,0.05381224,0.084,0.474326539603245
4,1,14,0.01822362,0.09287443,0.111,0.626788641618574
4,1,15,0.01301884,0.02321791,0.036,0.203282802687105
4,1,16,0.02442631,0.09289415,0.117,0.660669108733091
4,1,17,0.03641428,0.01097699,0.047,0.265396992397054
4,1,18,0.0551769,0.02783865,0.083,0.468679795084159
4,1,19,0.01870614,0.04437123,0.063,0.355744904702434
4,1,20,0.05299606,0.00929529,0.062,0.350098160183347
4,1,21,0.09289415,0.0063899,0.099,0.559027707389539
4,1,22,0.02598214,0.04398491,0.07,0.395272116336038
4,1,23,0.03675337,0.02851294,0.065,0.367038393740606
4,1,24,0.06174931,0.00934642,0.071,0.400918860855124
4,1,25,0.02295997,0.05540218,0.078,0.440446072488728
4,1,26,0.05299606,0.04127752,0.094,0.530793984794108
4,1,27,0.04907606,0.02462319,0.074,0.417859094412383
4,1,28,0.05165992,0.01744273,0.069,0.389625371816951
4,1,29,0.04128629,0.02329438,0.065,0.367038393740606
4,1,30,0.03213824,0.0415827,0.074,0.417859094412383
4,1,31,0.01618413,0.02006162,0.036,0.203282802687105
4,1,32,0.0194622,0.01104331,0.031,0.175049080091674
4,1,33,0.01861259,0.01734216,0.036,0.203282802687105
4,1,34,0.04128629,0.0549523,0.096,0.54208747383228
4,1,35,0.05165992,0.01734216,0.069,0.389625371816951
4,1,36,0.02736561,0.01473356,0.042,0.237163269801623
4,1,37,0.02295997,0.05381768,0.077,0.434799327969641
4,1,38,0.01618413,0.0549523,0.071,0.400918860855124
4,1,39,0.02866164,0.04127752,0.07,0.395272116336038
4,1,40,0.01690069,0.01806702,0.035,0.197636058168019
4,1,41,0.04128629,0.06415411,0.105,0.592908174504056
4,1,42,0.01256953,0.09287443,0.105,0.592908174504056
4,1,43,0.01690069,0.03024954,0.047,0.265396992397054
4,1,44,0.09289415,0.04127752,0.134,0.756663765557558
4,1,45,0.05576572,0.0087936,0.065,0.367038393740606
4,1,46,0.03106716,0.09287443,0.124,0.700196320366695
4,1,47,0.05299606,0.01344424,0.066,0.372685138259693
4,1,48,0.09289415,0.01734216,0.11,0.621141897099488
4,1,49,0.09289415,0.00702056,0.1,0.564674451908625
4,1,50,0.04128629,0.0628681,0.104,0.58726142998497
4,2,1,0.0836212,0.01814523,0.102,0.575967940946797
4,2,2,0.04128629,0.05965925,0.101,0.570321196427711
4,2,3,0.02861128,0.04525078,0.074,0.417859094412383
4,2,4,0.00749768,0.1023513,0.11,0.621141897099488
4,2,5,0.04487347,0.03546492,0.08,0.4517395615269
4,2,6,0.03104548,0.05190262,0.083,0.468679795084159
4,2,7,0.05888735,0.01601918,0.075,0.423505838931469
4,2,8,0.05233878,0.01301884,0.065,0.367038393740606
4,2,9,0.00814346,0.07239264,0.081,0.457386306045986
4,2,10,0.05207537,0.06322763,0.115,0.649375619694919
4,2,11,0.03395382,0.03869279,0.073,0.412212349893296
4,2,12,0.02290096,0.02941076,0.052,0.293630714992485
4,2,13,0.01733444,0.03693744,0.054,0.304924204030658
4,2,14,0.03043626,0.05207537,0.083,0.468679795084159
4,2,15,0.01542077,0.01074642,0.026,0.146815357496242
4,2,16,0.04530534,0.02782355,0.073,0.412212349893296
4,2,17,0.0010644,0.04231911,0.043,0.242810014320709
4,2,18,0.01043331,0.06415411,0.075,0.423505838931469
4,2,19,0.0061477,0.04055123,0.047,0.265396992397054
4,2,20,0.02031602,0.00504077,0.025,0.141168612977156
