simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
1,6,1,6.726111159148602,4,0.00908789,0.32693474105001713
1,7,0,7.088755094948411,3,0.00290182,0.1043923034140775
1,7,1,7.088755094948411,4,0.01356475,0.48798874421435784
1,8,0,7.0717228294550605,3,0.0093805,0.33746131812991637
1,8,1,7.162627878707603,4,0.01063626,0.38263699371808585
1,9,0,7.217001442905169,3,0.00241962,0.08704526992948225
1,9,1,7.235102124610313,4,0.01063626,0.38263699371808585
2,0,0,7.28493105524792,3,0.00478301,0.17206767861292802
2,0,1,7.156204388678131,4,0.00513087,0.18458186166550228
2,1,0,7.162343164650842,3,0.0093805,0.33746131812991637
2,1,1,7.162343164650842,4,0.01356475,0.48798874421435784
2,2,0,7.22884384117439,3,0.00478301,0.17206767861292802
2,2,1,7.22884384117439,4,0.00464695,0.16717295157868078
2,3,0,7.189918252498676,4,0.00474144,0.17057220747656424
2,3,1,7.871604823646681,3,0.00423639,0.15240315052634681
2,4,0,7.854586646505634,4,0.00597083,0.21479922841316013
2,4,1,7.908586318513427,3,0.0033016,0.11877429645943521
2,5,0,7.912413008469635,3,0.00231488,0.08327727265205276
2,5,1,7.47297667376113,4,0.0126136,0.453771342930922
2,6,0,7.752128950973522,3,0.00333291,0.1199006664685656
2,6,1,7.632084001742976,4,0.00446098,0.1604827238368098
2,7,0,7.2454311174823935,4,0.0046136,0.16597319304132852
2,7,1,7.967449489265135,3,0.00255455,0.09189934547505761
2,8,0,7.624239156714101,3,0.00518801,0.18663745995108869
2,8,1,7.367580666186656,4,0.0061209,0.22019796195740157
2,9,0,7.634417703242338,4,0.00896988,0.32268935859145825
2,9,1,8.125301194740103,3,0.00763017,0.2744936011678849
3,0,0,8.17528744665727,3,0.00257144,0.09250695931901201
3,0,1,7.723482692749191,4,0.00722871,0.26005117051105037
3,1,0,7.779941427846868,4,0.00459442,0.16528319697696822
3,1,1,8.294933433362948,3,0.00709515,0.2552463803986436
3,2,0,8.299582570813975,3,0.00516773,0.18590789164111857
3,2,1,7.850204558033804,4,0.00617104,0.22200173686183458
3,3,0,7.9234125126914865,4,0.00896988,0.32268935859145825
3,3,1,8.41053568610039,3,0.00556731,0.20028268973272903
3,4,0,8.16625627843085,4,0.00409727,0.14739834069976682
3,4,1,8.204677223023108,3,0.00709515,0.2552463803986436
3,5,0,8.343410750090978,4,0.00460728,0.16574583250291575
3,5,1,8.325720409726161,3,0.00556731,0.20028268973272903
3,6,0,8.495784226640623,4,0.00409727,0.14739834069976682
3,6,1,8.487487860078463,3,0.00283226,0.10188989850078749
3,7,0,8.530974862536409,4,0.00896988,0.32268935859145825
3,7,1,8.662670727214529,3,0.00389956,0.14028576917293287
3,8,0,8.52467605060516,4,0.00461363,0.1659742722843906
3,8,1,8.564516503853314,3,0.00912297,0.328196735937283
3,9,0,8.608460144595066,4,0.00917391,0.330029290656705
3,9,1,8.525801989930823,3,0.00560544,0.20165440766464032
4,0,0,8.538575746760783,4,0.00460456,0.16564798113195328
4,0,1,8.538575746760783,3,0.01003635,0.3610553702055526
4,1,0,8.555006294339856,4,0.00460527,0.165673523217756
4,1,1,8.54402362265858,3,0.01003635,0.3610553702055526
4,2,0,8.535466811324829,4,0.00449826,0.1618238632152953
4,2,1,8.558687969240259,3,0.00669597,0.24088597221452762
4,3,0,8.611570329155999,4,0.00919793,0.3308934046017485
4,3,1,8.609202025420434,3,0.00437649,0.15744321562628835
4,4,0,8.595976370938596,4,0.00465043,0.16729814377388275
4,4,1,8.676384592339504,3,0.00365158,0.1313647460217302
4,5,0,8.782331575304543,4,0.0059228,0.21307136027076048
4,5,1,8.497564884043197,3,0.01003635,0.3610553702055526
4,6,0,8.507859694637181,4,0.00454203,0.16339847884287875
4,6,1,8.50785969463718,3,0.00388866,0.13989364419370828
4,7,0,8.529834964977965,4,0.00922325,0.3318042857461491
4,7,1,8.529834964977965,3,0.00673522,0.24229798188742344
4,8,0,8.593651859268354,4,0.00454908,0.16365210096246893
4,8,1,8.592230877027015,3,0.00598289,0.2152330841241187
4,9,0,8.59230416216359,4,0.00922325,0.3318042857461491
4,9,1,8.59230416216359,3,0.01003635,0.3610553702055526
