"arrayNumber","simulation","bout","bee","similarityIndex"
3,30,38,1,0
3,30,38,2,0
3,30,39,1,0
3,30,39,2,0
3,30,40,1,0.428571428571429
3,30,40,2,0
3,30,41,1,0.25
3,30,41,2,0
3,30,42,1,0.263157894736842
3,30,42,2,0
3,30,43,1,0.315789473684211
3,30,43,2,0
3,30,44,1,0
3,30,44,2,0
3,30,45,1,0
3,30,45,2,0.428571428571429
3,30,46,1,0
3,30,46,2,0
3,30,47,1,0
3,30,47,2,0
3,30,48,1,0
3,30,48,2,0
3,30,49,1,0
3,30,49,2,0
3,31,1,1,0.314814814814815
3,31,1,2,0.2
3,31,2,1,0.37037037037037
3,31,2,2,0.74
3,31,3,1,0.366666666666667
3,31,3,2,0.4
3,31,4,1,0.5
3,31,4,2,0.4
3,31,5,1,0.194444444444444
3,31,5,2,0.552631578947368
3,31,6,1,0.443181818181818
3,31,6,2,0.421052631578947
3,31,7,1,0.397727272727273
3,31,7,2,0
3,31,8,1,0.269230769230769
3,31,8,2,0.272727272727273
3,31,9,1,0.269230769230769
3,31,9,2,0.363636363636364
3,31,10,1,0
3,31,10,2,0.363636363636364
3,31,11,1,0
3,31,11,2,0.388888888888889
3,31,12,1,0.346153846153846
3,31,12,2,0.515625
3,31,13,1,0.346153846153846
3,31,13,2,0.46875
3,31,14,1,0
3,31,14,2,0
3,31,15,1,0
3,31,15,2,0
3,31,16,1,0.423076923076923
3,31,16,2,0
3,31,17,1,0.423076923076923
3,31,17,2,0
3,31,18,1,0.166666666666667
3,31,18,2,0.272727272727273
3,31,19,1,0.388888888888889
3,31,19,2,0.375
3,31,20,1,0.307692307692308
3,31,20,2,0.525
3,31,21,1,0
3,31,21,2,0.45
3,31,22,1,0
3,31,22,2,0
3,31,23,1,0
3,31,23,2,0
3,31,24,1,0
3,31,24,2,0
3,31,25,1,0.4
3,31,25,2,0
3,31,26,1,0
3,31,26,2,0
3,31,27,1,0
3,31,27,2,0.375
3,31,28,1,0
3,31,28,2,0.333333333333333
3,31,29,1,0
3,31,29,2,0
3,31,30,1,0
3,31,30,2,0.175
3,31,31,1,0
3,31,31,2,0.15
3,31,32,1,0
3,31,32,2,0
3,31,33,1,0.4
3,31,33,2,0
3,31,34,1,0
3,31,34,2,0
3,31,35,1,0
3,31,35,2,0
3,31,36,1,0
3,31,36,2,0
3,31,37,1,0
3,31,37,2,0
3,31,38,1,0
3,31,38,2,0.375
3,31,39,1,0
3,31,39,2,0
3,31,40,1,0
3,31,40,2,0
3,31,41,1,0.3
3,31,41,2,0
3,31,42,1,0
3,31,42,2,0
3,31,43,1,0
3,31,43,2,0
3,31,44,1,0
3,31,44,2,0.426470588235294
3,31,45,1,0
3,31,45,2,0.382352941176471
3,31,46,1,0
3,31,46,2,0
3,31,47,1,0.467532467532468
3,31,47,2,0.382352941176471
3,31,48,1,0
3,31,48,2,0.382352941176471
3,31,49,1,0
3,31,49,2,0.171052631578947
3,32,1,1,0
3,32,1,2,0.333333333333333
3,32,2,1,0.5
3,32,2,2,0.49390243902439
3,32,3,1,0.564516129032258
3,32,3,2,0.798780487804878
3,32,4,1,0.638888888888889
3,32,4,2,0.648148148148148
3,32,5,1,0.166666666666667
3,32,5,2,0.387096774193548
3,32,6,1,0
3,32,6,2,0
3,32,7,1,0.5
3,32,7,2,0
3,32,8,1,0.321428571428571
3,32,8,2,0.777777777777778
3,32,9,1,0
3,32,9,2,0.375
3,32,10,1,0
3,32,10,2,0
3,32,11,1,0
3,32,11,2,0.527777777777778
3,32,12,1,0.333333333333333
3,32,12,2,0.388888888888889
3,32,13,1,0.314814814814815
3,32,13,2,0.555555555555556
3,32,14,1,0
3,32,14,2,0.34
3,32,15,1,0.5
3,32,15,2,0.8
3,32,16,1,0.5
3,32,16,2,0.142857142857143
3,32,17,1,0
3,32,17,2,0
3,32,18,1,0
3,32,18,2,0
3,32,19,1,0
3,32,19,2,0
3,32,20,1,0
3,32,20,2,0
3,32,21,1,0
3,32,21,2,0
3,32,22,1,0
3,32,22,2,0
3,32,23,1,0.307692307692308
3,32,23,2,0.5
3,32,24,1,0
3,32,24,2,0.520833333333333
3,32,25,1,0
3,32,25,2,0
3,32,26,1,0
3,32,26,2,0
3,32,27,1,0
3,32,27,2,0
3,32,28,1,0
3,32,28,2,0
3,32,29,1,0
3,32,29,2,0
3,32,30,1,0
3,32,30,2,0
3,32,31,1,0
3,32,31,2,0
3,32,32,1,0.590909090909091
3,32,32,2,0
3,32,33,1,0.409090909090909
3,32,33,2,0.3
3,32,34,1,0.352941176470588
3,32,34,2,0
3,32,35,1,0.515384615384615
3,32,35,2,0
3,32,36,1,0.469230769230769
3,32,36,2,0
3,32,37,1,0.75
3,32,37,2,0
3,32,38,1,0
3,32,38,2,0
3,32,39,1,0
3,32,39,2,0
3,32,40,1,0
3,32,40,2,0
3,32,41,1,0
3,32,41,2,0.388888888888889
3,32,42,1,0
3,32,42,2,0.388888888888889
3,32,43,1,0
3,32,43,2,0.45
3,32,44,1,0.28125
3,32,44,2,0.492063492063492
3,32,45,1,0.28125
3,32,45,2,0.420634920634921
3,32,46,1,0
3,32,46,2,0
3,32,47,1,0.166666666666667
3,32,47,2,0
3,32,48,1,0.166666666666667
3,32,48,2,0
3,32,49,1,0
3,32,49,2,0.2
3,33,1,1,0.368421052631579
3,33,1,2,0.357142857142857
3,33,2,1,0.763157894736842
3,33,2,2,0.69047619047619
3,33,3,1,0.435483870967742
3,33,3,2,0.726190476190476
3,33,4,1,0
3,33,4,2,0.304347826086957
3,33,5,1,0.269230769230769
3,33,5,2,0
3,33,6,1,0.466666666666667
3,33,6,2,0.333333333333333
3,33,7,1,0.636363636363636
3,33,7,2,0
3,33,8,1,0.534090909090909
3,33,8,2,0.5
3,33,9,1,0
3,33,9,2,0.425925925925926
3,33,10,1,0
3,33,10,2,0
3,33,11,1,0.266666666666667
3,33,11,2,0
3,33,12,1,0.363636363636364
3,33,12,2,0.4125
3,33,13,1,0
3,33,13,2,0.525
3,33,14,1,0
3,33,14,2,0.75
3,33,15,1,0.352941176470588
3,33,15,2,0
3,33,16,1,0
3,33,16,2,0
3,33,17,1,0
3,33,17,2,0
3,33,18,1,0
3,33,18,2,0
3,33,19,1,0
3,33,19,2,0
3,33,20,1,0.214285714285714
3,33,20,2,0
3,33,21,1,0.214285714285714
3,33,21,2,0
3,33,22,1,0
3,33,22,2,0
3,33,23,1,0.25
3,33,23,2,0.142857142857143
3,33,24,1,0
3,33,24,2,0
3,33,25,1,0
3,33,25,2,0
3,33,26,1,0
3,33,26,2,0
3,33,27,1,0
3,33,27,2,0
3,33,28,1,0
3,33,28,2,0.384615384615385
3,33,29,1,0.2
3,33,29,2,0.384615384615385
3,33,30,1,0.333333333333333
3,33,30,2,0
3,33,31,1,0.5
3,33,31,2,0
3,33,32,1,0
3,33,32,2,0
3,33,33,1,0
3,33,33,2,0.5
3,33,34,1,0
3,33,34,2,0.272727272727273
3,33,35,1,0
3,33,35,2,0
3,33,36,1,0
3,33,36,2,0
3,33,37,1,0.6
3,33,37,2,0
3,33,38,1,0.378048780487805
3,33,38,2,0
3,33,39,1,0.378048780487805
3,33,39,2,0
3,33,40,1,0
3,33,40,2,0
3,33,41,1,0
3,33,41,2,0.2
3,33,42,1,0
3,33,42,2,0.363636363636364
3,33,43,1,0.136363636363636
3,33,43,2,0.333333333333333
3,33,44,1,0.227272727272727
3,33,44,2,0
3,33,45,1,0
3,33,45,2,0
3,33,46,1,0
3,33,46,2,0
3,33,47,1,0.15
3,33,47,2,0
3,33,48,1,0.333333333333333
3,33,48,2,0
3,33,49,1,0
3,33,49,2,0
3,34,1,1,0.642857142857143
3,34,1,2,0.513157894736842
3,34,2,1,0
3,34,2,2,0.454545454545455
3,34,3,1,0.3
3,34,3,2,0
3,34,4,1,0.45
3,34,4,2,0
3,34,5,1,0
3,34,5,2,0.5
3,34,6,1,0.413793103448276
3,34,6,2,0.761904761904762
3,34,7,1,0.413793103448276
3,34,7,2,0.523809523809524
3,34,8,1,0
3,34,8,2,0.4
3,34,9,1,0
3,34,9,2,0.413793103448276
3,34,10,1,0.257575757575758
3,34,10,2,0.275862068965517
3,34,11,1,0
3,34,11,2,0
3,34,12,1,0
3,34,12,2,0.3
3,34,13,1,0.1875
3,34,13,2,0.6
3,34,14,1,0.428571428571429
3,34,14,2,0.423076923076923
3,34,15,1,0
3,34,15,2,0.615384615384615
3,34,16,1,0.533333333333333
3,34,16,2,0.423076923076923
3,34,17,1,0.2
3,34,17,2,0
3,34,18,1,0
3,34,18,2,0
3,34,19,1,0.375
3,34,19,2,0
3,34,20,1,0
3,34,20,2,0
3,34,21,1,0
3,34,21,2,0
3,34,22,1,0
3,34,22,2,0
3,34,23,1,0
3,34,23,2,0
3,34,24,1,0
3,34,24,2,0
3,34,25,1,0
3,34,25,2,0.318181818181818
3,34,26,1,0
3,34,26,2,0.318181818181818
3,34,27,1,0
3,34,27,2,0.166666666666667
3,34,28,1,0
3,34,28,2,0.166666666666667
3,34,29,1,0
3,34,29,2,0
3,34,30,1,0.346153846153846
3,34,30,2,0
3,34,31,1,0.5
3,34,31,2,0
3,34,32,1,0.272727272727273
3,34,32,2,0
3,34,33,1,0.272727272727273
3,34,33,2,0
3,34,34,1,0.394736842105263
3,34,34,2,0
3,34,35,1,0.263157894736842
3,34,35,2,0.261363636363636
3,34,36,1,0
3,34,36,2,0.261363636363636
3,34,37,1,0
3,34,37,2,0.25
3,34,38,1,0
3,34,38,2,0.477272727272727
3,34,39,1,0
3,34,39,2,0.409090909090909
3,34,40,1,0
3,34,40,2,0
3,34,41,1,0
3,34,41,2,0
3,34,42,1,0.296875
3,34,42,2,0.136363636363636
3,34,43,1,0.484375
3,34,43,2,0.333333333333333
3,34,44,1,0.25
3,34,44,2,0
3,34,45,1,0.264705882352941
3,34,45,2,0
3,34,46,1,0.529411764705882
3,34,46,2,0
3,34,47,1,0.2
3,34,47,2,0.490566037735849
3,34,48,1,0.5
3,34,48,2,0
3,34,49,1,0
3,34,49,2,0
3,35,1,1,0.2
3,35,1,2,0.285714285714286
3,35,2,1,0.4
3,35,2,2,0.515625
3,35,3,1,0
3,35,3,2,0.421875
3,35,4,1,0
3,35,4,2,0.5625
3,35,5,1,0.490384615384615
3,35,5,2,0.925
3,35,6,1,0.548076923076923
3,35,6,2,0.3
3,35,7,1,0.364864864864865
3,35,7,2,0
3,35,8,1,0.337837837837838
3,35,8,2,0
3,35,9,1,0
3,35,9,2,0.351063829787234
3,35,10,1,0
3,35,10,2,0.542553191489362
3,35,11,1,0
3,35,11,2,0.5
3,35,12,1,0.293103448275862
3,35,12,2,0.318181818181818
3,35,13,1,0.379310344827586
3,35,13,2,0.428571428571429
3,35,14,1,0
3,35,14,2,0
3,35,15,1,0
3,35,15,2,0
3,35,16,1,0
3,35,16,2,0
3,35,17,1,0.272727272727273
3,35,17,2,0.5
3,35,18,1,0
3,35,18,2,0.166666666666667
3,35,19,1,0.333333333333333
3,35,19,2,0
3,35,20,1,0.428571428571429
3,35,20,2,0
3,35,21,1,0
3,35,21,2,0
3,35,22,1,0
3,35,22,2,0
3,35,23,1,0
3,35,23,2,0
3,35,24,1,0
3,35,24,2,0
3,35,25,1,0
3,35,25,2,0
3,35,26,1,0
3,35,26,2,0
3,35,27,1,0
3,35,27,2,0
3,35,28,1,0
3,35,28,2,0
3,35,29,1,0.444444444444444
3,35,29,2,0
3,35,30,1,0.321428571428571
3,35,30,2,0
3,35,31,1,0.321428571428571
3,35,31,2,0
3,35,32,1,0.448529411764706
3,35,32,2,0
3,35,33,1,0.477941176470588
3,35,33,2,0.606666666666667
3,35,34,1,0
3,35,34,2,0
3,35,35,1,0
3,35,35,2,0
3,35,36,1,0.48
3,35,36,2,0.322916666666667
3,35,37,1,0
3,35,37,2,0.5
3,35,38,1,0
3,35,38,2,0.25
3,35,39,1,0.3
3,35,39,2,0
3,35,40,1,0
3,35,40,2,0.4625
3,35,41,1,0
3,35,41,2,0.5125
3,35,42,1,0.428571428571429
3,35,42,2,0
3,35,43,1,0.5625
3,35,43,2,0
3,35,44,1,0
3,35,44,2,0
3,35,45,1,0
3,35,45,2,0
3,35,46,1,0
3,35,46,2,0
3,35,47,1,0
3,35,47,2,0
3,35,48,1,0.431818181818182
3,35,48,2,0
3,35,49,1,0.477272727272727
3,35,49,2,0
3,36,1,1,0.435483870967742
3,36,1,2,0.351351351351351
3,36,2,1,0
3,36,2,2,0.176470588235294
3,36,3,1,0.444444444444444
3,36,3,2,0.396551724137931
3,36,4,1,0.611111111111111
3,36,4,2,0.7
3,36,5,1,0.25
3,36,5,2,0.428571428571429
3,36,6,1,0.288461538461538
3,36,6,2,0.388888888888889
3,36,7,1,0
3,36,7,2,0.388888888888889
3,36,8,1,0
3,36,8,2,0.5125
3,36,9,1,0
3,36,9,2,0.5375
3,36,10,1,0
3,36,10,2,0
3,36,11,1,0.5
3,36,11,2,0
3,36,12,1,0.391891891891892
3,36,12,2,0.571428571428571
3,36,13,1,0
3,36,13,2,0.40625
3,36,14,1,0
3,36,14,2,0.3125
3,36,15,1,0.25
3,36,15,2,0
3,36,16,1,0.25
3,36,16,2,0
3,36,17,1,0.333333333333333
3,36,17,2,0.333333333333333
3,36,18,1,0.59375
3,36,18,2,0
3,36,19,1,0.25
3,36,19,2,0
3,36,20,1,0
3,36,20,2,0
3,36,21,1,0.423076923076923
3,36,21,2,0
3,36,22,1,0.623188405797101
3,36,22,2,0
3,36,23,1,0.507246376811594
3,36,23,2,0.205882352941176
3,36,24,1,0.333333333333333
3,36,24,2,0.35
3,36,25,1,0
3,36,25,2,0
3,36,26,1,0
3,36,26,2,0
3,36,27,1,0
3,36,27,2,0.3
3,36,28,1,0
3,36,28,2,0
3,36,29,1,0.266666666666667
3,36,29,2,0
3,36,30,1,0.266666666666667
3,36,30,2,0.333333333333333
3,36,31,1,0.455223880597015
3,36,31,2,0.333333333333333
3,36,32,1,0.455223880597015
3,36,32,2,0.462962962962963
3,36,33,1,0
3,36,33,2,0
3,36,34,1,0
3,36,34,2,0
3,36,35,1,0
3,36,35,2,0.1875
3,36,36,1,0
3,36,36,2,0.346153846153846
3,36,37,1,0
3,36,37,2,0.423076923076923
3,36,38,1,0
3,36,38,2,0.473684210526316
3,36,39,1,0
3,36,39,2,0
3,36,40,1,0
3,36,40,2,0
3,36,41,1,0
3,36,41,2,0
3,36,42,1,0.4375
3,36,42,2,0
3,36,43,1,0.4375
3,36,43,2,0
3,36,44,1,0
3,36,44,2,0
3,36,45,1,0
3,36,45,2,0
3,36,46,1,0
3,36,46,2,0
3,36,47,1,0
3,36,47,2,0
3,36,48,1,0.32
3,36,48,2,0.291666666666667
3,36,49,1,0.32
3,36,49,2,0.291666666666667
3,37,1,1,0.647887323943662
3,37,1,2,0.775
3,37,2,1,0.471830985915493
3,37,2,2,0.21875
3,37,3,1,0.493670886075949
3,37,3,2,0
3,37,4,1,0.512658227848101
3,37,4,2,0.263888888888889
3,37,5,1,0
3,37,5,2,0.333333333333333
3,37,6,1,0
3,37,6,2,0.378048780487805
3,37,7,1,0.384615384615385
3,37,7,2,0.475609756097561
3,37,8,1,0.660714285714286
3,37,8,2,0.5390625
3,37,9,1,0.595238095238095
3,37,9,2,0.4296875
3,37,10,1,0.475
3,37,10,2,0
3,37,11,1,0.423913043478261
3,37,11,2,0
3,37,12,1,0.456521739130435
3,37,12,2,0
3,37,13,1,0.785714285714286
3,37,13,2,0
3,37,14,1,0.458333333333333
3,37,14,2,0
3,37,15,1,0
3,37,15,2,0
3,37,16,1,0.25
3,37,16,2,0.5
3,37,17,1,0.529411764705882
3,37,17,2,0
3,37,18,1,0.352941176470588
3,37,18,2,0.25
3,37,19,1,0
3,37,19,2,0
3,37,20,1,0.4
3,37,20,2,0
3,37,21,1,0.25
3,37,21,2,0
3,37,22,1,0
3,37,22,2,0.166666666666667
3,37,23,1,0
3,37,23,2,0.261904761904762
3,37,24,1,0.681818181818182
3,37,24,2,0.409090909090909
3,37,25,1,0.272727272727273
3,37,25,2,0.409090909090909
3,37,26,1,0
3,37,26,2,0
3,37,27,1,0
3,37,27,2,0.75
3,37,28,1,0
3,37,28,2,0.428571428571429
3,37,29,1,0
3,37,29,2,0
3,37,30,1,0.431034482758621
3,37,30,2,0.142857142857143
3,37,31,1,0.431034482758621
3,37,31,2,0.142857142857143
3,37,32,1,0
3,37,32,2,0.25
3,37,33,1,0.4
3,37,33,2,0
3,37,34,1,0.6
3,37,34,2,0
3,37,35,1,0.3
3,37,35,2,0.444444444444444
3,37,36,1,0
3,37,36,2,0
3,37,37,1,0
3,37,37,2,0
3,37,38,1,0.214285714285714
3,37,38,2,0
3,37,39,1,0
3,37,39,2,0.3
3,37,40,1,0
3,37,40,2,0.25
3,37,41,1,0
3,37,41,2,0
3,37,42,1,0
3,37,42,2,0
3,37,43,1,0
3,37,43,2,0
3,37,44,1,0
3,37,44,2,0
3,37,45,1,0
3,37,45,2,0.25
3,37,46,1,0
3,37,46,2,0.25
3,37,47,1,0
3,37,47,2,0
3,37,48,1,0
3,37,48,2,0
3,37,49,1,0
3,37,49,2,0
3,38,1,1,0.523809523809524
3,38,1,2,0.631578947368421
3,38,2,1,0.1875
3,38,2,2,0.552631578947368
3,38,3,1,0.307692307692308
3,38,3,2,0.35
3,38,4,1,0.307692307692308
3,38,4,2,0.222222222222222
3,38,5,1,0
3,38,5,2,0.388888888888889
3,38,6,1,0.333333333333333
3,38,6,2,0
3,38,7,1,0.3
3,38,7,2,0.458333333333333
3,38,8,1,0.391304347826087
3,38,8,2,0.566666666666667
3,38,9,1,0.304347826086957
3,38,9,2,0.516666666666667
3,38,10,1,0.3
3,38,10,2,0.214285714285714
3,38,11,1,0
3,38,11,2,0.357142857142857
3,38,12,1,0
3,38,12,2,0.615384615384615
3,38,13,1,0.2
3,38,13,2,0.464285714285714
3,38,14,1,0.454545454545455
3,38,14,2,0
3,38,15,1,0.454545454545455
3,38,15,2,0
3,38,16,1,0.3125
3,38,16,2,0.214285714285714
3,38,17,1,0.375
3,38,17,2,0
3,38,18,1,0
3,38,18,2,0.5
3,38,19,1,0.333333333333333
3,38,19,2,0.2
3,38,20,1,0.666666666666667
3,38,20,2,0.24
3,38,21,1,0
3,38,21,2,0
3,38,22,1,0.25
3,38,22,2,0
3,38,23,1,0.25
3,38,23,2,0
3,38,24,1,0
3,38,24,2,0
3,38,25,1,0
3,38,25,2,0.375
3,38,26,1,0
3,38,26,2,0
3,38,27,1,0
3,38,27,2,0.272727272727273
3,38,28,1,0
3,38,28,2,0.352941176470588
3,38,29,1,0.357142857142857
3,38,29,2,0.176470588235294
3,38,30,1,0
3,38,30,2,0
3,38,31,1,0.333333333333333
3,38,31,2,0
3,38,32,1,0.333333333333333
3,38,32,2,0
3,38,33,1,0.5625
3,38,33,2,0
3,38,34,1,0
3,38,34,2,0
3,38,35,1,0
3,38,35,2,0
3,38,36,1,0.418367346938776
3,38,36,2,0
3,38,37,1,0
3,38,37,2,0.3
3,38,38,1,0
3,38,38,2,0
3,38,39,1,0
3,38,39,2,0.4
3,38,40,1,0
3,38,40,2,0.4
3,38,41,1,0
3,38,41,2,0.282051282051282
3,38,42,1,0.428571428571429
3,38,42,2,0.282051282051282
3,38,43,1,0.428571428571429
3,38,43,2,0
3,38,44,1,0
3,38,44,2,0
3,38,45,1,0
3,38,45,2,0
3,38,46,1,0
3,38,46,2,0
3,38,47,1,0.375
3,38,47,2,0
3,38,48,1,0.375
3,38,48,2,0
3,38,49,1,0.346153846153846
3,38,49,2,0
3,39,1,1,0
3,39,1,2,0.303571428571429
3,39,2,1,0
3,39,2,2,0.541666666666667
3,39,3,1,0.430555555555556
3,39,3,2,0.269230769230769
3,39,4,1,0.513888888888889
3,39,4,2,0.4
3,39,5,1,0.412280701754386
3,39,5,2,0.74
3,39,6,1,0.263157894736842
3,39,6,2,0.657894736842105
3,39,7,1,0.372093023255814
3,39,7,2,0.176470588235294
3,39,8,1,0.441860465116279
3,39,8,2,0
3,39,9,1,0.333333333333333
3,39,9,2,0
3,39,10,1,0
3,39,10,2,0
3,39,11,1,0.166666666666667
3,39,11,2,0
3,39,12,1,0
3,39,12,2,0.239130434782609
3,39,13,1,0.394736842105263
3,39,13,2,0.5
3,39,14,1,0.473684210526316
3,39,14,2,0.3
3,39,15,1,0.4375
3,39,15,2,0
3,39,16,1,0.269230769230769
3,39,16,2,0
3,39,17,1,0
3,39,17,2,0
3,39,18,1,0
3,39,18,2,0
3,39,19,1,0.357142857142857
3,39,19,2,0
3,39,20,1,0.357142857142857
3,39,20,2,0
3,39,21,1,0
3,39,21,2,0
3,39,22,1,0
3,39,22,2,0.5
3,39,23,1,0.333333333333333
3,39,23,2,0.272727272727273
3,39,24,1,0
3,39,24,2,0.272727272727273
3,39,25,1,0
3,39,25,2,0
3,39,26,1,0
3,39,26,2,0
3,39,27,1,0
3,39,27,2,0
3,39,28,1,0.272727272727273
3,39,28,2,0.333333333333333
3,39,29,1,0.230769230769231
3,39,29,2,0.333333333333333
3,39,30,1,0.266666666666667
3,39,30,2,0
3,39,31,1,0.533333333333333
3,39,31,2,0
3,39,32,1,0.3
3,39,32,2,0.230769230769231
3,39,33,1,0
3,39,33,2,0.230769230769231
3,39,34,1,0
3,39,34,2,0
3,39,35,1,0
3,39,35,2,0.428571428571429
3,39,36,1,0
3,39,36,2,0
3,39,37,1,0
3,39,37,2,0.333333333333333
3,39,38,1,0
3,39,38,2,0.333333333333333
3,39,39,1,0
3,39,39,2,0
3,39,40,1,0
3,39,40,2,0
3,39,41,1,0
3,39,41,2,0
3,39,42,1,0
3,39,42,2,0
3,39,43,1,0
3,39,43,2,0
3,39,44,1,0
3,39,44,2,0.333333333333333
3,39,45,1,0
3,39,45,2,0
3,39,46,1,0
3,39,46,2,0
3,39,47,1,0.333333333333333
3,39,47,2,0.329787234042553
3,39,48,1,0.296296296296296
3,39,48,2,0.329787234042553
3,39,49,1,0.395833333333333
3,39,49,2,0
3,40,1,1,0.482352941176471
3,40,1,2,0.735294117647059
3,40,2,1,0
3,40,2,2,0.666666666666667
3,40,3,1,0
3,40,3,2,0.483333333333333
3,40,4,1,0
3,40,4,2,0.216666666666667
3,40,5,1,0
3,40,5,2,0
3,40,6,1,0
3,40,6,2,0.357142857142857
3,40,7,1,0.481132075471698
3,40,7,2,0
3,40,8,1,0.764150943396226
3,40,8,2,0
3,40,9,1,0.564516129032258
3,40,9,2,0
3,40,10,1,0.375
3,40,10,2,0.272727272727273
3,40,11,1,0
3,40,11,2,0.272727272727273
3,40,12,1,0.1875
3,40,12,2,0
3,40,13,1,0.1875
3,40,13,2,0
3,40,14,1,0
3,40,14,2,0
3,40,15,1,0
3,40,15,2,0
3,40,16,1,0
3,40,16,2,0
3,40,17,1,0
3,40,17,2,0.5
3,40,18,1,0
3,40,18,2,0
3,40,19,1,0
3,40,19,2,0
3,40,20,1,0
3,40,20,2,0
3,40,21,1,0.230769230769231
3,40,21,2,0.3
3,40,22,1,0.333333333333333
3,40,22,2,0
3,40,23,1,0.5
3,40,23,2,0
3,40,24,1,0.55
3,40,24,2,0
3,40,25,1,0.6
3,40,25,2,0.5
3,40,26,1,0.611111111111111
3,40,26,2,0.375
3,40,27,1,0.322222222222222
3,40,27,2,0
3,40,28,1,0.322222222222222
3,40,28,2,0
3,40,29,1,0.375
3,40,29,2,0
3,40,30,1,0
3,40,30,2,0
3,40,31,1,0
3,40,31,2,0.333333333333333
3,40,32,1,0
3,40,32,2,0
3,40,33,1,0
3,40,33,2,0
3,40,34,1,0.6
3,40,34,2,0
3,40,35,1,0
3,40,35,2,0
3,40,36,1,0.4
3,40,36,2,0.315789473684211
3,40,37,1,0.375
3,40,37,2,0.578947368421053
3,40,38,1,0.6
3,40,38,2,0
3,40,39,1,0.576923076923077
3,40,39,2,0.277777777777778
3,40,40,1,0
3,40,40,2,0.388888888888889
3,40,41,1,0
3,40,41,2,0
3,40,42,1,0
3,40,42,2,0.75
3,40,43,1,0
3,40,43,2,0
3,40,44,1,0.285714285714286
3,40,44,2,0
3,40,45,1,0
3,40,45,2,0.5
3,40,46,1,0
3,40,46,2,0.5
3,40,47,1,0
3,40,47,2,0.6875
3,40,48,1,0
3,40,48,2,0
3,40,49,1,0
3,40,49,2,0
3,41,1,1,0
3,41,1,2,0
3,41,2,1,0.470588235294118
3,41,2,2,0.305555555555556
3,41,3,1,0.544117647058823
3,41,3,2,0.472222222222222
3,41,4,1,0.369047619047619
3,41,4,2,0.727272727272727
3,41,5,1,0.829545454545455
3,41,5,2,0.34375
3,41,6,1,0.465909090909091
3,41,6,2,0
3,41,7,1,0
3,41,7,2,0.176470588235294
3,41,8,1,0.266666666666667
3,41,8,2,0.294117647058824
3,41,9,1,0.4
3,41,9,2,0
3,41,10,1,0
3,41,10,2,0
3,41,11,1,0
3,41,11,2,0
3,41,12,1,0
3,41,12,2,0
3,41,13,1,0
3,41,13,2,0
3,41,14,1,0
3,41,14,2,0
3,41,15,1,0.416666666666667
3,41,15,2,0
3,41,16,1,0.4375
3,41,16,2,0.423076923076923
3,41,17,1,0
3,41,17,2,0.269230769230769
3,41,18,1,0
3,41,18,2,0
3,41,19,1,0
3,41,19,2,0
3,41,20,1,0
3,41,20,2,0
3,41,21,1,0
3,41,21,2,0
3,41,22,1,0
3,41,22,2,0
3,41,23,1,0
3,41,23,2,0.380952380952381
3,41,24,1,0
3,41,24,2,0.25
3,41,25,1,0.422222222222222
3,41,25,2,0.25
3,41,26,1,0.488888888888889
3,41,26,2,0
3,41,27,1,0
3,41,27,2,0
3,41,28,1,0
3,41,28,2,0
3,41,29,1,0
3,41,29,2,0
3,41,30,1,0
3,41,30,2,0
3,41,31,1,0
3,41,31,2,0
3,41,32,1,0
3,41,32,2,0.230769230769231
3,41,33,1,0
3,41,33,2,0.230769230769231
3,41,34,1,0
3,41,34,2,0.5
3,41,35,1,0
3,41,35,2,0
3,41,36,1,0
3,41,36,2,0
3,41,37,1,0
3,41,37,2,0
3,41,38,1,0.272727272727273
3,41,38,2,0
3,41,39,1,0.214285714285714
3,41,39,2,0
3,41,40,1,0.214285714285714
3,41,40,2,0.270833333333333
3,41,41,1,0
3,41,41,2,0.270833333333333
3,41,42,1,0
3,41,42,2,0
3,41,43,1,0.384615384615385
3,41,43,2,0
3,41,44,1,0.272727272727273
3,41,44,2,0
3,41,45,1,0
3,41,45,2,0
3,41,46,1,0
3,41,46,2,0
3,41,47,1,0
3,41,47,2,0.428571428571429
3,41,48,1,0
3,41,48,2,0
3,41,49,1,0.166666666666667
3,41,49,2,0
3,42,1,1,0.888888888888889
3,42,1,2,0.865384615384615
3,42,2,1,0.5
3,42,2,2,0.548076923076923
3,42,3,1,0.555555555555556
3,42,3,2,0.380952380952381
3,42,4,1,0.431818181818182
3,42,4,2,0.596774193548387
3,42,5,1,0
3,42,5,2,0.32258064516129
3,42,6,1,0
3,42,6,2,0
3,42,7,1,0.676470588235294
3,42,7,2,0.375
3,42,8,1,0.529411764705882
3,42,8,2,0.433333333333333
3,42,9,1,0.55
3,42,9,2,0.333333333333333
3,42,10,1,0.3
3,42,10,2,0
3,42,11,1,0
3,42,11,2,0
3,42,12,1,0
3,42,12,2,0.3125
3,42,13,1,0.5
3,42,13,2,0.4375
3,42,14,1,0.444444444444444
3,42,14,2,0
3,42,15,1,0.462962962962963
3,42,15,2,0.409090909090909
3,42,16,1,0.5
3,42,16,2,0.846153846153846
3,42,17,1,0.368421052631579
3,42,17,2,0.615384615384615
3,42,18,1,0.526315789473684
3,42,18,2,0
3,42,19,1,0.375
3,42,19,2,0.611111111111111
3,42,20,1,0
3,42,20,2,0
3,42,21,1,0
3,42,21,2,0
3,42,22,1,0.419117647058824
