"arrayNumber";"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;1;1;41
1;1;2;1;1;2
1;1;3;5;15;9
1;1;4;1;1;13
1;1;5;1;15;4
1;1;6;3;2;2
1;1;7;2;7;15
1;1;8;0;2;2
1;1;9;2;7;19
1;1;10;0;4;0
1;1;11;0;2;4
1;1;12;1;2;3
1;1;13;0;15;2
1;1;14;3;23;12
1;1;15;1;14;0
1;1;16;1;13;2
1;1;17;0;6;14
1;1;18;0;1;0
1;1;19;0;2;2
1;1;20;2;1;3
1;1;21;2;2;1
1;1;22;0;3;5
1;1;23;1;6;16
1;1;24;0;7;40
1;1;25;3;3;0
1;1;26;0;20;1
1;1;27;0;1;2
1;1;28;0;7;5
1;1;29;2;4;3
1;1;30;1;12;6
1;1;31;0;10;2
1;1;32;0;8;2
1;1;33;1;0;2
1;1;34;1;16;0
1;1;35;1;9;3
1;1;36;0;9;18
1;1;37;1;0;6
1;1;38;0;4;13
1;1;39;1;2;0
1;1;40;1;0;2
1;1;41;2;8;1
1;1;42;2;3;5
1;1;43;3;13;5
1;1;44;2;2;27
1;1;45;3;1;4
1;1;46;0;0;7
1;1;47;0;0;0
1;1;48;1;1;13
1;1;49;1;5;0
1;1;50;0;0;4
1;2;1;0;0;1
1;2;2;0;1;1
1;2;3;1;0;33
1;2;4;6;19;18
1;2;5;1;21;8
1;2;6;4;2;15
1;2;7;0;6;2
1;2;8;2;4;4
1;2;9;0;14;6
1;2;10;1;11;24
1;2;11;0;1;7
1;2;12;0;5;0
1;2;13;2;0;9
1;2;14;2;3;31
1;2;15;0;6;0
1;2;16;1;1;19
1;2;17;0;11;3
1;2;18;1;21;4
1;2;19;0;2;1
1;2;20;1;6;0
1;2;21;0;4;18
1;2;22;4;6;14
1;2;23;0;0;5
1;2;24;2;0;6
1;2;25;4;2;1
1;2;26;0;10;2
1;2;27;0;0;15
1;2;28;0;19;2
1;2;29;0;9;6
1;2;30;0;17;3
1;2;31;0;1;4
1;2;32;0;0;12
1;2;33;0;1;0
1;2;34;2;21;4
1;2;35;0;5;0
1;2;36;1;1;11
1;2;37;1;1;14
1;2;38;1;5;1
1;2;39;2;21;0
1;2;40;0;0;1
1;2;41;0;3;10
1;2;42;1;12;2
1;2;43;1;1;2
1;2;44;0;1;6
1;2;45;0;33;2
1;2;46;0;0;6
1;2;47;1;12;0
1;2;48;0;6;0
1;2;49;1;1;26
1;2;50;1;2;1
1;3;1;1;2;8
1;3;2;3;3;4
1;3;3;3;10;2
1;3;4;1;5;3
1;3;5;0;3;15
1;3;6;1;1;7
1;3;7;0;1;14
1;3;8;1;1;36
1;3;9;0;11;4
1;3;10;3;25;10
1;3;11;0;20;0
1;3;12;2;10;3
1;3;13;0;6;7
1;3;14;0;28;3
1;3;15;7;26;12
1;3;16;0;11;0
1;3;17;0;4;2
1;3;18;1;3;1
1;3;19;0;1;4
1;3;20;0;5;10
1;3;21;1;3;33
1;3;22;0;0;4
1;3;23;0;2;12
1;3;24;0;8;1
1;3;25;0;2;2
1;3;26;0;2;11
1;3;27;2;2;11
1;3;28;0;4;5
1;3;29;0;2;4
1;3;30;0;0;3
1;3;31;0;18;5
1;3;32;1;18;2
1;3;33;1;4;2
1;3;34;1;0;6
1;3;35;0;0;23
1;3;36;0;22;4
1;3;37;0;1;7
1;3;38;0;19;5
1;3;39;1;1;1
1;3;40;1;32;6
1;3;41;0;5;12
1;3;42;1;0;3
1;3;43;0;7;1
1;3;44;2;3;2
1;3;45;0;1;9
1;3;46;1;4;5
1;3;47;0;5;1
1;3;48;2;25;0
1;3;49;3;1;14
1;3;50;0;2;1
1;4;1;1;4;6
1;4;2;1;5;13
1;4;3;5;34;15
1;4;4;2;6;27
1;4;5;0;3;9
1;4;6;0;14;0
1;4;7;0;3;23
1;4;8;0;40;0
1;4;9;5;5;7
1;4;10;1;8;0
1;4;11;1;1;9
1;4;12;0;0;11
1;4;13;1;4;25
1;4;14;0;1;6
1;4;15;2;0;0
1;4;16;3;2;8
1;4;17;1;10;3
1;4;18;0;7;1
1;4;19;4;11;10
1;4;20;0;11;1
1;4;21;0;4;0
1;4;22;0;21;3
1;4;23;1;4;10
1;4;24;1;1;6
1;4;25;1;0;8
1;4;26;0;1;2
1;4;27;4;2;6
1;4;28;0;15;6
1;4;29;0;0;6
1;4;30;3;6;5
1;4;31;0;2;0
1;4;32;0;0;16
1;4;33;0;0;19
1;4;34;2;2;9
1;4;35;0;1;1
1;4;36;0;1;35
1;4;37;0;1;2
1;4;38;0;11;1
1;4;39;0;2;1
1;4;40;1;1;28
1;4;41;0;5;6
1;4;42;0;7;0
1;4;43;0;0;3
1;4;44;0;24;0
1;4;45;0;5;18
1;4;46;0;0;3
1;4;47;0;1;2
1;4;48;0;2;33
1;4;49;0;1;2
1;4;50;1;7;2
1;5;1;7;34;21
1;5;2;0;5;3
1;5;3;0;0;4
1;5;4;0;32;0
1;5;5;0;0;30
1;5;6;0;1;16
1;5;7;0;6;2
1;5;8;0;1;6
1;5;9;1;6;3
1;5;10;0;1;1
1;5;11;1;13;41
1;5;12;2;37;3
1;5;13;0;4;2
1;5;14;1;1;6
1;5;15;6;8;1
1;5;16;0;2;4
1;5;17;0;14;5
1;5;18;2;3;2
1;5;19;1;2;8
1;5;20;0;25;2
1;5;21;0;1;0
1;5;22;1;2;15
1;5;23;0;22;1
1;5;24;0;0;22
1;5;25;1;15;2
1;5;26;1;3;0
1;5;27;0;2;2
1;5;28;0;15;1
1;5;29;0;23;1
1;5;30;3;2;1
1;5;31;0;9;2
1;5;32;0;4;5
1;5;33;0;0;2
1;5;34;0;0;1
1;5;35;1;12;6
1;5;36;1;3;19
1;5;37;0;15;0
1;5;38;1;3;10
1;5;39;0;24;1
1;5;40;2;9;4
1;5;41;1;2;3
1;5;42;1;0;9
1;5;43;2;11;0
1;5;44;0;4;0
1;5;45;0;2;5
1;5;46;1;0;0
1;5;47;1;4;28
1;5;48;2;12;0
1;5;49;0;5;1
1;5;50;3;10;4
1;6;1;2;5;2
1;6;2;1;19;1
1;6;3;1;19;25
1;6;4;0;20;0
1;6;5;5;4;3
1;6;6;3;4;2
1;6;7;0;6;5
1;6;8;1;15;13
1;6;9;1;11;0
1;6;10;0;1;4
1;6;11;1;5;6
1;6;12;3;2;13
1;6;13;5;9;3
1;6;14;0;20;1
1;6;15;0;0;2
1;6;16;0;11;2
1;6;17;0;2;8
1;6;18;1;0;44
1;6;19;1;1;5
1;6;20;1;20;6
1;6;21;0;1;6
1;6;22;0;0;4
1;6;23;1;1;7
1;6;24;0;0;0
1;6;25;0;0;20
1;6;26;0;11;3
1;6;27;0;0;2
1;6;28;1;1;2
1;6;29;1;1;2
1;6;30;1;0;15
1;6;31;1;0;5
1;6;32;1;1;7
1;6;33;2;16;11
1;6;34;2;12;9
1;6;35;1;1;10
1;6;36;0;1;6
1;6;37;2;27;0
1;6;38;1;0;7
1;6;39;3;25;5
1;6;40;0;1;20
1;6;41;1;0;13
1;6;42;3;6;3
1;6;43;1;3;13
1;6;44;1;18;0
1;6;45;0;6;2
1;6;46;0;0;11
1;6;47;0;1;13
1;6;48;1;20;0
1;6;49;0;1;11
1;6;50;1;5;7
1;7;1;1;35;4
1;7;2;3;19;10
1;7;3;0;0;6
1;7;4;0;1;16
1;7;5;0;6;22
1;7;6;2;14;0
1;7;7;1;3;6
1;7;8;0;7;0
1;7;9;0;17;0
1;7;10;1;13;2
1;7;11;0;9;0
1;7;12;5;12;12
1;7;13;0;4;13
1;7;14;0;0;1
1;7;15;3;0;8
1;7;16;0;0;10
1;7;17;1;17;3
1;7;18;0;1;19
1;7;19;0;1;5
1;7;20;0;2;3
1;7;21;2;5;6
1;7;22;1;0;4
1;7;23;0;8;1
1;7;24;0;26;1
1;7;25;2;0;0
1;7;26;0;4;0
1;7;27;2;8;0
1;7;28;1;0;5
1;7;29;0;1;10
1;7;30;0;9;0
1;7;31;0;8;0
1;7;32;1;22;1
1;7;33;0;0;3
1;7;34;0;3;4
1;7;35;0;4;10
1;7;36;0;1;0
1;7;37;0;4;12
1;7;38;2;13;5
1;7;39;0;0;7
1;7;40;0;7;0
1;7;41;1;4;17
1;7;42;0;9;1
1;7;43;0;3;4
1;7;44;2;6;4
1;7;45;1;1;4
1;7;46;0;2;22
1;7;47;1;0;5
1;7;48;0;0;4
1;7;49;2;15;1
1;7;50;0;11;40
1;8;1;6;2;13
1;8;2;0;30;0
1;8;3;1;1;15
1;8;4;1;1;16
1;8;5;0;1;16
1;8;6;1;6;1
1;8;7;1;0;28
1;8;8;2;8;20
1;8;9;0;4;1
1;8;10;0;0;7
1;8;11;0;1;1
1;8;12;0;0;9
1;8;13;0;1;3
1;8;14;2;4;1
1;8;15;0;16;4
1;8;16;1;8;3
1;8;17;0;6;2
1;8;18;0;1;1
1;8;19;0;23;5
1;8;20;0;29;11
1;8;21;0;13;8
1;8;22;1;2;15
1;8;23;0;3;27
1;8;24;0;8;0
1;8;25;1;4;16
1;8;26;1;13;6
1;8;27;2;0;5
1;8;28;0;2;0
1;8;29;2;14;12
1;8;30;0;0;4
1;8;31;1;12;11
1;8;32;1;1;24
1;8;33;0;6;15
1;8;34;1;7;0
1;8;35;0;5;0
1;8;36;0;2;14
1;8;37;0;2;39
1;8;38;0;4;2
1;8;39;0;6;12
1;8;40;2;2;18
1;8;41;1;2;8
1;8;42;1;0;2
1;8;43;0;0;2
1;8;44;0;0;7
1;8;45;2;0;2
1;8;46;0;7;1
1;8;47;0;1;34
1;8;48;1;7;9
1;8;49;3;11;0
1;8;50;0;1;4
1;9;1;0;58;0
1;9;2;0;2;37
1;9;3;0;0;25
1;9;4;3;19;6
1;9;5;3;5;20
1;9;6;0;4;8
1;9;7;2;5;0
1;9;8;1;27;9
1;9;9;0;6;0
1;9;10;3;2;38
1;9;11;0;1;39
1;9;12;0;7;1
1;9;13;0;2;16
1;9;14;0;23;0
1;9;15;0;0;13
1;9;16;1;3;0
1;9;17;1;0;6
1;9;18;0;3;3
1;9;19;0;0;22
1;9;20;1;2;0
1;9;21;1;5;2
1;9;22;2;1;3
1;9;23;0;0;10
1;9;24;0;2;3
1;9;25;0;16;0
1;9;26;2;5;9
1;9;27;0;2;13
1;9;28;2;20;4
1;9;29;0;2;13
1;9;30;0;3;8
1;9;31;0;7;1
1;9;32;1;1;10
1;9;33;1;4;6
1;9;34;0;25;0
1;9;35;2;5;0
1;9;36;2;0;0
1;9;37;1;2;3
1;9;38;0;12;0
1;9;39;1;1;9
1;9;40;1;10;16
1;9;41;0;1;6
1;9;42;0;0;16
1;9;43;0;24;5
1;9;44;1;4;2
1;9;45;0;5;1
1;9;46;1;0;16
1;9;47;0;0;8
1;9;48;0;2;0
1;9;49;2;5;11
1;9;50;1;1;8
1;10;1;5;14;31
1;10;2;0;36;10
1;10;3;0;3;8
1;10;4;2;2;31
1;10;5;0;18;2
1;10;6;1;1;5
1;10;7;0;2;2
1;10;8;0;0;11
1;10;9;0;6;2
1;10;10;0;3;3
1;10;11;0;5;1
1;10;12;0;8;4
1;10;13;0;1;1
1;10;14;1;16;4
1;10;15;1;1;13
1;10;16;0;0;10
1;10;17;3;4;8
1;10;18;0;20;0
1;10;19;1;1;6
1;10;20;0;9;4
1;10;21;2;9;11
1;10;22;2;7;3
1;10;23;0;1;4
1;10;24;3;0;4
1;10;25;0;6;28
1;10;26;1;5;2
1;10;27;0;0;1
1;10;28;0;9;2
1;10;29;1;3;3
1;10;30;1;3;8
1;10;31;2;4;6
1;10;32;0;5;1
1;10;33;0;0;7
1;10;34;1;17;1
1;10;35;0;3;7
1;10;36;2;0;1
1;10;37;0;2;8
1;10;38;0;1;11
1;10;39;2;10;1
1;10;40;0;1;4
1;10;41;1;3;7
1;10;42;1;9;1
1;10;43;0;3;0
1;10;44;0;11;1
1;10;45;1;15;0
1;10;46;2;1;20
1;10;47;0;26;1
1;10;48;2;1;16
1;10;49;1;0;12
1;10;50;0;1;2
1;11;1;0;1;3
1;11;2;0;1;4
1;11;3;0;0;5
1;11;4;4;4;26
1;11;5;1;14;4
1;11;6;0;3;24
1;11;7;1;2;1
1;11;8;0;1;1
1;11;9;2;4;6
1;11;10;0;26;0
1;11;11;0;4;0
1;11;12;0;19;5
1;11;13;1;9;14
1;11;14;0;9;35
1;11;15;1;8;4
1;11;16;2;6;4
1;11;17;4;23;11
1;11;18;0;18;2
1;11;19;1;5;3
1;11;20;1;15;3
1;11;21;2;26;8
1;11;22;0;0;11
1;11;23;3;15;10
1;11;24;2;16;4
1;11;25;0;0;11
1;11;26;1;2;26
1;11;27;2;4;1
1;11;28;1;1;10
1;11;29;0;2;0
1;11;30;0;4;15
1;11;31;1;6;0
1;11;32;0;4;8
1;11;33;1;8;3
1;11;34;2;0;15
1;11;35;0;4;10
1;11;36;1;1;11
1;11;37;0;20;2
1;11;38;0;4;0
1;11;39;0;3;0
1;11;40;2;18;16
1;11;41;0;0;3
1;11;42;1;2;15
1;11;43;0;5;0
1;11;44;1;0;3
1;11;45;1;0;6
1;11;46;0;1;14
1;11;47;3;1;4
1;11;48;1;9;1
1;11;49;2;8;3
1;11;50;0;6;3
1;12;1;3;21;4
1;12;2;0;8;0
1;12;3;0;2;34
1;12;4;0;14;8
1;12;5;2;8;0
1;12;6;0;8;2
1;12;7;0;13;0
1;12;8;3;1;1
1;12;9;0;0;3
1;12;10;0;25;2
1;12;11;0;7;19
1;12;12;1;0;15
1;12;13;0;38;0
1;12;14;6;8;22
1;12;15;0;0;1
1;12;16;1;0;7
1;12;17;1;8;12
1;12;18;2;1;10
1;12;19;0;13;1
1;12;20;1;1;11
1;12;21;1;24;0
1;12;22;0;4;0
1;12;23;0;2;0
1;12;24;1;1;14
1;12;25;2;13;4
1;12;26;0;17;0
1;12;27;0;0;24
1;12;28;1;5;5
1;12;29;2;4;0
1;12;30;1;3;1
1;12;31;1;1;5
1;12;32;1;8;3
1;12;33;1;10;1
1;12;34;0;0;10
1;12;35;3;7;3
1;12;36;1;1;5
1;12;37;1;5;6
1;12;38;0;6;3
1;12;39;3;9;9
1;12;40;2;8;3
1;12;41;2;5;1
1;12;42;1;9;1
1;12;43;0;7;4
1;12;44;0;1;0
1;12;45;0;1;4
1;12;46;2;24;0
1;12;47;0;0;12
1;12;48;1;4;16
1;12;49;0;3;1
1;12;50;1;3;1
1;13;1;2;10;2
1;13;2;2;3;5
1;13;3;0;1;1
1;13;4;1;13;35
1;13;5;2;1;18
1;13;6;0;9;7
1;13;7;2;1;11
1;13;8;3;23;9
1;13;9;0;1;0
1;13;10;2;2;26
1;13;11;0;5;0
1;13;12;2;11;4
1;13;13;1;21;15
1;13;14;3;38;6
1;13;15;1;1;18
1;13;16;0;3;11
1;13;17;0;0;9
1;13;18;1;18;7
1;13;19;0;0;5
1;13;20;3;7;20
1;13;21;2;1;3
1;13;22;0;1;1
1;13;23;0;14;1
1;13;24;0;1;6
1;13;25;1;3;2
1;13;26;0;0;6
1;13;27;2;5;2
1;13;28;0;1;5
1;13;29;1;1;19
1;13;30;0;0;10
1;13;31;2;0;0
1;13;32;0;2;3
1;13;33;2;7;6
1;13;34;0;0;19
1;13;35;1;0;21
1;13;36;1;27;5
1;13;37;2;1;7
1;13;38;0;13;1
1;13;39;1;18;1
1;13;40;1;2;3
1;13;41;1;1;2
1;13;42;1;19;1
1;13;43;0;4;4
1;13;44;0;11;0
1;13;45;2;0;1
1;13;46;3;3;3
1;13;47;1;4;0
1;13;48;1;4;6
1;13;49;0;13;1
1;13;50;0;0;14
1;14;1;2;2;0
1;14;2;1;15;2
1;14;3;0;3;25
1;14;4;1;20;0
1;14;5;1;5;17
1;14;6;0;1;55
1;14;7;1;20;5
1;14;8;0;9;2
1;14;9;3;4;0
1;14;10;0;19;1
1;14;11;1;2;2
1;14;12;0;2;8
1;14;13;1;16;2
1;14;14;2;8;8
1;14;15;0;1;6
1;14;16;1;2;30
1;14;17;1;5;4
1;14;18;1;3;6
1;14;19;5;9;2
1;14;20;3;0;4
1;14;21;0;0;1
1;14;22;1;17;1
1;14;23;1;3;7
1;14;24;0;0;11
1;14;25;0;13;1
1;14;26;1;9;0
1;14;27;0;16;0
1;14;28;1;7;1
1;14;29;0;12;1
1;14;30;0;1;1
1;14;31;0;6;1
1;14;32;0;10;2
1;14;33;0;0;19
1;14;34;0;0;12
1;14;35;0;6;11
1;14;36;1;13;2
1;14;37;1;21;0
1;14;38;2;0;25
1;14;39;0;2;0
1;14;40;0;2;4
1;14;41;0;11;0
1;14;42;0;1;14
1;14;43;0;1;7
1;14;44;0;13;0
1;14;45;0;1;19
1;14;46;0;4;4
1;14;47;2;2;2
1;14;48;0;12;0
1;14;49;0;2;0
1;14;50;0;1;7
1;15;1;1;29;1
1;15;2;0;4;10
1;15;3;0;0;3
1;15;4;0;6;0
1;15;5;1;1;32
1;15;6;0;17;0
1;15;7;0;4;0
1;15;8;0;15;2
1;15;9;2;2;17
1;15;10;0;3;2
1;15;11;0;0;12
1;15;12;0;3;2
1;15;13;0;3;18
1;15;14;1;7;9
1;15;15;0;50;0
1;15;16;1;2;12
1;15;17;0;1;16
1;15;18;0;5;11
1;15;19;2;1;0
1;15;20;1;0;12
1;15;21;0;7;21
1;15;22;0;6;3
1;15;23;0;15;2
1;15;24;3;5;2
1;15;25;0;9;2
1;15;26;0;3;1
1;15;27;0;15;7
1;15;28;0;3;5
1;15;29;1;1;0
1;15;30;0;12;2
1;15;31;0;0;0
1;15;32;0;10;0
1;15;33;0;4;3
1;15;34;3;3;8
1;15;35;3;1;7
1;15;36;0;14;0
1;15;37;0;1;1
1;15;38;2;1;1
1;15;39;1;15;2
1;15;40;1;12;32
1;15;41;0;1;6
1;15;42;0;3;2
1;15;43;2;1;4
1;15;44;0;5;0
1;15;45;1;0;13
1;15;46;0;4;39
1;15;47;0;28;7
1;15;48;0;0;21
1;15;49;0;21;3
1;15;50;1;6;4
1;16;1;0;20;6
1;16;2;3;2;28
1;16;3;0;1;2
1;16;4;1;2;7
1;16;5;0;26;2
1;16;6;0;6;9
1;16;7;1;7;0
1;16;8;1;13;5
1;16;9;0;0;0
1;16;10;0;3;1
1;16;11;0;7;32
1;16;12;0;7;13
1;16;13;0;0;21
1;16;14;0;5;3
1;16;15;1;14;44
1;16;16;4;5;5
1;16;17;2;0;24
1;16;18;1;1;18
1;16;19;0;12;1
1;16;20;2;3;6
1;16;21;0;4;19
1;16;22;2;4;35
1;16;23;1;8;0
1;16;24;0;2;15
1;16;25;0;0;0
1;16;26;2;6;4
1;16;27;3;16;3
1;16;28;1;2;25
1;16;29;0;12;0
1;16;30;2;14;4
1;16;31;0;29;0
1;16;32;1;3;15
1;16;33;2;1;8
1;16;34;0;1;7
1;16;35;1;6;18
1;16;36;1;6;2
1;16;37;0;22;0
1;16;38;3;5;12
1;16;39;0;4;8
1;16;40;1;3;0
1;16;41;0;2;4
1;16;42;0;3;8
1;16;43;0;0;6
1;16;44;2;14;0
1;16;45;0;1;0
1;16;46;2;1;9
1;16;47;1;7;1
1;16;48;2;3;1
1;16;49;0;1;0
1;16;50;1;4;0
1;17;1;0;38;4
1;17;2;0;42;0
1;17;3;2;9;8
1;17;4;1;0;0
1;17;5;0;10;1
1;17;6;2;0;3
1;17;7;0;9;2
1;17;8;0;2;3
1;17;9;4;19;7
1;17;10;2;16;1
1;17;11;1;12;6
1;17;12;4;17;3
1;17;13;0;3;7
1;17;14;0;26;6
1;17;15;1;0;17
1;17;16;2;3;37
1;17;17;0;13;0
1;17;18;1;0;21
1;17;19;0;2;5
1;17;20;0;20;4
1;17;21;0;2;6
1;17;22;1;2;6
1;17;23;2;1;4
1;17;24;0;0;11
1;17;25;0;0;21
1;17;26;1;6;3
1;17;27;0;13;0
1;17;28;0;1;0
1;17;29;0;0;15
1;17;30;1;1;16
1;17;31;0;2;5
1;17;32;0;1;10
1;17;33;1;4;10
1;17;34;0;6;3
1;17;35;0;5;17
1;17;36;0;17;2
1;17;37;3;0;7
1;17;38;2;14;0
1;17;39;0;2;13
1;17;40;2;0;8
1;17;41;0;0;15
1;17;42;0;0;35
1;17;43;3;6;9
1;17;44;1;0;1
1;17;45;1;1;14
1;17;46;2;0;7
1;17;47;0;0;3
1;17;48;1;6;1
1;17;49;0;0;0
1;17;50;0;4;20
1;18;1;1;16;0
1;18;2;1;21;3
1;18;3;0;0;21
1;18;4;0;1;40
1;18;5;1;1;8
1;18;6;0;56;2
1;18;7;2;12;21
1;18;8;0;10;0
1;18;9;1;4;36
1;18;10;0;1;3
1;18;11;2;1;8
1;18;12;0;1;14
1;18;13;0;2;11
1;18;14;0;15;0
1;18;15;0;6;19
1;18;16;1;1;16
1;18;17;0;1;3
1;18;18;1;5;0
1;18;19;1;2;10
1;18;20;0;20;0
1;18;21;2;45;5
1;18;22;0;19;3
1;18;23;0;0;15
1;18;24;1;3;20
1;18;25;2;2;0
1;18;26;0;7;0
1;18;27;1;1;12
1;18;28;2;2;4
1;18;29;0;11;0
1;18;30;0;5;0
1;18;31;1;3;0
1;18;32;0;3;1
1;18;33;0;10;0
1;18;34;3;2;1
1;18;35;4;3;6
1;18;36;1;1;10
1;18;37;0;0;6
1;18;38;1;2;0
1;18;39;0;4;10
1;18;40;0;0;1
1;18;41;1;1;0
1;18;42;0;3;9
1;18;43;0;7;9
1;18;44;0;12;7
1;18;45;0;1;12
1;18;46;1;5;0
1;18;47;1;2;25
1;18;48;2;0;1
1;18;49;0;3;23
1;18;50;2;6;7
1;19;1;0;1;25
1;19;2;3;21;17
1;19;3;4;9;11
1;19;4;2;0;13
1;19;5;2;4;12
1;19;6;0;38;5
1;19;7;1;11;2
1;19;8;0;1;6
1;19;9;0;3;13
1;19;10;0;19;0
1;19;11;2;10;5
1;19;12;2;17;8
1;19;13;2;18;1
1;19;14;0;2;9
1;19;15;3;4;7
1;19;16;0;1;2
1;19;17;2;2;6
1;19;18;3;0;3
1;19;19;0;2;3
1;19;20;2;9;0
1;19;21;1;7;0
1;19;22;0;2;2
1;19;23;0;0;7
1;19;24;1;3;10
1;19;25;2;1;4
1;19;26;0;1;5
1;19;27;1;16;6
1;19;28;0;11;3
1;19;29;0;3;0
1;19;30;1;3;31
1;19;31;0;2;6
1;19;32;0;3;2
1;19;33;0;3;15
1;19;34;0;12;0
1;19;35;2;6;4
1;19;36;0;0;3
1;19;37;0;5;1
1;19;38;1;5;3
1;19;39;0;0;2
1;19;40;1;2;26
1;19;41;0;4;7
1;19;42;0;4;2
1;19;43;1;0;3
1;19;44;0;0;3
1;19;45;0;0;0
1;19;46;2;7;1
1;19;47;2;2;1
1;19;48;0;2;4
1;19;49;2;2;5
1;19;50;2;2;2
1;20;1;1;10;0
1;20;2;2;12;2
1;20;3;0;4;28
1;20;4;0;0;17
1;20;5;2;1;0
1;20;6;0;1;1
1;20;7;4;15;15
1;20;8;2;6;0
1;20;9;0;0;9
1;20;10;2;0;2
1;20;11;0;2;3
1;20;12;0;0;3
1;20;13;0;19;3
1;20;14;0;8;1
1;20;15;0;9;0
1;20;16;0;3;13
1;20;17;3;7;7
1;20;18;6;2;2
1;20;19;3;15;19
1;20;20;0;0;24
1;20;21;0;3;1
1;20;22;2;1;13
1;20;23;5;5;0
1;20;24;2;7;3
1;20;25;0;5;0
1;20;26;3;7;43
1;20;27;3;7;20
1;20;28;0;41;2
1;20;29;0;0;15
1;20;30;3;2;6
1;20;31;2;16;5
1;20;32;0;2;8
1;20;33;1;11;3
1;20;34;1;3;4
1;20;35;0;1;21
1;20;36;2;2;8
1;20;37;0;3;8
1;20;38;1;45;0
1;20;39;5;7;1
1;20;40;2;0;4
1;20;41;0;2;1
1;20;42;2;5;2
1;20;43;1;3;4
1;20;44;0;3;11
1;20;45;0;2;0
1;20;46;1;14;1
1;20;47;2;0;0
1;20;48;3;6;12
1;20;49;1;1;12
1;20;50;0;1;16
1;21;1;2;1;9
1;21;2;5;27;9
1;21;3;0;7;23
1;21;4;0;1;40
1;21;5;0;18;0
1;21;6;2;4;1
1;21;7;2;8;20
1;21;8;1;17;3
1;21;9;2;1;3
1;21;10;2;8;6
1;21;11;0;1;64
1;21;12;0;4;17
1;21;13;0;13;0
1;21;14;3;3;0
1;21;15;1;13;2
1;21;16;3;8;0
1;21;17;1;14;1
1;21;18;0;1;32
1;21;19;0;0;15
1;21;20;1;0;6
1;21;21;2;5;8
1;21;22;0;34;5
1;21;23;0;9;1
1;21;24;0;1;1
1;21;25;0;3;2
1;21;26;1;11;0
1;21;27;0;15;0
1;21;28;2;1;4
1;21;29;0;1;2
1;21;30;0;3;3
1;21;31;0;1;1
1;21;32;0;18;0
1;21;33;3;0;0
1;21;34;1;1;0
1;21;35;1;11;1
1;21;36;1;8;1
1;21;37;0;1;1
1;21;38;0;6;10
1;21;39;1;7;0
1;21;40;0;5;15
1;21;41;0;0;10
1;21;42;1;0;10
1;21;43;0;13;12
1;21;44;2;8;3
1;21;45;0;4;1
1;21;46;0;2;1
1;21;47;0;2;1
1;21;48;1;5;2
1;21;49;0;1;5
1;21;50;2;2;8
1;22;1;3;0;13
1;22;2;0;16;0
1;22;3;3;5;14
1;22;4;2;2;24
1;22;5;0;3;0
1;22;6;0;0;14
1;22;7;0;11;5
1;22;8;0;2;34
1;22;9;3;45;12
1;22;10;2;4;0
1;22;11;2;0;11
1;22;12;0;0;10
1;22;13;0;0;3
1;22;14;1;1;16
1;22;15;1;1;9
1;22;16;1;13;1
1;22;17;0;0;15
1;22;18;0;29;0
1;22;19;0;20;3
1;22;20;0;5;0
1;22;21;0;1;1
1;22;22;1;2;1
1;22;23;0;4;1
1;22;24;0;17;0
1;22;25;0;3;1
1;22;26;5;0;12
1;22;27;1;1;22
1;22;28;0;11;2
1;22;29;3;0;16
1;22;30;1;6;8
1;22;31;0;13;5
1;22;32;1;24;3
1;22;33;3;2;13
1;22;34;1;8;1
1;22;35;0;16;0
1;22;36;0;4;6
1;22;37;0;2;4
1;22;38;1;4;8
1;22;39;1;4;1
1;22;40;0;21;2
1;22;41;1;5;2
1;22;42;0;10;1
1;22;43;3;7;3
1;22;44;0;3;4
1;22;45;0;1;15
1;22;46;1;4;0
1;22;47;1;5;1
1;22;48;0;11;0
1;22;49;1;0;13
1;22;50;3;7;12
1;23;1;4;15;3
1;23;2;0;4;6
1;23;3;0;8;0
1;23;4;1;5;14
1;23;5;1;1;13
1;23;6;1;1;2
1;23;7;0;0;12
1;23;8;2;3;0
1;23;9;0;12;2
1;23;10;3;2;2
1;23;11;3;13;7
1;23;12;0;3;7
1;23;13;1;0;31
1;23;14;1;0;21
1;23;15;0;7;0
1;23;16;0;3;4
1;23;17;0;3;7
1;23;18;1;15;8
1;23;19;0;1;11
1;23;20;0;8;2
1;23;21;0;2;1
1;23;22;0;1;5
1;23;23;0;11;1
1;23;24;1;0;0
1;23;25;1;9;0
1;23;26;0;1;3
1;23;27;0;0;14
1;23;28;0;3;0
1;23;29;0;0;19
1;23;30;1;1;31
1;23;31;0;0;25
1;23;32;0;10;4
1;23;33;0;0;5
1;23;34;5;13;6
1;23;35;0;1;0
1;23;36;1;2;3
1;23;37;1;12;2
1;23;38;0;3;1
1;23;39;2;3;3
1;23;40;0;1;16
1;23;41;1;10;1
1;23;42;1;11;1
1;23;43;3;3;7
1;23;44;0;2;2
1;23;45;0;1;10
1;23;46;1;5;28
1;23;47;0;25;0
1;23;48;1;6;0
1;23;49;1;1;1
1;23;50;0;1;9
1;24;1;4;6;17
1;24;2;0;12;0
1;24;3;0;13;3
1;24;4;0;1;15
1;24;5;0;29;0
1;24;6;1;4;69
1;24;7;0;11;0
1;24;8;3;9;30
1;24;9;1;2;11
1;24;10;1;23;5
1;24;11;3;3;49
1;24;12;1;1;20
1;24;13;1;4;7
