"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;0;1;1
1;2;2;0;0
1;3;0;1;1
1;4;2;0;0
1;5;0;1;56
1;6;2;0;0
1;7;0;1;1
1;8;2;0;0
1;9;2;2;0
1;10;0;1;1
1;11;0;1;1
1;12;0;1;1
1;13;0;1;1
1;14;0;1;1
1;15;0;3;1
1;16;0;1;1
1;17;0;1;1
1;18;0;1;8
1;19;0;1;1
1;20;0;0;0
1;21;0;1;1
1;22;0;0;10
1;23;7;14;25
1;24;13;58;47
1;25;0;1;15
1;26;0;0;1
1;27;0;0;1
1;28;0;12;1
1;29;0;1;17
1;30;5;61;20
1;31;0;1;0
1;32;1;4;0
1;33;2;1;4
1;34;0;16;0
1;35;0;2;1
1;36;0;2;24
1;37;0;1;8
1;38;3;37;2
1;39;0;0;72
1;40;1;4;61
1;41;0;0;1
1;42;2;0;4
1;43;1;19;1
1;44;0;0;9
1;45;0;3;10
1;46;4;61;13
1;47;0;0;9
1;48;0;0;3
1;49;0;0;34
1;50;0;0;5
2;1;2;0;0
2;2;2;0;0
2;3;2;0;0
2;4;0;1;1
2;5;0;1;1
2;6;0;1;1
2;7;0;0;1
2;8;2;0;0
2;9;0;1;1
2;10;0;1;0
2;11;2;0;0
2;12;5;7;56
2;13;0;1;1
2;14;0;7;1
2;15;0;1;1
2;16;0;0;22
2;17;0;1;1
2;18;0;48;1
2;19;0;54;4
2;20;3;62;8
2;21;0;1;0
2;22;0;0;8
2;23;0;3;1
2;24;0;1;0
2;25;0;25;0
2;26;0;0;1
2;27;1;20;55
2;28;3;8;51
2;29;1;45;3
2;30;2;50;0
2;31;0;25;0
2;32;0;1;0
2;33;0;0;8
2;34;0;1;1
2;35;2;2;4
2;36;4;15;5
2;37;3;2;19
2;38;0;54;3
2;39;9;31;45
2;40;4;64;15
2;41;1;33;0
2;42;13;36;55
2;43;1;8;45
2;44;0;2;40
2;45;1;4;22
2;46;0;3;25
2;47;1;4;18
2;48;2;27;15
2;49;0;14;0
2;50;0;1;20
3;1;0;1;1
3;2;2;3;0
3;3;0;1;1
3;4;0;5;0
3;5;0;0;13
3;6;2;0;0
3;7;0;1;1
3;8;0;3;1
3;9;2;0;3
3;10;0;1;1
3;11;0;1;1
3;12;2;0;0
3;13;0;1;1
3;14;0;3;1
3;15;0;51;1
3;16;0;1;1
3;17;0;1;1
3;18;0;1;1
3;19;0;1;1
3;20;0;1;1
3;21;6;31;26
3;22;0;1;1
3;23;3;19;10
3;24;0;0;1
3;25;0;1;1
3;26;0;0;1
3;27;0;1;1
3;28;0;1;1
3;29;16;56;51
3;30;6;67;1
3;31;1;9;10
3;32;6;23;18
3;33;17;56;37
3;34;0;2;25
3;35;0;1;4
3;36;6;48;36
3;37;0;8;0
3;38;0;12;3
3;39;1;2;9
3;40;1;11;12
3;41;0;4;1
3;42;0;13;0
3;43;3;17;0
3;44;0;12;0
3;45;0;1;0
3;46;14;48;41
3;47;2;19;6
3;48;0;1;15
3;49;0;1;0
3;50;0;2;12
4;1;0;1;23
4;2;0;1;1
4;3;0;1;1
4;4;2;0;0
4;5;0;1;1
4;6;0;1;1
4;7;0;1;2
