simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
1,24,1,,5,0.0140298
1,25,0,,5,0.01425293
1,25,1,,5,0.01890652
1,26,0,,5,0.01425293
1,26,1,,5,0.01890652
1,27,0,,5,0.0146768
1,27,1,,5,0.0140298
1,28,0,,5,0.01788764
1,28,1,,5,0.01890652
1,29,0,,5,0.01788764
1,29,1,,5,0.01890652
2,0,0,,5,0.01567385
2,0,1,,3,0.00260883
2,1,0,,4,0.00624836
2,1,1,,2,0.00764662
2,2,0,,3,0.00643101
2,2,1,,5,0.01531376
2,3,0,,5,0.01535416
2,3,1,,5,0.01806232
2,4,0,,5,0.01535416
2,4,1,,5,0.01806232
2,5,0,,5,0.00840057
2,5,1,,5,0.01806232
2,6,0,,5,0.01535416
2,6,1,,5,0.01806232
2,7,0,,4,0.00514648
2,7,1,,5,0.01786381
2,8,0,,5,0.01535416
2,8,1,,5,0.01806232
2,9,0,,5,0.00797459
2,9,1,,5,0.01806232
2,10,0,,4,0.00441582
2,10,1,,5,0.01806232
2,11,0,,5,0.01328177
2,11,1,,5,0.01806232
2,12,0,,4,0.00494707
2,12,1,,5,0.01806232
2,13,0,,5,0.01638446
2,13,1,,5,0.01806232
2,14,0,,5,0.00932614
2,14,1,,5,0.01806232
2,15,0,,4,0.00657639
2,15,1,,5,0.01806232
2,16,0,,4,0.00936551
2,16,1,,5,0.01806232
2,17,0,,4,0.00867071
2,17,1,,5,0.01806232
2,18,0,,5,0.01638446
2,18,1,,5,0.01806232
2,19,0,,4,0.00709861
2,19,1,,5,0.01806232
2,20,0,,5,0.01042366
2,20,1,,5,0.01806232
2,21,0,,5,0.01638446
2,21,1,,5,0.01806232
2,22,0,,5,0.01214596
2,22,1,,5,0.01806232
2,23,0,,4,0.01183474
2,23,1,,5,0.01806232
2,24,0,,5,0.01653001
2,24,1,,5,0.01806232
2,25,0,,5,0.01653001
2,25,1,,5,0.01806232
2,26,0,,5,0.01653001
2,26,1,,5,0.01806232
2,27,0,,5,0.01653001
2,27,1,,5,0.01806232
2,28,0,,5,0.01653001
2,28,1,,5,0.01806232
2,29,0,,5,0.01653001
2,29,1,,5,0.01806232
3,0,0,,3,0.00696863
3,0,1,,4,0.01311725
3,1,0,,5,0.00846748
3,1,1,,4,0.00866147
3,2,0,,3,0.00329074
3,2,1,,5,0.01981045
3,3,0,,4,0.00478523
3,3,1,,5,0.01981045
3,4,0,,5,0.01278788
3,4,1,,5,0.01981045
3,5,0,,4,0.00496433
3,5,1,,5,0.01981045
3,6,0,,4,0.01337572
3,6,1,,5,0.01981045
3,7,0,,4,0.00575188
3,7,1,,5,0.01981045
3,8,0,,5,0.01278788
3,8,1,,5,0.01981045
3,9,0,,5,0.00943167
3,9,1,,5,0.01981045
3,10,0,,4,0.00771038
3,10,1,,5,0.01981045
3,11,0,,4,0.00590811
3,11,1,,5,0.01981045
3,12,0,,4,0.01337572
3,12,1,,5,0.01981045
3,13,0,,4,0.01337572
3,13,1,,5,0.01981045
3,14,0,,4,0.01337572
3,14,1,,5,0.01981045
3,15,0,,4,0.00648024
3,15,1,,5,0.01981045
3,16,0,,4,0.01086997
3,16,1,,5,0.01981045
3,17,0,,4,0.00771038
3,17,1,,5,0.01981045
3,18,0,,4,0.00474282
3,18,1,,5,0.01981045
3,19,0,,4,0.01337572
3,19,1,,5,0.01981045
3,20,0,,5,0.00905049
3,20,1,,5,0.01981045
3,21,0,,5,0.0132742
3,21,1,,5,0.01981045
3,22,0,,5,0.0132742
3,22,1,,5,0.01981045
3,23,0,,5,0.0132742
3,23,1,,5,0.01981045
3,24,0,,5,0.0132742
3,24,1,,5,0.01981045
3,25,0,,5,0.0132742
3,25,1,,5,0.01981045
3,26,0,,5,0.0132742
3,26,1,,5,0.01981045
3,27,0,,5,0.0132742
3,27,1,,5,0.01981045
3,28,0,,5,0.0132742
3,28,1,,5,0.01981045
3,29,0,,5,0.0132742
3,29,1,,5,0.01981045
4,0,0,,3,0.00873629
4,0,1,,5,0.01371878
4,1,0,,5,0.02667474
4,1,1,,5,0.00978882
4,2,0,,5,0.01201343
4,2,1,,4,0.00462876
4,3,0,,5,0.02226287
4,3,1,,3,0.00799985
4,4,0,,5,0.02226287
4,4,1,,5,0.00797439
4,5,0,,5,0.02226287
4,5,1,,4,0.0045572
4,6,0,,5,0.02226287
4,6,1,,4,0.00882941
4,7,0,,5,0.02226287
4,7,1,,5,0.01075539
4,8,0,,5,0.01773328
4,8,1,,5,0.00869083
4,9,0,,5,0.01773328
4,9,1,,5,0.01445605
4,10,0,,5,0.01773328
4,10,1,,4,0.01230476
4,11,0,,5,0.01773328
4,11,1,,4,0.01230476
4,12,0,,4,0.0113493
4,12,1,,5,0.01575158
4,13,0,,5,0.02017742
4,13,1,,5,0.01575158
4,14,0,,5,0.01378485
4,14,1,,5,0.01575158
4,15,0,,5,0.02017742
4,15,1,,5,0.01575158
4,16,0,,5,0.02017742
4,16,1,,5,0.01575158
4,17,0,,5,0.02017742
4,17,1,,5,0.01575158
4,18,0,,5,0.02017742
4,18,1,,5,0.01575158
4,19,0,,5,0.02017742
4,19,1,,5,0.01575158
4,20,0,,5,0.02017742
4,20,1,,5,0.01575158
4,21,0,,5,0.02017742
4,21,1,,5,0.01575158
4,22,0,,5,0.02017742
4,22,1,,5,0.01575158
4,23,0,,5,0.02017742
4,23,1,,5,0.01575158
4,24,0,,5,0.02017742
4,24,1,,5,0.01575158
4,25,0,,5,0.02017742
4,25,1,,5,0.01575158
4,26,0,,5,0.02017742
4,26,1,,5,0.01575158
4,27,0,,5,0.02017742
4,27,1,,5,0.01575158
4,28,0,,5,0.02017742
4,28,1,,5,0.01575158
4,29,0,,5,0.02017742
4,29,1,,5,0.01575158
5,0,0,,5,0.01769284
5,0,1,,4,0.00826052
5,1,0,,5,0.01273021
5,1,1,,3,0.00526424
5,2,0,,5,0.01468345
5,2,1,,3,0.01144155
5,3,0,,5,0.01532526
5,3,1,,3,0.00858852
5,4,0,,5,0.01532526
5,4,1,,3,0.01713301
5,5,0,,5,0.01532526
5,5,1,,3,0.01713301
5,6,0,,5,0.01532526
5,6,1,,4,0.00461116
5,7,0,,5,0.01532526
5,7,1,,4,0.0046672
5,8,0,,5,0.01532526
5,8,1,,5,0.01688149
5,9,0,,5,0.01532526
5,9,1,,4,0.01032213
5,10,0,,5,0.01532526
5,10,1,,4,0.0046495
5,11,0,,5,0.01532526
5,11,1,,4,0.01728909
5,12,0,,5,0.01532526
5,12,1,,5,0.01824923
5,13,0,,5,0.01532526
5,13,1,,4,0.01641536
5,14,0,,5,0.01532526
5,14,1,,4,0.0092628
5,15,0,,5,0.01532526
5,15,1,,4,0.01728909
5,16,0,,5,0.01532526
5,16,1,,5,0.00820015
5,17,0,,5,0.01532526
5,17,1,,5,0.01937271
5,18,0,,5,0.01532526
5,18,1,,5,0.01937271
5,19,0,,5,0.01532526
5,19,1,,5,0.01937271
5,20,0,,5,0.01532526
5,20,1,,5,0.01937271
5,21,0,,5,0.01532526
5,21,1,,5,0.01937271
5,22,0,,5,0.01532526
5,22,1,,5,0.01937271
5,23,0,,5,0.01532526
5,23,1,,5,0.01937271
5,24,0,,5,0.01532526
5,24,1,,5,0.01937271
5,25,0,,5,0.01532526
5,25,1,,5,0.01937271
5,26,0,,5,0.01532526
5,26,1,,5,0.01937271
5,27,0,,5,0.01532526
5,27,1,,5,0.01937271
5,28,0,,5,0.01532526
5,28,1,,5,0.01937271
5,29,0,,5,0.01532526
5,29,1,,5,0.01937271
6,0,0,,4,0.00740086
6,0,1,,4,0.0047975
6,1,0,,5,0.01339537
6,1,1,,4,0.01230476
6,2,0,,5,0.01928293
6,2,1,,4,0.00484215
6,3,0,,4,0.01601577
6,3,1,,4,0.01230476
6,4,0,,4,0.00551913
6,4,1,,5,0.01578117
6,5,0,,4,0.01601577
6,5,1,,5,0.01657219
6,6,0,,5,0.01928293
6,6,1,,4,0.01040661
6,7,0,,5,0.01980373
6,7,1,,4,0.00707859
6,8,0,,5,0.01980373
6,8,1,,4,0.01230476
6,9,0,,5,0.01980373
6,9,1,,4,0.01230476
6,10,0,,5,0.01980373
6,10,1,,4,0.00464936
6,11,0,,5,0.01980373
6,11,1,,4,0.00947952
6,12,0,,5,0.01980373
6,12,1,,4,0.01230476
6,13,0,,5,0.01980373
6,13,1,,4,0.00503791
6,14,0,,5,0.01980373
6,14,1,,4,0.01230476
6,15,0,,5,0.01980373
6,15,1,,4,0.00532832
6,16,0,,5,0.01980373
6,16,1,,4,0.00461729
6,17,0,,5,0.01980373
6,17,1,,4,0.00449131
6,18,0,,5,0.01980373
6,18,1,,4,0.01230476
6,19,0,,5,0.01980373
6,19,1,,4,0.00511996
6,20,0,,5,0.01980373
6,20,1,,4,0.01230476
6,21,0,,5,0.01980373
6,21,1,,4,0.00739032
6,22,0,,5,0.01980373
6,22,1,,4,0.01230476
6,23,0,,5,0.01980373
6,23,1,,4,0.00968898
6,24,0,,5,0.01980373
6,24,1,,4,0.01230476
6,25,0,,5,0.01980373
6,25,1,,5,0.00804482
6,26,0,,5,0.01980373
6,26,1,,5,0.01383242
6,27,0,,5,0.01980373
6,27,1,,5,0.01383242
6,28,0,,5,0.01980373
6,28,1,,5,0.01383242
6,29,0,,5,0.01980373
6,29,1,,5,0.01383242
7,0,0,,3,0.0172049
7,0,1,,3,0.00787062
7,1,0,,4,0.02460087
7,1,1,,2,0.00266274
7,2,0,,4,0.02460087
7,2,1,,5,0.01154207
7,3,0,,4,0.01636323
7,3,1,,5,0.01369019
7,4,0,,5,0.02610403
7,4,1,,5,0.01369019
7,5,0,,5,0.02610403
7,5,1,,5,0.01369019
7,6,0,,5,0.02610403
7,6,1,,5,0.01369019
7,7,0,,5,0.02610403
7,7,1,,5,0.01369019
7,8,0,,5,0.02610403
7,8,1,,5,0.01369019
7,9,0,,5,0.02610403
7,9,1,,5,0.01369019
7,10,0,,5,0.02610403
7,10,1,,5,0.01369019
7,11,0,,5,0.02610403
7,11,1,,5,0.01369019
7,12,0,,5,0.02610403
7,12,1,,5,0.01369019
7,13,0,,5,0.02610403
7,13,1,,5,0.01369019
7,14,0,,5,0.02610403
7,14,1,,5,0.01369019
7,15,0,,5,0.02610403
7,15,1,,5,0.01369019
7,16,0,,5,0.02610403
7,16,1,,5,0.01369019
7,17,0,,5,0.02610403
7,17,1,,5,0.01369019
7,18,0,,5,0.02610403
7,18,1,,5,0.01369019
7,19,0,,5,0.02610403
7,19,1,,5,0.01369019
7,20,0,,5,0.02610403
7,20,1,,5,0.01369019
7,21,0,,5,0.02610403
7,21,1,,5,0.01369019
7,22,0,,5,0.02610403
7,22,1,,5,0.01369019
7,23,0,,5,0.02610403
7,23,1,,5,0.01369019
7,24,0,,5,0.02610403
7,24,1,,5,0.01369019
7,25,0,,5,0.02610403
7,25,1,,5,0.01369019
7,26,0,,5,0.02610403
7,26,1,,5,0.01369019
7,27,0,,5,0.02610403
7,27,1,,5,0.01369019
7,28,0,,5,0.02610403
7,28,1,,5,0.01369019
7,29,0,,5,0.02610403
7,29,1,,5,0.01369019
8,0,0,,3,0.00301567
8,0,1,,5,0.02561257
8,1,0,,4,0.00478442
8,1,1,,5,0.02561257
8,2,0,,4,0.00437473
8,2,1,,5,0.02561257
8,3,0,,5,0.01253654
8,3,1,,4,0.00603799
8,4,0,,5,0.01253654
8,4,1,,5,0.02062778
8,5,0,,5,0.01253654
8,5,1,,5,0.02062778
8,6,0,,5,0.01253654
8,6,1,,5,0.01096554
8,7,0,,5,0.01253654
8,7,1,,5,0.01437336
8,8,0,,5,0.01253654
8,8,1,,5,0.0085716
8,9,0,,5,0.01253654
8,9,1,,5,0.01325894
8,10,0,,5,0.01253654
8,10,1,,4,0.01925426
8,11,0,,5,0.01253654
8,11,1,,4,0.01589201
8,12,0,,5,0.01253654
8,12,1,,5,0.01413775
8,13,0,,5,0.01253654
8,13,1,,5,0.02323649
8,14,0,,5,0.01253654
8,14,1,,5,0.02323649
8,15,0,,5,0.01253654
8,15,1,,5,0.02323649
8,16,0,,5,0.01253654
8,16,1,,5,0.02323649
8,17,0,,5,0.01253654
8,17,1,,5,0.02323649
8,18,0,,5,0.01253654
8,18,1,,5,0.02323649
8,19,0,,5,0.01253654
8,19,1,,5,0.02323649
8,20,0,,5,0.01253654
8,20,1,,5,0.02323649
8,21,0,,5,0.01253654
8,21,1,,5,0.02323649
8,22,0,,5,0.01253654
8,22,1,,5,0.02323649
8,23,0,,5,0.01253654
8,23,1,,5,0.02323649
8,24,0,,5,0.01253654
8,24,1,,5,0.02323649
8,25,0,,5,0.01253654
8,25,1,,5,0.02323649
8,26,0,,5,0.01253654
8,26,1,,5,0.02323649
8,27,0,,5,0.01253654
8,27,1,,5,0.02323649
8,28,0,,5,0.01253654
8,28,1,,5,0.02323649
8,29,0,,5,0.01253654
8,29,1,,5,0.02323649
9,0,0,,5,0.01336589
9,0,1,,3,0.00887101
9,1,0,,5,0.02159741
9,1,1,,1,0.0025118
9,2,0,,2,0.00707674
9,2,1,,3,0.00924133
9,3,0,,2,0.00707674
9,3,1,,3,0.00924133
9,4,0,,2,0.00707674
9,4,1,,5,0.0210499
9,5,0,,2,0.00707674
9,5,1,,5,0.0210499
9,6,0,,2,0.00707674
9,6,1,,5,0.0210499
9,7,0,,2,0.00707674
9,7,1,,5,0.0210499
9,8,0,,2,0.00707674
9,8,1,,5,0.0210499
9,9,0,,2,0.00707674
9,9,1,,5,0.0210499
9,10,0,,2,0.00707674
9,10,1,,5,0.0210499
9,11,0,,2,0.00707674
9,11,1,,5,0.0210499
9,12,0,,2,0.00707674
9,12,1,,5,0.0210499
9,13,0,,2,0.00707674
9,13,1,,5,0.0210499
9,14,0,,2,0.00707674
9,14,1,,5,0.0210499
9,15,0,,2,0.00707674
9,15,1,,5,0.0210499
9,16,0,,2,0.00707674
9,16,1,,5,0.0210499
9,17,0,,3,0.0047223
9,17,1,,5,0.0210499
9,18,0,,2,0.00707674
9,18,1,,5,0.0210499
9,19,0,,2,0.00707674
9,19,1,,5,0.0210499
9,20,0,,2,0.00707674
9,20,1,,5,0.0210499
9,21,0,,4,0.00455167
9,21,1,,4,0.00473092
9,22,0,,2,0.00398842
9,22,1,,5,0.0210499
9,23,0,,2,0.00707674
9,23,1,,5,0.0210499
9,24,0,,2,0.00707674
9,24,1,,5,0.0210499
9,25,0,,2,0.00707674
9,25,1,,5,0.0210499
9,26,0,,2,0.00707674
9,26,1,,5,0.0210499
9,27,0,,2,0.00707674
9,27,1,,5,0.0210499
9,28,0,,2,0.00707674
9,28,1,,5,0.0210499
9,29,0,,2,0.00707674
9,29,1,,5,0.0210499
10,0,0,,2,0.01004721
10,0,1,,5,0.01048711
10,1,0,,5,0.02561257
10,1,1,,4,0.00464445
10,2,0,,5,0.02561257
10,2,1,,2,0.00483846
10,3,0,,5,0.02561257
10,3,1,,4,0.00499034
10,4,0,,5,0.02561257
10,4,1,,5,0.0129773
10,5,0,,5,0.02561257
10,5,1,,3,0.00955518
10,6,0,,5,0.02561257
10,6,1,,3,0.00955518
10,7,0,,5,0.02561257
10,7,1,,3,0.00955518
10,8,0,,5,0.02561257
10,8,1,,3,0.00343965
10,9,0,,5,0.02561257
10,9,1,,3,0.00955518
10,10,0,,5,0.02561257
10,10,1,,3,0.00537404
10,11,0,,5,0.02561257
10,11,1,,5,0.01385277
10,12,0,,5,0.02561257
10,12,1,,5,0.01385277
10,13,0,,5,0.02561257
10,13,1,,5,0.00788391
10,14,0,,5,0.02561257
10,14,1,,4,0.01241482
10,15,0,,5,0.02561257
10,15,1,,5,0.01548701
10,16,0,,5,0.02561257
10,16,1,,5,0.01548701
10,17,0,,5,0.02561257
10,17,1,,5,0.01548701
10,18,0,,5,0.02561257
10,18,1,,5,0.01548701
10,19,0,,5,0.02561257
10,19,1,,5,0.01548701
10,20,0,,5,0.02561257
10,20,1,,5,0.01548701
10,21,0,,5,0.02561257
10,21,1,,5,0.01548701
10,22,0,,5,0.02561257
10,22,1,,5,0.01548701
10,23,0,,5,0.02561257
10,23,1,,5,0.01548701
10,24,0,,5,0.02561257
10,24,1,,5,0.01548701
10,25,0,,5,0.02561257
10,25,1,,5,0.01548701
10,26,0,,5,0.02561257
10,26,1,,5,0.01548701
10,27,0,,5,0.02561257
10,27,1,,5,0.01548701
10,28,0,,5,0.02561257
10,28,1,,5,0.01548701
10,29,0,,5,0.02561257
10,29,1,,5,0.01548701
11,0,0,,5,0.02564474
11,0,1,,2,0.00271656
11,1,0,,5,0.02564474
11,1,1,,3,0.00611866
11,2,0,,5,0.02564474
11,2,1,,4,0.00649938
11,3,0,,5,0.02256763
11,3,1,,5,0.0192313
11,4,0,,5,0.02256763
11,4,1,,5,0.0192313
11,5,0,,5,0.02256763
11,5,1,,5,0.0192313
11,6,0,,5,0.01996823
11,6,1,,4,0.00624761
11,7,0,,5,0.01996823
11,7,1,,4,0.01230803
11,8,0,,5,0.01996823
11,8,1,,5,0.01139928
11,9,0,,5,0.01996823
11,9,1,,3,0.00896918
11,10,0,,5,0.01996823
11,10,1,,4,0.01230803
11,11,0,,5,0.01996823
11,11,1,,5,0.00798376
11,12,0,,4,0.00470296
11,12,1,,5,0.01432449
11,13,0,,4,0.007128
11,13,1,,5,0.01432449
11,14,0,,4,0.0112639
11,14,1,,5,0.01291247
11,15,0,,5,0.01977591
11,15,1,,4,0.0053086
11,16,0,,5,0.01977591
11,16,1,,4,0.0047742
11,17,0,,5,0.01977591
11,17,1,,5,0.00867727
11,18,0,,5,0.01977591
11,18,1,,5,0.00768536
11,19,0,,5,0.01977591
11,19,1,,5,0.01348827
11,20,0,,5,0.01977591
11,20,1,,5,0.01348827
11,21,0,,5,0.01977591
11,21,1,,5,0.01348827
11,22,0,,5,0.01977591
11,22,1,,5,0.01348827
11,23,0,,5,0.01977591
11,23,1,,5,0.01348827
11,24,0,,5,0.01977591
11,24,1,,5,0.01348827
11,25,0,,5,0.01977591
11,25,1,,5,0.01348827
11,26,0,,5,0.01977591
11,26,1,,5,0.01348827
11,27,0,,5,0.01977591
11,27,1,,5,0.01348827
11,28,0,,5,0.01977591
11,28,1,,5,0.01348827
11,29,0,,5,0.01977591
11,29,1,,5,0.01348827
12,0,0,,4,0.00753932
12,0,1,,3,0.00507433
12,1,0,,4,0.00501915
12,1,1,,4,0.00464674
12,2,0,,4,0.00466876
12,2,1,,5,0.00850233
12,3,0,,4,0.00447413
12,3,1,,4,0.0212183
12,4,0,,4,0.00689852
12,4,1,,5,0.01400845
12,5,0,,5,0.00880494
12,5,1,,5,0.01982389
12,6,0,,4,0.00453844
12,6,1,,5,0.01982389
12,7,0,,4,0.0130617
12,7,1,,5,0.01982389
12,8,0,,5,0.01079548
12,8,1,,5,0.01982389
12,9,0,,5,0.0078853
12,9,1,,5,0.01982389
12,10,0,,5,0.01413418
12,10,1,,5,0.01982389
12,11,0,,5,0.0081959
12,11,1,,5,0.01982389
12,12,0,,5,0.01484049
12,12,1,,5,0.01982389
12,13,0,,5,0.01484049
12,13,1,,5,0.01982389
12,14,0,,5,0.01484049
12,14,1,,5,0.01982389
12,15,0,,5,0.01484049
12,15,1,,5,0.01982389
12,16,0,,5,0.01484049
12,16,1,,5,0.01982389
12,17,0,,5,0.01484049
12,17,1,,5,0.01982389
12,18,0,,5,0.01484049
12,18,1,,5,0.01982389
12,19,0,,5,0.01484049
12,19,1,,5,0.01982389
12,20,0,,5,0.01484049
12,20,1,,5,0.01982389
12,21,0,,5,0.01484049
12,21,1,,5,0.01982389
12,22,0,,5,0.01484049
12,22,1,,5,0.01982389
12,23,0,,5,0.01484049
12,23,1,,5,0.01982389
12,24,0,,5,0.01484049
12,24,1,,5,0.01982389
12,25,0,,5,0.01484049
12,25,1,,5,0.01982389
12,26,0,,5,0.01484049
12,26,1,,5,0.01982389
12,27,0,,5,0.01484049
12,27,1,,5,0.01982389
12,28,0,,5,0.01484049
12,28,1,,5,0.01982389
12,29,0,,5,0.01484049
12,29,1,,5,0.01982389
13,0,0,,5,0.02020385
13,0,1,,3,0.00738489
13,1,0,,5,0.02561257
13,1,1,,3,0.00721016
13,2,0,,3,0.00573458
13,2,1,,5,0.0081754
13,3,0,,3,0.00363841
13,3,1,,5,0.01853853
13,4,0,,5,0.00878544
13,4,1,,5,0.01853853
13,5,0,,4,0.01064743
13,5,1,,5,0.01788524
13,6,0,,5,0.01679589
13,6,1,,5,0.01788524
13,7,0,,5,0.01004371
13,7,1,,5,0.01788524
13,8,0,,5,0.01937948
13,8,1,,5,0.01788524
13,9,0,,5,0.01937948
13,9,1,,5,0.01788524
13,10,0,,5,0.01937948
13,10,1,,5,0.01126224
13,11,0,,5,0.01937948
13,11,1,,4,0.0064599
13,12,0,,5,0.01937948
13,12,1,,5,0.01809012
13,13,0,,5,0.01937948
13,13,1,,5,0.01809012
13,14,0,,5,0.01937948
13,14,1,,5,0.01809012
13,15,0,,5,0.01937948
13,15,1,,5,0.01809012
13,16,0,,5,0.01937948
13,16,1,,5,0.01809012
13,17,0,,5,0.01937948
13,17,1,,5,0.01809012
13,18,0,,5,0.01937948
13,18,1,,5,0.01809012
13,19,0,,5,0.01937948
13,19,1,,5,0.01809012
13,20,0,,5,0.01937948
13,20,1,,5,0.01809012
13,21,0,,5,0.01937948
13,21,1,,5,0.01809012
13,22,0,,5,0.01937948
13,22,1,,5,0.01809012
13,23,0,,5,0.01937948
13,23,1,,5,0.01809012
13,24,0,,5,0.01937948
13,24,1,,5,0.01809012
13,25,0,,5,0.01937948
13,25,1,,5,0.01809012
13,26,0,,5,0.01937948
13,26,1,,5,0.01809012
13,27,0,,5,0.01937948
13,27,1,,5,0.01809012
13,28,0,,5,0.01937948
13,28,1,,5,0.01809012
13,29,0,,5,0.01937948
13,29,1,,5,0.01809012
14,0,0,,4,0.00450279
14,0,1,,4,0.01287635
14,1,0,,4,0.01784596
14,1,1,,2,0.00209574
14,2,0,,4,0.00938419
14,2,1,,2,0.00384612
14,3,0,,5,0.00770138
14,3,1,,4,0.01024691
14,4,0,,4,0.01784596
14,4,1,,4,0.00463428
14,5,0,,5,0.01113747
14,5,1,,5,0.015383
14,6,0,,5,0.01689619
14,6,1,,4,0.00498247
14,7,0,,5,0.01689619
14,7,1,,4,0.00479085
14,8,0,,5,0.01689619
14,8,1,,4,0.00837686
14,9,0,,5,0.01689619
14,9,1,,5,0.017899
14,10,0,,5,0.01689619
14,10,1,,5,0.017899
14,11,0,,5,0.01689619
14,11,1,,5,0.017899
14,12,0,,5,0.01689619
14,12,1,,5,0.017899
14,13,0,,5,0.01689619
14,13,1,,5,0.017899
14,14,0,,5,0.01689619
14,14,1,,5,0.017899
14,15,0,,5,0.01689619
14,15,1,,5,0.017899
14,16,0,,5,0.01689619
14,16,1,,5,0.017899
14,17,0,,5,0.01689619
14,17,1,,5,0.017899
14,18,0,,5,0.01689619
14,18,1,,5,0.017899
14,19,0,,5,0.01689619
14,19,1,,5,0.017899
14,20,0,,5,0.01689619
14,20,1,,5,0.017899
14,21,0,,5,0.01689619
14,21,1,,5,0.017899
14,22,0,,5,0.01689619
14,22,1,,5,0.017899
14,23,0,,5,0.01689619
14,23,1,,5,0.017899
14,24,0,,5,0.01689619
14,24,1,,5,0.017899
14,25,0,,5,0.01689619
14,25,1,,5,0.017899
14,26,0,,5,0.01689619
14,26,1,,5,0.017899
14,27,0,,5,0.01689619
14,27,1,,5,0.017899
14,28,0,,5,0.01689619
14,28,1,,5,0.017899
14,29,0,,5,0.01689619
14,29,1,,5,0.017899
15,0,0,,5,0.0155159
15,0,1,,2,0.00522766
15,1,0,,5,0.0327114
15,1,1,,2,0.00522766
15,2,0,,5,0.0327114
15,2,1,,2,0.00522766
15,3,0,,5,0.0327114
15,3,1,,2,0.00522766
15,4,0,,5,0.0327114
15,4,1,,2,0.00522766
15,5,0,,5,0.0327114
15,5,1,,2,0.00522766
15,6,0,,5,0.02378478
15,6,1,,5,0.01123685
15,7,0,,5,0.02378478
15,7,1,,5,0.01197645
15,8,0,,3,0.01099357
15,8,1,,5,0.01279869
15,9,0,,5,0.01316903
15,9,1,,5,0.0121293
15,10,0,,5,0.02561257
15,10,1,,4,0.00472413
15,11,0,,5,0.02561257
15,11,1,,4,0.0048224
15,12,0,,5,0.02561257
15,12,1,,4,0.01121465
15,13,0,,5,0.02561257
15,13,1,,5,0.01458969
15,14,0,,5,0.02561257
