simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
3,1,1,8.25442316821347,4,0.00380017,0.22827956989247314
3,2,0,8.99721658452144,3,0.00230906,0.13870727458400914
3,2,1,7.674439825312156,4,0.00380017,0.22827956989247314
3,3,0,7.676485840820558,3,0.00598622,0.35959752507959397
3,3,1,7.676485840820558,4,0.00380017,0.22827956989247314
3,4,0,7.697784436109105,3,0.00476099,0.2859968763140506
3,4,1,7.697784436109105,4,0.0042545,0.2555715744578603
3,5,0,7.736016747529732,3,0.00481544,0.2892677359283955
3,5,1,7.738969619177493,4,0.00428053,0.25713521955907975
3,6,0,7.818022893889485,4,0.00776814,0.466639034060191
3,6,1,8.391685788200634,3,0.00398713,0.23951042229831204
3,7,0,7.925295761438802,3,0.00351008,0.21085360725656277
3,7,1,7.601012430362782,4,0.00380017,0.22827956989247314
3,8,0,7.793953315471864,3,0.00550109,0.3304553372980117
3,8,1,7.600381950627758,4,0.00428053,0.25713521955907975
3,9,0,7.725818451551715,3,0.00288087,0.1730564065597405
3,9,1,7.6664995956046464,4,0.00708823,0.42579623956268403
4,0,0,7.66632479557191,4,0.00977972,0.5874764221781703
4,0,1,8.329695752529593,3,0.00398713,0.23951042229831204
4,1,0,7.960708669813518,3,0.00569875,0.3423289481588274
4,1,1,7.598681550106066,4,0.00708823,0.42579623956268403
4,2,0,7.810122586282743,3,0.00245473,0.147457800204241
4,2,1,7.547797890557295,4,0.00380017,0.22827956989247314
4,3,0,7.367496830923324,3,0.00550109,0.3304553372980117
4,3,1,7.220344318050378,4,0.00451593,0.2712759055685709
4,4,0,7.157229495268386,4,0.01013111,0.6085847299813781
4,4,1,7.813977523621099,3,0.00236741,0.14221241064456058
4,5,0,7.609601292952415,3,0.00476099,0.2859968763140506
4,5,1,7.21468793168785,4,0.00466365,0.28014957650027034
4,6,0,7.485394645205007,3,0.00247259,0.1485306661860996
4,6,1,7.32636439018845,4,0.00402054,0.2415173905208146
4,7,0,7.399567881918916,3,0.00550109,0.3304553372980117
4,7,1,7.284134211037833,4,0.00428053,0.25713521955907975
4,8,0,7.715164845208331,3,0.00364463,0.2189361446506878
4,8,1,6.960435475140403,4,0.0041365,0.2484832101880219
4,9,0,7.105596557585512,3,0.00572959,0.34418153421036823
4,9,1,7.105596557585512,4,0.00380017,0.22827956989247314
