"sim","bout","bee","distance"
1,1,1,0.448870313808401
1,2,1,0.647664793843607
1,3,1,0.338084555423224
1,4,1,0.360049698004778
1,5,1,0.655505405327894
1,6,1,0.372787176492422
1,7,1,0.603839091187397
1,8,1,0.728934530372587
1,9,1,0.560506387676822
1,10,1,0.547734824897316
1,11,1,0.484256247234565
1,12,1,0.60897371869484
1,13,1,0.333064624989428
1,14,1,0.212052533118691
1,15,1,0.441300531448012
1,16,1,0.170414305480537
1,17,1,0.351540912958665
1,18,1,0.0804593113885177
1,19,1,0.256731212320544
1,20,1,0.194438644615919
2,1,1,0.336641224417184
2,2,1,0.494023142736208
2,3,1,0.632306729428556
2,4,1,0.343733949444599
2,5,1,0.900227159518659
2,6,1,0.341925408480231
2,7,1,0.377234813982344
2,8,1,0.662138722704544
2,9,1,0.440273186080216
2,10,1,0.777316577272632
2,11,1,0.52281670822828
2,12,1,0.563610056718951
2,13,1,0.503891759065788
2,14,1,0.240079432636347
2,15,1,0.112594047513117
2,16,1,0.038468101660778
2,17,1,0.375771709787932
2,18,1,0.504205025416913
2,19,1,0.453219734078676
2,20,1,0.390635574704809
3,1,1,0.45236802311337
3,2,1,0.327998842695302
3,3,1,0.619478261966291
3,4,1,0.539939714447176
3,5,1,0.424850398678882
3,6,1,0.621996181329495
3,7,1,0.463337254414597
3,8,1,0.527702062934117
3,9,1,0.346119037264329
3,10,1,0.494108265867065
3,11,1,0.612507510684825
3,12,1,0.765780725061534
3,13,1,0.55651746715074
3,14,1,0.328525616358477
3,15,1,0.339634952458945
3,16,1,0.456110117825558
3,17,1,0.247609854799985
3,18,1,0.253694732898468
3,19,1,0.602497686755486
3,20,1,0.44732852149806
4,1,1,0.336641224417281
4,2,1,0.364712780857033
4,3,1,0.871231679537938
4,4,1,0.598345038111888
4,5,1,0.215647543056483
4,6,1,0.343104107139772
4,7,1,0.781689637436902
4,8,1,0.673353330856107
4,9,1,0.373805627085337
4,10,1,0.647003601721615
4,11,1,0.278893788004463
4,12,1,0.681380859300591
4,13,1,0.697194315883089
4,14,1,0.294031386821733
4,15,1,0.601181957160271
4,16,1,0.760815763396433
4,17,1,0.427828048999524
4,18,1,0.543068337112524
4,19,1,0.421857815771106
4,20,1,0.314795692868231
5,1,1,0.336641224417184
5,2,1,0.746969570526955
5,3,1,0.339937356480319
5,4,1,0.572923286526215
5,5,1,0.287203327933472
5,6,1,0.599809446321244
5,7,1,0.750329752794812
5,8,1,0.744260583676829
5,9,1,0.700276071072793
5,10,1,0.45654383174379
5,11,1,0.299916364865815
5,12,1,0.251330871745979
5,13,1,0.71039045832548
5,14,1,0.152051010665151
5,15,1,0.453063605090935
5,16,1,0.486827704209691
5,17,1,0.212284944167296
5,18,1,0.150833366958492
5,19,1,0.274335586849469
5,20,1,0.0176287458817279
6,1,1,0.336641224417281
6,2,1,0.44372564139139
6,3,1,0.505388349652576
6,4,1,0.309393823717553
6,5,1,0.321598679599737
6,6,1,0.333437505736215
6,7,1,0.67173722649716
6,8,1,0.852343218062791
6,9,1,0.686522509488129
6,10,1,0.539055877968568
6,11,1,0.598775893580481
6,12,1,0.781045237892616
6,13,1,0.687187404676534
6,14,1,0.568633799263281
6,15,1,0.446053866808061
6,16,1,0.308938325855874
6,17,1,0.290569292785837
6,18,1,0.208467738498017
6,19,1,0.146246555355422
6,20,1,0.10096635652775
7,1,1,0.621709998717221
7,2,1,0.327998842695205
7,3,1,0.637279471586572
7,4,1,0.480865779622818
7,5,1,0.486847713191521
7,6,1,0.648378784162813
7,7,1,0.579183293073985
7,8,1,0.215453414613881
7,9,1,0.609879933358293
7,10,1,0.269128978979027
7,11,1,0.561215003218157
7,12,1,0.511695999189312
7,13,1,0.11322433688052
7,14,1,0.665640687889321
7,15,1,0.400428419782112
7,16,1,0.200854184274452
7,17,1,0.606169277561671
7,18,1,0.551789801121783
7,19,1,0.529156907929765
7,20,1,0.483117550170255
8,1,1,0.571517854871881
8,2,1,0.319913693049011
8,3,1,0.807014561623086
8,4,1,0.212112934044433
8,5,1,0.885001077328337
8,6,1,0.184546159168314
8,7,1,0.761606293476953
8,8,1,0.811846367767189
8,9,1,0.752456648748201
