"sim","bout","bee","distance"
1,1,1,0.116554389128526
1,2,1,0.0326500639533206
1,3,1,0
1,4,1,0
1,5,1,0.135105898503307
1,6,1,0
1,7,1,0
1,8,1,0
1,9,1,0.101266249242562
1,10,1,1.66533453693773e-16
1,11,1,0
1,12,1,0
1,13,1,0.061732821980819
1,14,1,0
1,15,1,0
1,16,1,0
1,17,1,0
1,18,1,0
1,19,1,0
1,20,1,0
1,21,1,0
1,22,1,0
1,23,1,0.0878782869059654
1,24,1,0
1,25,1,0
1,26,1,0.116554389128526
1,27,1,0
1,28,1,0.064063115430635
1,29,1,0
1,30,1,0
1,31,1,0
1,32,1,0.180609483870886
1,33,1,0
1,34,1,0
1,35,1,0
1,36,1,0
1,37,1,0.0726120419535071
1,38,1,0
1,39,1,0.0587535415058776
1,40,1,0
2,1,1,0
2,2,1,0
2,3,1,0
2,4,1,0
2,5,1,0
2,6,1,0
2,7,1,0.0565500808883816
2,8,1,0.07743719021306
2,9,1,0
2,10,1,0
2,11,1,0.108388067296403
2,12,1,0
2,13,1,0
2,14,1,0
2,15,1,0
2,16,1,0.122308237201735
2,17,1,0
2,18,1,0
2,19,1,0
2,20,1,0.181637289882217
2,21,1,0
2,22,1,0
2,23,1,0
2,24,1,0
2,25,1,0.130688082118255
2,26,1,0.165093297555978
2,27,1,0
2,28,1,0
2,29,1,0
2,30,1,0.103696310556129
2,31,1,0
2,32,1,0
2,33,1,0
2,34,1,0
2,35,1,0
2,36,1,0
2,37,1,0
2,38,1,0
2,39,1,0
2,40,1,0
3,1,1,0
3,2,1,0
3,3,1,0
3,4,1,0
3,5,1,0
3,6,1,0
3,7,1,0.116554389128526
3,8,1,0
3,9,1,0
3,10,1,0
3,11,1,0
3,12,1,0
3,13,1,0
3,14,1,0
3,15,1,0.0565500808883816
3,16,1,0
3,17,1,0
3,18,1,0
3,19,1,0
3,20,1,0.122308237201735
3,21,1,0
3,22,1,0
3,23,1,0
3,24,1,0
3,25,1,0
3,26,1,0.0628678757557866
3,27,1,0
3,28,1,0
3,29,1,0
3,30,1,0
3,31,1,0
3,32,1,0
3,33,1,0
3,34,1,0
3,35,1,0
3,36,1,0
3,37,1,0
3,38,1,0
3,39,1,0
3,40,1,0
