simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,2.1168564028403463,1,0.001102,0.06619811377425362
0,0,1,2.1168564028403463,4,0.00426677,0.2563086442001562
0,1,0,3.1013678630576433,1,0.00126037,0.07571153961674777
0,1,1,3.8924194880685077,5,0.01400585,0.8413437856670872
0,2,0,4.440310035328252,2,0.00298524,0.17932600468552895
0,2,1,4.480357515096156,5,0.01176425,0.7066888928936146
0,3,0,5.9550510013526115,1,0.00047416,0.028483210188021867
0,3,1,5.240759004708097,5,0.01400585,0.8413437856670872
0,4,0,5.795284770891073,2,0.00504149,0.3028467591758275
0,4,1,5.795284770891073,5,0.01176425,0.7066888928936146
0,5,0,6.52358002675553,1,0.00050905,0.030579083318315617
0,5,1,6.263638958595601,5,0.01400585,0.8413437856670872
0,6,0,7.501469744521221,2,0.00106215,0.06380428906109209
0,6,1,7.329186993709076,5,0.01176425,0.7066888928936146
0,7,0,7.003649689060304,3,0.00271466,0.16307202498948759
0,7,1,7.290909242510962,4,0.004155,0.24959452153541178
0,8,0,7.681869366685939,4,0.00465003,0.2793314110650568
0,8,1,7.134756214676528,2,0.00126775,0.07615486273803088
0,9,0,8.476816171721001,2,0.00111996,0.06727698684447649
0,9,1,7.844781927616134,5,0.01283903,0.7712518772151139
1,0,0,8.653843122058921,3,0.00521325,0.3131645341502974
1,0,1,9.169630157854574,4,0.00452738,0.2719637171862798
1,1,0,7.809564930229165,3,0.00245941,0.14773893193968884
1,1,1,9.403008169833459,4,0.00424271,0.2548633387397129
1,2,0,8.506352313947076,2,0.00249972,0.150160389259326
1,2,1,8.052401279184433,5,0.01003546,0.602838949960954
1,3,0,8.096771624150957,4,0.00939553,0.564397789391482
1,3,1,8.87839442383249,3,0.00254665,0.15297951582867786
1,4,0,7.757481444258366,3,0.00532823,0.3200714843515348
1,4,1,8.184282744811636,4,0.00452738,0.2719637171862798
1,5,0,8.703388035257255,3,0.00256915,0.15433111071063857
1,5,1,8.79905461520924,4,0.00453846,0.27262930257704093
1,6,0,8.999283867089263,3,0.00560526,0.3367129212470716
1,6,1,9.062828647298634,4,0.00445339,0.26751907250555657
1,7,0,8.942847387519294,3,0.00532823,0.3200714843515348
1,7,1,9.571740331214187,4,0.00443064,0.26615245990268516
1,8,0,9.31509233451144,3,0.00299528,0.17992911635730163
1,8,1,9.349532303294158,4,0.00445339,0.26751907250555657
1,9,0,9.384345395885745,3,0.00824012,0.49499128972187184
1,9,1,9.384345395885745,4,0.00736191,0.44223643899801773
2,0,0,9.338624125413778,3,0.00800881,0.48109629362647927
2,0,1,9.537242008808288,4,0.00425127,0.25537754550369435
2,1,0,9.283608935146667,4,0.00492799,0.2960287138823812
2,1,1,10.32958200600435,3,0.00227772,0.13682465309064698
2,2,0,8.955118975799465,4,0.00797309,0.4789505616627621
2,2,1,9.90982693074557,3,0.00217548,0.13068300594701748
2,3,0,8.945863575120402,3,0.00251818,0.15126929777137024
2,3,1,9.569875398953325,4,0.00448867,0.26963837328047097
2,4,0,8.385832264796557,4,0.00816345,0.4903856550729861
2,4,1,8.894067260555628,3,0.00240375,0.14439538655613626
2,5,0,8.783837098717179,3,0.00270027,0.16220760497386916
2,5,1,8.557126446624636,4,0.00386752,0.2323253439058089
2,6,0,8.018445546076752,4,0.00635316,0.3816399351234457
2,6,1,8.533321719083515,3,0.00254995,0.15317774974469875
2,7,0,8.460305315755752,3,0.00244007,0.14657716105003904
2,7,1,8.156247165484379,4,0.00736191,0.44223643899801773
2,8,0,8.495440068613213,3,0.00234701,0.14098696461824956
2,8,1,8.323844674853763,4,0.00427333,0.2567027091968523
2,9,0,8.427369482444432,3,0.00388262,0.2332324142488136
2,9,1,8.427369482444432,4,0.00736191,0.44223643899801773
3,0,0,8.256457162270577,3,0.00824012,0.49499128972187184
3,0,1,8.707120221953996,4,0.00427534,0.2568234516729741
3,1,0,8.360905424497414,3,0.00237198,0.14248693458280773
3,1,1,8.323146186562198,4,0.00445339,0.26751907250555657
3,2,0,8.401440881384536,3,0.00521494,0.31326605394365353
3,2,1,8.401440881384536,4,0.00736191,0.44223643899801773
3,3,0,8.44579479982468,3,0.0055561,0.3337598366071965
3,3,1,8.44579479982468,4,0.00736191,0.44223643899801773
3,4,0,8.388080041597554,3,0.00824012,0.49499128972187184
3,4,1,8.519284226084228,4,0.00553197,0.3323103261848982
3,5,0,8.373779376815307,4,0.00983753,0.5909491199615547
3,5,1,9.036688625474,3,0.00414108,0.24875833483510545
3,6,0,8.591863035156535,3,0.0053076,0.31883222202198597
3,6,1,8.257687911194465,4,0.00453324,0.27231573256442604
3,7,0,8.242198031113578,4,0.0047368,0.28454376163873374
3,7,1,8.848515539982207,3,0.00255288,0.15335375743377186
3,8,0,8.696327871229371,3,0.002564,0.15402174565987867
3,8,1,8.252678114745201,4,0.00736191,0.44223643899801773
3,9,0,8.608093724606999,3,0.00256655,0.15417492641316755
3,9,1,8.188707746891613,4,0.00453,0.2721211029014237
4,0,0,8.125826322744668,3,0.00824012,0.49499128972187184
4,0,1,8.394290957805499,4,0.00427534,0.2568234516729741
4,1,0,8.150363482775816,3,0.00325837,0.19573316513485914
4,1,1,8.321677038530558,4,0.00386752,0.2323253439058089
4,2,0,8.248921297233522,3,0.00268959,0.16156604793656515
4,2,1,8.235813567138852,4,0.00714066,0.4289457559920707
4,3,0,8.35007447700674,3,0.00824012,0.49499128972187184
4,3,1,8.430536868373041,4,0.00494031,0.2967687871688593
4,4,0,8.37491749708314,3,0.00358753,0.21550609719468974
4,4,1,8.374917497083143,4,0.00714066,0.4289457559920707
4,5,0,7.996920728102133,3,0.00521494,0.31326605394365353
4,5,1,8.979344328773482,4,0.00469629,0.282110290142368
4,6,0,8.03241133077302,3,0.00359392,0.2158899501411666
4,6,1,8.02350276431164,4,0.00714066,0.4289457559920707
4,7,0,7.769830056123762,4,0.00467343,0.28073706974229595
4,7,1,8.99411513763671,3,0.00232827,0.13986123625878538
4,8,0,8.148721953691355,3,0.00234548,0.14089505616627623
4,8,1,7.811447427203204,4,0.00424546,0.25502853366973033
4,9,0,7.804468019156799,4,0.00987751,0.5933507538895898
4,9,1,8.407759632954626,3,0.00239134,0.14364990689013038
