"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;1;13;3
1;2;1;9;2
1;3;0;14;0
1;4;0;4;4
1;5;0;0;8
1;6;1;4;7
1;7;1;4;10
1;8;0;0;18
1;9;0;0;1
1;10;0;2;28
1;11;0;11;0
1;12;2;0;0
1;13;0;0;6
1;14;1;0;15
1;15;0;1;4
1;16;0;33;4
1;17;0;20;3
1;18;0;6;22
1;19;0;4;1
1;20;1;0;10
1;21;0;0;25
1;22;2;9;0
1;23;1;32;0
1;24;1;46;2
1;25;3;14;1
1;26;1;4;16
1;27;0;2;12
1;28;0;0;7
1;29;1;40;1
1;30;1;4;3
1;31;1;3;0
1;32;1;41;0
1;33;0;0;3
1;34;1;1;8
1;35;0;0;3
1;36;0;20;2
1;37;0;10;1
1;38;1;1;43
1;39;0;0;17
1;40;0;19;0
1;41;0;8;0
1;42;0;6;0
1;43;0;0;20
1;44;3;0;9
1;45;0;3;2
1;46;0;15;0
1;47;0;13;0
1;48;0;1;2
1;49;2;0;25
1;50;0;8;0
2;1;0;8;2
2;2;0;10;2
2;3;0;4;3
2;4;1;21;9
2;5;0;1;19
2;6;1;0;8
2;7;0;15;2
2;8;0;0;50
2;9;1;3;20
2;10;2;5;5
2;11;0;9;2
2;12;0;0;23
2;13;0;2;7
2;14;0;10;15
2;15;3;4;0
2;16;0;0;7
2;17;0;10;0
2;18;0;9;18
2;19;0;4;1
2;20;0;9;0
2;21;1;1;10
2;22;1;6;0
2;23;1;16;1
2;24;0;1;4
2;25;0;5;8
2;26;1;17;1
2;27;0;4;4
2;28;1;0;2
2;29;1;5;2
2;30;1;0;0
2;31;1;0;7
2;32;0;12;3
2;33;2;3;8
2;34;1;1;0
2;35;0;0;5
2;36;0;8;0
2;37;0;5;0
2;38;0;1;0
2;39;0;1;0
2;40;0;0;0
2;41;0;1;0
2;42;0;1;0
2;43;0;1;0
2;44;0;5;0
2;45;0;1;0
2;46;0;4;0
2;47;0;2;0
2;48;0;0;0
2;49;0;3;0
2;50;0;4;0
3;1;0;0;15
3;2;0;5;0
3;3;0;2;1
3;4;0;0;13
3;5;0;0;7
3;6;0;12;1
3;7;0;6;10
3;8;1;6;18
3;9;0;4;0
3;10;0;0;6
3;11;1;6;16
3;12;2;2;19
3;13;0;0;16
3;14;1;4;0
3;15;1;0;4
3;16;0;9;2
3;17;0;6;17
3;18;3;5;4
3;19;0;0;7
3;20;0;6;0
3;21;1;1;5
3;22;0;14;0
3;23;0;17;1
3;24;0;5;1
3;25;1;22;1
3;26;0;10;1
3;27;0;7;3
3;28;1;37;12
3;29;0;81;2
3;30;0;6;0
3;31;0;12;0
3;32;0;13;0
3;33;0;1;0
3;34;0;1;3
3;35;1;5;1
3;36;0;13;0
3;37;0;14;0
3;38;0;33;0
3;39;0;4;21
3;40;0;10;0
3;41;0;6;0
3;42;0;39;0
3;43;0;13;0
3;44;1;0;27
3;45;1;0;3
3;46;0;8;0
3;47;0;9;0
3;48;0;3;0
3;49;0;0;0
3;50;0;0;0
4;1;4;2;25
4;2;1;0;7
4;3;0;5;0
4;4;0;8;0
4;5;0;3;12
4;6;0;1;18
4;7;1;37;6
4;8;1;21;2
4;9;0;6;31
4;10;1;0;11
4;11;0;14;2
4;12;0;2;12
4;13;1;2;7
4;14;1;1;7
4;15;0;16;1
4;16;0;14;7
4;17;0;6;1
4;18;2;5;7
4;19;1;3;10
4;20;1;2;0
4;21;0;1;10
4;22;1;10;0
4;23;1;6;1
4;24;0;1;49
4;25;1;12;1
4;26;0;0;5
4;27;0;0;4
4;28;0;5;6
4;29;2;13;1
4;30;2;4;37
4;31;4;29;10
4;32;1;1;33
4;33;0;8;0
4;34;0;30;0
4;35;1;0;6
4;36;1;0;10
4;37;0;8;1
4;38;0;5;1
4;39;1;0;5
4;40;1;0;2
4;41;3;0;1
4;42;1;3;32
4;43;1;0;3
4;44;1;4;1
4;45;1;33;0
4;46;1;0;14
4;47;1;6;0
4;48;2;0;2
4;49;1;0;0
4;50;1;0;3
5;1;1;22;0
5;2;0;1;34
