"sim","bout","bee","distance"
1,1,1,0.0541940336481527
1,2,1,0.0565500808883816
1,3,1,0
1,4,1,0
1,5,1,0
1,6,1,0
1,7,1,0
1,8,1,0.176502270849888
1,9,1,0.118769414126204
1,10,1,0.07743719021306
1,11,1,0
1,12,1,0
1,13,1,0
1,14,1,0.0556812920028644
1,15,1,0.0486445840002663
1,16,1,0.109674046946398
1,17,1,0.103696310556124
1,18,1,0
1,19,1,0
1,20,1,0
2,1,1,0
2,2,1,0.0541940336481527
2,3,1,0
2,4,1,0.116554389128526
2,5,1,0.101266249242562
2,6,1,1.66533453693773e-16
2,7,1,0
2,8,1,0.0565500808883816
2,9,1,0
2,10,1,0.122308237201735
2,11,1,0
2,12,1,0.07743719021306
2,13,1,0
2,14,1,0
2,15,1,0
2,16,1,0
2,17,1,0
2,18,1,0
2,19,1,0
2,20,1,0
3,1,1,0
3,2,1,0
3,3,1,0.133987271101376
3,4,1,1.94289029309402e-16
3,5,1,0
3,6,1,0
3,7,1,0
3,8,1,0.122308237201735
3,9,1,0
3,10,1,0
3,11,1,0
3,12,1,0.0541940336482502
3,13,1,0
3,14,1,0
3,15,1,0
3,16,1,0
3,17,1,0
3,18,1,0.0774371902129945
3,19,1,0.116554389128526
3,20,1,0.0804315593869538
4,1,1,0
4,2,1,0
4,3,1,0
4,4,1,0
4,5,1,0
4,6,1,0
4,7,1,0
4,8,1,0.149204453081846
4,9,1,0
4,10,1,0
4,11,1,0
4,12,1,0.116554389128755
4,13,1,0
4,14,1,0
4,15,1,0
4,16,1,0.122440910259264
4,17,1,0.120029444797495
4,18,1,0
4,19,1,0
4,20,1,0
5,1,1,0
5,2,1,0
5,3,1,0
5,4,1,0
5,5,1,0
5,6,1,0.116554389128755
5,7,1,0
5,8,1,0.256140629668866
5,9,1,0
5,10,1,0
5,11,1,0
5,12,1,0.116554389128526
5,13,1,0
5,14,1,0
5,15,1,0
5,16,1,0.0582648374243284
5,17,1,0
5,18,1,0
5,19,1,0
5,20,1,0.181762266778232
6,1,1,0
6,2,1,0
6,3,1,0
6,4,1,0.173104470017136
6,5,1,0
6,6,1,0
6,7,1,0.07743719021306
6,8,1,0.058264837424342
6,9,1,0
6,10,1,0
6,11,1,0
6,12,1,0
6,13,1,0.124752313693473
6,14,1,0.0581685736116225
6,15,1,0
6,16,1,0
6,17,1,0
6,18,1,0.11050904028285
6,19,1,1.52655665885959e-16
6,20,1,0
7,1,1,0
7,2,1,0
7,3,1,0.07743719021306
7,4,1,0.116554389128526
7,5,1,0
7,6,1,0
7,7,1,0
7,8,1,0
7,9,1,0.0774371902129943
7,10,1,0.112458871072585
7,11,1,0
7,12,1,0
7,13,1,0
7,14,1,0
7,15,1,0
7,16,1,0
7,17,1,0
7,18,1,0
7,19,1,0.103696310556129
7,20,1,0.0565500808883816
8,1,1,0.116554389128526
8,2,1,0
8,3,1,0.133916313195883
8,4,1,1.66533453693773e-16
8,5,1,0.07743719021306
8,6,1,0
8,7,1,0
8,8,1,0.085459290701232
8,9,1,0
8,10,1,0
8,11,1,0.0541940336482502
8,12,1,0
8,13,1,0
8,14,1,0
8,15,1,0
8,16,1,0.0556812920027677
8,17,1,0
8,18,1,0
8,19,1,0
8,20,1,0
9,1,1,0
9,2,1,0
9,3,1,0
9,4,1,0
9,5,1,0.120029444797495
9,6,1,0
9,7,1,0.254303474349756
9,8,1,0
9,9,1,0
9,10,1,0
9,11,1,0.0541940336481527
9,12,1,0
9,13,1,0.177034251550636
9,14,1,0.0647887001811579
9,15,1,0
9,16,1,0
9,17,1,0.0919100003213537
9,18,1,0
9,19,1,0
9,20,1,0
10,1,1,0
10,2,1,0
10,3,1,0.07743719021306
10,4,1,0.116554389128526
10,5,1,0
10,6,1,0
10,7,1,0
10,8,1,0.0541940336482502
10,9,1,0
10,10,1,0
10,11,1,0
10,12,1,0
10,13,1,0
10,14,1,0
10,15,1,0
10,16,1,0
10,17,1,0
10,18,1,0
10,19,1,0
10,20,1,0
