"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
4,1,1,0.01237523,0.01738758,0.03,0.671932978716971
4,1,2,0.0201954,0.01589578,0.036,0.806319574460365
4,1,3,0.02107138,0.01894731,0.04,0.895910638289294
4,1,4,0.01815542,0.01445752,0.033,0.739126276588668
4,1,5,0.00947568,0.02116981,0.031,0.694330744674203
4,1,6,0.01149069,0.02037407,0.032,0.716728510631436
4,1,7,0.02163653,0.02267491,0.044,0.985501702118224
4,1,8,0.02053316,0.01451201,0.035,0.783921808503133
4,1,9,0.01902195,0.02058941,0.04,0.895910638289294
4,1,10,0.01736042,0.01943969,0.037,0.828717340417597
4,1,11,0.01238443,0.02123433,0.034,0.7615240425459
4,1,12,0.01568199,0.02073547,0.036,0.806319574460365
4,1,13,0.01907951,0.01774215,0.037,0.828717340417597
4,1,14,0.01217343,0.02133131,0.034,0.7615240425459
4,1,15,0.01171585,0.0217387,0.033,0.739126276588668
4,1,16,0.01909705,0.01856135,0.038,0.85111510637483
4,1,17,0.01619021,0.01926142,0.035,0.783921808503133
4,1,18,0.02119224,0.01232596,0.034,0.7615240425459
4,1,19,0.01973366,0.02171914,0.041,0.918308404246527
4,1,20,0.02288178,0.01666196,0.04,0.895910638289294
4,1,21,0.01954273,0.01480427,0.034,0.7615240425459
4,1,22,0.01281076,0.02193221,0.035,0.783921808503133
4,1,23,0.02106884,0.01069871,0.032,0.716728510631436
4,1,24,0.02074611,0.01568852,0.036,0.806319574460365
4,1,25,0.01819313,0.02003862,0.038,0.85111510637483
4,1,26,0.01974257,0.01729321,0.037,0.828717340417597
4,1,27,0.02191768,0.01432091,0.036,0.806319574460365
4,1,28,0.02130651,0.01974227,0.041,0.918308404246527
4,1,29,0.0223107,0.01217442,0.034,0.7615240425459
4,1,30,0.02126884,0.01741671,0.039,0.873512872332062
4,1,31,0.01919884,0.01846699,0.038,0.85111510637483
4,1,32,0.02169806,0.0194119,0.041,0.918308404246527
4,1,33,0.01520618,0.02163064,0.037,0.828717340417597
4,1,34,0.01988311,0.02095257,0.041,0.918308404246527
4,1,35,0.01862901,0.02143772,0.04,0.895910638289294
4,1,36,0.01918621,0.01164556,0.031,0.694330744674203
4,1,37,0.01242264,0.02119015,0.034,0.7615240425459
4,1,38,0.01891153,0.01378267,0.033,0.739126276588668
4,1,39,0.01627687,0.01962727,0.036,0.806319574460365
4,1,40,0.01459931,0.01915133,0.034,0.7615240425459
4,1,41,0.01698751,0.02086413,0.038,0.85111510637483
4,1,42,0.02030859,0.0197145,0.04,0.895910638289294
4,1,43,0.01900856,0.01797902,0.037,0.828717340417597
4,1,44,0.02097132,0.01601006,0.037,0.828717340417597
4,1,45,0.01103798,0.01717138,0.028,0.627137446802506
4,1,46,0.01371372,0.01999828,0.034,0.7615240425459
4,1,47,0.01946923,0.01385944,0.033,0.739126276588668
4,1,48,0.01626288,0.02224088,0.039,0.873512872332062
4,1,49,0.00882118,0.01691709,0.026,0.582341914888041
4,1,50,0.01908027,0.01342775,0.033,0.739126276588668
4,2,1,0.02196298,0.01418319,0.036,0.806319574460365
4,2,2,0.01732595,0.01066998,0.028,0.627137446802506
4,2,3,0.01438501,0.02161094,0.036,0.806319574460365
4,2,4,0.01490946,0.01350369,0.028,0.627137446802506
4,2,5,0.02157609,0.02030386,0.042,0.940706170203759
4,2,6,0.01407405,0.01467784,0.029,0.649535212759738
4,2,7,0.01050543,0.02257056,0.033,0.739126276588668
4,2,8,0.02082068,0.0150084,0.036,0.806319574460365
4,2,9,0.02175835,0.01622885,0.038,0.85111510637483
4,2,10,0.01495344,0.02065333,0.036,0.806319574460365
4,2,11,0.0092624,0.0203302,0.03,0.671932978716971
4,2,12,0.01961594,0.01881353,0.038,0.85111510637483
