"simulation";"bout";"interference";"exploitation1";"exploitation2"
1;1;4;20;7
1;2;1;3;11
1;3;1;0;4
1;4;3;5;12
1;5;0;48;2
1;6;1;24;1
1;7;0;1;0
1;8;1;1;12
1;9;0;4;4
1;10;1;6;3
1;11;0;25;2
1;12;0;14;1
1;13;0;5;10
1;14;1;26;1
1;15;0;25;1
1;16;1;4;4
1;17;0;11;3
1;18;2;1;26
1;19;1;2;2
1;20;0;1;10
1;21;1;1;12
1;22;0;20;1
1;23;0;0;34
1;24;1;1;10
1;25;0;8;2
1;26;1;0;7
1;27;2;1;12
1;28;1;3;3
1;29;0;0;5
1;30;1;0;8
1;31;0;1;7
1;32;0;1;1
1;33;2;11;2
1;34;0;2;2
1;35;0;7;0
1;36;0;5;23
1;37;1;21;2
1;38;1;3;16
1;39;0;6;3
1;40;0;14;7
1;41;0;7;2
1;42;0;5;2
1;43;1;1;6
1;44;0;1;9
1;45;2;25;6
1;46;0;18;3
1;47;1;2;16
1;48;1;10;0
1;49;1;48;6
1;50;1;2;15
2;1;0;1;19
2;2;2;9;38
2;3;1;15;0
2;4;1;14;2
2;5;0;1;1
2;6;4;18;11
2;7;0;13;0
2;8;0;1;18
2;9;0;0;12
2;10;0;16;1
2;11;0;43;3
2;12;0;3;6
2;13;2;3;28
2;14;0;1;10
2;15;0;1;11
2;16;1;9;6
2;17;2;4;2
2;18;3;6;3
2;19;2;4;1
2;20;2;5;15
2;21;1;2;14
2;22;1;1;1
2;23;0;2;9
2;24;2;9;0
2;25;1;1;35
2;26;0;6;2
2;27;0;5;2
2;28;2;10;0
2;29;0;0;1
2;30;1;4;4
2;31;3;24;4
2;32;2;15;1
2;33;0;1;1
2;34;0;4;0
2;35;1;0;4
2;36;1;11;3
2;37;0;2;3
2;38;1;2;0
2;39;1;3;3
2;40;1;1;33
2;41;2;1;2
2;42;0;10;3
2;43;0;8;22
2;44;2;2;8
2;45;0;2;7
2;46;2;3;3
2;47;2;12;0
2;48;0;9;2
2;49;0;8;2
2;50;0;2;4
3;1;2;1;0
3;2;1;6;0
3;3;0;43;2
3;4;2;1;23
3;5;1;33;4
3;6;0;10;0
3;7;0;0;9
3;8;0;5;2
3;9;3;0;9
3;10;1;3;12
3;11;0;5;2
3;12;0;8;0
3;13;1;17;1
3;14;2;1;0
3;15;1;1;1
3;16;0;2;8
3;17;1;3;3
3;18;0;0;5
3;19;2;1;2
3;20;1;19;0
3;21;1;11;2
3;22;2;0;8
3;23;0;0;12
3;24;0;1;23
3;25;0;7;1
3;26;2;15;0
3;27;3;15;2
3;28;4;12;1
3;29;0;2;18
3;30;0;13;0
3;31;1;10;1
3;32;1;11;2
3;33;2;2;9
3;34;0;1;3
3;35;0;1;1
3;36;1;5;0
3;37;0;1;29
3;38;1;1;37
3;39;2;16;2
3;40;0;5;1
3;41;1;12;5
3;42;2;28;3
3;43;0;1;2
3;44;1;0;9
3;45;1;1;21
3;46;1;6;0
3;47;0;1;23
3;48;0;4;21
3;49;3;1;13
3;50;1;4;0
4;1;1;8;0
4;2;0;4;2
4;3;0;28;2
4;4;1;3;19
4;5;1;4;9
4;6;0;5;1
4;7;0;1;27
4;8;1;1;5
4;9;1;5;3
4;10;0;14;2
4;11;0;10;18
4;12;2;9;2
4;13;2;3;7
4;14;0;18;0
4;15;0;3;20
4;16;0;2;0
4;17;0;0;7
4;18;1;3;18
4;19;0;4;42
4;20;1;4;8
4;21;0;4;15
4;22;0;10;1
4;23;0;6;2
4;24;0;0;5
4;25;0;17;3
4;26;1;5;5
4;27;0;5;0
4;28;0;5;2
4;29;2;13;4
4;30;1;1;5
4;31;0;2;25
4;32;0;7;21
4;33;1;0;4
4;34;0;0;18
4;35;1;3;9
4;36;0;6;18
4;37;1;1;12
4;38;1;20;0
4;39;0;3;24
4;40;0;0;15
4;41;1;3;10
4;42;1;0;17
4;43;1;2;8
4;44;0;4;20
4;45;4;7;0
4;46;0;3;2
4;47;1;6;0
4;48;0;0;2
4;49;1;3;8
4;50;0;6;0
5;1;0;0;3
5;2;0;2;6
5;3;0;4;0
5;4;1;3;16
5;5;0;13;4
5;6;0;4;0
5;7;0;10;1
5;8;0;0;9
5;9;3;11;2
5;10;0;2;7
5;11;0;6;9
5;12;0;26;0
5;13;1;2;13
5;14;0;3;1
5;15;0;7;1
5;16;0;15;10
5;17;2;1;22
5;18;2;3;6
5;19;0;15;0
5;20;1;0;6
5;21;0;0;12
5;22;0;1;15
5;23;0;3;0
5;24;1;4;1
5;25;4;7;12
5;26;1;18;0
5;27;0;0;1
5;28;0;3;5
5;29;1;0;36
5;30;0;1;25
5;31;1;11;4
5;32;1;7;1
5;33;0;0;7
5;34;0;5;30
5;35;1;1;4
5;36;0;10;0
5;37;4;0;3
5;38;0;1;0
5;39;1;26;1
5;40;2;2;1
5;41;1;3;12
5;42;1;10;0
5;43;0;4;12
5;44;0;2;6
5;45;0;23;4
5;46;2;0;7
5;47;1;3;8
5;48;0;2;21
5;49;1;0;16
5;50;0;0;6
6;1;0;11;0
6;2;0;3;8
6;3;2;3;6
6;4;0;35;6
6;5;4;41;4
6;6;2;0;18
6;7;1;3;38
6;8;0;16;2
6;9;0;2;6
6;10;2;4;0
6;11;1;0;3
6;12;2;8;1
6;13;1;1;15
6;14;0;3;28
6;15;0;0;10
6;16;3;8;2
6;17;0;2;3
6;18;2;15;0
6;19;3;3;6
6;20;2;10;2
6;21;0;15;0
6;22;0;11;6
6;23;0;1;0
6;24;0;3;1
6;25;0;2;8
6;26;1;6;7
6;27;3;11;3
6;28;1;1;23
6;29;1;3;9
6;30;0;10;1
6;31;0;2;3
6;32;0;0;11
6;33;1;0;15
6;34;1;2;2
6;35;0;41;3
6;36;1;1;8
6;37;0;0;4
6;38;0;4;0
6;39;0;2;10
6;40;1;3;6
6;41;2;1;8
6;42;0;2;17
6;43;0;9;0
6;44;0;2;1
6;45;0;1;9
6;46;1;13;2
6;47;1;0;4
6;48;1;0;11
6;49;2;18;0
6;50;1;3;0
7;1;0;1;7
7;2;1;11;2
7;3;1;10;1
7;4;1;6;0
7;5;2;1;1
7;6;2;0;2
7;7;1;0;1
7;8;2;59;0
7;9;1;1;46
7;10;0;6;4
7;11;1;8;5
7;12;3;7;5
7;13;2;4;15
