"Bee","Simulation","Bout","rawQuality","relativeQuality"
1,1,1,0.01811266,0.693893484795199
1,1,2,0.01020579,0.39098239508653
1,1,3,0.01020579,0.39098239508653
1,1,4,0.02373246,0.909187240977453
1,1,5,0.0120628,0.462124189842217
1,1,6,0.0116133,0.444903907375951
1,1,7,0.01811266,0.693893484795199
1,1,8,0.02373246,0.909187240977453
1,1,9,0.01513402,0.579782200778916
1,1,10,0.01811266,0.693893484795199
1,1,11,0.02373246,0.909187240977453
1,1,12,0.01513402,0.579782200778916
1,1,13,0.02610294,1
1,1,14,0.02610294,1
1,1,15,0.01105135,0.423375681053552
1,1,16,0.01811266,0.693893484795199
1,1,17,0.02610294,1
1,1,18,0.02373246,0.909187240977453
1,1,19,0.02373246,0.909187240977453
1,1,20,0.02610294,1
1,2,1,0.01292351,0.495097870201594
1,2,2,0.01416184,0.54253812022707
1,2,3,0.00951506,0.364520624879803
1,2,4,0.01312693,0.502890862102123
1,2,5,0.01312693,0.502890862102123
1,2,6,0.01312693,0.502890862102123
1,2,7,0.01277343,0.489348326280488
1,2,8,0.01119386,0.428835219327785
1,2,9,0.01550808,0.594112387340277
1,2,10,0.01312693,0.502890862102123
1,2,11,0.02057669,0.788290131303217
1,2,12,0.00915164,0.350598055238222
1,2,13,0.01312693,0.502890862102123
1,2,14,0.01305472,0.500124507047865
1,2,15,0.01307488,0.500896833843238
1,2,16,0.01307488,0.500896833843238
1,2,17,0.00658349,0.252212586015215
1,2,18,0.02011047,0.770429307963011
1,2,19,0.01312693,0.502890862102123
1,2,20,0.01307488,0.500896833843238
1,3,1,0.01278499,0.489791188272279
1,3,2,0.02610294,1
1,3,3,0.01241063,0.475449508752654
1,3,4,0.01020579,0.39098239508653
1,3,5,0.01726858,0.661556897422283
1,3,6,0.02047226,0.784289432531355
1,3,7,0.02355949,0.902560784340768
1,3,8,0.00715127,0.273964158826554
1,3,9,0.01726858,0.661556897422283
1,3,10,0.01168992,0.447839208916697
1,3,11,0.02344337,0.8981122432952
1,3,12,0.01731083,0.663175489044529
1,3,13,0.00995336,0.381311836904195
1,3,14,0.02057669,0.788290131303217
1,3,15,0.01412084,0.540967415930926
1,3,16,0.01646918,0.630931994633555
1,3,17,0.01368198,0.524154750384439
1,3,18,0.01646918,0.630931994633555
1,3,19,0.02134872,0.817866493199617
1,3,20,0.01646918,0.630931994633555
1,4,1,0.01312693,0.502890862102123
1,4,2,0.01312693,0.502890862102123
1,4,3,0.00765124,0.293117939971513
1,4,4,0.01312693,0.502890862102123
1,4,5,0.0116133,0.444903907375951
1,4,6,0.00995336,0.381311836904195
1,4,7,0.00951506,0.364520624879803
1,4,8,0.01811266,0.693893484795199
1,4,9,0.01726858,0.661556897422283
1,4,10,0.02344337,0.8981122432952
1,4,11,0.01726858,0.661556897422283
1,4,12,0.00690289,0.264448755580789
1,4,13,0.0069573,0.266533195111355
1,4,14,0.01020579,0.39098239508653
1,4,15,0.01162452,0.445333744015042
1,4,16,0.01199939,0.459694961563717
1,4,17,0.01646918,0.630931994633555
1,4,18,0.0191596,0.734001610546551
1,4,19,0.01412084,0.540967415930926
1,4,20,0.01020579,0.39098239508653
1,5,1,0.01811266,0.693893484795199
1,5,2,0.01430835,0.548150897944829
1,5,3,0.01611422,0.617333526415032
1,5,4,0.01312693,0.502890862102123
1,5,5,0.01271346,0.48705088392342
1,5,6,0.01481363,0.567508104451069
1,5,7,0.01811266,0.693893484795199
1,5,8,0.00811052,0.310712892877201
1,5,9,0.02373246,0.909187240977453
1,5,10,0.0127138,0.48706390927612
1,5,11,0.02283574,0.874834022527731
1,5,12,0.01622179,0.621454518150063
1,5,13,0.01811266,0.693893484795199
1,5,14,0.00619053,0.237158343083193
1,5,15,0.01307488,0.500896833843238
1,5,16,0.01611422,0.617333526415032
1,5,17,0.01611422,0.617333526415032
1,5,18,0.00679455,0.26029826525288
1,5,19,0.00959643,0.367637898259736
1,5,20,0.00718007,0.275067482819943
1,6,1,0.01867185,0.715315975901565
1,6,2,0.0138817,0.531805995799707
1,6,3,0.02283574,0.874834022527731
1,6,4,0.01312693,0.502890862102123
1,6,5,0.01867185,0.715315975901565
1,6,6,0.01312693,0.502890862102123
1,6,7,0.01312693,0.502890862102123
1,6,8,0.01312693,0.502890862102123
1,6,9,0.01199939,0.459694961563717
1,6,10,0.01308603,0.501323988792067
1,6,11,0.01020579,0.39098239508653
1,6,12,0.01972361,0.755608755182366
1,6,13,0.01312693,0.502890862102123
1,6,14,0.01312693,0.502890862102123
1,6,15,0.01308603,0.501323988792067
1,6,16,0.01312693,0.502890862102123
1,6,17,0.01820897,0.697583107496703
1,6,18,0.01972361,0.755608755182366
1,6,19,0.01622179,0.621454518150063
1,6,20,0.02176539,0.833829062933141
1,7,1,0.01020579,0.39098239508653
1,7,2,0.01312693,0.502890862102123
1,7,3,0.01811266,0.693893484795199
1,7,4,0.0188044,0.720393947961417
1,7,5,0.01673955,0.641289831720105
1,7,6,0.01130291,0.43301290965692
1,7,7,0.02177932,0.834362719295221
1,7,8,0.01811266,0.693893484795199
1,7,9,0.01811266,0.693893484795199
1,7,10,0.00546778,0.209469891131037
1,7,11,0.01312693,0.502890862102123
1,7,12,0.01555879,0.596055080385581
1,7,13,0.0102281,0.391837088082798
1,7,14,0.0102281,0.391837088082798
