"ID","x","y","patch"
0,0,0,1
1,-131.193956704419,-42.4416999606451,2
2,179.960114793838,-72.7679930485693,2
3,72.3310052496277,-49.6586644745376,2
4,9.17073913847557,-121.200648015705,2
5,-75.7723893438048,178.367331982966,2
