"1","2","3","4","5","6","7","8","9","10","11"
0,0.0263778511108534,0.0231476780493569,0.0232119185084564,0.0272608110646998,0.0319613247861998,0.282037698869787,0.201424243292211,0.292855046232008,0.0507732915105093,0.0409501365759186
0.0015871345379127,0,0.290011899111347,0.297580520591112,0.221965104302948,0.184692954111574,0.000977422084538478,0.000895002995770395,0.0010296406452927,0.000661510447824315,0.000598811171680825
0.00154187010705688,0.321056777752871,0,0.435180645153695,0.173457618787461,0.0645345789001441,0.000981936596484143,0.000903123591333205,0.00103423466968574,0.000685790856208902,0.000623423585060135
0.00166838565501275,0.355480333662744,0.469585443847672,0,0.0930478471450998,0.0757230524576753,0.00105051987416436,0.000966052365085478,0.00110218133109228,0.000720858245167039,0.000655325416287104
0.00286427740537116,0.387602596444898,0.273608338658959,0.136018262753944,0,0.192267843777846,0.00178133071941149,0.00162950623446708,0.00188845788229669,0.00122872953314382,0.00111065658966289
0.00454469395844779,0.436471477192935,0.137762811000299,0.149803711380712,0.260201755439832,0,0.0026700372534635,0.00242859176707944,0.00281820031198763,0.00173656134895738,0.00156216034628657
0.0178996328367008,0.00103096703176121,0.000935578108130063,0.000927589498320622,0.00107598251313558,0.00119172050042485,0,0.50025138325872,0.462577175238772,0.00813664407600111,0.00597332693803408
0.0182615799475583,0.00134858016331343,0.00122923081791146,0.00121854582591332,0.00140606801889388,0.00154846450994294,0.714624573959742,0,0.237065931022674,0.0134712691280953,0.00982575660595528
0.0278216625628247,0.00162570490203448,0.00147505802239439,0.00145679354295549,0.00170750257059911,0.00188287875477205,0.6924327600329,0.248412190541555,0,0.0135362662897486,0.00964918278021594
0.0117553030503086,0.00254542842097602,0.00238369039239944,0.00232200404241302,0.00270756258261067,0.0028275400889663,0.029682936975244,0.0344017404919939,0.0329888391482553,0,0.878384954806833
0.0097758549179555,0.00237582778633519,0.00223430401552803,0.00217656176243777,0.00252349754461695,0.00262267895887564,0.0224687399955054,0.0258725233131019,0.0242470863509915,0.905702925354652,0
