0.000000000000000000e+00,2.978403345380229439e+02,9.638137643338967564e+01,4.274525908030764185e+02,2.852931685763273890e+02
2.978403345380229439e+02,0.000000000000000000e+00,3.403837842461376226e+02,4.517122605932574402e+02,8.662991792619079945e+01
9.638137643338967564e+01,3.403837842461376226e+02,0.000000000000000000e+00,5.237412199857500354e+02,3.496479731823798716e+02
4.274525908030764185e+02,4.517122605932574402e+02,5.237412199857500354e+02,0.000000000000000000e+00,3.659853644951664933e+02
2.852931685763273890e+02,8.662991792619079945e+01,3.496479731823798716e+02,3.659853644951664933e+02,0.000000000000000000e+00
