simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,1.0956643377387667,2,0.00039293,0.24747131214651905
0,0,1,1.0956643377387667,2,0.00038601,0.24311302573404375
0,1,0,0.8499730036862488,1,9.238e-05,0.058181863986194564
0,1,1,1.4104263492063533,3,0.00085917,0.5411140082379171
0,2,0,1.2276696270756344,3,0.00089882,0.5660859816851201
0,2,1,1.4320862885525312,1,9.467e-05,0.05962412928743277
0,3,0,1.1137939830503671,1,9.42e-05,0.059328118505082565
0,3,1,2.0413255154126535,3,0.00083163,0.5237690360125458
0,4,0,1.2625162837748145,3,0.00089602,0.5643225131945232
0,4,1,1.658211325884997,1,9.724e-05,0.06124274143773067
1,0,0,2.0001191370618026,2,0.00038729,0.24391918275831664
1,0,1,1.6620058020613524,2,0.00038052,0.23965536787212335
1,1,0,1.7830424543074022,2,0.00037947,0.2389940671881495
1,1,1,2.135717116701819,2,0.00038246,0.24087719961203694
1,2,0,1.9951394811870564,2,0.00037857,0.23842723803045762
1,2,1,2.0708377341356456,2,0.00039019,0.2457456322664349
1,3,0,2.214240462762871,1,9.238e-05,0.058181863986194564
1,3,1,2.6378951720603,3,0.00089716,0.5650404967942663
1,4,0,2.5989864555449578,2,0.00037767,0.23786040887276574
1,4,1,2.9706570318803434,2,0.00037869,0.2385028152514832
