"ID","x","y","patch"
0,0,0,1
1,-439.352603765621,225.971926161241,2
2,-414.496568900873,217.61671414457,2
3,-448.772191966364,196.793061920831,2
4,-474.880995463184,232.848133112496,2
5,-424.880740065038,195.844748896363,2
6,-422.093193867459,240.369422863241,2
7,-435.699056332886,262.346718616127,2
8,-455.594310485605,254.300339839829,2
9,-461.617480275264,217.509559917466,2
10,-392.324342849897,183.107556208571,2
