"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
4,1,1,0.02202617,0.01725664,0.039,0.873512872332062
4,1,2,0.01846546,0.01708329,0.036,0.806319574460365
4,1,3,0.01859257,0.01484111,0.033,0.739126276588668
4,1,4,0.01639681,0.01897348,0.035,0.783921808503133
4,1,5,0.01845237,0.01983946,0.038,0.85111510637483
4,1,6,0.01949007,0.02192426,0.041,0.918308404246527
4,1,7,0.01450678,0.02094467,0.035,0.783921808503133
4,1,8,0.0157166,0.0227228,0.038,0.85111510637483
4,1,9,0.02123991,0.01022564,0.031,0.694330744674203
4,1,10,0.02195149,0.01613081,0.038,0.85111510637483
4,1,11,0.01385852,0.02236288,0.036,0.806319574460365
4,1,12,0.01645061,0.02303627,0.039,0.873512872332062
4,1,13,0.02031683,0.01751872,0.038,0.85111510637483
4,1,14,0.02089464,0.02047726,0.041,0.918308404246527
4,1,15,0.02249804,0.02193662,0.044,0.985501702118224
4,1,16,0.02139056,0.01958105,0.041,0.918308404246527
4,1,17,0.01696412,0.01805278,0.035,0.783921808503133
4,1,18,0.02220919,0.00453428,0.027,0.604739680845274
4,1,19,0.0197032,0.01932122,0.039,0.873512872332062
4,1,20,0.01502536,0.02331257,0.038,0.85111510637483
4,1,21,0.02275765,0.00760613,0.03,0.671932978716971
4,1,22,0.01974788,0.01877773,0.039,0.873512872332062
4,1,23,0.02189935,0.01827704,0.04,0.895910638289294
4,1,24,0.01636474,0.02065649,0.037,0.828717340417597
4,1,25,0.0192712,0.02233762,0.042,0.940706170203759
4,1,26,0.02233979,0.02214153,0.044,0.985501702118224
4,1,27,0.02067072,0.01220294,0.033,0.739126276588668
4,1,28,0.0161677,0.02272134,0.039,0.873512872332062
4,1,29,0.01777802,0.02129791,0.039,0.873512872332062
4,1,30,0.02300626,0.00904299,0.032,0.716728510631436
4,1,31,0.0209028,0.01712271,0.038,0.85111510637483
4,1,32,0.02221719,0.00452946,0.027,0.604739680845274
4,1,33,0.01815358,0.02121918,0.039,0.873512872332062
4,1,34,0.02149059,0.01007083,0.032,0.716728510631436
4,1,35,0.02089816,0.02229794,0.043,0.963103936160991
4,1,36,0.02133861,0.02266714,0.044,0.985501702118224
4,1,37,0.0206661,0.02251101,0.043,0.963103936160991
4,1,38,0.01932185,0.02288401,0.042,0.940706170203759
4,1,39,0.02189935,0.01234442,0.034,0.7615240425459
4,1,40,0.02133668,0.01447609,0.036,0.806319574460365
4,1,41,0.02010318,0.01966274,0.04,0.895910638289294
4,1,42,0.01940183,0.02272134,0.042,0.940706170203759
4,1,43,0.02149059,0.0148205,0.036,0.806319574460365
4,1,44,0.02189935,0.01842338,0.04,0.895910638289294
4,1,45,0.02189935,0.02114998,0.043,0.963103936160991
4,1,46,0.02149059,0.01385555,0.035,0.783921808503133
4,1,47,0.02149059,0.01653505,0.038,0.85111510637483
4,1,48,0.02133861,0.02266714,0.044,0.985501702118224
4,1,49,0.02133861,0.02266714,0.044,0.985501702118224
4,1,50,0.02149059,0.02030709,0.042,0.940706170203759
4,2,1,0.01911687,0.02190718,0.041,0.918308404246527
4,2,2,0.01874594,0.01892155,0.038,0.85111510637483
4,2,3,0.01441621,0.02178792,0.036,0.806319574460365
4,2,4,0.010378,0.02064506,0.031,0.694330744674203
4,2,5,0.02155028,0.01766857,0.039,0.873512872332062
4,2,6,0.014986,0.02018834,0.035,0.783921808503133
4,2,7,0.0159609,0.01998746,0.036,0.806319574460365
4,2,8,0.01645082,0.02060936,0.037,0.828717340417597
4,2,9,0.01963882,0.02165215,0.041,0.918308404246527
4,2,10,0.0147681,0.02247722,0.037,0.828717340417597
4,2,11,0.02163706,0.01985462,0.041,0.918308404246527
4,2,12,0.01264442,0.01863223,0.031,0.694330744674203
4,2,13,0.01149708,0.01881563,0.03,0.671932978716971
4,2,14,0.01273991,0.02016965,0.033,0.739126276588668
4,2,15,0.01674078,0.02051341,0.037,0.828717340417597
4,2,16,0.01929035,0.01766052,0.037,0.828717340417597
4,2,17,0.02131206,0.02167295,0.043,0.963103936160991
4,2,18,0.02208857,0.01385938,0.036,0.806319574460365
4,2,19,0.02136542,0.01684741,0.038,0.85111510637483
4,2,20,0.01309724,0.02212582,0.035,0.783921808503133
4,2,21,0.02163399,0.01435559,0.036,0.806319574460365
4,2,22,0.0190427,0.01906979,0.038,0.85111510637483
4,2,23,0.01737399,0.02015293,0.038,0.85111510637483
4,2,24,0.02161057,0.01790191,0.04,0.895910638289294
4,2,25,0.0166997,0.01361751,0.03,0.671932978716971
