"sim","bout","bee","distance"
1,1,1,0.526056991696355
1,2,1,0.555733822927599
1,3,1,0.493230191882872
1,4,1,0.584648528357973
1,5,1,0.592356201593043
1,6,1,0.260098903091646
1,7,1,0.27268654869022
1,8,1,0.197930589106361
1,9,1,0.469107754870206
1,10,1,0.214272057631039
1,11,1,0.116838812470862
1,12,1,0.20413715991174
1,13,1,0.429438606652682
1,14,1,0.387768821219164
1,15,1,0.265681283672659
1,16,1,0.409616548314091
1,17,1,0.492248195269058
1,18,1,0.420693519934325
1,19,1,0.143649660030139
1,20,1,0.226503140951797
2,1,1,0.334289412180563
2,2,1,0.277837114664884
2,3,1,0.260753131625338
2,4,1,0.441759134222587
2,5,1,0.349861200941323
2,6,1,0.398030055706484
2,7,1,0.49955589816061
2,8,1,0.52768587341163
2,9,1,0.362730149110398
2,10,1,0.552573777516905
2,11,1,0.235997120893196
2,12,1,0.315575361089305
2,13,1,0.402747990541589
2,14,1,0.39549239030748
2,15,1,0.448767587958735
2,16,1,0.471411814398805
2,17,1,0.386409185904384
2,18,1,0.354829827032668
2,19,1,0.37960394890758
2,20,1,0.343202398476056
3,1,1,0.403626014440976
3,2,1,0.457583852210958
3,3,1,0.395874562774483
3,4,1,0.235089081598278
3,5,1,0.280615280715214
3,6,1,0.308943210501276
3,7,1,0.518810973187077
3,8,1,0.315940507285222
3,9,1,0.376751523272823
3,10,1,0.286841558856684
3,11,1,0.224996989133639
3,12,1,0.387710474466159
3,13,1,0.233976806824939
3,14,1,0.364263085765073
3,15,1,0.397731509561408
3,16,1,0.231068495857131
3,17,1,0.301699323710931
3,18,1,0.417896782031125
3,19,1,0.409394629360993
3,20,1,0.31822662921634
4,1,1,0.472143094107111
4,2,1,0.387724529140701
4,3,1,0.600540222391544
4,4,1,0.285888406420909
4,5,1,0.229454694204413
4,6,1,0.435306194834194
4,7,1,0.391500730138322
4,8,1,0.264634491537563
4,9,1,0.2045615146351
4,10,1,0.15160525596672
4,11,1,0.108860006282311
4,12,1,0.0763925849639222
4,13,1,0.0527446499936567
4,14,1,0.0360084553230232
4,15,1,0.106806484665617
4,16,1,0.126879624257992
4,17,1,0.252845917974845
4,18,1,0.00739430188590818
4,19,1,0.260645759347618
4,20,1,0.137302222501999
5,1,1,0.334289412180563
5,2,1,0.339155268692385
5,3,1,0.304333723198838
5,4,1,0.322360133567862
5,5,1,0.272710381400929
5,6,1,0.299951037467413
5,7,1,0.27885851072513
5,8,1,0.512314467612526
5,9,1,0.196858478242309
5,10,1,0.240513377895268
5,11,1,0.411550545089565
5,12,1,0.318098176039242
5,13,1,0.352423343928552
5,14,1,0.421713810799228
5,15,1,0.498646395833421
5,16,1,0.199511221228219
5,17,1,0.382944404949934
5,18,1,0.652900308131713
5,19,1,0.183840901543186
5,20,1,0.244887265153693
6,1,1,0.403626014440976
6,2,1,0.305496621785277
6,3,1,0.464391642440617
6,4,1,0.206724983889645
6,5,1,0.180839147573659
6,6,1,0.35913218236066
6,7,1,0.394356989969883
6,8,1,0.707041642234932
6,9,1,0.327981467422966
6,10,1,0.578623177402285
6,11,1,0.672315753683549
6,12,1,0.263048187240701
6,13,1,0.245902045447013
6,14,1,0.418208145402811
6,15,1,0.221649127440295
6,16,1,0.382307606424895
6,17,1,0.160393052976807
6,18,1,0.170668644423402
6,19,1,0.327342556056618
6,20,1,0.323256522830452
7,1,1,0.322461033599251
7,2,1,0.240193192481443
7,3,1,0.289011155531454
7,4,1,0.401471080436889
7,5,1,0.371352604619909
7,6,1,0.383742710941874
7,7,1,0.239555130246611
7,8,1,0.439635295520671
7,9,1,0.442956655017976
7,10,1,0.332058535511078
7,11,1,0.280513135747628
7,12,1,0.252933415624974
7,13,1,0.170748856590683
7,14,1,0.125338970057689
7,15,1,0.160637873628779
7,16,1,0.0624878766224111
7,17,1,0.140066596191457
7,18,1,0.0293157220112331
7,19,1,0.146941999932643
7,20,1,0.17146495919351
8,1,1,0.334289412180563
8,2,1,0.650527100973338
8,3,1,0.473322719966759
8,4,1,0.587770324998025
8,5,1,0.374927753506307
8,6,1,0.312097220495487
8,7,1,0.513089015723408
8,8,1,0.325731654800898
8,9,1,0.244093100895149
8,10,1,0.307121649603228
8,11,1,0.307030669908883
8,12,1,0.362395337181327
8,13,1,0.138875968294741
8,14,1,0.356251159857044
8,15,1,0.180195745491598
8,16,1,0.435367812299677
8,17,1,0.34485930591593
8,18,1,0.460302272895892
8,19,1,0.43077897421776
8,20,1,0.393879824678301
9,1,1,0.403626014440976
9,2,1,0.387724529140701
9,3,1,0.344665848865161
9,4,1,0.523783689479137
9,5,1,0.223809509027301
9,6,1,0.2642932344683
9,7,1,0.434359215507026
9,8,1,0.143930583932478
9,9,1,0.0590621218221167
9,10,1,0.0404052136363189
9,11,1,0.263489946092938
9,12,1,0.472313414339017
9,13,1,0.0782832403480905
9,14,1,0.0987803428839047
9,15,1,0.00556974003766752
9,16,1,0.363095299319273
9,17,1,0.393674220393229
9,18,1,0.00908786031460404
9,19,1,0.00110641755985749
9,20,1,0.0897975567647475
10,1,1,0.697149382954215
10,2,1,0.478571754769963
10,3,1,0.219860557509686
10,4,1,0.439134406743041
10,5,1,0.479927224927826
10,6,1,0.381330043360106
10,7,1,0.402466121967769
10,8,1,0.352691292875259
10,9,1,0.265207216983809
10,10,1,0.337714824556954
10,11,1,0.17024611077004
10,12,1,0.128030404048619
10,13,1,0.0931267052213064
10,14,1,0.192122964492649
10,15,1,0.0459339206914584
10,16,1,0.0315303119063572
10,17,1,0.0214412171092918
10,18,1,0.0144867357088117
10,19,1,0.00974509739757271
10,20,1,0.00653602822614178
