"1","2","3","4","5","6","7","8","9","10","11"
0,0.0961089794719074,0.12514639032853,0.0978384469930132,0.0814467171339543,0.0925537161024572,0.122987200916414,0.0750037272939059,0.12108924866427,0.106487493896912,0.0813380791986369
0.00156384664991242,0,0.102266596279581,0.0863822750166125,0.131847316953873,0.275621616650391,0.0819032858573787,0.0796385108335658,0.0811668011291535,0.0813909614048114,0.0782187892247208
0.00219240906698039,0.110104955382691,0,0.0583166972839565,0.0351532789296748,0.0671631392369031,0.33328715395462,0.0250052759640417,0.254890063232837,0.0834707343149588,0.0304162926333368
0.00305421204610983,0.1657234915343,0.103915251587363,0,0.206748658349323,0.0682282304638685,0.0579643545576362,0.0537858712569477,0.255244195673811,0.0436289296921299,0.0417068048385106
0.00232577228346522,0.231384735399734,0.0573002062146548,0.189124011652526,0,0.109949861892031,0.0452126664484517,0.167112336987832,0.070566922805348,0.0470806024051195,0.0799428839108376
0.00133629749444655,0.244563910943965,0.0553524716938621,0.0315561321345415,0.0555917537411849,0,0.0758891157959059,0.101573202985841,0.0342353892927143,0.16702934193617,0.232872383981368
0.0022272966963599,0.0911568443734413,0.344535096334358,0.0336271084459211,0.0286737615480698,0.0951893485879765,0,0.0277303206271667,0.0757574465710539,0.259581325338091,0.0415214514775612
0.0018692881808061,0.121979358796293,0.0355731074225754,0.0429409834550308,0.145850633505263,0.175332840261394,0.0381619140910213,0,0.0312988000098937,0.0576811856426112,0.349311888635112
0.00291912387222635,0.120252792967379,0.350749114371558,0.197112052258419,0.0595736916206705,0.0571627241356932,0.100844940209391,0.030274795150437,0,0.0507307544076473,0.0303800110065785
0.0022101654399726,0.103817880290884,0.0988910867240233,0.0290075534377325,0.034219572653464,0.240109671696627,0.297496230518294,0.0480360117211303,0.0436767744354428,0,0.10253505308243
0.00164657747641257,0.0973126162677283,0.0351472438057658,0.0270461556209417,0.0566727729160992,0.326510351051602,0.046413319397577,0.283731929214409,0.0255111035100364,0.100007930739428,0
