"ID","x","y","patch"
0,0,0,1
1,329.605672784956,26.2315474619368,2
2,347.152121318451,-7.49930270265001,2
3,308.102479019491,16.7414472244592,2
4,311.290875501985,44.1573299776468,2
5,344.87981239463,42.4221261926418,2
6,-125.238881688096,-2.45907007275842,3
7,-155.486516858387,11.6626408061301,3
8,-133.73212274344,-38.9321965719459,3
9,-115.247168832325,-22.1144386405231,3
10,-100.528603268378,12.4204810993709,3
