"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
7,1,1,0.02111885,0.09850731,0.12,0.543603673782348
7,1,2,0.03435009,0.05676227,0.091,0.412232785951614
7,1,3,0.05906071,0.0230364,0.082,0.371462510417938
7,1,4,0.0661225,0.03360823,0.1,0.45300306148529
7,1,5,0.03779862,0.08815354,0.126,0.570783857471466
7,1,6,0.02081038,0.06209782,0.083,0.375992541032791
7,1,7,0.02416082,0.0572338,0.081,0.366932479803085
7,1,8,0.03765897,0.09704631,0.135,0.611554133005142
7,1,9,0.05104453,0.09841319,0.149,0.674974561613082
7,1,10,0.01861755,0.08389459,0.103,0.466593153329849
7,1,11,0.03511449,0.05141027,0.087,0.394112663492202
7,1,12,0.02096849,0.08383615,0.105,0.475653214559555
7,1,13,0.05825111,0.10467488,0.163,0.738394990221023
7,1,14,0.02297639,0.0638106,0.087,0.394112663492202
7,1,15,0.08993628,0.05881541,0.149,0.674974561613082
7,1,16,0.0958247,0.0462884,0.142,0.643264347309112
7,1,17,0.04671385,0.09486308,0.142,0.643264347309112
7,1,18,0.08379711,0.04796142,0.132,0.597964041160583
7,1,19,0.0352365,0.0592277,0.094,0.425822877796173
7,1,20,0.097647,0.058318,0.156,0.706684775917053
7,1,21,0.07205977,0.05263086,0.125,0.566253826856613
7,1,22,0.06666172,0.08051232,0.147,0.665914500383377
7,1,23,0.08553382,0.04079281,0.126,0.570783857471466
7,1,24,0.07363388,0.02620297,0.1,0.45300306148529
7,1,25,0.05063202,0.07494983,0.126,0.570783857471466
7,1,26,0.12350396,0.05845977,0.182,0.824465571903228
7,1,27,0.02334838,0.07415288,0.098,0.443943000255584
7,1,28,0.03832078,0.10814424,0.146,0.661384469768524
7,1,29,0.04502983,0.08264508,0.128,0.579843918701171
7,1,30,0.07223969,0.05897955,0.131,0.59343401054573
7,1,31,0.10700385,0.04977422,0.157,0.711214806531905
7,1,32,0.05265314,0.06181871,0.114,0.516423490093231
7,1,33,0.07223969,0.07816592,0.15,0.679504592227935
7,1,34,0.07016646,0.0794008,0.15,0.679504592227935
7,1,35,0.05240948,0.10461276,0.157,0.711214806531905
7,1,36,0.0825376,0.09810335,0.181,0.819935541288375
7,1,37,0.10700385,0.10461276,0.212,0.960366490348815
7,1,38,0.08457386,0.09810335,0.183,0.828995602518081
7,1,39,0.08375387,0.05029362,0.134,0.607024102390289
7,1,40,0.05473858,0.10461276,0.159,0.720274867761611
7,1,41,0.10700385,0.09810335,0.205,0.928656276044845
