"arrayType","algorithm","learningValue","abandonValue","arrayNumber","simulation","bout","bee","Q1","Q2","groupQuality"
"R10-P1","noRouteCompare",1.5,0.75,1,24,27,1,0.00926164,0.022508,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,24,28,1,0.00518149,0.00426827,0.186436882518456
"R10-P1","noRouteCompare",1.5,0.75,1,24,29,1,0.01415644,0.00552788,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,24,30,1,0.01249679,0.00472746,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,25,1,1,0.01304934,0.00581635,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,25,2,1,0.00965163,0.00528624,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,25,3,1,0.00793709,0.00297267,0.22786730085589
"R10-P1","noRouteCompare",1.5,0.75,1,25,4,1,0.00505802,0.02018933,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,25,5,1,0.01127358,0.00748905,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,25,6,1,0.00988121,0.0084013,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,25,7,1,0.01176347,0.01230183,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,25,8,1,0.00611524,0.01301306,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,25,9,1,0.00628075,0.01744251,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,25,10,1,0.00951054,0.00557053,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,25,11,1,0.00833427,0.0170903,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,25,12,1,0.01694536,0.00634345,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,25,13,1,0.00499156,0.00900661,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,25,14,1,0.00922228,0.01155097,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,25,15,1,0.01552729,0.00761467,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,25,16,1,0.00623266,0.02210425,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,25,17,1,0.00746902,0.01078528,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,25,18,1,0.00479914,0.01124611,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,25,19,1,0.00661919,0.0060227,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,25,20,1,0.02354975,0.01933564,0.890753994254844
"R10-P1","noRouteCompare",1.5,0.75,1,25,21,1,0.00486195,0.00493888,0.207152091687173
"R10-P1","noRouteCompare",1.5,0.75,1,25,22,1,0.00920361,0.00829098,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,25,23,1,0.01529342,0.02474176,0.828608366748692
"R10-P1","noRouteCompare",1.5,0.75,1,25,24,1,0.01949962,0.00829098,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,25,25,1,0.01391018,0.00468967,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,25,26,1,0.0102024,0.01414672,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,25,27,1,0.00991717,0.00474196,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,25,28,1,0.01119797,0.02474176,0.745747530073823
"R10-P1","noRouteCompare",1.5,0.75,1,25,29,1,0.01507184,0.02474176,0.828608366748692
"R10-P1","noRouteCompare",1.5,0.75,1,25,30,1,0.01949962,0.02474176,0.911469203423561
"R10-P1","noRouteCompare",1.5,0.75,1,26,1,1,0.01993359,0.00792419,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,26,2,1,0.00522766,0.00981747,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,26,3,1,0.00482206,0.00607257,0.22786730085589
"R10-P1","noRouteCompare",1.5,0.75,1,26,4,1,0.01543096,0.01143894,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,26,5,1,0.00823513,0.00836864,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,26,6,1,0.01088881,0.009972,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,26,7,1,0.02093529,0.01445529,0.725032320905106
"R10-P1","noRouteCompare",1.5,0.75,1,26,8,1,0.01139432,0.01154873,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,26,9,1,0.01173003,0.0072223,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,26,10,1,0.00388654,0.02238356,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,26,11,1,0.01647729,0.00475803,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,26,12,1,0.01401432,0.00481169,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,26,13,1,0.00386685,0.00978118,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,26,14,1,0.00718981,0.00694007,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,26,15,1,0.00576414,0.01771431,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,26,16,1,0.0064364,0.02101201,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,26,17,1,0.01089935,0.00523111,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,26,18,1,0.00880607,0.00731786,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,26,19,1,0.01682263,0.00446149,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,26,20,1,0.02012277,0.0061222,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,26,21,1,0.01132475,0.01226106,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,26,22,1,0.01977521,0.0061222,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,26,23,1,0.02237756,0.01479102,0.76646273924254
"R10-P1","noRouteCompare",1.5,0.75,1,26,24,1,0.01465633,0.00536822,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,26,25,1,0.02426748,0.0061222,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,26,26,1,0.01441269,0.00273903,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,26,27,1,0.00963125,0.00182213,0.22786730085589
"R10-P1","noRouteCompare",1.5,0.75,1,26,28,1,0.01305613,0.00563453,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,26,29,1,0.00727773,0.00914869,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,26,30,1,0.02162951,0.00955518,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,27,1,1,0.01679105,0.00809483,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,27,2,1,0.00778712,0.00919612,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,27,3,1,0.00601726,0.01011785,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,27,4,1,0.00857074,0.0127634,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,27,5,1,0.00564049,0.00912983,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,27,6,1,0.02684674,0.00483846,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,27,7,1,0.01701299,0.00252738,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,27,8,1,0.01515952,0.00134453,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,27,9,1,0.0110754,0.00480328,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,27,10,1,0.00863688,0.01058103,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,27,11,1,0.00318268,0.01968632,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,27,12,1,0.00887995,0.00496643,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,27,13,1,0.0072566,0.00874474,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,27,14,1,0.00829098,0.00818257,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,27,15,1,0.01123739,0.01277726,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,27,16,1,0.00502857,0.01800387,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,27,17,1,0.00857842,0.01980329,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,27,18,1,0.00334993,0.01169031,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,27,19,1,0.00652802,0.01625741,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,27,20,1,0.01202376,0.00613021,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,27,21,1,0.02667474,0.00454487,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,27,22,1,0.01004721,0.01583826,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,27,23,1,0.02671734,0.00576414,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,27,24,1,0.01134671,0.01296945,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,27,25,1,0.00492541,0.01736836,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,27,26,1,0.01313942,0.00616812,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,27,27,1,0.00707674,0.01438974,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,27,28,1,0.00456065,0.01047975,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,27,29,1,0.0139663,0.00303021,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,27,30,1,0.00960291,0.01751678,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,28,1,1,0.01737957,0.00368659,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,28,2,1,0.01004721,0.00155696,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,28,3,1,0.01178963,0.00500703,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,28,4,1,0.013014,0.00574268,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,28,5,1,0.01148418,0.00753022,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,28,6,1,0.02012025,0.01003453,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,28,7,1,0.02564474,0.00366827,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,28,8,1,0.00676631,0.01570931,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,28,9,1,0.009835,0.01391136,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,28,10,1,0.02137977,0.00275336,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,28,11,1,0.0026133,0.01421753,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,28,12,1,0.01632709,0.00581635,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,28,13,1,0.00501621,0.01006227,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,28,14,1,0.02426774,0.00452487,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,28,15,1,0.00481008,0.00819636,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,28,16,1,0.01634476,0.00472361,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,28,17,1,0.01474789,0.01037539,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,28,18,1,0.00427517,0.01695529,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,28,19,1,0.0327114,0.0085637,0.849323575917409
"R10-P1","noRouteCompare",1.5,0.75,1,28,20,1,0.02435316,0.00269988,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,28,21,1,0.02564474,0.01165652,0.76646273924254
"R10-P1","noRouteCompare",1.5,0.75,1,28,22,1,0.01569269,0.00983869,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,28,23,1,0.02490958,0.01026692,0.725032320905106
"R10-P1","noRouteCompare",1.5,0.75,1,28,24,1,0.02564474,0.0061222,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,28,25,1,0.0203817,0.00450008,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,28,26,1,0.00770494,0.00422949,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,28,27,1,0.00479291,0.0160592,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,28,28,1,0.02564474,0.00936409,0.725032320905106
"R10-P1","noRouteCompare",1.5,0.75,1,28,29,1,0.02133726,0.01182234,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,28,30,1,0.02256763,0.00514135,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,29,1,1,0.01275538,0.00764319,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,29,2,1,0.01638441,0.0061222,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,29,3,1,0.00701877,0.01978146,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,29,4,1,0.00952228,0.00858472,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,29,5,1,0.02233024,0.00279403,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,29,6,1,0.01319811,0.01215511,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,29,7,1,0.00488815,0.01399098,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,29,8,1,0.01738636,0.0061222,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,29,9,1,0.01413142,0.01132554,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,29,10,1,0.01333005,0.00410137,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,29,11,1,0.00398243,0.02460087,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,29,12,1,0.00743786,0.01144827,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,29,13,1,0.01835573,0.00414077,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,29,14,1,0.0106326,0.00468183,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,29,15,1,0.01500076,0.00829098,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,29,16,1,0.00598515,0.00856951,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,29,17,1,0.02040775,0.00593604,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,29,18,1,0.00824833,0.01263126,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,29,19,1,0.00464723,0.02210823,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,29,20,1,0.00825625,0.00639809,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,29,21,1,0.02040775,0.00771323,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,29,22,1,0.00738666,0.01657864,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,29,23,1,0.0116573,0.00739568,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,29,24,1,0.00734679,0.02040395,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,29,25,1,0.02040775,0.0027714,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,29,26,1,0.02040775,0.0102845,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,29,27,1,0.02040775,0.01216148,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,29,28,1,0.02042817,0.01184845,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,29,29,1,0.02040775,0.00462879,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,29,30,1,0.01345618,0.02033641,0.704317111736388
"R10-P1","noRouteCompare",1.5,0.75,1,30,1,1,0.01598628,0.00279694,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,30,2,1,0.00707674,0.00500387,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,30,3,1,0.0172049,0.01061971,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,30,4,1,0.01540848,0.00672094,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,30,5,1,0.01073183,0.00664674,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,30,6,1,0.00818834,0.01281225,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,30,7,1,0.00489015,0.01712689,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,30,8,1,0.01601577,0.00783724,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,30,9,1,0.00984388,0.00518149,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,30,10,1,0.00598597,0.01417743,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,30,11,1,0.00700198,0.01465865,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,30,12,1,0.00855072,0.0090998,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,30,13,1,0.01745452,0.00677041,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,30,14,1,0.00931864,0.00248479,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,30,15,1,0.00925686,0.0140893,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,30,16,1,0.01254805,0.00578103,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,30,17,1,0.02028675,0.0061222,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,30,18,1,0.01976363,0.01230851,0.662886693398954
"R10-P1","noRouteCompare",1.5,0.75,1,30,19,1,0.01290796,0.0069783,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,30,20,1,0.00492375,0.02474176,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,30,21,1,0.00462759,0.01183487,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,30,22,1,0.01241128,0.00334993,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,30,23,1,0.01454532,0.0061222,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,30,24,1,0.00436332,0.01331525,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,30,25,1,0.0013986,0.02059327,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,30,26,1,0.01375626,0.00696484,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,30,27,1,0.00761467,0.01085916,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,30,28,1,0.0216791,0.01282337,0.725032320905106
"R10-P1","noRouteCompare",1.5,0.75,1,30,29,1,0.01384704,0.00518149,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,30,30,1,0.02564474,0.00694848,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,31,1,1,0.00852757,0.01811045,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,31,2,1,0.0061222,0.01321328,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,31,3,1,0.00472888,0.01934771,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,31,4,1,0.00370382,0.00819588,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,31,5,1,0.00902566,0.01142129,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,31,6,1,0.02058537,0.00193498,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,31,7,1,0.01963687,0.00289644,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,31,8,1,0.00843398,0.01105485,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,31,9,1,0.01077446,0.00829098,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,31,10,1,0.00635074,0.01703272,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,31,11,1,0.01251109,0.01004721,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,31,12,1,0.01261389,0.0026939,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,31,13,1,0.02248397,0.00523382,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,31,14,1,0.01476898,0.00269365,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,31,15,1,0.0178097,0.02261293,0.828608366748692
"R10-P1","noRouteCompare",1.5,0.75,1,31,16,1,0.00510114,0.00809801,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,31,17,1,0.01605687,0.00553008,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,31,18,1,0.00802388,0.02261293,0.642171484230236
"R10-P1","noRouteCompare",1.5,0.75,1,31,19,1,0.01492523,0.01794135,0.683601902567671
"R10-P1","noRouteCompare",1.5,0.75,1,31,20,1,0.00999137,0.01403554,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,31,21,1,0.0092085,0.00998828,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,31,22,1,0.01658934,0.00623387,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,31,23,1,0.00707674,0.01734684,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,31,24,1,0.01454796,0.00622786,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,31,25,1,0.01911827,0.00519937,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,31,26,1,0.0099955,0.01812918,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,31,27,1,0.00896145,0.01004721,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,31,28,1,0.01014546,0.0144948,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,31,29,1,0.01443814,0.02261293,0.76646273924254
"R10-P1","noRouteCompare",1.5,0.75,1,31,30,1,0.00740486,0.02261293,0.621456275061519
"R10-P1","noRouteCompare",1.5,0.75,1,32,1,1,0.00875675,0.00422151,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,32,2,1,0.00890444,0.00294497,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,32,3,1,0.0030261,0.01574071,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,32,4,1,0.00805511,0.01434193,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,32,5,1,0.00246769,0.01484668,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,32,6,1,0.01004721,0.01611624,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,32,7,1,0.00539846,0.02149416,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,32,8,1,0.01048805,0.00141816,0.248582510024608
"R10-P1","noRouteCompare",1.5,0.75,1,32,9,1,0.00811532,0.00852757,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,32,10,1,0.01581355,0.00673049,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,32,11,1,0.01681628,0.0111395,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,32,12,1,0.00398885,0.02227267,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,32,13,1,0.01284973,0.00271617,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,32,14,1,0.00835433,0.01430076,0.476449810880498
"R10-P1","noRouteCompare",1.5,0.75,1,32,15,1,0.00581635,0.01017084,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,32,16,1,0.00233918,0.02227267,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,32,17,1,0.01802939,0.00968559,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,32,18,1,0.01838085,0.00310449,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,32,19,1,0.01004721,0.00593166,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,32,20,1,0.0025118,0.01802807,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,32,21,1,0.01004721,0.01244936,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,32,22,1,0.00890912,0.01493419,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,32,23,1,0.00457894,0.02435316,0.600741065892802
"R10-P1","noRouteCompare",1.5,0.75,1,32,24,1,0.00621725,0.01131791,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,32,25,1,0.00904598,0.0108603,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,32,26,1,0.02004518,0.00707674,0.559310647555367
"R10-P1","noRouteCompare",1.5,0.75,1,32,27,1,0.01558159,0.01036036,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,32,28,1,0.01251398,0.00749632,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,32,29,1,0.01118514,0.00431663,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,32,30,1,0.01139562,0.01316474,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,33,1,1,0.0113308,0.00609476,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,33,2,1,0.0170825,0.00840578,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,33,3,1,0.00754284,0.0061222,0.290012928362042
"R10-P1","noRouteCompare",1.5,0.75,1,33,4,1,0.00705144,0.00644715,0.269297719193325
"R10-P1","noRouteCompare",1.5,0.75,1,33,5,1,0.01077019,0.01712689,0.580025856724084
"R10-P1","noRouteCompare",1.5,0.75,1,33,6,1,0.00567545,0.01856953,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,33,7,1,0.00991372,0.00563012,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,33,8,1,0.00575497,0.01011329,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,33,9,1,0.01201876,0.00472763,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,33,10,1,0.01067396,0.00480115,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,33,11,1,0.00532477,0.01863275,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,33,12,1,0.0047664,0.01518295,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,33,13,1,0.0112519,0.00454778,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,33,14,1,0.01004721,0.01616779,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,33,15,1,0.00385559,0.01533109,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,33,16,1,0.00971007,0.01206356,0.455734601711781
"R10-P1","noRouteCompare",1.5,0.75,1,33,17,1,0.01308678,0.00444778,0.372873765036911
"R10-P1","noRouteCompare",1.5,0.75,1,33,18,1,0.01472926,0.00919373,0.497165020049215
"R10-P1","noRouteCompare",1.5,0.75,1,33,19,1,0.00456935,0.01143126,0.331443346699477
"R10-P1","noRouteCompare",1.5,0.75,1,33,20,1,0.01662566,0.00461176,0.435019392543063
"R10-P1","noRouteCompare",1.5,0.75,1,33,21,1,0.00878051,0.01766229,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,33,22,1,0.00779856,0.00696664,0.31072813753076
"R10-P1","noRouteCompare",1.5,0.75,1,33,23,1,0.00761467,0.01099222,0.393588974205629
"R10-P1","noRouteCompare",1.5,0.75,1,33,24,1,0.01714191,0.00865685,0.53859543838665
"R10-P1","noRouteCompare",1.5,0.75,1,33,25,1,0.01299192,0.011826,0.517880229217933
"R10-P1","noRouteCompare",1.5,0.75,1,33,26,1,0.00393752,0.01570203,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,33,27,1,0.0021737,0.01508548,0.352158555868194
"R10-P1","noRouteCompare",1.5,0.75,1,33,28,1,0.0078827,0.01188384,0.414304183374346
"R10-P1","noRouteCompare",1.5,0.75,1,33,29,1,0.02140727,0.00114162,0.476449810880498
