"1","2","3","4","5","6","7","8","9","10","11"
0,0.0167708690934595,0.015152386870475,0.0165036055024968,0.0201921081351576,0.0145909822464963,0.308751610055743,0.390564796252873,0.161033277048671,0.0288370559458762,0.0276033088487518
0.0022330318745683,0,0.177457418401833,0.16758383137685,0.213437203768013,0.42915897182892,0.00282368497427695,0.00325973319437341,0.00254067278400902,0.000769096580621922,0.000736355216534093
0.00418223793166122,0.367859937234663,0,0.0939431516001763,0.111711369739467,0.404132348156689,0.00500772155237052,0.00581338495498158,0.00446512757923459,0.00146950995505816,0.00141521129569867
0.00418203822296667,0.318934812415263,0.0862475174881806,0,0.331929102547096,0.23877192945724,0.00557523673460735,0.00628108636056845,0.00515141911226676,0.00149971482918731,0.00142714283262367
0.00501961060542963,0.398491566114284,0.100613916649439,0.325630092463344,0,0.146721581898306,0.00665606108421381,0.00775479689408481,0.00595347436676178,0.00161715273147184,0.00154174719266609
0.00231588370513283,0.511577058954387,0.232395730888047,0.149556854621642,0.0936780525802406,0,0.00289223343690798,0.00329375986052005,0.00263368356178015,0.000845999017481376,0.000810743373861438
0.088389356995059,0.00607110344876546,0.00519401536029337,0.0062986125266393,0.0076651326963423,0.00521665202541327,0,0.483397582325847,0.383940036893323,0.00723321971551994,0.00659428801279777
0.14863819974416,0.00931708468732695,0.00801564984386244,0.00943328470313474,0.0118718774297542,0.00789763495783119,0.642615315209215,0,0.146441482226267,0.00816630236511371,0.00760316883333467
0.079113824574938,0.00937445721185753,0.0079477268880701,0.00998744659119363,0.0117657298444221,0.00815207420363824,0.658884677025515,0.189044272374406,0,0.0136306737618311,0.0120991175241282
0.011091841573099,0.00222174527428338,0.00204784736628935,0.00227641930324121,0.00250216192743366,0.00205017238076472,0.00971837496936175,0.00825355125481921,0.0106716927345082,0,0.9491661932162
0.0106554815312797,0.00213481354932697,0.00197927225036083,0.00217405342752602,0.00239406940945242,0.0019718011970377,0.00889178808865512,0.00771203921205629,0.00950668014532657,0.952580001188978,0
