simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,absolute_quality
8,21,0,,5,0.01762047
8,21,1,,5,0.01982013
8,22,0,,5,0.01762047
8,22,1,,5,0.01982013
8,23,0,,5,0.01762047
8,23,1,,5,0.01982013
8,24,0,,5,0.01762047
8,24,1,,5,0.01982013
8,25,0,,5,0.01762047
8,25,1,,5,0.01982013
8,26,0,,5,0.01762047
8,26,1,,5,0.01982013
8,27,0,,5,0.01762047
8,27,1,,5,0.01982013
8,28,0,,5,0.01762047
8,28,1,,5,0.01982013
8,29,0,,5,0.01762047
8,29,1,,5,0.01982013
9,0,0,,5,0.00949558
9,0,1,,3,0.00280321
9,1,0,,5,0.01913097
9,1,1,,5,0.00919419
9,2,0,,5,0.01913097
9,2,1,,5,0.02474176
9,3,0,,5,0.01913097
9,3,1,,5,0.02474176
9,4,0,,5,0.01913097
9,4,1,,5,0.02474176
9,5,0,,5,0.01913097
9,5,1,,5,0.02474176
9,6,0,,5,0.01913097
9,6,1,,5,0.02474176
9,7,0,,5,0.01913097
9,7,1,,5,0.02474176
9,8,0,,5,0.01913097
9,8,1,,5,0.02474176
9,9,0,,5,0.01913097
9,9,1,,5,0.02474176
9,10,0,,5,0.01913097
9,10,1,,5,0.02474176
9,11,0,,5,0.01913097
9,11,1,,5,0.02474176
9,12,0,,5,0.01913097
9,12,1,,5,0.02474176
9,13,0,,5,0.01913097
9,13,1,,5,0.02474176
9,14,0,,5,0.01913097
9,14,1,,5,0.02474176
9,15,0,,5,0.01913097
9,15,1,,5,0.02474176
9,16,0,,5,0.01913097
9,16,1,,5,0.02474176
9,17,0,,5,0.01913097
9,17,1,,5,0.02474176
9,18,0,,5,0.01913097
9,18,1,,5,0.02474176
9,19,0,,5,0.01913097
9,19,1,,5,0.02474176
9,20,0,,5,0.01913097
9,20,1,,5,0.02474176
9,21,0,,5,0.01913097
9,21,1,,5,0.02474176
9,22,0,,5,0.01913097
9,22,1,,5,0.02474176
9,23,0,,5,0.01913097
9,23,1,,5,0.02474176
9,24,0,,5,0.01913097
9,24,1,,5,0.02474176
9,25,0,,5,0.01913097
9,25,1,,5,0.02474176
9,26,0,,5,0.01913097
9,26,1,,5,0.02474176
9,27,0,,5,0.01913097
9,27,1,,5,0.02474176
9,28,0,,5,0.01913097
9,28,1,,5,0.02474176
9,29,0,,5,0.01913097
9,29,1,,5,0.02474176
10,0,0,,3,0.00326347
10,0,1,,5,0.02149416
10,1,0,,3,0.00519891
10,1,1,,5,0.02149416
10,2,0,,4,0.00477897
10,2,1,,4,0.00486405
10,3,0,,4,0.00488422
10,3,1,,4,0.0045826
10,4,0,,4,0.01379461
10,4,1,,5,0.01744335
10,5,0,,5,0.00942903
10,5,1,,5,0.01744335
10,6,0,,4,0.00503283
10,6,1,,5,0.01744335
10,7,0,,4,0.00474403
10,7,1,,5,0.01744335
10,8,0,,5,0.01346595
10,8,1,,5,0.01744335
10,9,0,,4,0.01379461
10,9,1,,5,0.01744335
10,10,0,,5,0.01225958
10,10,1,,5,0.01744335
10,11,0,,5,0.01070727
10,11,1,,5,0.01744335
10,12,0,,4,0.01379461
10,12,1,,5,0.01744335
10,13,0,,4,0.0047756
10,13,1,,5,0.01744335
10,14,0,,5,0.00886189
10,14,1,,5,0.01744335
10,15,0,,4,0.00812881
10,15,1,,5,0.01744335
10,16,0,,4,0.00815845
10,16,1,,5,0.01744335
10,17,0,,4,0.01379461
10,17,1,,5,0.01744335
10,18,0,,5,0.01459717
10,18,1,,5,0.01744335
10,19,0,,5,0.01685966
10,19,1,,4,0.00453576
10,20,0,,5,0.01685966
10,20,1,,4,0.00482468
10,21,0,,5,0.01685966
10,21,1,,4,0.00465298
10,22,0,,5,0.01685966
10,22,1,,4,0.00476037
10,23,0,,5,0.01685966
10,23,1,,5,0.00896078
10,24,0,,5,0.01685966
10,24,1,,5,0.01807196
10,25,0,,5,0.01685966
10,25,1,,5,0.01807196
10,26,0,,5,0.01685966
10,26,1,,5,0.01807196
10,27,0,,5,0.01685966
10,27,1,,5,0.01807196
10,28,0,,5,0.01685966
10,28,1,,5,0.01807196
10,29,0,,5,0.01685966
10,29,1,,5,0.01807196
11,0,0,,4,0.01335787
11,0,1,,5,0.01561214
11,1,0,,3,0.00683694
11,1,1,,3,0.01243773
11,2,0,,3,0.01366327
11,2,1,,5,0.01871002
11,3,0,,4,0.01589864
11,3,1,,5,0.01865653
11,4,0,,4,0.00785435
11,4,1,,5,0.01487918
11,5,0,,4,0.01589864
11,5,1,,3,0.00888274
11,6,0,,5,0.01175645
11,6,1,,5,0.01871002
11,7,0,,4,0.0057415
11,7,1,,5,0.01368641
11,8,0,,5,0.01592264
11,8,1,,3,0.00888274
11,9,0,,4,0.01589864
11,9,1,,5,0.01448661
11,10,0,,5,0.01956747
11,10,1,,4,0.00519323
11,11,0,,5,0.01956747
11,11,1,,5,0.0091918
11,12,0,,5,0.01956747
11,12,1,,5,0.01535278
11,13,0,,5,0.01956747
11,13,1,,5,0.01535278
11,14,0,,5,0.01956747
11,14,1,,5,0.00959026
11,15,0,,5,0.01956747
11,15,1,,4,0.01268458
11,16,0,,5,0.01956747
11,16,1,,5,0.01536346
11,17,0,,5,0.01956747
11,17,1,,5,0.01536346
11,18,0,,5,0.01956747
11,18,1,,5,0.01536346
11,19,0,,5,0.01956747
11,19,1,,5,0.01536346
11,20,0,,5,0.01956747
11,20,1,,5,0.01536346
11,21,0,,5,0.01956747
11,21,1,,5,0.01536346
11,22,0,,5,0.01956747
11,22,1,,5,0.01536346
11,23,0,,5,0.01956747
11,23,1,,5,0.01536346
11,24,0,,5,0.01956747
11,24,1,,5,0.01536346
11,25,0,,5,0.01956747
11,25,1,,5,0.01536346
11,26,0,,5,0.01956747
11,26,1,,5,0.01536346
11,27,0,,5,0.01956747
11,27,1,,5,0.01536346
11,28,0,,5,0.01956747
11,28,1,,5,0.01536346
11,29,0,,5,0.01956747
11,29,1,,5,0.01536346
12,0,0,,5,0.00985121
12,0,1,,3,0.00960361
12,1,0,,5,0.01658934
12,1,1,,3,0.00856308
12,2,0,,5,0.01658934
12,2,1,,3,0.00491313
12,3,0,,4,0.0046221
12,3,1,,5,0.01857403
12,4,0,,5,0.01658934
12,4,1,,4,0.01188738
12,5,0,,5,0.01658934
12,5,1,,5,0.01425961
12,6,0,,5,0.01658934
12,6,1,,4,0.0203593
12,7,0,,5,0.01658934
12,7,1,,4,0.0203593
12,8,0,,5,0.01658934
12,8,1,,4,0.00926081
12,9,0,,5,0.01658934
12,9,1,,4,0.0203593
12,10,0,,5,0.01658934
12,10,1,,4,0.0203593
12,11,0,,5,0.01658934
12,11,1,,4,0.0203593
12,12,0,,5,0.01658934
12,12,1,,4,0.0203593
12,13,0,,5,0.01658934
12,13,1,,4,0.0203593
12,14,0,,5,0.01658934
12,14,1,,4,0.0203593
12,15,0,,5,0.01658934
12,15,1,,4,0.0203593
12,16,0,,5,0.01658934
12,16,1,,4,0.0203593
12,17,0,,5,0.01658934
12,17,1,,4,0.0203593
12,18,0,,5,0.01658934
12,18,1,,4,0.0203593
12,19,0,,5,0.01658934
12,19,1,,4,0.0203593
12,20,0,,5,0.01658934
12,20,1,,4,0.0203593
12,21,0,,5,0.01658934
12,21,1,,4,0.01043159
12,22,0,,5,0.01658934
12,22,1,,4,0.00915153
12,23,0,,5,0.01658934
12,23,1,,4,0.0203593
12,24,0,,5,0.01658934
12,24,1,,4,0.0203593
12,25,0,,5,0.01658934
12,25,1,,4,0.0203593
12,26,0,,5,0.01658934
12,26,1,,4,0.0203593
12,27,0,,5,0.01658934
12,27,1,,4,0.0203593
12,28,0,,5,0.01658934
12,28,1,,4,0.0203593
12,29,0,,5,0.01658934
12,29,1,,4,0.0203593
13,0,0,,5,0.02020385
13,0,1,,2,0.00522766
13,1,0,,5,0.02561257
13,1,1,,2,0.00250229
13,2,0,,5,0.02561257
13,2,1,,2,0.00522766
13,3,0,,5,0.02561257
13,3,1,,2,0.00522766
13,4,0,,5,0.02561257
13,4,1,,2,0.00522766
13,5,0,,5,0.02561257
13,5,1,,2,0.00522766
13,6,0,,5,0.02561257
13,6,1,,2,0.00522766
13,7,0,,5,0.02561257
13,7,1,,2,0.00522766
13,8,0,,5,0.02561257
13,8,1,,2,0.00522766
13,9,0,,5,0.02561257
13,9,1,,2,0.00522766
13,10,0,,5,0.02561257
13,10,1,,2,0.00522766
13,11,0,,5,0.02561257
13,11,1,,2,0.00522766
13,12,0,,5,0.02561257
13,12,1,,2,0.00522766
13,13,0,,5,0.02561257
13,13,1,,2,0.00522766
13,14,0,,5,0.02561257
13,14,1,,2,0.00522766
13,15,0,,5,0.02561257
13,15,1,,2,0.00522766
13,16,0,,5,0.02561257
13,16,1,,2,0.00522766
13,17,0,,5,0.02561257
13,17,1,,2,0.00522766
13,18,0,,5,0.02561257
13,18,1,,2,0.00522766
13,19,0,,5,0.02561257
13,19,1,,2,0.00522766
13,20,0,,5,0.02561257
13,20,1,,2,0.00522766
13,21,0,,5,0.02561257
13,21,1,,2,0.00522766
13,22,0,,5,0.02561257
13,22,1,,2,0.00522766
13,23,0,,5,0.02561257
13,23,1,,2,0.00522766
13,24,0,,5,0.01362523
13,24,1,,4,0.00505369
13,25,0,,5,0.02561257
13,25,1,,2,0.00522766
13,26,0,,5,0.02561257
13,26,1,,2,0.00522766
13,27,0,,5,0.02561257
13,27,1,,2,0.00522766
13,28,0,,5,0.02561257
13,28,1,,2,0.00522766
13,29,0,,5,0.02561257
13,29,1,,2,0.00522766
14,0,0,,3,0.01131764
14,0,1,,4,0.00695383
14,1,0,,3,0.00498467
14,1,1,,5,0.01861127
14,2,0,,4,0.00894588
14,2,1,,5,0.0149838
14,3,0,,3,0.00621552
14,3,1,,5,0.01861127
14,4,0,,3,0.00663282
14,4,1,,5,0.01861127
14,5,0,,3,0.00522291
14,5,1,,5,0.01861127
14,6,0,,2,0.00460863
14,6,1,,5,0.00828822
14,7,0,,2,0.00394853
14,7,1,,5,0.01425021
14,8,0,,5,0.01697426
14,8,1,,3,0.00266814
14,9,0,,4,0.00503696
14,9,1,,5,0.01738279
14,10,0,,3,0.00280828
14,10,1,,5,0.01856137
14,11,0,,3,0.0045914
14,11,1,,5,0.01856137
14,12,0,,5,0.01280963
14,12,1,,4,0.0045213
14,13,0,,4,0.01184246
14,13,1,,4,0.00493426
14,14,0,,5,0.01500372
14,14,1,,4,0.01522384
14,15,0,,5,0.01500372
14,15,1,,4,0.01709775
14,16,0,,5,0.01500372
14,16,1,,4,0.00487081
14,17,0,,5,0.01500372
14,17,1,,4,0.01187927
14,18,0,,5,0.01500372
14,18,1,,4,0.01187927
14,19,0,,5,0.01500372
14,19,1,,4,0.00918058
14,20,0,,5,0.01500372
14,20,1,,4,0.01709775
14,21,0,,5,0.01500372
14,21,1,,4,0.01709775
14,22,0,,5,0.01500372
14,22,1,,5,0.01439449
14,23,0,,5,0.01500372
14,23,1,,4,0.01709775
14,24,0,,5,0.01500372
14,24,1,,4,0.01709775
14,25,0,,5,0.01500372
14,25,1,,4,0.01709775
14,26,0,,5,0.01500372
14,26,1,,5,0.00907223
14,27,0,,5,0.01500372
14,27,1,,4,0.01709775
14,28,0,,5,0.01500372
14,28,1,,4,0.01306834
14,29,0,,5,0.01500372
14,29,1,,4,0.00606675
15,0,0,,2,0.00390305
15,0,1,,5,0.01483298
15,1,0,,5,0.01016906
15,1,1,,4,0.0104145
15,2,0,,5,0.01826768
15,2,1,,4,0.01382383
15,3,0,,5,0.01826768
15,3,1,,4,0.00646417
15,4,0,,4,0.00459897
15,4,1,,5,0.02610403
15,5,0,,5,0.01826768
15,5,1,,4,0.00515521
15,6,0,,5,0.01826768
15,6,1,,4,0.02460087
15,7,0,,5,0.01826768
15,7,1,,5,0.02667474
15,8,0,,5,0.01826768
15,8,1,,5,0.02667474
15,9,0,,5,0.01826768
15,9,1,,5,0.02667474
15,10,0,,5,0.01826768
15,10,1,,5,0.02667474
15,11,0,,5,0.01826768
15,11,1,,5,0.02667474
15,12,0,,5,0.01826768
15,12,1,,5,0.02667474
15,13,0,,5,0.01826768
