"sim","bout","bee","distance"
1,1,1,0
1,1,2,0.0760939016660875
1,2,1,0.768204118156103
1,2,2,0.480169109509846
1,3,1,0.449225033170354
1,3,2,0.34397117505332
1,4,1,0.429596899871629
1,4,2,0.421124033301066
1,5,1,0
1,5,2,0
1,6,1,0.499146984395354
1,6,2,0.138810142684374
1,7,1,0.560990672453669
1,7,2,0.447908130715413
1,8,1,0.191390368103849
1,8,2,0.991532571373532
1,9,1,0.335850011376672
1,9,2,0.391982990745732
1,10,1,0.139306280420108
1,10,2,0.369751640299812
1,11,1,0.66800412155344
1,11,2,0.487096379706574
1,12,1,0.436276310933629
1,12,2,0.495644570259621
1,13,1,0.346793474076977
1,13,2,0.66426385796581
1,14,1,0.833422477707807
1,14,2,0.506740099710951
1,15,1,0
1,15,2,0.642654168283033
1,16,1,0.118381511812016
1,16,2,0.642048659345147
1,17,1,0.582940979165936
1,17,2,0.643123085982035
1,18,1,0.367229889409503
1,18,2,1.05137086204139
1,19,1,0.155852398640829
1,19,2,0.334580185604829
1,20,1,0.0994740201684444
1,20,2,0.455807809546285
1,21,1,0.453954789960965
1,21,2,0.365527772948423
1,22,1,0.38300949294686
1,22,2,0.304579633595242
1,23,1,0.475332332345706
1,23,2,0.437760345490128
1,24,1,0.114939839591539
1,24,2,0.811720756014203
1,25,1,0
1,25,2,0
1,26,1,0.792201304830217
1,26,2,0.565132580135737
1,27,1,0.34877757679633
1,27,2,0.821584662627041
1,28,1,0.609726476880903
1,28,2,0.607339794336598
1,29,1,0
1,29,2,0.537883660024262
1,30,1,0.345223105621807
1,30,2,0.463786067162854
1,31,1,0.756708409363702
1,31,2,0.343123509477158
1,32,1,0
1,32,2,0
1,33,1,0.434285700322332
1,33,2,0.409688054645046
1,34,1,0.290268760916031
1,34,2,0.197995070264177
1,35,1,0.0721292107441565
1,35,2,0
1,36,1,0.361702501275693
1,36,2,0
1,37,1,0.673777460631796
1,37,2,0.158434074994556
1,38,1,0.262643744465464
1,38,2,0.20718728736309
1,39,1,0.269031465573126
1,39,2,1.12849786240894
1,40,1,0
1,40,2,0
1,41,1,0.479138105457099
1,41,2,0.320162977658257
1,42,1,0.188370964575626
1,42,2,0
1,43,1,0.507295277192224
1,43,2,0.18140787962813
1,44,1,0.232882334874692
1,44,2,1.80411241501588e-16
1,45,1,0
1,45,2,0.45341636540471
1,46,1,0.855625107713783
1,46,2,0
1,47,1,0.299183291808566
1,47,2,0.300478870382036
1,48,1,0
1,48,2,0.469481794647927
1,49,1,0.71421471069243
1,49,2,0.39501906018062
1,50,1,0.103596940875758
1,50,2,0.483621012475109
2,1,1,0.47543924526819
2,1,2,0.381874167473557
2,2,1,0.144456306546983
2,2,2,0.34007334092118
2,3,1,0.452830945765374
2,3,2,0.56296960468699
2,4,1,0.464360151075911
2,4,2,0.148179308829305
2,5,1,0.493157430451181
2,5,2,0.462973197083617
2,6,1,0.510978152829997
2,6,2,0.413766429385803
2,7,1,0.364872752396358
2,7,2,0.0942703966583926
2,8,1,0.693157618456253
2,8,2,0
2,9,1,0.253186455300786
2,9,2,0.365797992873697
2,10,1,0.260297933291734
2,10,2,0
2,11,1,0
2,11,2,0.141330840631274
2,12,1,0.64426558973834
2,12,2,0.0813797204657753
2,13,1,0.663966660227046
2,13,2,0.482649326492365
2,14,1,0.0544994511993464
2,14,2,0.10785442863138
2,15,1,0.0411412586918182
2,15,2,0.110670884387296
2,16,1,0.383656838395118
2,16,2,0
2,17,1,0
2,17,2,0.737378403838018
2,18,1,0.603348598689721
2,18,2,0.475474251393051
2,19,1,0
2,19,2,0.422865871514105
2,20,1,0.607565905688835
2,20,2,0.514113587409915
2,21,1,1.07153404364629
2,21,2,0.353264988564327
2,22,1,0.573833608443694
2,22,2,0.254294441990412
2,23,1,0.516144202275306
2,23,2,0.663983129380202
2,24,1,0.109865681380684
2,24,2,0.376334077776098
2,25,1,0.101819910503895
2,25,2,0.339872442764566
2,26,1,0.0504224615737924
2,26,2,0.0515377913383743
2,27,1,0.520012988577842
2,27,2,0
2,28,1,0.723731501042509
2,28,2,0.168007752152573
2,29,1,0.301313449716989
2,29,2,0.656517247992124
2,30,1,0
2,30,2,0
2,31,1,0
2,31,2,0.404134355528499
2,32,1,0.142059565404145
2,32,2,0.548566893130239
2,33,1,0
2,33,2,0
2,34,1,0.278495619236058
2,34,2,0.530966445735486
2,35,1,0.542412480612358
2,35,2,0.677557319369491
2,36,1,1.71737624121704e-16
2,36,2,0.0854247991573099
2,37,1,0
2,37,2,0.26475233552411
2,38,1,0.0983365168433269
2,38,2,0
2,39,1,0
2,39,2,0.628317133778027
2,40,1,0.172741019218617
2,40,2,0.56181680453913
2,41,1,0.262983531053211
2,41,2,0.0906228751550318
2,42,1,0.634280628706102
2,42,2,0.475822200984416
2,43,1,0.243500701507516
2,43,2,0.409227547827666
2,44,1,0.571542852309097
2,44,2,0.0971780406089473
2,45,1,0.649420410789049
2,45,2,0.206117502473962
2,46,1,0
2,46,2,0.0166222272989008
2,47,1,0
2,47,2,0.10224512490889
2,48,1,0.477315723103796
2,48,2,0.157328400299962
2,49,1,0.804407168762615
2,49,2,0.505538348611747
2,50,1,0.0967592340993099
2,50,2,0.423590401815856
3,1,1,0.134337463814148
3,1,2,0.385899809760833
3,2,1,0
3,2,2,0.41006584277106
3,3,1,0.255652990948938
3,3,2,0.339327774248317
3,4,1,0.888695568949422
3,4,2,0.447867208493896
3,5,1,0.611957701805058
3,5,2,0.460378906817694
3,6,1,0.594001390565355
3,6,2,0.506227510821944
3,7,1,0
3,7,2,0.19201623033047
