simulation,bout,bee,distance_with_previous_learning_array,number_of_resources_foraged,relative_quality,absolute_quality
0,0,0,5.5783872617097,3,0.00250164,0.14231523663455106
0,0,1,5.5783872617097,3,0.00263568,0.14994060811825585
0,1,0,4.46628412247308,3,0.00229905,0.13079013958229985
0,1,1,4.46628412247308,3,0.0077296,0.43972748000928424
0,2,0,5.76953879288472,3,0.00265033,0.1507740286810451
0,2,1,5.629065062413555,3,0.00902239,0.513272720239206
0,3,0,6.828691252005958,3,0.00243412,0.13847410650489017
0,3,1,6.860970747845437,3,0.00416866,0.23714996336362854
0,4,0,6.7608525276348495,3,0.00252356,0.14356223859607606
0,4,1,7.017871178374054,3,0.00312829,0.17796458787495395
0,5,0,7.371524521581376,3,0.00245683,0.1397660505991526
0,5,1,7.1139488241457975,3,0.00456371,0.2596238741711306
0,6,0,7.3624980147032995,3,0.00243451,0.1384962931273808
0,6,1,7.415958485318978,3,0.00271137,0.15424651954470775
0,7,0,6.549697039190834,3,0.0025926,0.1474898396646748
0,7,1,6.702308104770345,3,0.00328634,0.18695585886122326
0,8,0,7.03453233456534,3,0.002444,0.1390361676079863
0,8,1,6.3361132421923205,3,0.00579908,0.3299025609051232
0,9,0,6.132958676539738,3,0.00280235,0.15942226035034385
0,9,1,6.872667255605444,3,0.00253271,0.14408277089297175
1,0,0,6.088858169658267,3,0.0025926,0.1474898396646748
1,0,1,6.088858169658266,3,0.00378701,0.2154383621493945
1,1,0,6.373700691376746,3,0.00322703,0.18358178557937807
1,1,1,6.330326048331807,3,0.00301743,0.1716578982100516
1,2,0,6.471239431839688,3,0.00437815,0.2490675929676371
1,2,1,6.420668888870068,3,0.00349901,0.19905439477169398
1,3,0,6.469475638153245,3,0.00438431,0.24941802782543793
1,3,1,6.469475638153245,3,0.00473162,0.26917606848498365
1,4,0,6.502128049676196,3,0.0025926,0.1474898396646748
1,4,1,6.743305491267748,3,0.00355704,0.2023556504207494
1,5,0,6.524520123425557,3,0.00256459,0.1458963850596422
1,5,1,6.524520123425557,3,0.00621101,0.35333675424504046
1,6,0,6.573588510669183,3,0.00240457,0.13679304318540736
1,6,1,6.5291711634405,3,0.00579908,0.3299025609051232
1,7,0,6.534813689447349,3,0.00459942,0.2616553723484142
1,7,1,6.534813689447348,3,0.00803189,0.4569243879905519
1,8,0,6.579424544078897,3,0.0023711,0.13488897586550586
1,8,1,6.560913910010977,3,0.00579908,0.3299025609051232
1,9,0,6.568198830926582,3,0.00255003,0.14506808448665845
1,9,1,6.568198830926582,3,0.00902239,0.513272720239206
2,0,0,6.572931737308524,3,0.00252776,0.14380117145366753
2,0,1,6.572931737308524,3,0.00902239,0.513272720239206
2,1,0,6.573648583769858,3,0.00459942,0.2616553723484142
2,1,1,6.573648583769858,3,0.00579908,0.3299025609051232
2,2,0,6.587456257148201,3,0.0042791,0.24343275974277173
2,2,1,6.661401172912729,3,0.0035879,0.2041112380362905
2,3,0,6.510416162060153,3,0.00459942,0.2616553723484142
2,3,1,6.510416162060152,3,0.00902239,0.513272720239206
2,4,0,6.5514350820288705,3,0.00283894,0.16150382065017044
2,4,1,6.524784673691659,3,0.00579908,0.3299025609051232
2,5,0,6.644415489764968,3,0.00329779,0.1876072353420381
2,5,1,6.508658786777665,3,0.0069005,0.3925609961452166
2,6,0,6.508710639239183,3,0.00459942,0.2616553723484142
2,6,1,6.508710639239183,3,0.00902239,0.513272720239206
2,7,0,6.881716636043549,3,0.00243873,0.13873636376048462
2,7,1,6.15484075970301,3,0.00389781,0.22174163848775982
2,8,0,6.226884817837067,3,0.00451201,0.25668272447173085
2,8,1,6.226884817837067,3,0.00676086,0.3846170475180565
2,9,0,6.379529403899762,3,0.00246016,0.13995549022195725
2,9,1,6.349187078117991,3,0.00434823,0.247365480801176
3,0,0,6.417206442461975,3,0.0023686,0.1347467539264633
3,0,1,6.40761229546058,3,0.00902239,0.513272720239206
3,1,0,6.551802374398461,3,0.00329396,0.1873893513314249
3,1,1,6.470348352606079,3,0.0029502,0.16783326582531963
3,2,0,6.494239305799115,3,0.00345564,0.196587128573184
3,2,1,6.488482817598277,3,0.00902239,0.513272720239206
3,3,0,6.5023141612449695,3,0.0021372,0.12158269124868588
3,3,1,6.5073936297323085,3,0.00499692,0.2842686606561779
3,4,0,6.539402882365641,3,0.00238377,0.1356097566525734
3,4,1,6.49715179139483,3,0.00411199,0.23392607644941227
3,5,0,6.492651391279813,3,0.00459942,0.2616553723484142
3,5,1,6.512559484553504,3,0.0042821,0.24360342606962276
3,6,0,6.4956050314773055,3,0.00252282,0.14352014090211945
3,6,1,6.4956050314773055,3,0.00902239,0.513272720239206
3,7,0,6.510880731808271,3,0.00236418,0.1344953055382361
3,7,1,6.510880731808271,3,0.00803189,0.4569243879905519
3,8,0,6.534780433291961,3,0.00238131,0.13546981026455557
3,8,1,6.505456985446704,3,0.00621101,0.35333675424504046
3,9,0,6.11451945125701,3,0.00419736,0.23878267122383687
3,9,1,6.943209951895598,3,0.0034549,0.19654503087922742
4,0,0,6.275708748222424,3,0.00446788,0.2541722228037519
4,0,1,6.275708748222424,3,0.00518653,0.29505534140092027
4,1,0,6.7836557191121765,3,0.0021372,0.12158269124868588
4,1,1,5.980750787093674,3,0.00644401,0.3665918389638051
4,2,0,6.201423248531485,3,0.00459942,0.2616553723484142
4,2,1,6.201423248531485,3,0.00549476,0.31259016870935297
4,3,0,6.343810016664349,3,0.00245301,0.1395487354762956
4,3,1,6.340356123743847,3,0.00706641,0.4019994129078357
4,4,0,6.418814945902761,3,0.00250873,0.1427185780536757
4,4,1,6.41881494590276,3,0.00579908,0.3299025609051232
4,5,0,6.485146628104154,3,0.0027596,0.15699026519271644
4,5,1,6.4847669741459075,3,0.00538728,0.3064757631060362
4,6,0,6.4958745706749355,3,0.0025926,0.1474898396646748
4,6,1,6.495874570674935,3,0.00556974,0.31685568910511686
4,7,0,6.512855689355317,3,0.0025926,0.1474898396646748
4,7,1,6.512855689355316,3,0.0077296,0.43972748000928424
4,8,0,6.541423131988707,3,0.00459942,0.2616553723484142
4,8,1,6.545395925251479,3,0.00271171,0.15426586172841755
4,9,0,6.587339625331346,3,0.00459942,0.2616553723484142
4,9,1,6.599284481295561,3,0.00344886,0.19620142267450066
