"ID","x","y","patch"
0,0,0,1
1,390.620538949582,-118.624914212647,2
2,238.908716841725,-534.139823896975,2
3,735.661167615558,-138.664208494489,2
4,110.663003634444,53.3970859256121,2
5,342.3669325717,-95.7888297346199,2
