"sim","bout","bee","distance"
1,1,1,0.310389064759352
1,2,1,0.402703681236675
1,3,1,0.312044518031281
1,4,1,0.44307238177741
1,5,1,0.334673357157168
1,6,1,0.294291225578385
1,7,1,0.410388466032641
1,8,1,0.447884784156301
1,9,1,0.500799294741556
1,10,1,0.493626914749014
1,11,1,0.489758722842069
1,12,1,0.461273032858392
1,13,1,0.409303087470029
1,14,1,0.342037239062323
1,15,1,0.270664341840664
1,16,1,0.204623882793199
1,17,1,0.149237094165498
1,18,1,0.10594770191139
1,19,1,0.0737616623824821
1,20,1,0.0506509772362605
2,1,1,0.24763601711794
2,2,1,0.380824938532304
2,3,1,0.258130625638469
2,4,1,0.261535911951045
2,5,1,0.19348472319296
2,6,1,0.301103547633859
2,7,1,0.210210994951352
2,8,1,0.217363145436834
2,9,1,0.221363820119086
2,10,1,0.330693378791537
2,11,1,0.295775231950045
2,12,1,0.161212298899297
2,13,1,0.267600297451214
2,14,1,0.229709428952301
2,15,1,0.163299299563297
2,16,1,0.196338067619198
2,17,1,0.226604030321908
2,18,1,0.143375930548932
2,19,1,0.0566270804926217
2,20,1,0.243810634613882
3,1,1,0.289059320502422
3,2,1,0.393294184898383
3,3,1,0.200674804913107
3,4,1,0.394205754970577
3,5,1,0.31407364042817
3,6,1,0.354805352939937
3,7,1,0.218559082395558
3,8,1,0.348614477094636
3,9,1,0.15662598981897
3,10,1,0.326806041746256
3,11,1,0.297923071630971
3,12,1,0.15257322180043
3,13,1,0.269568227472464
3,14,1,0.0850489536577737
3,15,1,0.0960589259534897
3,16,1,0.261369789078919
3,17,1,0.306078902161062
3,18,1,0.308980035666174
3,19,1,0.168658984751202
3,20,1,0.310133879359416
4,1,1,0.407379230637614
4,2,1,0.227434739248543
4,3,1,0.213719967710799
4,4,1,0.224716491020006
4,5,1,0.196966918786943
4,6,1,0.321826033789555
4,7,1,0.214098159169095
4,8,1,0.290414144863672
4,9,1,0.346616382051676
4,10,1,0.300164853741612
4,11,1,0.20427807127245
4,12,1,0.316569713834646
4,13,1,0.208428916559793
4,14,1,0.210001917206299
4,15,1,0.183965580777366
4,16,1,0.207033505255353
4,17,1,0.189983577218705
4,18,1,0.162438038471683
4,19,1,0.181467609461817
4,20,1,0.164981477881657
5,1,1,0.151390882057489
5,2,1,0.241905750214615
5,3,1,0.232427220435874
5,4,1,0.185991996966633
5,5,1,0.19989557561882
5,6,1,0.325787367927948
5,7,1,0.229648891736661
5,8,1,0.226614606920168
5,9,1,0.266247735943343
5,10,1,0.213269420402413
5,11,1,0.347165635844158
5,12,1,0.181785847303003
5,13,1,0.290084699851956
5,14,1,0.29918173789943
5,15,1,0.310745580359225
5,16,1,0.356455349964201
5,17,1,0.238961099897407
5,18,1,0.316664164979154
5,19,1,0.300839692091041
5,20,1,0.181870673594876
6,1,1,0.268494385699524
6,2,1,0.26691288700342
6,3,1,0.212430224643374
6,4,1,0.348286016030096
6,5,1,0.425896178917962
6,6,1,0.321010429216054
6,7,1,0.356505459513996
6,8,1,0.419972092165279
6,9,1,0.218832572183237
6,10,1,0.392811275585076
