"arrayNumber";"simulation";"bout";"H2";"Q";"Qnorm"
1;1;1;0,195735360416277;0,0699588477366255;0,361702127659574
1;1;2;0;0,244897959183673;0,5
1;1;3;0,110535904296366;0,12396694214876;0,256410256410256
1;1;4;0,10720973668986;0,156804733727811;0,398496240601504
1;1;5;0,0956138594945421;0,162330905306972;0,371428571428571
1;1;6;0;0,205;0,414141414141414
1;1;7;0,201647713553864;0,191358024691358;0,402597402597403
1;1;8;0,296081910965865;0,357142857142857;0,714285714285714
1;1;9;0,037319749969491;0,115;0,252747252747253
1;1;10;1;0,459183673469388;1
1;1;11;0,55788589130226;0,3828125;0,777777777777778
1;1;12;0,166666666666666;0,21875;0,444444444444444
1;1;13;0;0,0828402366863905;0,233333333333333
1;1;14;0,0993013648218563;0,119953863898501;0,251612903225806
1;1;15;0,168772889343135;0,192307692307692;0,619047619047619
1;1;16;0,0942539007244805;0,137174211248285;0,328947368421053
1;1;17;0,0758595034121258;0,148888888888889;0,320574162679426
1;1;18;0;0,413223140495868;0,833333333333333
1;1;19;0,592163821931731;0,416666666666667;0,857142857142857
1;1;20;0,31360527478753;0,27681660899654;0,555555555555556
1;1;21;0;0,21875;0,466666666666667
1;1;22;0,813289833503676;0,444444444444445;0,9
1;1;23;0,0966867684232314;0,124567474048443;0,272727272727273
1;1;24;0,0603554968472223;0,0688775510204082;0,204545454545455
1;1;25;0,148040955482933;0,186666666666667;0,388888888888889
1;1;26;0,11866089068704;0,146666666666667;0,478260869565217
1;1;27;1;0,497041420118343;1
1;1;28;0,253527913809932;0,231404958677686;0,466666666666667
1;1;29;0,0486717248930348;0,2;0,4
1;1;30;0,211783993374822;0,186666666666667;0,388888888888889
1;1;31;0,154991543360339;0,144628099173554;0,333333333333333
1;1;32;0,292344676704237;0,25;0,54945054945055
1;1;33;0,333333333333334;0,355029585798817;0,75
1;1;34;0,219239201621368;0,14030612244898;0,478260869565217
1;1;35;0,19272568929044;0,208333333333333;0,444444444444444
1;1;36;0,0197526283001638;0,118334550766983;0,251552795031056
1;1;37;0,25615214493032;0,27681660899654;0,666666666666667
1;1;38;0,19988187111861;0,197530864197531;0,444444444444444
1;1;39;0,333333333333333;0,333333333333333;0,666666666666667
1;1;40;0;0,29585798816568;0,625
1;1;41;0,188175780137337;0,198347107438017;0,457142857142857
1;1;42;0,106638869455724;0,090702947845805;0,2
1;1;43;0,200887873995953;0,190311418685121;0,392857142857143
1;1;44;0,0174514659378274;0,0648999459167118;0,220588235294118
1;1;45;0;0,14404432132964;0,295454545454545
1;1;46;0;0,173010380622837;0,416666666666667
1;1;47;NA;0,408163265306122;1
1;1;48;0,213277738911449;0,21301775147929;0,541353383458647
1;1;49;0;0,234375;0,545454545454545
1;1;50;0,5;0,357142857142857;0,777777777777778
1;2;1;1;0,495867768595041;1
1;2;2;1;0,5;1
1;2;3;0,0898997336145748;0,0888888888888889;0,45
1;2;4;0,0524751073460663;0,0902039643780523;0,180875576036866
1;2;5;0,068901693737339;0,122546103509816;0,272486772486773
1;2;6;0;0,0979591836734694;0,227272727272727
1;2;7;0,428571428571428;0,302469135802469;0,636363636363636
1;2;8;0;0,167800453514739;0,336363636363636
1;2;9;0,0402408777337182;0,101508916323731;0,210227272727273
1;2;10;0,0687768389641758;0,102308736985061;0,22156862745098
1;2;11;0,0655866428214002;0,185185185185185;0,416666666666667
1;2;12;0,543112347358943;0,347222222222222;0,714285714285714
1;2;13;0,0548035084242565;0,165289256198347;0,470588235294118
1;2;14;0,0486752577691243;0,102430555555556;0,318918918918919
1;2;15;0,2;0,2734375;0,636363636363636
1;2;16;0,101520762805523;0,09375;0,307692307692308
1;2;17;0,082660985593927;0,138888888888889;0,3125
1;2;18;0,206108463600188;0,194302410518627;0,492592592592593
1;2;19;0,333333333333334;0,355029585798817;0,714285714285714
1;2;20;0,41311732856428;0,26530612244898;0,577777777777778
1;2;21;0,09121066790941;0,15625;0,404040404040404
1;2;22;0,0803626972685521;0,141274238227147;0,309090909090909
1;2;23;0,137008771060641;0,194444444444444;0,7
